Date,Plant decomposition,Biogenic,Summer blend gasoline,Winter blend gasoline,"institutional refrigerator, air conditioning, cooking",Education institution,Commercial and industrial solvents,VCP(siloxane),VCP(EtOH)
2021-08-18,100.44811910000001,2.2711853,-0.039702652,-0.13640878799999998,0.41191813999999993,-0.053941402000000006,0.41128275000000003,-0.1384554247,-0.337343542
2021-08-19,76.55842470000002,2.1240807,-0.11664302559999999,-0.122056203,0.47423762,-0.052141117,0.34224796,0.073660196,-0.431796602
2021-08-20,195.02227670000002,-0.7720001,4.0562311399999995,1.48181023,0.21219325999999997,0.96702614,5.4442189,4.925148399999999,4.10098388
2021-08-21,45.10572342,0.35493462000000003,5.42215502,-0.2150201,0.099364976,2.03159,0.37760185,-0.3213801,-1.1885285600000002
2021-08-22,-7.715482420000001,1.4463804999999998,1.247709872,1.0035627459999998,0.45058417999999995,0.14585800999999998,2.5533364,3.9415649100000003,-1.1979809200000002
2021-08-23,26.2724747,1.0676759,1.7288358199999998,0.9020840569999999,0.37022666,0.66522272,3.7450654,3.81461981,6.11574736
2021-08-24,57.327389499999995,4.6586339,2.04756398,0.32115377199999995,0.30291062,1.10330141,3.8677759000000007,4.21746964,-1.4108001000000001
2021-08-25,-6.86870922,8.1009819,2.4622127,0.942593825,0.12095332399999999,1.13066294,5.9921784,2.9425551800000003,-1.33941362
2021-08-26,111.73467750000002,10.6177019,0.497200724,-0.14105322,0.20203053199999998,1.16794355,3.7988664,1.156710796,-0.644509972
2021-08-27,-11.0643157,9.3408139,0.573169304,0.660638099,0.15135211999999998,-0.2802001,4.161101899999999,2.4670734700000003,13.430110500000001
2021-08-28,17.46659606,9.9244459,0.565843088,0.918447079,0.047602448,0.46953104,5.4781208999999995,3.4059851400000003,17.2738351
2021-08-29,34.15562374,9.7437979,0.156141452,0.17867076899999998,0.16488408799999998,0.6966191300000001,4.2034794,2.49358732,13.7983293
2021-08-30,-0.5734990520000001,3.3861849,-0.060810210399999995,0.015717862,-0.0458401,-0.009270937299999999,-0.007759973000000001,-0.045327535200000005,0.36239915
2021-08-31,54.982868620000005,-0.5091340999999999,4.3806239,1.7024207499999997,0.09380916799999998,0.6607115000000001,5.8366714,6.118432339999999,12.254208700000001
2021-09-01,-11.22579338,-0.31433534,1.3148164999999998,0.5379799399999999,0.43195022,1.6370684000000002,3.6201439000000004,1.9154246999999998,11.2081005
2021-09-02,28.3092315,-0.7720001,3.16286078,0.980136317,0.34808594,-0.038418322000000005,3.7026879,4.56407797,18.4687827
2021-09-03,48.54908022,3.5999517,0.46506356,0.331066194,0.14531957599999998,0.6640038500000001,4.356775399999999,2.60912343,14.222274700000002
2021-09-04,-0.5139267288,3.0438415,-0.0532171288,0.014095536099999998,-0.042003292000000005,-0.0079067836,0.0026870757000000004,-0.0440098772,0.353835594
2021-09-05,11.43453262,8.852523900000001,-0.21674028399999998,-0.185831135,0.24201218,0.49539350000000004,1.6480056,0.908043021,8.885218300000002
2021-09-06,27.33473902,7.1332799,0.8097859399999999,1.16766601,0.04775372,0.26013758000000003,4.1854229,4.78663362,14.0099493
2021-09-07,,,,,,,,,
2021-09-08,24.4776531,4.7369919,2.60269478,2.23341264,-0.0458401,1.07542151,7.893269899999999,3.70679682,11.888811500000001
2021-09-09,,,,,,,,,
2021-09-10,49.794765180000006,4.8381239,1.39751966,1.2830242399999998,-0.023621451999999998,2.4584747,5.6608969,4.250089709999999,12.304292100000001
2021-09-11,25.8082967,8.388551900000001,1.028326208,-0.2150201,0.135383756,-0.19056412,2.127203,2.3033303600000004,16.2361917
2021-09-12,-0.2005700072,11.098657900000001,-0.186214384,-0.12343233099999999,0.18236746399999998,-0.14266393000000002,1.2787686,0.5971721470000001,8.032389700000001
2021-09-13,182.5260423,8.8390139,0.039080604799999995,0.209483135,0.127829324,-0.19822759,2.3308729500000003,1.2684224839999998,11.797814900000002
2021-09-14,440.1195135,5.519799899999999,1.0396176439999998,0.559041149,0.145674836,-0.135388537,1.32818445,2.78556105,8.076829900000002
2021-09-15,287.6665791,3.1616873,2.41160894,1.0780026699999998,0.04285113199999999,-0.25234822,4.0936664,3.0711071800000003,11.984745900000002
2021-09-16,229.26454710000002,1.8551159,2.7372605,1.5321249099999998,0.04828317199999999,-0.2802001,4.5329184,4.96949884,13.727789300000001
2021-09-17,100.99950630000001,-0.08029582,3.5686979,1.3697848099999999,0.11287173199999999,-0.20163202,3.5908113,5.707548009999999,7.321346500000001
2021-09-18,74.65107510000001,2.6552553,2.75249198,0.7935634629999999,0.14088684799999998,-0.18477799,2.81736665,3.919229,9.113767900000001
2021-09-19,59.97179750000001,1.7332556999999997,0.83672426,0.415332532,0.26921822,-0.15003319,2.1678117,2.97421111,7.387654099999999
2021-09-20,93.4826359,5.6510399,1.77289382,1.050211335,0.05884929199999999,-0.24098611,3.8158174000000007,2.71260779,9.932737300000001
2021-09-21,27.7662839,9.3095479,-0.12314598639999999,-0.0894817481,0.25668097999999995,-0.09921751899999999,0.5672688,0.37614305200000003,9.9673019
2021-09-22,19.5854983,8.3387579,0.759723464,0.204989217,0.08799207199999999,-0.20498041,3.09374165,2.5662192,8.4309407
2021-09-23,13.967537900000002,6.655411899999999,1.8431348599999997,0.44198426099999993,0.20402227999999997,-0.16845634,2.2587575,1.82929486,8.962812300000001
2021-09-24,,,,,,,,,
2021-09-25,-0.60877658,3.4961177,-0.062077822,0.0163349694,-0.0458401,-0.009672323799999999,-0.013887390999999999,-0.045052755300000004,0.363083388
2021-09-26,-0.5110797704,2.8750051,-0.048005696800000004,0.0134053219,-0.0381046,-0.0072025009000000004,0.00398707,-0.0423226322,0.346393624
2021-09-27,-4.919780524000001,1.7529416999999998,1.3933656199999997,0.869272005,0.28904402,-0.07918602100000001,1.1396229999999998,4.2802994299999995,-0.92400356
2021-09-28,-3.925764436,1.4597746999999999,1.6541889799999998,0.211934363,0.23144605999999998,-0.052134112,0.8420224000000001,3.2923773100000004,-0.74828842
2021-09-29,153.5050711,1.6666706999999998,0.887881892,-0.2150201,0.27728606,-0.04717177,1.4245472,1.9207274699999999,-0.537035228
2021-09-30,218.95135590000004,3.9514819,-0.2517601,-0.10190452859999999,0.32952074,-0.038320252000000006,-0.7370001,-0.0970938187,7.7206029
2021-10-01,28.31035678,3.9070919,0.45631489999999997,-0.136591555,0.3589271,-0.094999108,0.8593050500000001,0.354755213,7.2091879
2021-10-02,16.51967294,6.6465339,0.030827912,-0.0907084372,0.35312834,-0.08595145000000001,0.47499639999999993,0.1351321555,5.2294827999999995
2021-10-03,37.27321198,8.6599099,0.05447824639999999,-0.0687602707,0.28620194,-0.089477767,0.19979323000000002,1.0835807769999999,7.1661585
2021-10-04,-7.116270820000001,8.5035799,3.4195301,-0.00674172957,0.34923193999999996,-0.05557496800000001,-0.4725645,4.682667189999999,4.9205881399999996
2021-10-05,31.364929339999996,1.7855972999999998,-0.0821858932,1.09789202,0.83614442,0.84141248,-0.43825715,-0.3213801,-1.0636022200000002
2021-10-06,-0.329622744,-0.7720001,0.6547269560000001,8.163986770000001,0.5572309400000001,11.2264931,0.67033825,1.179689466,3.4119491600000003
2021-10-07,-2.43960714,0.7313927000000001,0.0458819012,2.50906828,0.68193866,6.112422799999999,0.344823775,0.00469269076,-1.0841293600000002
2021-10-08,-0.95114302,0.8197481000000001,0.0329703896,0.005436358169999999,0.044583884,0.00102173336,-0.027104012,-0.0062941666100000005,0.19885216
2021-10-09,-11.2528001,-0.7720001,-0.2517601,6.029913269999999,0.64952978,7.534858099999999,0.466742,0.704030997,-1.4108001000000001
2021-10-10,38.10985766,1.1204806999999999,0.382284872,2.0534409,0.5856059,7.750892299999999,-0.7370001,2.6364407300000003,1.99797486
2021-10-11,-10.2513009,1.1479252999999998,-0.2517601,2.54562168,0.9862474999999999,4.1566268,-0.7370001,-0.177916068,-1.4108001000000001
2021-10-12,-9.4945501,1.1634038999999998,0.26497729999999997,1.0074223549999999,0.9133619,-0.049854685,-0.5290187,-0.3213801,0.34518739
2021-10-13,-10.59226074,1.3929581,0.634284044,2.17223945,0.81074906,0.0025288451,-0.71780125,0.7598707720000001,-0.0139522066
2021-10-14,-9.60201434,0.3476701,0.33122794399999994,4.12268587,0.70992398,6.2582669,0.176308725,-0.3213801,0.148472492
2021-10-15,-3.8442379,3.7107337,0.995534468,0.043318904299999995,0.205026176,0.007156208,-0.7370001,0.0841677151,-0.2609981
2021-10-16,-0.5028089624,3.0033501,-0.0539938084,0.0137041997,-0.041929948,-0.0078444391,0.0069612335,-0.0444067815,0.353736838
2021-10-17,-7.621521540000001,2.6997611000000004,-0.2517601,0.860477687,0.30937406,7.566940999999999,-0.19346997000000002,-0.3213801,-0.203211732
2021-10-18,-1.2547998280000001,1.2458535,0.023494143199999998,0.006000678159999999,0.056156191999999994,-0.0016538404,-0.039322735000000004,-0.00465271826,0.184440838
2021-10-19,-8.4002153,0.29172326,0.353647172,1.4443967499999997,0.41111594,8.3876468,-0.233212695,-0.3213801,-0.575585338
2021-10-20,-8.43847482,0.6111537,1.116719144,1.8032651299999998,0.38054066,10.255880300000001,-0.597486,0.6514371600000001,-0.79491536
2021-10-21,-7.969795700000001,2.1568907000000004,0.76893788,1.39343701,0.34212674,7.0262951,-0.6525767499999999,0.302659515,1.15431646
2021-10-22,-11.2528001,-0.7720001,0.99829124,2.72849619,0.33724477999999997,14.651657900000002,-0.30323875,-0.3213801,7.5534231
2021-10-23,-2.374397164,1.0245210999999999,0.08006587399999998,0.033460237299999994,0.07473972799999999,-0.0025926505,-0.29115932,-0.1374302225,3.54717434
2021-10-24,-9.10801642,1.0916078999999999,0.44869915999999993,-0.2150201,0.48753122,7.6098116000000005,-0.7370001,0.836182453,-0.571247128
2021-10-25,-0.698180076,1.4273120999999998,0.00245430824,0.007450020469999999,0.01091555,-0.0014794159,-0.0023199549000000002,-0.021485959899999997,0.25768252
2021-10-26,87.2823431,0.22810274,0.06919739479999999,0.576156741,0.56811794,4.628903899999999,-0.7370001,-0.0387697763,-0.640975918
2021-10-27,-11.2528001,3.7316549,0.878692652,-0.00696287764,0.66612386,0.022801175000000003,-0.7370001,0.421859357,2.0605438400000002
2021-10-28,-10.0796957,4.4486498999999995,0.820221392,1.14412132,0.63314198,-0.021047323,-0.7370001,-0.3213801,-0.97479236
2021-10-29,16.00260678,3.3091007,0.9431558,1.49987191,0.56754494,-0.03269944,-0.08405495,-0.3213801,2.2255369000000003
2021-10-30,-0.5119631151999999,2.9337543000000004,-0.049861168,0.013642919,-0.039470632,-0.0074497774000000004,0.0035944701000000003,-0.042920399000000005,0.34901771200000004
2021-10-31,-6.846766260000001,-0.7720001,2.7455685799999996,3.17960815,0.37879873999999997,7.2136088,-0.47168010000000005,1.526747728,-1.4108001000000001
