
Residuals from Base Run #6 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
6,07/24/21,-1.552000E-002,6.543000E-003,7.396000E-004,9.620000E-002,3.973000E-004,6.162000E-003,-3.050000E-003,-7.532000E-004,8.499000E-005,-2.942000E-006,-3.022000E-003,-5.586000E-003,-2.556000E-002,1.426000E-002,2.766000E-002,5.657000E-002,-2.510000E-002,-3.559000E-002,-2.574000E-004,-5.152000E-003,8.552000E-003,-6.710000E-003,-7.421000E-002,-1.298000E-002,5.003000E-003,-5.797000E-004,-1.316000E-003,7.799000E-004,2.090000E-003,-1.681000E-003,2.087000E-007,-7.597000E-004,-4.267000E-002,9.892000E-003,-1.833000E-002,1.433000E-004,4.807000E-002,1.933000E-003,3.739000E-003,3.797000E-002,6.079000E-003
6,07/25/21,-3.086000E-003,7.790000E-003,2.549000E-002,4.226000E-002,4.412000E-003,8.101000E-003,-1.599000E-003,5.241000E-003,9.797000E-005,-5.017000E-005,-2.221000E-003,3.304000E-002,-2.166000E-003,-2.773000E-003,-8.325000E-003,-7.812000E-002,7.629000E-003,2.754000E-002,1.284000E-003,5.416000E-002,2.365000E-002,5.164000E-004,-1.085000E-003,2.411000E-002,5.319000E-003,-4.379000E-004,-1.584000E-003,-2.259000E-004,-4.530000E-003,-1.403000E-003,1.505000E-001,3.930000E-002,5.255000E-002,-2.307000E-003,-6.261000E-002,-5.987000E-004,4.989000E-002,5.126000E-004,-3.575000E-002,4.789000E-002,1.229000E-002
6,07/26/21,-2.118000E-003,5.643000E-004,-1.837000E-002,1.280000E-002,9.686000E-002,-5.931000E-003,-2.077000E-003,-1.435000E-003,3.812000E-007,1.766000E-006,-2.092000E-003,-1.056000E-002,-1.245000E-003,2.984000E-004,-2.225000E-002,6.397000E-003,-6.402000E-003,-7.505000E-002,1.458000E-004,-1.406000E-002,1.646000E-002,-8.874000E-003,4.136000E-002,9.267000E-002,3.695000E-003,3.797000E-003,-4.806000E-003,1.689000E-003,9.287000E-002,-5.256000E-004,1.626000E-004,-1.461000E-001,-7.563000E-002,5.621000E-002,5.751000E-002,6.224000E-004,-1.154000E-002,1.472000E-003,-1.114000E-002,7.912000E-003,4.856000E-002
6,07/27/21,2.938000E-003,9.125000E-003,2.973000E-003,-1.280000E-002,6.189000E-003,-1.378000E-003,-2.485000E-003,1.026000E-003,-4.408000E-006,-6.521000E-006,-9.977000E-004,-2.766000E-002,1.414000E-001,-7.769000E-003,4.733000E-002,5.213000E-002,-5.676000E-002,9.928000E-002,3.069000E-003,6.617000E-002,1.510000E-002,1.944000E-002,-4.583000E-002,2.420000E-002,2.080000E-003,8.722000E-004,1.100000E-004,-6.595000E-004,2.215000E-002,-6.733000E-003,2.668000E+000,-1.679000E-001,-4.081000E-001,3.774000E-002,4.188000E-002,8.263000E-004,-1.844000E-002,2.645000E-003,5.172000E-002,-2.589000E-002,-1.655000E-002
6,07/28/21,-1.121000E-002,2.862000E-003,4.253000E-002,-5.417000E-003,2.783000E-003,3.490000E-003,4.301000E-004,-2.345000E-003,6.033000E-006,3.530000E-005,-1.993000E-003,-1.087000E-002,4.937000E-003,-1.919000E-003,7.965000E-002,1.442000E-001,-2.999000E-002,-3.778000E-002,-6.765000E-004,3.559000E-002,-2.591000E-003,2.223000E-002,-5.468000E-002,1.619000E-002,-2.519000E-003,1.132000E-003,4.157000E-004,1.690000E-003,1.209000E-002,-3.856000E-003,-6.440000E-003,-2.067000E-001,-1.313000E-001,2.265000E-002,7.482000E-002,8.320000E-004,-1.718000E-001,1.921000E-003,-1.563000E-002,4.281000E-002,-4.456000E-003
6,07/29/21,3.144000E-001,-1.923000E-003,-5.355000E-002,1.531000E-001,1.643000E-003,-2.051000E-002,1.113000E-002,5.981000E-004,1.787000E-004,-6.589000E-005,5.172000E-003,9.449000E-002,3.080000E-002,-2.568000E-004,-1.411000E-001,-1.724000E-002,1.229000E-001,-4.843000E-002,-2.274000E-003,7.544000E-002,-8.922000E-003,4.953000E-002,3.639000E-001,-3.802000E-004,1.367000E-003,1.060000E-003,-1.999000E-002,-5.395000E-003,5.325000E-003,-5.117000E-003,5.233000E-002,-5.193000E-002,1.166000E-001,-1.815000E-002,-1.626000E-002,-5.455000E-004,1.788000E-002,-5.083000E-004,1.868000E-001,7.117000E-002,-8.818000E-003
6,07/30/21,-3.583000E-002,-2.780000E-003,-3.959000E-004,2.492000E-002,-1.513000E-002,1.240000E-003,-5.996000E-005,-8.490000E-004,-2.645000E-005,5.313000E-006,1.173000E-003,8.456000E-002,5.894000E-002,-1.053000E-002,5.122000E-002,7.854000E-002,9.252000E-003,-2.979000E-002,-3.198000E-004,-9.096000E-004,-1.054000E-002,-1.340000E-003,-4.669000E-002,-9.669000E-003,-6.460000E-003,5.266000E-004,1.111000E-003,-2.077000E-003,2.669000E-003,-3.555000E-003,3.998000E-001,2.456000E-001,2.117000E-002,6.852000E-003,6.320000E-002,5.032000E-004,4.835000E-003,1.163000E-003,8.477000E-002,3.282000E-002,-2.020000E-002
6,07/31/21,-2.416000E-002,-2.113000E-003,9.179000E-003,-1.047000E-002,1.659000E-002,4.594000E-003,4.351000E-004,2.507000E-004,-2.713000E-005,1.712000E-005,1.508000E-003,6.493000E-002,1.541000E-002,-1.396000E-002,7.979000E-002,1.249000E-001,7.088000E-003,-2.239000E-002,-2.519000E-005,1.093000E-001,1.348000E-002,3.747000E-002,-3.972000E-002,2.149000E-002,-9.403000E-004,1.775000E-004,-5.697000E-003,-7.625000E-004,-4.991000E-003,-2.855000E-003,3.735000E-001,5.876000E-001,-2.751000E-002,-2.689000E-004,2.579000E-002,7.356000E-004,-1.521000E-001,7.980000E-005,-3.966000E-002,2.639000E-002,-1.235000E-002
6,08/01/21,-2.193000E-002,-1.021000E-003,-9.376000E-003,3.125000E-001,8.276000E-003,2.033000E-003,7.599000E-003,1.166000E-003,3.488000E-004,-3.814000E-005,-1.753000E-003,-1.406000E-001,4.207000E-002,2.406000E-002,-1.049000E-001,5.229000E-002,-1.941000E-002,-2.014000E-002,-6.642000E-004,-8.662000E-002,-9.349000E-003,-4.352000E-002,-2.596000E-003,4.637000E-002,6.888000E-003,8.445000E-004,-1.835000E-003,3.603000E-003,2.529000E-003,2.845000E-003,3.177000E-002,2.827000E-001,4.069000E-002,-1.338000E-002,-3.456000E-002,4.222000E-004,-1.513000E-002,-4.687000E-004,-4.946000E-002,1.366000E-002,6.537000E-003
6,08/02/21,-1.988000E-002,-8.979000E-004,2.566000E-002,-3.568000E-002,5.241000E-003,9.336000E-003,-1.203000E-003,1.233000E-003,-2.222000E-005,1.152000E-005,-1.415000E-003,1.546000E-001,9.114000E-002,-7.342000E-003,7.079000E-002,6.269000E-002,4.799000E-002,-1.270000E-001,1.242000E-003,-1.423000E-001,-3.565000E-002,-3.600000E-002,3.638000E-002,3.428000E-002,3.844000E-003,4.807000E-004,5.807000E-003,3.783000E-003,1.625000E-003,-2.289000E-003,2.137000E-004,1.044000E-003,-9.322000E-002,6.364000E-003,3.649000E-002,3.601000E-004,2.361000E-002,-7.551000E-005,-2.782000E-002,-5.376000E-003,-7.610000E-003
6,08/03/21,-9.373000E-003,-5.105000E-003,-2.413000E-002,-2.126000E-002,8.129000E-003,1.672000E-003,3.575000E-003,1.750000E-003,-5.263000E-006,-8.160000E-007,-7.446000E-003,-1.030000E-003,2.028000E-002,-1.164000E-002,7.580000E-002,4.176000E-001,1.684000E-002,-9.374000E-003,7.442000E-003,-2.635000E-001,-6.356000E-002,-9.889000E-002,3.536000E-002,1.366000E-001,3.137000E-002,1.002000E-002,8.981000E-002,6.052000E-002,2.840000E-002,2.244000E-002,8.974000E-005,3.649000E-001,-7.897000E-002,-1.107000E-002,-1.095000E-003,8.525000E-004,4.193000E-002,-8.212000E-004,-7.092000E-002,-9.762000E-002,-6.267000E-003
6,08/04/21,9.528000E-003,-2.216000E-003,3.344000E-003,-3.243000E-002,1.098000E-003,-7.273000E-003,3.919000E-004,8.862000E-004,-8.055000E-005,6.450000E-006,3.101000E-003,9.174000E-002,9.587000E-002,-2.102000E-002,-4.985000E-003,7.781000E-002,-2.581000E-003,-4.039000E-002,-2.583000E-003,2.884000E-002,-7.343000E-003,1.832000E-002,-1.675000E-001,-5.854000E-003,1.589000E-003,-8.588000E-004,8.196000E-004,1.594000E-003,8.181000E-005,-4.154000E-003,7.593000E-003,8.738000E-002,-1.735000E-002,4.266000E-003,4.298000E-002,3.748000E-004,8.356000E-002,-6.932000E-004,1.371000E-002,3.479000E-002,-1.195000E-002
6,08/05/21,-8.951000E-003,-2.994000E-003,-7.469000E-003,-1.052000E-002,-9.676000E-003,-1.268000E-002,-1.240000E-004,1.280000E-003,-1.456000E-004,-2.304000E-005,5.133000E-003,2.730000E-001,1.079000E-001,-3.500000E-002,5.029000E-002,6.889000E-002,-2.250000E-002,1.991000E-002,6.613000E-004,9.785000E-002,-3.950000E-003,5.806000E-002,-9.914000E-002,5.196000E-001,-2.525000E-003,-2.036000E-003,-1.126000E-002,-7.952000E-003,-1.488000E-003,-5.948000E-003,2.159000E-002,2.069000E-002,-1.667000E-003,1.950000E-003,5.676000E-002,2.040000E-004,8.912000E-002,7.997000E-005,-8.841000E-004,1.204000E-001,-1.994000E-002
6,08/06/21,1.024000E-002,5.613000E-003,-3.239000E-002,-3.379000E-003,-1.264000E-002,-7.765000E-003,-4.801000E-005,2.114000E-004,-8.243000E-005,-3.207000E-005,5.442000E-003,7.300000E-002,3.103000E-002,-9.865000E-003,-3.984000E-002,-3.211000E-002,2.884000E-002,1.126000E-002,5.243000E-004,4.071000E-003,-2.063000E-004,6.109000E-003,-6.117000E-002,1.337000E-002,1.704000E-003,-1.863000E-003,-1.012000E-002,-1.601000E-003,5.054000E-003,-6.491000E-003,1.165000E-005,-8.964000E-004,1.080000E-001,7.882000E-003,1.909000E-002,5.224000E-004,2.391000E-002,7.162000E-004,-2.235000E-003,3.551000E-002,-1.029000E-002
6,08/07/21,-1.260000E-002,5.444000E-003,-2.517000E-002,-1.654000E-002,-5.057000E-003,-1.214000E-002,-8.269000E-004,1.040000E-003,9.511000E-005,-5.131000E-005,4.905000E-003,-4.526000E-002,1.888000E-002,2.246000E-004,2.101000E-002,-3.909000E-002,-2.111000E-002,2.846000E-002,1.388000E-003,-3.510000E-003,5.491000E-004,-5.213000E-003,-4.798000E-002,3.931000E-002,3.413000E-003,5.202000E-004,-9.602000E-003,-2.665000E-003,-1.003000E-003,-4.036000E-003,-5.184000E-006,-1.872000E-002,1.195000E-001,1.259000E-002,7.075000E-002,2.776000E-004,7.139000E-002,1.897000E-003,5.855000E-003,-9.805000E-003,-2.715000E-003
6,08/08/21,-1.354000E-002,1.168000E-002,-1.376000E-002,-1.439000E-002,1.859000E-002,-1.402000E-003,-2.547000E-003,2.159000E-003,1.384000E-004,8.931000E-007,-1.601000E-003,-7.671000E-002,5.514000E-003,1.314000E-002,-5.812000E-002,-4.504000E-003,-3.536000E-002,-9.565000E-003,9.942000E-004,8.411000E-004,1.114000E-002,-1.961000E-002,8.404000E-003,2.758000E-002,3.259000E-003,8.214000E-006,-6.927000E-003,-1.575000E-003,-2.086000E-003,-1.196000E-003,1.419000E-001,-2.145000E-001,1.688000E-001,2.494000E-002,9.329000E-002,1.033000E-003,-3.394000E-002,1.132000E-003,-8.228000E-003,3.456000E-002,1.424000E-002
6,08/09/21,1.700000E-001,9.225000E-004,-4.449000E-002,2.984000E-002,-2.503000E-003,3.189000E-002,-8.491000E-004,-1.299000E-004,8.184000E-005,-1.755000E-005,1.607000E-003,9.219000E-002,4.223000E-003,-2.826000E-003,-5.612000E-002,9.769000E-003,5.695000E-003,-3.797000E-002,3.284000E-003,8.684000E-002,2.784000E-003,3.857000E-002,5.981000E-002,9.658000E-002,1.191000E-002,1.415000E-003,-2.095000E-002,-2.911000E-003,3.802000E-003,-6.759000E-003,1.069000E-002,-3.312000E-001,-1.817000E-001,-8.463000E-003,8.253000E-003,-4.529000E-004,5.325000E-002,2.310000E-004,-4.194000E-002,4.806000E-002,9.389000E-003
6,08/10/21,4.782000E-002,-3.593000E-003,-5.853000E-003,8.776000E-002,-1.661000E-002,-1.280000E-002,-5.038000E-004,-8.472000E-004,1.787000E-005,1.004000E-005,5.308000E-003,-5.084000E-002,2.641000E-002,-4.386000E-003,1.027000E-001,1.968000E-001,-5.471000E-002,-2.959000E-002,1.167000E-003,3.119000E-002,-2.849000E-003,1.243000E-002,-6.651000E-002,4.511000E-002,2.578000E-003,5.616000E-004,-1.121000E-002,-1.445000E-003,-3.093000E-003,-4.612000E-003,-3.085000E-002,1.637000E-001,9.062000E-002,8.030000E-003,6.566000E-002,3.827000E-004,-5.476000E-003,-3.037000E-004,-3.915000E-002,2.458000E-002,-6.062000E-003
6,08/11/21,1.454000E-002,-1.865000E-003,1.933000E-002,-5.040000E-003,1.665000E-002,1.633000E-003,-1.659000E-003,2.035000E-004,7.621000E-004,5.014000E-005,1.931000E-003,-1.927000E-002,5.577000E-002,-2.182000E-004,-1.796000E-002,7.231000E-003,-2.282000E-002,-1.076000E-001,1.107000E-003,-4.656000E-002,-6.269000E-003,-8.474000E-003,-1.651000E-001,-1.716000E-002,-2.007000E-003,6.805000E-004,-5.099000E-003,-1.505000E-005,6.330000E-002,-3.087000E-005,-5.363000E-003,1.024000E-001,2.053000E-002,2.195000E-002,6.995000E-002,6.731000E-004,-5.173000E-002,2.096000E-003,-9.826000E-005,-1.115000E-003,-5.278000E-003
6,08/12/21,2.558000E-003,-1.007000E-002,1.126000E-001,3.321000E-001,8.321000E-003,7.962000E-003,5.726000E-003,-1.090000E-003,-2.529000E-005,-1.424000E-005,1.421000E-002,1.821000E-001,1.746000E-001,-5.227000E-003,-2.763000E-003,-6.976000E-002,1.007000E-001,7.909000E-002,8.108000E-004,-4.400000E-002,-2.741000E-002,-1.664000E-002,-8.779000E-002,4.614000E-002,1.183000E-003,4.333000E-003,-2.231000E-003,-3.204000E-003,3.530000E-002,1.025000E-003,4.054000E-002,1.024000E-001,2.199000E-001,-4.370000E-002,-7.967000E-002,-2.507000E-004,-5.556000E-002,-7.162000E-004,-1.227000E-001,1.736000E-002,-3.107000E-002
6,08/13/21,-8.212000E-003,-2.940000E-003,1.137000E-002,4.981000E-003,1.178000E-003,-3.946000E-003,-3.219000E-004,2.349000E-004,1.064000E-004,1.363000E-005,5.728000E-004,9.204000E-003,6.032000E-002,-1.985000E-004,-1.482000E-002,1.715000E-002,-4.993000E-003,-9.255000E-002,-2.708000E-003,-6.737000E-002,-1.853000E-003,-1.689000E-002,-3.441000E-002,4.552000E-003,-3.735000E-004,3.197000E-004,-3.334000E-003,-3.236000E-004,1.177000E-003,-1.593000E-003,7.475000E+001,8.669000E-002,5.452000E-001,5.560000E-003,3.625000E-002,4.646000E-004,-1.322000E-002,3.499000E-004,7.489000E-003,1.868000E-003,-2.152000E-002
6,08/14/21,-2.558000E-002,2.212000E-003,3.827000E-002,-9.736000E-003,1.337000E-002,6.796000E-003,5.264000E-004,6.475000E-005,2.028000E-006,1.243000E-005,-9.509000E-004,-4.833000E-002,-1.659000E-002,7.546000E-003,4.748000E-002,1.022000E-001,-3.046000E-002,-5.188000E-002,-5.256000E-003,-4.964000E-002,-1.704000E-002,1.125000E+000,-7.937000E-002,9.087000E-004,2.487000E-003,1.787000E-003,6.408000E-003,5.792000E-003,-2.319000E-003,4.872000E-003,-1.557000E+001,1.057000E-001,-9.736000E-002,8.556000E-003,3.346000E-002,1.591000E-004,-1.135000E-001,1.016000E-003,7.393000E-003,-2.616000E-002,9.443000E-003
6,08/15/21,-2.092000E-002,3.659000E-003,3.748000E-002,9.154000E-002,1.325000E-002,7.586000E-003,-1.250000E-002,1.617000E-005,-8.350000E-005,-2.183000E-007,-2.615000E-004,3.740000E-002,-3.203000E-002,1.119000E-003,2.138000E-002,8.911000E-003,2.269000E-002,3.434000E-001,-6.841000E-003,7.846000E-002,7.034000E-002,1.747000E-001,-1.903000E-001,1.010000E-002,1.609000E-003,9.092000E-005,-5.376000E-003,-1.130000E-003,-2.017000E-004,-1.479000E-003,1.597000E+000,-5.659000E-002,-2.876000E-001,2.372000E-002,6.251000E-002,2.574000E-006,-8.704000E-002,-5.377000E-004,4.507000E-002,1.181000E-002,7.052000E-005
