
Factor Profiles (conc. of species) from Base Run #8 (Convergent Run)

		Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Factor 7	Factor 8	Factor 9
8	m_p-Tolualdehyde	1.786100E-005	3.650400E-004	4.789500E-005	1.253100E-004	5.742000E-006	5.561700E-004	0.000000E+000	2.423500E-005	2.723400E-004
8	Phenylacetaldehyde	5.013100E-002	2.918700E-002	4.380300E-003	1.272100E-002	0.000000E+000	0.000000E+000	6.312600E-002	1.494100E-004	1.108600E-003
8	Cyclohexanone	0.000000E+000	2.438400E-004	0.000000E+000	1.541600E-004	2.246500E-004	8.337700E-004	2.867500E-004	8.792400E-005	2.726500E-004
8	Methyl acetate	1.319300E-001	0.000000E+000	1.554700E-002	2.678900E-003	8.948600E-003	2.016400E-002	4.913000E-003	6.616700E-003	2.960700E-002
8	n-Butyl acetate	5.983900E-002	0.000000E+000	2.017500E-002	2.772900E-003	3.882200E-003	4.712900E-002	0.000000E+000	7.026100E-003	0.000000E+000
8	D5-Siloxane	2.310100E-002	8.550700E-004	1.774300E-002	1.255000E-002	1.062500E-002	3.287100E-003	0.000000E+000	3.108800E-003	4.248100E-002
8	O3_form	7.937100E+000	1.346300E+001	5.864800E-001	3.047200E+000	2.373100E+000	1.046100E+001	4.527000E+000	4.719500E-002	8.042500E+000
8	NOx	0.000000E+000	2.707900E+000	7.824100E-001	1.452600E+000	4.621200E-001	4.985200E+000	3.531000E-001	4.810400E-001	4.605400E-001

Factor Profiles (% of species sum) from Base Run #8 (Convergent Run)

		Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Factor 7	Factor 8	Factor 9
8	Dichloromethane	4.421913E+001	4.163264E+000	7.848525E+000	3.115626E+000	3.964076E-001	5.624804E+000	2.064706E+001	4.442720E+000	9.542464E+000
8	Chloroform	5.052764E+001	0.000000E+000	6.609692E+000	2.905542E+000	5.854619E+000	2.728122E+000	1.718303E+001	2.787545E+000	1.140381E+001
8	Trichlorofluoromethane	4.672562E+001	1.256116E+001	2.430351E+000	1.213588E+000	1.027995E+000	1.396634E+000	2.983604E+001	2.213911E+000	2.594701E+000
8	Dichlorodifluoromethane	1.773599E+001	7.559640E+000	5.354942E+000	3.131109E+000	3.393029E-002	5.723220E+000	4.281916E+001	2.041384E+000	1.560063E+001
8	Carbon Tetrachloride	4.209996E+001	1.032105E+001	0.000000E+000	0.000000E+000	2.106595E+000	3.202180E+000	3.283699E+001	1.447355E+000	7.985868E+000
8	1_1_2-Trichlorotrifluoroethane	4.039650E+001	1.028198E+001	0.000000E+000	1.536821E+000	3.190176E+000	0.000000E+000	3.506434E+001	1.704067E+000	7.826118E+000
8	1_2-Dichloro-1_1_2_2-tetrafluoroethane	2.891177E+001	8.241003E+000	7.440493E+000	2.151977E+000	0.000000E+000	0.000000E+000	4.265216E+001	2.123298E+000	8.479300E+000
8	Tetrachloroethene	3.725040E+001	3.943248E+000	8.536239E+000	9.960165E+000	1.310570E+000	1.948357E+001	4.487024E+000	2.964451E+000	1.206433E+001
8	1_2-Dichlorobenzene	9.153052E+000	1.141900E-001	3.174901E+000	8.366933E+001	1.492356E+000	0.000000E+000	2.367454E+000	2.872191E-002	0.000000E+000
8	1_4-Dichlorobenzene	5.028765E+000	1.620232E+000	3.073173E+000	8.718647E+001	0.000000E+000	0.000000E+000	1.334682E+000	1.011666E+000	7.450131E-001
8	PCBTF	4.138709E+001	6.764131E-001	9.421288E+000	6.070686E+000	1.856867E+000	2.696186E+001	0.000000E+000	7.481318E+000	6.144476E+000
8	N-Butane	9.980932E+000	2.290790E+000	4.504019E+001	1.372871E+001	1.161953E+000	3.285421E+000	1.080616E+001	2.487305E-001	1.345711E+001
8	Isobutane	1.681764E+001	1.792565E-001	4.633671E+001	3.912117E+000	0.000000E+000	0.000000E+000	2.683094E-001	1.151991E+000	3.133398E+001
8	N-Pentane	1.533750E+001	0.000000E+000	7.524162E+001	9.637800E-001	0.000000E+000	1.815685E+000	5.891242E+000	7.501674E-001	0.000000E+000
8	Isopentane	3.966079E+001	4.271119E+000	2.199623E+001	7.088435E+000	4.942596E+000	4.918983E+000	4.739514E-001	2.156534E+000	1.449136E+001
8	2-Methyl pentane	5.502816E+001	3.907396E+000	1.138818E+001	6.151419E-001	3.006026E+000	3.176883E+000	2.798460E-001	2.690673E+000	1.990770E+001
8	Butene	2.055215E+001	4.337934E+000	3.156570E+001	1.002497E+001	6.179096E+000	3.802033E+000	1.000031E+001	1.100518E-001	1.342776E+001
8	Propylene	0.000000E+000	0.000000E+000	2.947366E+001	2.396240E+001	0.000000E+000	1.339168E+001	2.285810E+001	0.000000E+000	1.031416E+001
8	cis-2-Pentene	4.371810E+001	1.009568E+001	2.606706E+001	0.000000E+000	3.731100E+000	0.000000E+000	1.156799E+001	0.000000E+000	4.820067E+000
8	Isoprene	1.321691E+001	6.129059E+001	7.205761E+000	2.119258E+000	6.371112E+000	7.298599E+000	1.765888E+000	7.318874E-001	0.000000E+000
8	alpha-Pinene	9.216675E+000	5.363352E+001	6.743294E+000	3.029160E+000	5.199706E+000	1.201995E+001	8.691772E+000	1.441614E-001	1.321764E+000
8	MVK	1.434691E+001	5.915408E+001	8.678907E+000	2.007221E+000	9.334810E+000	4.960757E+000	0.000000E+000	1.376541E-001	1.379666E+000
8	Benzene	6.769077E+001	0.000000E+000	9.048722E+000	3.434002E-002	1.971584E+000	9.238626E-001	8.320023E+000	4.936287E-001	1.151707E+001
8	Toluene	3.837326E+001	4.387228E+000	9.418455E+000	6.782523E+000	1.891662E+000	2.886730E+001	2.269581E+000	3.715958E+000	4.294029E+000
8	Ethylbenzene	3.474267E+001	4.416528E+000	8.943192E+000	6.833823E+000	1.549996E+000	3.087073E+001	2.377661E+000	4.073922E+000	6.191485E+000
8	Propylbenzene	3.491428E+001	6.956253E+000	1.020996E+001	8.334126E+000	2.598258E-001	2.613301E+001	1.133269E+000	3.495592E+000	8.563686E+000
8	m_p-Xylene	1.791561E+001	5.964079E+000	1.019027E+001	1.721774E+001	1.865376E-001	3.895307E+001	5.365335E+000	3.738328E+000	4.690356E-001
8	o-Xylene	2.780021E+001	5.319592E+000	7.126678E+000	9.527671E+000	1.235945E+000	3.692947E+001	2.648454E+000	4.311394E+000	5.100589E+000
8	p-Isopropyl Toluene	4.442984E+001	1.795337E+001	4.646641E+000	2.729172E+000	1.441157E+001	0.000000E+000	1.809968E+000	2.829332E+000	1.119011E+001
8	Naphthalene	2.786355E+001	1.516648E+001	0.000000E+000	0.000000E+000	4.762362E+000	2.751032E+001	0.000000E+000	6.407674E+000	1.828960E+001
8	Methanol	1.958850E+000	1.384127E+000	5.376199E-011	6.499186E-001	2.029051E+000	2.935951E+000	4.723647E+000	8.631812E+001	3.420568E-004
8	Ethanol	0.000000E+000	5.668724E+000	6.887534E-001	1.239860E+000	8.483491E+001	3.308403E+000	3.627307E+000	5.307395E-001	1.013014E-001
8	Phenol	3.804056E+001	3.472906E+001	0.000000E+000	6.997510E+000	0.000000E+000	0.000000E+000	2.023287E+001	0.000000E+000	0.000000E+000
8	Formaldehyde	1.532006E+001	3.366107E+001	7.027436E+000	6.503675E+000	8.586379E+000	9.569274E+000	2.727167E+000	0.000000E+000	1.660493E+001
