

   0.00000E+00   0.11568E-01   0.00000E+00   0.12391E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.24630E-03   0.63897E-02   0.00000E+00   0.13705E-01   0.72395E-02   0.00000E+00
   0.18220E-02   0.80279E-02   0.00000E+00   0.46704E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.25838E-03   0.29477E-02   0.47491E-04   0.11241E-01   0.81984E-02   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.11216E-02   0.37761E-03   0.13968E-02   0.00000E+00   0.00000E+00   0.22140E-02   0.79155E-02   0.24927E-02
   0.00000E+00   0.53454E-02   0.25150E-04   0.00000E+00   0.23158E-03   0.15542E-03   0.00000E+00   0.98405E-04   0.00000E+00   0.64356E-03   0.34114E-02   0.19541E-02   0.13505E-02
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.71127E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.45361E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.59810E-01   0.69350E-02   0.50979E-01   0.16841E-01   0.00000E+00   0.00000E+00   0.90175E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10809E+00
   0.51389E-01   0.00000E+00   0.00000E+00   0.15098E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10801E-01   0.00000E+00   0.51198E+00   0.10428E+00   0.00000E+00   0.77167E+00
   0.00000E+00   0.18251E+00   0.00000E+00   0.88794E-01   0.00000E+00   0.35793E-02   0.00000E+00   0.50029E-01   0.00000E+00   0.35801E+00   0.21684E+00   0.00000E+00   0.24448E+00
   0.00000E+00   0.00000E+00   0.14687E-01   0.14653E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.10031E-02   0.00000E+00   0.00000E+00   0.96641E-02   0.84610E-03   0.13885E-02
   0.00000E+00   0.00000E+00   0.29763E-01   0.44247E-01   0.00000E+00   0.00000E+00   0.11188E-02   0.32434E-02   0.00000E+00   0.00000E+00   0.28911E-01   0.00000E+00   0.27123E-02
   0.00000E+00   0.13708E-03   0.00000E+00   0.94710E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.15156E-04   0.00000E+00   0.16766E-03   0.39904E-03   0.00000E+00   0.91439E-04
   0.21023E-01   0.00000E+00   0.43034E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.22750E-01  -0.86736E-18   0.00000E+00   0.00000E+00   0.00000E+00   0.27758E-02   0.22650E-01
   0.00000E+00   0.21059E-03   0.16197E-03   0.12028E-03   0.00000E+00   0.67027E-04   0.40115E-04   0.17322E-03   0.00000E+00   0.00000E+00   0.69791E-03   0.16808E-04   0.00000E+00
   0.25786E-01   0.13571E-01   0.86102E-02   0.00000E+00   0.00000E+00   0.10031E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.42221E-01   0.00000E+00   0.54678E-01   0.00000E+00
   0.45700E-01   0.21856E-02   0.00000E+00   0.19379E-02   0.98203E-03   0.27015E-02   0.00000E+00   0.00000E+00   0.95268E-02   0.00000E+00   0.28139E-01   0.14531E-01   0.00000E+00
   0.00000E+00   0.58095E-02   0.33207E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.13752E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.37549E-01   0.00000E+00   0.77410E-02   0.00000E+00   0.22201E-02   0.40934E-02   0.00000E+00   0.00000E+00   0.49808E-01   0.00000E+00   0.00000E+00   0.00000E+00
   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01

