
Residuals from Base Run #9 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
9,08/09/21,1.587000E-001,-1.647000E-003,-6.596000E-002,5.983000E-002,-4.940000E-003,3.226000E-002,-8.780000E-004,-2.284000E-004,5.861000E-004,-3.865000E-004,1.549000E-003,1.457000E-001,1.048000E-001,-1.230000E-002,-7.673000E-002,1.621000E-002,1.653000E-002,-2.802000E-002,2.008000E-003,1.529000E-001,1.556000E-002,6.316000E-002,2.385000E-002,1.020000E-001,1.394000E-002,2.203000E-003,-1.344000E-002,1.067000E-003,3.498000E-003,-5.585000E-003,-2.153000E-002,-6.222000E-001,-2.241000E-001,-7.346000E-003,-3.742000E-003,1.326000E-004,3.241000E-002,8.764000E-004,-7.040000E-002,3.826000E-002,-2.057000E-003
9,08/10/21,3.925000E-002,-6.433000E-003,-1.482000E-003,6.731000E-002,-1.813000E-002,-1.488000E-002,-1.113000E-003,-1.188000E-003,7.587000E-006,3.328000E-005,5.241000E-003,-7.987000E-002,3.640000E-003,2.515000E-002,8.079000E-002,1.334000E-001,-6.869000E-002,-6.002000E-002,1.555000E-003,1.692000E-001,2.206000E-002,6.790000E-002,-8.028000E-002,7.783000E-002,7.799000E-003,1.495000E-003,3.939000E-004,5.756000E-003,-2.603000E-003,-2.412000E-003,-4.838000E-002,-4.232000E-001,1.210000E-001,1.058000E-002,7.192000E-002,6.854000E-004,-1.284000E-002,2.529000E-005,-6.315000E-002,3.387000E-002,-2.652000E-002
9,08/11/21,1.325000E-002,-2.310000E-003,3.035000E-002,-6.399000E-003,1.625000E-002,8.895000E-004,-1.544000E-003,1.000000E-004,3.215000E-004,2.021000E-004,1.611000E-003,-3.587000E-002,2.027000E-002,-3.246000E-005,-3.600000E-002,-2.747000E-002,-3.459000E-002,-1.440000E-001,8.844000E-004,5.521000E-002,1.071000E-002,3.235000E-002,-1.836000E-001,-1.321000E-002,-8.795000E-004,6.316000E-004,-1.376000E-004,1.996000E-003,6.181000E-002,1.281000E-003,-1.073000E-001,-1.608000E-001,4.268000E-002,2.449000E-002,7.885000E-002,6.485000E-004,-4.899000E-002,1.982000E-003,-2.025000E-003,-2.670000E-003,-4.183000E-003
9,08/12/21,1.224000E-002,-7.744000E-003,1.040000E-001,4.770000E-001,1.841000E-002,1.269000E-002,8.748000E-003,-8.412000E-004,2.014000E-004,-2.270000E-004,1.280000E-002,1.823000E-001,2.404000E-001,-9.055000E-003,1.499000E-003,-6.073000E-002,1.106000E-001,1.595000E-001,-7.436000E-005,-2.042000E-001,-5.624000E-002,-8.526000E-002,-6.506000E-002,-1.275000E-002,-5.172000E-003,2.915000E-003,-7.462000E-003,-8.453000E-003,3.253000E-002,2.433000E-003,-8.382000E-002,2.021000E-001,1.567000E-001,-4.778000E-002,-8.835000E-002,-9.771000E-006,-5.473000E-002,-3.495000E-004,-1.157000E-001,-1.679000E-002,5.282000E-002
9,08/13/21,-7.563000E-003,-2.552000E-003,2.144000E-002,-7.483000E-003,1.407000E-003,-3.644000E-003,-4.976000E-004,2.447000E-004,1.124000E-003,-6.597000E-004,-2.169000E-005,1.087000E-002,1.794000E-002,-2.276000E-004,-9.932000E-003,-1.311000E-002,-3.616000E-003,-1.197000E-001,-2.633000E-003,-4.975000E-002,-3.125000E-003,5.486000E-003,-5.873000E-002,4.703000E-003,-8.424000E-005,-8.967000E-005,-1.353000E-003,4.113000E-004,-4.368000E-004,-1.257000E-003,-2.257000E+001,-3.657000E-003,5.504000E-001,9.596000E-003,3.956000E-002,3.410000E-004,-1.457000E-002,1.644000E-004,8.754000E-003,2.108000E-003,6.736000E-004
9,08/14/21,-2.715000E-002,1.148000E-003,4.618000E-002,-1.492000E-002,1.312000E-002,8.230000E-003,6.515000E-004,-1.715000E-004,1.291000E-004,-1.641000E-004,-7.146000E-004,-4.644000E-002,-1.693000E-002,1.289000E-002,3.978000E-002,8.648000E-002,-3.815000E-002,-7.466000E-002,-5.197000E-003,1.122000E-001,9.432000E-003,1.199000E+000,-1.112000E-001,1.566000E-002,4.549000E-003,2.207000E-003,9.173000E-003,7.962000E-003,-1.867000E-003,5.251000E-003,3.007000E+000,-1.207000E-001,-7.946000E-002,9.795000E-003,2.851000E-002,2.505000E-004,-1.081000E-001,1.122000E-003,-2.182000E-003,-2.042000E-002,-1.389000E-002
9,08/15/21,-2.132000E-002,3.853000E-003,7.831000E-003,1.078000E-001,6.798000E-003,2.285000E-003,-1.395000E-002,6.024000E-004,6.800000E-004,-5.125000E-004,-2.643000E-004,1.024000E-001,2.311000E-002,-8.592000E-003,5.601000E-002,6.237000E-002,5.038000E-002,3.432000E-001,-8.283000E-003,5.856000E-002,6.596000E-002,1.748000E-001,-2.108000E-001,-1.205000E-002,-7.081000E-004,-1.762000E-004,-9.783000E-003,-3.281000E-003,-1.162000E-003,-1.772000E-003,-3.009000E+000,-7.350000E-002,-3.300000E-001,2.323000E-002,7.817000E-002,3.211000E-004,-1.129000E-001,-3.837000E-004,5.459000E-002,-1.347000E-003,5.735000E-002
9,08/16/21,-6.320000E-003,-2.565000E-003,-2.416000E-002,1.200000E-001,-1.750000E-002,-4.342000E-003,-1.466000E-003,-8.219000E-004,6.435000E-004,-5.088000E-004,2.760000E-004,2.097000E-001,1.907000E-001,-3.596000E-002,1.431000E-002,1.391000E-001,6.371000E-002,5.864000E-003,3.814000E-004,1.467000E-001,6.387000E-002,1.301000E-001,4.118000E-003,2.988000E-002,3.791000E-003,1.949000E-003,-1.533000E-002,-1.017000E-004,3.012000E-003,-6.911000E-004,-1.327000E+000,-2.994000E-001,-1.114000E-001,2.990000E-002,1.150000E-001,2.202000E-004,-1.263000E-001,7.423000E-004,9.837000E-002,-2.172000E-002,1.147000E-002
9,08/17/21,-6.859000E-003,-2.892000E-003,-7.382000E-002,8.727000E-002,-1.786000E-002,9.974000E-003,7.156000E-004,7.931000E-004,4.851000E-004,-4.987000E-004,1.751000E-003,2.446000E-001,2.121000E-001,-3.583000E-003,-8.359000E-002,2.469000E-002,5.710000E-002,1.356000E-001,5.372000E-003,5.975000E-002,4.556000E-003,3.444000E-002,-9.971000E-002,1.189000E-003,5.837000E-003,1.531000E-003,-1.920000E-002,-4.298000E-003,4.456000E-003,-1.984000E-003,-2.168000E+000,-2.432000E-001,1.230000E-001,1.183000E-002,3.221000E-002,1.505000E-004,-9.848000E-002,1.673000E-003,-5.589000E-003,3.394000E-002,-1.423000E-002
9,08/18/21,-3.596000E-003,-5.742000E-004,-2.727000E-002,4.783000E-002,1.700000E-002,1.681000E-003,4.411000E-004,4.125000E-004,1.121000E-006,5.845000E-005,1.110000E-004,-8.201000E-002,9.280000E-002,1.144000E-004,-1.105000E-002,-5.336000E-002,-3.271000E-002,-1.293000E-001,-1.933000E-003,8.361000E-002,2.741000E-002,4.544000E-002,-2.157000E-002,-3.400000E-003,-5.105000E-004,-1.217000E-003,-1.957000E-003,-1.034000E-003,4.962000E-003,-3.133000E-003,-1.498000E+000,-5.328000E-003,-1.858000E-001,9.918000E-003,7.650000E-003,-1.307000E-004,-1.161000E-001,1.279000E-003,4.886000E-002,7.498000E-003,-3.503000E-005
9,08/19/21,1.052000E-004,9.096000E-004,4.204000E-002,7.666000E-002,1.238000E-002,2.860000E-003,-8.658000E-004,-8.184000E-004,4.533000E-007,3.505000E-005,-2.004000E-004,-8.140000E-002,-1.210000E-003,6.788000E-004,8.436000E-003,4.318000E-003,-3.303000E-002,-1.389000E-001,-1.965000E-003,-3.256000E-002,-2.351000E-002,-3.637000E-002,-1.649000E-002,-3.290000E-003,-9.205000E-004,-1.003000E-003,-1.752000E-003,-1.798000E-004,1.627000E-003,1.886000E-003,2.657000E+000,9.828000E-004,-7.213000E-002,1.043000E-002,-6.150000E-004,-1.627000E-004,1.679000E-002,1.491000E-003,1.017000E-001,1.456000E-003,6.028000E-004
9,08/20/21,-2.020000E-002,-4.688000E-003,2.840000E-002,8.408000E-002,6.062000E-003,8.208000E-003,1.713000E-003,-9.349000E-004,6.184000E-004,-3.578000E-004,2.334000E-003,-4.592000E-002,5.726000E-002,7.819000E-003,-6.546000E-002,1.505000E-001,-3.237000E-002,-1.302000E-002,-3.390000E-003,-2.034000E-002,-5.786000E-003,-1.523000E-002,-3.546000E-002,-6.378000E-002,-6.841000E-003,-7.163000E-004,-7.462000E-004,-8.048000E-004,2.964000E-003,2.090000E-003,-2.091000E+000,1.824000E-002,-2.987000E-002,-1.178000E-002,-2.714000E-002,2.487000E-004,-9.677000E-003,1.666000E-003,-2.356000E-002,5.934000E-002,5.955000E-003
9,08/21/21,-3.990000E-002,4.264000E-002,1.233000E-001,-2.969000E-001,6.528000E-002,-1.711000E-003,-4.483000E-004,4.231000E-003,6.737000E-004,-6.813000E-004,-2.246000E-004,-2.327000E-002,-3.707000E-003,7.421000E-004,1.874000E-002,-3.672000E-002,-8.256000E-002,3.622000E-002,1.865000E-003,9.249000E-003,-3.272000E-003,1.256000E-002,2.624000E-003,6.094000E-002,2.639000E-003,-1.568000E-002,-4.866000E-003,-4.290000E-003,-2.507000E-003,1.629000E-002,9.369000E-001,-8.811000E-004,1.348000E-001,7.001000E-003,-2.070000E-003,-9.370000E-004,-9.656000E-003,-8.824000E-004,1.588000E-001,2.459000E-002,3.773000E-002
9,08/22/21,-7.907000E-003,9.333000E-004,-2.842000E-002,1.366000E-001,2.794000E-002,1.424000E-002,1.214000E-003,3.351000E-004,7.705000E-004,-1.763000E-004,5.115000E-004,-4.754000E-002,6.807000E-002,-6.575000E-003,2.473000E-002,1.057000E-001,-1.300000E-003,-6.408000E-002,-9.034000E-004,-1.920000E-002,1.590000E-003,-1.111000E-002,6.694000E-002,-2.862000E-002,-4.125000E-003,-4.224000E-004,-7.058000E-003,-2.706000E-003,-2.620000E-003,5.036000E-003,-6.809000E-005,1.802000E-003,-2.584000E-001,-1.040000E-003,-1.682000E-002,7.775000E-004,-3.945000E-002,2.690000E-003,2.777000E-002,-2.268000E-002,3.761000E-002
9,08/23/21,3.097000E-002,2.301000E-003,-2.520000E-002,4.048000E-002,1.828000E-002,1.690000E-003,2.788000E-004,-5.480000E-004,1.880000E-004,-1.128000E-004,-1.668000E-003,-7.103000E-002,8.484000E-002,-8.499000E-003,6.371000E-002,1.433000E-001,-1.588000E-003,1.085000E-002,-3.600000E-005,-2.307000E-002,-1.632000E-004,-2.117000E-002,8.822000E-002,-2.802000E-002,4.249000E-003,1.405000E-003,-5.299000E-003,2.351000E-003,-2.109000E-003,-1.231000E-003,-6.268000E-002,1.789000E-001,-7.357000E-002,9.378000E-003,3.324000E-002,7.778000E-004,-1.483000E-001,1.560000E-003,4.852000E-002,-6.675000E-002,1.834000E-002
9,08/24/21,-2.533000E-002,1.313000E-003,1.547000E-002,2.200000E-002,9.385000E-003,1.240000E-002,2.824000E-003,-2.145000E-004,4.364000E-004,-2.970000E-004,8.724000E-003,2.577000E-002,1.155000E-001,-2.558000E-003,1.701000E-002,2.317000E-002,-5.974000E-003,-1.145000E-001,-2.634000E-003,-2.186000E-002,-5.725000E-003,1.916000E-004,1.936000E-001,-1.324000E-002,-2.535000E-003,3.202000E-003,7.633000E-004,-6.232000E-003,-1.999000E-002,3.783000E-003,-4.841000E-001,8.604000E-003,3.151000E-003,-9.564000E-003,-1.487000E-002,1.322000E-004,1.799000E-002,-1.285000E-004,2.034000E-002,-3.014000E-002,1.543000E-001
9,08/25/21,2.938000E-002,1.443000E-003,2.549000E-002,-6.599000E-002,1.751000E-002,1.818000E-002,3.200000E-003,-6.622000E-004,5.782000E-004,-3.404000E-004,1.048000E-002,-8.367000E-002,4.024000E-002,1.413000E-002,5.623000E-003,-6.753000E-003,-4.175000E-002,-1.890000E-001,-5.872000E-004,-5.944000E-002,-1.947000E-002,-1.441000E-002,5.152000E-002,2.492000E-002,-2.059000E-004,4.261000E-004,1.006000E-002,1.093000E-003,-2.745000E-002,5.629000E-003,-1.072000E-005,7.784000E-003,2.836000E-001,-2.431000E-003,2.254000E-002,-2.737000E-004,-5.027000E-003,-6.313000E-004,-1.030000E-002,-3.178000E-002,8.913000E-002
9,08/26/21,6.582000E-002,-2.267000E-003,5.699000E-002,-1.737000E-002,1.025000E-002,2.323000E-002,4.608000E-003,-7.017000E-004,-2.513000E-004,9.250000E-004,3.452000E-003,-4.798000E-002,-1.115000E-002,2.231000E-003,-2.926000E-002,-1.830000E-002,-4.004000E-002,-2.199000E-001,-3.080000E-004,2.252000E-002,-1.151000E-002,4.391000E-002,1.419000E-001,-2.114000E-002,1.382000E-003,-1.982000E-004,3.330000E-003,-8.898000E-004,-2.375000E-002,2.748000E-003,2.269000E-001,9.769000E-003,2.087000E-001,-1.527000E-002,-3.130000E-002,2.098000E-004,3.119000E-002,-8.234000E-004,2.508000E-002,-4.756000E-003,2.444000E-002
9,08/27/21,1.471000E-002,-1.721000E-003,1.125000E-002,-6.212000E-002,9.712000E-003,5.445000E-003,3.017000E-003,3.108000E-003,-3.613000E-005,1.240000E-004,5.630000E-003,2.605000E-002,-1.300000E-002,-4.425000E-004,1.294000E-002,-2.373000E-002,3.178000E-002,-1.363000E-002,-2.483000E-004,-6.863000E-004,-1.624000E-002,8.202000E-003,-1.937000E-002,1.710000E-002,-4.090000E-003,-8.048000E-004,-3.327000E-003,-3.386000E-003,2.927000E-003,-3.219000E-003,-6.878000E-005,-5.621000E-002,-4.849000E-001,-1.871000E-003,1.712000E-002,-9.260000E-006,8.556000E-003,3.835000E-004,1.218000E-002,-8.375000E-003,1.438000E-002
9,08/28/21,-6.524000E-003,4.175000E-003,-1.183000E-002,-4.093000E-002,4.755000E-003,1.573000E-003,1.298000E-003,1.870000E-004,2.303000E-004,-2.188000E-004,5.662000E-003,-1.248000E-002,9.938000E-003,-4.871000E-003,4.694000E-002,3.882000E-002,-4.224000E-002,1.566000E-001,-4.671000E-004,-2.447000E-002,-2.882000E-002,-2.613000E-004,-5.225000E-002,1.007000E-002,-1.019000E-003,-1.185000E-003,-6.664000E-003,-3.262000E-003,1.825000E-003,-2.645000E-004,-3.715000E-002,-1.552000E-001,-1.599000E-002,1.347000E-002,6.473000E-002,-1.994000E-004,-5.290000E-002,-4.101000E-004,1.122000E-002,-1.617000E-002,3.190000E-002
9,08/29/21,-2.674000E-002,5.341000E-003,-1.385000E-002,2.348000E-002,-1.155000E-002,-4.273000E-003,-6.222000E-004,4.141000E-004,2.475000E-004,-2.498000E-004,-4.698000E-004,7.402000E-002,2.045000E-002,-3.014000E-003,-1.145000E-002,-2.789000E-002,3.926000E-002,-1.597000E-001,-1.060000E-003,-9.401000E-002,-2.984000E-002,-3.488000E-002,3.047000E-002,-2.407000E-002,4.319000E-004,-1.513000E-003,-9.448000E-004,-3.496000E-003,-1.338000E-003,-2.254000E-004,5.494000E-002,1.931000E-001,1.462000E-001,4.738000E-003,4.247000E-002,1.560000E-005,8.557000E-002,-4.899000E-004,2.309000E-002,7.443000E-002,5.102000E-002
9,08/30/21,3.719000E-003,6.047000E-004,-7.032000E-003,-1.176000E-002,-1.575000E-003,-4.371000E-004,-7.689000E-004,1.811000E-004,-8.572000E-006,3.020000E-005,6.004000E-005,4.924000E-003,-1.438000E-003,3.028000E-004,-3.515000E-003,-5.256000E-003,9.878000E-003,2.459000E-002,2.430000E-004,6.481000E-001,1.350000E-001,3.112000E-001,2.443000E-002,3.770000E-003,6.798000E-004,4.612000E-004,1.272000E-003,9.450000E-004,-4.777000E-004,6.879000E-004,3.493000E-005,-3.361000E-003,-1.114000E-003,5.624000E-004,-5.578000E-004,1.725000E-004,7.148000E-003,8.311000E-005,1.370000E-003,1.400000E-003,-6.235000E-005
9,08/31/21,-2.051000E-002,8.000000E-003,1.155000E-002,3.092000E-002,-3.412000E-003,2.282000E-003,3.920000E-004,-2.257000E-004,4.985000E-004,-3.046000E-004,-4.198000E-003,-9.276000E-002,5.340000E-002,6.303000E-003,7.063000E-002,1.911000E-001,-2.571000E-002,-2.538000E-002,-2.320000E-003,-2.208000E-003,-2.208000E-004,-2.488000E-002,-3.443000E-002,-5.319000E-002,-6.866000E-004,-1.981000E-004,9.869000E-003,4.680000E-003,1.134000E-002,7.763000E-003,-1.858000E-001,-1.433000E-001,-2.234000E-001,1.246000E-002,4.177000E-002,8.276000E-004,-9.612000E-002,3.499000E-003,5.591000E-002,-5.304000E-002,-4.675000E-003
9,09/01/21,1.410000E-003,-8.099000E-004,2.734000E-002,8.333000E-003,1.560000E-002,2.068000E-003,6.684000E-004,-5.537000E-004,1.863000E-004,3.211000E-004,2.881000E-003,-3.962000E-002,3.494000E-001,1.757000E-003,-5.324000E-002,6.799000E-002,6.118000E-003,-1.936000E-002,-6.161000E-004,-1.133000E-001,-2.078000E-002,5.016000E-004,5.113000E-002,-5.743000E-002,-5.525000E-003,-1.357000E-003,-8.713000E-003,-4.750000E-003,4.966000E-003,1.025000E-002,-6.207000E-005,2.297000E-001,4.950000E-002,6.922000E-003,1.564000E-002,9.700000E-004,-2.652000E-002,8.837000E-004,3.403000E-001,-1.761000E-002,2.395000E-002
9,09/02/21,4.928000E-005,-3.019000E-003,4.654000E-002,5.680000E-002,1.823000E-003,-2.121000E-003,-8.551000E-004,-5.702000E-004,1.597000E-004,-2.575000E-004,4.545000E-003,2.019000E-003,1.613000E-001,-9.299000E-003,4.293000E-002,9.336000E-002,8.275000E-003,7.289000E-002,-2.456000E-003,-6.315000E-002,-2.272000E-002,2.588000E-003,1.222000E-002,-7.790000E-002,-6.647000E-003,-1.404000E-003,-1.537000E-003,-4.539000E-003,-4.226000E-003,4.604000E-003,3.005000E-002,7.416000E-001,-2.348000E-001,1.198000E-002,3.746000E-002,7.234000E-004,-1.303000E-002,2.550000E-003,1.095000E-001,-3.338000E-002,1.516000E-002
9,09/03/21,1.950000E-002,-3.225000E-003,-2.059000E-002,1.745000E-002,1.492000E-003,-8.358000E-003,1.430000E-003,3.423000E-003,8.674000E-005,-8.392000E-005,3.874000E-003,7.760000E-002,1.053000E-001,-7.357000E-003,-2.136000E-003,-2.093000E-002,2.940000E-002,3.040000E-002,1.823000E-003,-2.447000E-002,9.784000E-002,9.842000E-002,-3.624000E-002,-1.930000E-002,-3.590000E-003,-1.499000E-003,-5.902000E-003,-3.884000E-003,-7.146000E-003,-1.646000E-003,-3.652000E-001,6.215000E-001,-6.752000E-002,-7.903000E-003,-1.892000E-002,4.629000E-004,7.559000E-002,-4.693000E-004,3.299000E-002,1.043000E-002,5.051000E-002
9,09/04/21,3.937000E-003,6.475000E-004,-6.113000E-003,-1.112000E-002,-1.338000E-003,-1.623000E-004,-7.203000E-004,1.811000E-004,-8.707000E-006,3.084000E-005,4.271000E-005,4.921000E-003,-1.207000E-003,2.542000E-004,-2.978000E-003,-4.620000E-003,1.005000E-002,2.410000E-002,2.705000E-004,7.731000E-001,1.336000E-001,4.652000E-001,2.499000E-002,3.584000E-003,6.387000E-004,4.603000E-004,1.177000E-003,8.849000E-004,-3.844000E-004,7.097000E-004,3.298000E-005,-2.799000E-003,9.673000E-004,6.073000E-004,-5.202000E-004,1.734000E-004,7.777000E-003,8.117000E-005,1.590000E-003,1.171000E-003,-5.530000E-005
9,09/05/21,-1.097000E-002,-1.143000E-003,8.107000E-003,2.354000E-002,-8.938000E-003,-4.736000E-003,1.453000E-003,-4.297000E-004,2.260000E-004,-1.892000E-004,1.520000E-004,3.872000E-003,8.449000E-003,-3.658000E-004,1.364000E-003,-1.796000E-002,9.614000E-004,-7.776000E-002,-9.341000E-006,-7.129000E-002,-1.508000E-002,6.141000E-003,-1.159000E-001,-2.242000E-003,-9.592000E-004,-1.301000E-004,9.994000E-005,7.084000E-005,-9.842000E-004,2.833000E-003,-7.418000E-002,6.248000E-002,3.655000E-002,-3.856000E-004,1.432000E-002,-7.457000E-004,1.873000E-002,1.568000E-004,8.886000E-003,8.507000E-004,-8.976000E-004
9,09/06/21,-2.705000E-002,3.103000E-003,-3.032000E-002,1.668000E-001,-1.603000E-002,-7.972000E-003,6.630000E-004,1.417000E-003,2.514000E-004,-2.201000E-004,-3.101000E-003,-6.186000E-004,1.155000E-001,-1.813000E-002,3.682000E-002,6.512000E-002,-3.153000E-003,1.045000E-001,2.389000E-003,-2.696000E-001,-8.227000E-003,5.441000E-002,-1.318000E-002,2.083000E-002,2.589000E-003,-1.435000E-004,-2.408000E-003,2.058000E-003,-4.095000E-003,-1.814000E-004,1.223000E-001,9.977000E-001,3.861000E-002,-6.698000E-003,3.616000E-003,2.033000E-005,3.700000E-002,-6.785000E-004,8.342000E-002,-1.027000E-002,3.654000E-002
9,09/07/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
9,09/08/21,-5.000000E-003,-5.088000E-003,-2.926000E-002,-1.454000E-002,-5.933000E-003,-6.949000E-003,2.130000E-004,-6.479000E-004,4.701000E-004,-2.590000E-004,5.835000E-003,-5.551000E-002,4.910000E-003,1.335000E-002,7.274000E-002,1.126000E-001,2.406000E-003,-7.641000E-002,-7.956000E-004,3.430000E-003,3.614000E-002,1.089000E-001,-8.006000E-002,-1.132000E-002,-1.918000E-003,1.570000E-003,-7.210000E-003,-2.827000E-003,-5.380000E-003,5.785000E-003,-6.419000E-002,1.558000E-002,1.433000E-001,-1.167000E-002,-1.085000E-002,-1.886000E-005,5.425000E-002,-5.457000E-004,-2.485000E-002,4.694000E-002,2.296000E-003
9,09/09/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
9,09/10/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
9,09/11/21,1.188000E-004,2.045000E-003,1.105000E-002,1.857000E-001,8.161000E-003,2.231000E-003,-1.208000E-002,-3.747000E-003,-2.606000E-005,6.708000E-003,-7.518000E-004,1.493000E-001,3.255000E-002,-7.852000E-004,1.336000E-002,-1.319000E-002,1.010000E-001,-3.425000E-003,3.151000E-003,-2.269000E-001,-3.627000E-002,-1.138000E-001,5.585000E-001,9.970000E-003,9.615000E-004,1.698000E-003,6.954000E-003,2.719000E-003,5.029000E-003,1.000000E-002,-1.410000E-001,6.984000E-001,-6.271000E-002,7.674000E-003,3.691000E-002,-2.903000E-004,-1.201000E-001,8.315000E-004,-1.766000E-002,-1.126000E-002,-1.297000E-002
9,09/12/21,-1.044000E-002,2.572000E-004,1.895000E-002,-2.198000E-003,4.328000E-004,-2.065000E-003,4.345000E-004,-1.565000E-003,-1.257000E-005,4.427000E-005,5.664000E-005,-3.850000E-003,-5.070000E-003,6.913000E-004,2.042000E-002,-4.900000E-003,-6.231000E-002,-6.142000E-002,-8.961000E-004,9.343000E-002,1.276000E-002,5.437000E-002,-8.825000E-002,1.533000E-002,2.836000E-003,2.657000E-004,4.318000E-003,2.757000E-003,8.971000E-003,3.524000E-003,8.090000E-003,-2.409000E-001,8.991000E-002,-1.287000E-002,-3.884000E-002,3.435000E-004,-1.163000E-002,1.875000E-003,3.552000E-003,-3.661000E-003,-6.683000E-003
9,09/13/21,2.553000E-002,-3.119000E-004,7.622000E-003,-4.872000E-002,6.696000E-003,-1.655000E-003,7.413000E-004,-6.135000E-004,1.666000E-007,-6.014000E-006,8.732000E-004,1.782000E-002,-5.723000E-003,4.309000E-004,1.446000E-002,4.043000E-003,1.553000E-003,-9.872000E-002,6.974000E-005,3.032000E-002,-1.869000E-003,2.595000E-002,-1.485000E-001,-7.281000E-003,-1.652000E-003,-4.006000E-004,3.547000E-003,9.700000E-004,1.660000E-003,8.904000E-004,-2.267000E+000,-3.142000E-001,-9.914000E-003,-3.007000E-003,4.505000E-003,5.299000E-005,1.519000E-002,1.287000E-003,-1.950000E-002,1.902000E-004,-5.281000E-003
9,09/14/21,-6.998000E-003,-2.955000E-004,3.266000E-002,8.183000E-002,-7.857000E-004,-3.927000E-003,-2.538000E-004,1.494000E-004,4.566000E-005,-6.951000E-005,-7.689000E-004,1.078000E-001,1.470000E-002,-7.216000E-003,-2.896000E-003,1.583000E-002,1.845000E-002,8.434000E-002,-3.538000E-004,-8.489000E-004,-3.962000E-002,-8.739000E-004,-1.461000E-001,1.876000E-002,3.714000E-003,2.868000E-004,2.554000E-002,4.236000E-003,1.472000E-003,-3.163000E-003,5.616000E+000,1.588000E-001,1.035000E-001,-1.542000E-002,-3.771000E-002,1.937000E-004,9.829000E-003,-5.231000E-004,-4.460000E-002,-1.827000E-003,-7.725000E-003
9,09/15/21,-9.880000E-004,2.044000E-003,1.918000E-002,-2.136000E-002,6.281000E-003,3.226000E-003,1.322000E-003,1.392000E-003,-4.119000E-005,3.229000E-003,4.788000E-003,2.689000E-002,3.500000E-003,-6.229000E-003,9.155000E-003,-8.944000E-003,-5.955000E-003,2.044000E-002,8.344000E-004,-5.834000E-002,-1.169000E-002,4.451000E-002,-5.849000E-002,-3.952000E-002,-6.284000E-004,-5.804000E-004,1.280000E-002,-7.240000E-004,-2.149000E-003,-5.073000E-003,-3.886000E+000,4.107000E-001,2.568000E-002,-1.188000E-002,-2.189000E-002,-1.983000E-004,3.507000E-002,-3.197000E-004,-5.585000E-002,2.197000E-002,-2.681000E-003
