
Residuals from Base Run #59 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Formaldehyde,Acetaldehyde,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
59,07/20/21,2.346000E-002,-1.790000E-003,-5.253000E-002,-4.240000E-002,8.680000E-003,-7.557000E-003,5.403000E-003,-2.537000E-004,2.906000E-004,-1.240000E-004,-1.536000E-003,-4.948000E-002,5.095000E-002,9.083000E-003,-1.040000E-001,1.228000E-001,2.175000E-002,-1.269000E-001,6.244000E-004,1.418000E-003,4.543000E-004,5.428000E-003,4.556000E-001,4.032000E-003,3.014000E-003,1.070000E-003,2.418000E-004,2.885000E-003,-5.072000E-003,-2.461000E-003,2.061000E+001,3.416000E-001,4.738000E-002,4.830000E-001,7.297000E-002,1.100000E-002,5.100000E-002,-1.529000E-005,4.423000E-002,-9.471000E-004,-8.502000E-002,1.061000E-001,4.114000E-003
59,07/21/21,3.754000E-002,-1.436000E-003,-1.175000E-003,7.576000E-002,-9.268000E-003,3.555000E-003,1.922000E-003,-3.098000E-004,-1.285000E-004,7.800000E-005,7.679000E-004,8.558000E-002,1.880000E-003,-1.351000E-002,-2.845000E-003,3.092000E-002,2.047000E-002,5.889000E-002,-2.980000E-003,3.181000E-002,6.029000E-003,1.237000E-002,-8.309000E-002,-1.721000E-002,2.040000E-003,1.497000E-004,8.289000E-003,5.045000E-003,-2.299000E-003,-3.096000E-004,-4.878000E+000,1.231000E+000,1.275000E-002,-3.748000E-001,1.889000E-001,-1.396000E-002,-3.281000E-002,-1.247000E-004,8.294000E-002,-6.026000E-004,-3.505000E-002,1.088000E-002,-7.927000E-003
59,07/22/21,1.212000E-002,5.173000E-003,1.225000E-002,6.838000E-002,-1.062000E-002,1.451000E-003,-3.562000E-003,-2.005000E-005,-9.963000E-005,4.382000E-004,9.566000E-003,-4.680000E-002,-5.294000E-002,7.915000E-002,1.985000E-001,3.057000E-001,-5.195000E-002,-5.991000E-002,-3.046000E-003,1.059000E-001,1.543000E-002,3.491000E-002,-9.008000E-002,-4.224000E-002,-6.033000E-003,-1.613000E-003,-1.475000E-002,-6.884000E-003,-1.163000E-003,2.930000E-003,-3.854000E+000,-4.824000E-001,-8.307000E-002,-5.211000E-002,-1.080000E-001,6.469000E-003,-9.091000E-003,-2.758000E-004,-3.701000E-002,-2.713000E-004,4.337000E-002,1.995000E-001,5.697000E-003
59,07/23/21,-1.465000E-002,8.163000E-003,-4.241000E-002,4.873000E-002,-1.213000E-002,4.699000E-004,-3.004000E-003,-1.579000E-003,1.880000E-004,-7.527000E-005,4.493000E-003,-1.263000E-001,1.233000E-001,1.514000E-002,1.949000E-002,4.358000E-002,-6.359000E-002,1.348000E-002,-3.222000E-004,-7.888000E-003,4.856000E-003,-9.503000E-004,-1.052000E-001,4.435000E-002,-2.498000E-003,-1.080000E-003,-1.179000E-002,-3.567000E-003,7.310000E-003,-8.920000E-003,3.416000E-001,-4.301000E-003,4.989000E-002,1.298000E+000,5.265000E-001,2.207000E-002,2.009000E-002,1.670000E-004,3.712000E-002,1.463000E-003,9.653000E-002,1.772000E-001,-1.242000E-003
59,07/24/21,-1.712000E-002,6.321000E-003,-4.494000E-005,9.641000E-002,6.260000E-004,6.184000E-003,-3.095000E-003,-9.579000E-004,4.340000E-005,3.244000E-005,-2.677000E-003,-1.944000E-002,-3.070000E-002,2.132000E-002,3.753000E-002,5.915000E-002,-3.077000E-002,-5.030000E-002,1.785000E-004,-1.157000E-002,7.630000E-003,-1.084000E-002,-7.711000E-002,-1.171000E-002,5.408000E-003,-7.013000E-004,-3.273000E-003,6.423000E-004,2.016000E-003,-1.449000E-003,1.903000E-005,-1.207000E-003,-4.744000E-002,9.902000E-001,3.248000E-001,1.194000E-002,-1.213000E-002,9.743000E-005,4.768000E-002,1.969000E-003,4.702000E-003,3.796000E-002,4.655000E-003
59,07/25/21,1.885000E-003,8.852000E-003,3.719000E-002,3.935000E-002,5.405000E-003,1.094000E-002,-1.378000E-003,5.511000E-003,-7.233000E-005,4.370000E-005,-2.841000E-003,4.141000E-002,-2.030000E-003,-4.863000E-003,6.110000E-003,-7.980000E-002,1.365000E-002,-2.953000E-003,1.326000E-003,3.685000E-002,1.958000E-002,-7.732000E-003,7.914000E-003,2.926000E-002,5.727000E-003,-3.999000E-004,1.243000E-004,2.240000E-004,-5.677000E-003,-2.762000E-003,3.074000E-001,4.926000E-001,6.416000E-002,1.398000E-001,5.209000E-001,-3.152000E-003,-6.251000E-002,-7.579000E-004,5.057000E-002,3.052000E-004,-3.219000E-002,4.950000E-002,1.381000E-002
59,07/26/21,-3.824000E-003,3.417000E-004,-2.415000E-002,1.824000E-002,9.753000E-002,-6.630000E-003,-2.194000E-003,-1.608000E-003,1.234000E-005,-1.310000E-004,-1.692000E-003,-2.113000E-002,-9.275000E-004,3.605000E-004,-4.893000E-002,-5.077000E-003,-1.423000E-002,-5.929000E-002,1.830000E-005,-2.139000E-002,1.622000E-002,-1.385000E-002,4.736000E-002,9.246000E-002,3.893000E-003,4.004000E-003,-5.597000E-003,1.776000E-003,9.428000E-002,1.593000E-003,2.659000E-004,-1.550000E-001,-8.656000E-002,2.831000E+000,1.043000E+000,5.318000E-002,4.125000E-002,6.794000E-004,-1.489000E-002,1.583000E-003,-1.093000E-002,6.341000E-003,4.108000E-002
59,07/27/21,3.660000E-003,9.201000E-003,3.462000E-003,-1.046000E-002,5.923000E-003,-1.509000E-003,-2.472000E-003,1.090000E-003,2.004000E-004,-1.148000E-004,-1.735000E-003,-3.249000E-002,1.426000E-001,-5.834000E-003,4.895000E-002,3.480000E-002,-5.889000E-002,1.021000E-001,2.994000E-003,5.230000E-002,1.279000E-002,1.137000E-002,-4.551000E-002,2.517000E-002,2.287000E-003,1.016000E-003,5.766000E-004,-1.226000E-004,2.140000E-002,-6.216000E-003,2.714000E+000,-4.054000E-001,-4.072000E-001,1.640000E+000,7.120000E-001,3.449000E-002,3.195000E-002,7.702000E-004,-1.825000E-002,2.603000E-003,4.791000E-002,-3.006000E-002,-1.611000E-002
59,07/28/21,-1.288000E-002,2.514000E-003,4.083000E-002,4.422000E-003,3.607000E-003,3.746000E-003,5.015000E-004,-2.562000E-003,6.135000E-005,2.346000E-005,-1.962000E-003,-2.061000E-002,9.224000E-003,2.584000E-003,7.099000E-002,1.345000E-001,-3.598000E-002,-3.607000E-002,-5.244000E-004,4.472000E-002,3.874000E-005,2.459000E-002,-5.479000E-002,1.361000E-002,-2.526000E-003,1.178000E-003,-1.236000E-003,1.542000E-003,1.276000E-002,-2.134000E-003,-1.028000E-002,-2.780000E-001,-1.343000E-001,1.775000E-001,6.891000E-003,2.157000E-002,6.799000E-002,8.591000E-004,-1.737000E-001,2.009000E-003,-1.811000E-002,3.753000E-002,-6.906000E-003
59,07/29/21,3.110000E-001,-2.531000E-003,-5.222000E-002,1.861000E-001,4.055000E-003,-1.877000E-002,1.128000E-002,2.282000E-004,3.574000E-004,-2.397000E-004,5.894000E-003,7.335000E-002,4.581000E-002,-4.229000E-003,-1.816000E-001,-2.697000E-002,1.125000E-001,-4.603000E-002,-2.600000E-003,5.775000E-002,-8.561000E-003,3.824000E-002,3.642000E-001,-3.387000E-003,2.120000E-003,1.283000E-003,-2.137000E-002,-4.157000E-003,6.870000E-003,-4.158000E-004,-2.616000E-001,-1.776000E-002,9.380000E-002,2.192000E-001,-5.268000E-001,-1.706000E-002,-2.103000E-002,-2.109000E-004,2.719000E-003,-5.560000E-005,1.855000E-001,6.160000E-002,-1.011000E-002
