**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 6

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Methanol, 72.31500, 71.90600, 72.33775, 72.49350, 72.74475, 73.46600, 72.53980,  0.33920,  0.00468,  0.00469
Ethanol,  0.00000,  0.00000,  0.00000,  0.01942,  0.04831,  0.07279,  0.02593,  0.02762,  1.06540,  0.00000
Phenol,  0.00286,  0.00000,  0.00028,  0.00437,  0.00657,  0.01167,  0.00414,  0.00351,  0.84886,  1.22796
Isovaleraldehyde,  0.00014,  0.00000,  0.00002,  0.00006,  0.00014,  0.00035,  0.00010,  0.00012,  1.15534,  0.80765
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00005,  0.00000,  0.00004,  0.00006,  0.00007,  0.00008,  0.00005,  0.00003,  0.49859,  0.49730
Phenylacetaldehyde,  0.00105,  0.00002,  0.00078,  0.00134,  0.00212,  0.00396,  0.00149,  0.00111,  0.74819,  1.05759
Cyclohexanone,  0.00010,  0.00004,  0.00008,  0.00011,  0.00012,  0.00013,  0.00010,  0.00003,  0.27737,  0.26520
Methyl acetate,  0.00755,  0.00316,  0.00597,  0.00663,  0.00764,  0.00858,  0.00657,  0.00131,  0.19882,  0.17310
n-Butyl acetate,  0.00567,  0.00000,  0.00368,  0.00567,  0.00665,  0.00699,  0.00488,  0.00227,  0.46560,  0.40030
D5-Siloxane,  0.00568,  0.00000,  0.00217,  0.00433,  0.00552,  0.00713,  0.00396,  0.00230,  0.58194,  0.40559

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.05533,  0.02203,  0.03965,  0.04815,  0.05408,  0.05645,  0.04528,  0.01040,  0.22965,  0.18793
Chloroform,  0.01341,  0.00464,  0.00987,  0.01168,  0.01350,  0.01398,  0.01128,  0.00254,  0.22546,  0.18968
Trichlorofluoromethane,  0.11059,  0.02645,  0.08789,  0.09434,  0.11927,  0.12588,  0.09387,  0.02713,  0.28905,  0.24534
Dichlorodifluoromethane,  0.07629,  0.00000,  0.02848,  0.04729,  0.06852,  0.09250,  0.04498,  0.02654,  0.59007,  0.34793
Carbon Tetrachloride,  0.02971,  0.00489,  0.02014,  0.02334,  0.03139,  0.03191,  0.02335,  0.00759,  0.32527,  0.25559
1_1_2-Trichlorotrifluoroethane,  0.03162,  0.00404,  0.02215,  0.02710,  0.03371,  0.03551,  0.02561,  0.00842,  0.32867,  0.26624
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00449,  0.00000,  0.00177,  0.00305,  0.00385,  0.00488,  0.00291,  0.00137,  0.46990,  0.30485
Tetrachloroethene,  0.00227,  0.00063,  0.00176,  0.00188,  0.00216,  0.00231,  0.00187,  0.00042,  0.22215,  0.18270
1_2-Dichlorobenzene,  0.00057,  0.00000,  0.00017,  0.00033,  0.00064,  0.00094,  0.00042,  0.00030,  0.72612,  0.53411
1_4-Dichlorobenzene,  0.00041,  0.00000,  0.00000,  0.00002,  0.00041,  0.00048,  0.00016,  0.00021,  1.28666,  0.49941
PCBTF,  0.00448,  0.00181,  0.00446,  0.00457,  0.00494,  0.00508,  0.00449,  0.00070,  0.15543,  0.15557
N-Butane,  0.05051,  0.00334,  0.03024,  0.04269,  0.05043,  0.05880,  0.03894,  0.01457,  0.37425,  0.28855
Isobutane,  0.04631,  0.00000,  0.00084,  0.03314,  0.08169,  0.09800,  0.04183,  0.03733,  0.89250,  0.80613
N-Pentane,  0.00725,  0.00000,  0.00497,  0.01007,  0.01669,  0.02782,  0.01227,  0.00899,  0.73265,  1.23962
Isopentane,  0.14948,  0.06983,  0.10608,  0.13643,  0.15278,  0.16283,  0.13038,  0.02722,  0.20880,  0.18211
2-Methyl pentane,  0.19057,  0.08963,  0.12590,  0.18766,  0.19272,  0.21622,  0.16932,  0.03831,  0.22627,  0.20104
Butene,  0.05002,  0.02081,  0.02791,  0.04015,  0.04664,  0.05314,  0.03779,  0.01004,  0.26558,  0.20064
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00408,  0.00168,  0.00338,  0.00380,  0.00403,  0.00480,  0.00364,  0.00087,  0.23851,  0.21272
Isoprene,  0.08396,  0.00000,  0.00000,  0.01464,  0.07795,  0.13074,  0.03812,  0.04198,  1.10128,  0.50005
alpha-Pinene,  0.01411,  0.00000,  0.00000,  0.00085,  0.01295,  0.02157,  0.00579,  0.00717,  1.23838,  0.50835
MVK,  0.04347,  0.00000,  0.00113,  0.00704,  0.03695,  0.06577,  0.01936,  0.02029,  1.04849,  0.46680
Benzene,  0.16662,  0.06594,  0.11206,  0.14201,  0.17003,  0.17917,  0.13895,  0.03231,  0.23254,  0.19393
Toluene,  0.11273,  0.02960,  0.10692,  0.11557,  0.12031,  0.12942,  0.11040,  0.02038,  0.18461,  0.18079
Ethylbenzene,  0.01585,  0.00377,  0.01459,  0.01627,  0.01699,  0.01870,  0.01545,  0.00304,  0.19685,  0.19196
Propylbenzene,  0.00372,  0.00117,  0.00335,  0.00364,  0.00372,  0.00398,  0.00345,  0.00058,  0.16808,  0.15607
m_p-Xylene,  0.00750,  0.00000,  0.00233,  0.01002,  0.01183,  0.01922,  0.00820,  0.00545,  0.66446,  0.72664
o-Xylene,  0.01096,  0.00215,  0.00882,  0.01227,  0.01301,  0.01742,  0.01113,  0.00321,  0.28861,  0.29307
p-Isopropyl Toluene,  0.00846,  0.00396,  0.00655,  0.00792,  0.00875,  0.01000,  0.00737,  0.00181,  0.24592,  0.21441
Naphthalene,  0.00456,  0.00176,  0.00259,  0.00394,  0.00441,  0.00563,  0.00360,  0.00105,  0.29176,  0.23002
Methanol,  0.16113,  0.00000,  0.08960,  0.54533,  1.01438,  1.74460,  0.62860,  0.59202,  0.94181,  3.67417
Ethanol,  0.19452,  0.00000,  0.00000,  0.00000,  0.11894,  0.19452,  0.04837,  0.06905,  1.42750,  0.35500
Phenol,  0.13105,  0.00000,  0.05664,  0.10395,  0.11698,  0.13586,  0.08942,  0.03872,  0.43298,  0.29543
Isovaleraldehyde,  0.00262,  0.00000,  0.00152,  0.00267,  0.00320,  0.00408,  0.00242,  0.00114,  0.46918,  0.43365
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00001,  0.00000,  0.00000,  0.00000,  0.00003,  0.00012,  0.00002,  0.00004,  1.83211,  6.20100
Phenylacetaldehyde,  0.05226,  0.00000,  0.02612,  0.04252,  0.04604,  0.05431,  0.03648,  0.01509,  0.41373,  0.28882
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00003,  0.00027,  0.00003,  0.00007,  2.27813,  0.00000
Methyl acetate,  0.13481,  0.06138,  0.10359,  0.12690,  0.13858,  0.14611,  0.11898,  0.02270,  0.19083,  0.16842
n-Butyl acetate,  0.05448,  0.00507,  0.05455,  0.05940,  0.06313,  0.07078,  0.05681,  0.01334,  0.23480,  0.24482
D5-Siloxane,  0.03239,  0.00000,  0.00000,  0.00381,  0.02472,  0.04207,  0.01269,  0.01467,  1.15654,  0.45296

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.01221,  0.00667,  0.00881,  0.01020,  0.01651,  0.02110,  0.01240,  0.00480,  0.38720,  0.39312
Chloroform,  0.00310,  0.00075,  0.00157,  0.00228,  0.00329,  0.00667,  0.00295,  0.00187,  0.63283,  0.60194
Trichlorofluoromethane,  0.00434,  0.00000,  0.00000,  0.00000,  0.00369,  0.03301,  0.00662,  0.01271,  1.91951,  2.93107
Dichlorodifluoromethane,  0.05604,  0.01479,  0.04922,  0.06255,  0.06669,  0.12161,  0.06015,  0.02050,  0.34084,  0.36584
Carbon Tetrachloride,  0.00464,  0.00000,  0.00157,  0.00330,  0.00586,  0.01091,  0.00403,  0.00349,  0.86560,  0.75317
1_1_2-Trichlorotrifluoroethane,  0.00487,  0.00000,  0.00269,  0.00354,  0.00486,  0.01329,  0.00506,  0.00403,  0.79655,  0.82729
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00108,  0.00000,  0.00075,  0.00117,  0.00148,  0.00323,  0.00121,  0.00064,  0.52756,  0.59043
Tetrachloroethene,  0.00089,  0.00045,  0.00064,  0.00081,  0.00113,  0.00124,  0.00085,  0.00027,  0.31882,  0.30311
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00004,  0.00032,  0.00004,  0.00010,  2.23889,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00000,  0.00000,  4.47214,  0.00000
PCBTF,  0.00095,  0.00028,  0.00067,  0.00085,  0.00141,  0.00381,  0.00113,  0.00085,  0.75188,  0.88991
N-Butane,  0.07890,  0.01100,  0.06417,  0.09465,  0.10382,  0.11895,  0.08595,  0.02699,  0.31401,  0.34207
Isobutane,  0.08212,  0.00000,  0.07898,  0.10863,  0.11717,  0.14691,  0.09967,  0.03180,  0.31905,  0.38725
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.01117,  0.02005,  0.00482,  0.00800,  1.66006,  0.00000
Isopentane,  0.05992,  0.00000,  0.03919,  0.04779,  0.06458,  0.11879,  0.05715,  0.03295,  0.57658,  0.54988
2-Methyl pentane,  0.08082,  0.02772,  0.04340,  0.06476,  0.11327,  0.13740,  0.07657,  0.03778,  0.49337,  0.46743
Butene,  0.04005,  0.00251,  0.02992,  0.04241,  0.04889,  0.05242,  0.03956,  0.01224,  0.30943,  0.30562
Propylene,  0.04903,  0.00000,  0.02208,  0.04685,  0.09773,  0.10587,  0.05243,  0.03762,  0.71742,  0.76730
cis-2-Pentene,  0.00029,  0.00000,  0.00018,  0.00103,  0.00125,  0.00127,  0.00075,  0.00052,  0.69537,  1.81164
Isoprene,  0.00000,  0.00000,  0.00000,  0.00035,  0.00909,  0.02604,  0.00596,  0.00862,  1.44679,  0.00000
alpha-Pinene,  0.00143,  0.00000,  0.00098,  0.00268,  0.00417,  0.00762,  0.00284,  0.00225,  0.79179,  1.57357
MVK,  0.00565,  0.00000,  0.00586,  0.00816,  0.01058,  0.02175,  0.00854,  0.00567,  0.66383,  1.00345
Benzene,  0.02724,  0.00000,  0.00747,  0.01813,  0.02613,  0.06320,  0.02267,  0.02050,  0.90445,  0.75267
Toluene,  0.00840,  0.00178,  0.00459,  0.01068,  0.01839,  0.09650,  0.01732,  0.02190,  1.26452,  2.60707
Ethylbenzene,  0.00223,  0.00082,  0.00123,  0.00280,  0.00322,  0.01531,  0.00329,  0.00321,  0.97536,  1.43963
Propylbenzene,  0.00084,  0.00046,  0.00061,  0.00095,  0.00122,  0.00295,  0.00106,  0.00060,  0.56171,  0.70923
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00020,  0.01835,  0.00109,  0.00411,  3.75275,  0.00000
o-Xylene,  0.00165,  0.00000,  0.00022,  0.00146,  0.00253,  0.01596,  0.00216,  0.00342,  1.58515,  2.07551
p-Isopropyl Toluene,  0.00175,  0.00071,  0.00134,  0.00188,  0.00300,  0.00538,  0.00218,  0.00122,  0.56094,  0.69752
Naphthalene,  0.00198,  0.00000,  0.00000,  0.00158,  0.00313,  0.00341,  0.00152,  0.00138,  0.90745,  0.69737
Methanol,  0.70643,  0.00000,  0.13330,  0.64700,  1.10610,  1.66130,  0.66257,  0.55301,  0.83464,  0.78282
Ethanol,  0.09288,  0.00000,  0.00000,  0.00000,  0.02858,  0.09288,  0.01449,  0.02738,  1.88921,  0.29475
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01324,  0.00066,  0.00296,  4.47214,  0.00000
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01152,  0.00072,  0.00263,  3.62442,  0.00000
Hexaldehyde,  0.00515,  0.00000,  0.00000,  0.00000,  0.00509,  0.01650,  0.00299,  0.00525,  1.75255,  1.01843
m_p-Tolualdehyde,  0.00030,  0.00017,  0.00019,  0.00029,  0.00033,  0.00043,  0.00028,  0.00008,  0.28992,  0.26882
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00072,  0.00164,  0.02035,  0.00194,  0.00452,  2.33265,  0.00000
Cyclohexanone,  0.00024,  0.00000,  0.00001,  0.00013,  0.00031,  0.00069,  0.00017,  0.00018,  1.07257,  0.77079
Methyl acetate,  0.03064,  0.01368,  0.01724,  0.02276,  0.05200,  0.06389,  0.03219,  0.01859,  0.57742,  0.60655
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00008,  0.05628,  0.00566,  0.01445,  2.55283,  0.00000
D5-Siloxane,  0.05051,  0.00000,  0.01961,  0.04238,  0.05527,  0.06664,  0.03656,  0.02209,  0.60414,  0.43733

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00539,  0.00405,  0.00468,  0.00783,  0.02434,  0.04100,  0.01345,  0.01220,  0.90671,  2.26226
Chloroform,  0.00092,  0.00069,  0.00073,  0.00103,  0.00476,  0.01042,  0.00281,  0.00290,  1.03039,  3.16401
Trichlorofluoromethane,  0.02081,  0.00000,  0.01758,  0.02723,  0.06231,  0.11947,  0.04081,  0.03308,  0.81071,  1.58948
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00162,  0.01004,  0.05616,  0.10573,  0.02997,  0.03577,  1.19364,  0.00000
Carbon Tetrachloride,  0.00056,  0.00000,  0.00025,  0.00239,  0.01828,  0.03502,  0.00975,  0.01134,  1.16336, 20.33201
1_1_2-Trichlorotrifluoroethane,  0.00533,  0.00408,  0.00479,  0.00672,  0.01917,  0.03595,  0.01161,  0.00998,  0.85897,  1.87297
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00043,  0.00029,  0.00040,  0.00134,  0.00398,  0.00591,  0.00204,  0.00197,  0.96663,  4.63357
Tetrachloroethene,  0.00051,  0.00031,  0.00039,  0.00049,  0.00083,  0.00106,  0.00059,  0.00026,  0.43496,  0.50149
1_2-Dichlorobenzene,  0.00475,  0.00000,  0.00000,  0.00003,  0.00448,  0.00475,  0.00141,  0.00215,  1.52848,  0.45244
1_4-Dichlorobenzene,  0.00032,  0.00000,  0.00016,  0.00031,  0.00036,  0.00458,  0.00110,  0.00177,  1.61104,  5.56724
PCBTF,  0.00076,  0.00026,  0.00044,  0.00074,  0.00102,  0.00119,  0.00073,  0.00029,  0.39739,  0.38206
N-Butane,  0.07632,  0.00000,  0.01087,  0.04687,  0.07537,  0.09783,  0.04282,  0.03213,  0.75018,  0.42092
Isobutane,  0.00168,  0.00000,  0.00000,  0.00000,  0.00373,  0.11747,  0.00980,  0.02702,  2.75741, 16.12904
N-Pentane,  0.00084,  0.00000,  0.00009,  0.00309,  0.00546,  0.00889,  0.00296,  0.00259,  0.87270,  3.07186
Isopentane,  0.02479,  0.01414,  0.02334,  0.02735,  0.04466,  0.09862,  0.03960,  0.02465,  0.62235,  0.99418
2-Methyl pentane,  0.00335,  0.00000,  0.00116,  0.00904,  0.05202,  0.09070,  0.02554,  0.02988,  1.16959,  8.90987
Butene,  0.02791,  0.01017,  0.02194,  0.02505,  0.02785,  0.03702,  0.02412,  0.00684,  0.28363,  0.24506
Propylene,  0.02791,  0.00000,  0.00000,  0.01593,  0.05878,  0.10983,  0.02651,  0.03324,  1.25358,  1.19086
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00153,  0.00340,  0.00076,  0.00109,  1.44541,  0.00000
Isoprene,  0.03216,  0.00000,  0.00531,  0.03964,  0.14152,  0.28155,  0.08222,  0.09600,  1.16759,  2.98496
alpha-Pinene,  0.00746,  0.00120,  0.00366,  0.00914,  0.02576,  0.04834,  0.01583,  0.01599,  1.01018,  2.14368
MVK,  0.01394,  0.00000,  0.00631,  0.01875,  0.06726,  0.13320,  0.03890,  0.04563,  1.17314,  3.27450
Benzene,  0.00000,  0.00000,  0.00000,  0.00311,  0.07102,  0.13413,  0.03333,  0.04323,  1.29712,  0.00000
Toluene,  0.02813,  0.00762,  0.01731,  0.02586,  0.02873,  0.03924,  0.02423,  0.00706,  0.29133,  0.25093
Ethylbenzene,  0.00436,  0.00166,  0.00284,  0.00419,  0.00453,  0.00618,  0.00395,  0.00117,  0.29681,  0.26870
Propylbenzene,  0.00093,  0.00041,  0.00067,  0.00094,  0.00121,  0.00147,  0.00094,  0.00029,  0.30932,  0.31298
m_p-Xylene,  0.01332,  0.00000,  0.00474,  0.00912,  0.01147,  0.01348,  0.00766,  0.00484,  0.63174,  0.36305
o-Xylene,  0.00544,  0.00000,  0.00287,  0.00410,  0.00559,  0.00754,  0.00412,  0.00185,  0.45019,  0.34050
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00004,  0.00142,  0.00732,  0.00129,  0.00235,  1.82213,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00514,  0.00663,  0.00226,  0.00273,  1.21074,  0.00000
Methanol,  0.28238,  0.28238,  0.46561,  0.70111,  1.06218,  1.88220,  0.80438,  0.40489,  0.50336,  1.43385
Ethanol,  0.12919,  0.00000,  0.04621,  0.07532,  0.14828,  0.18687,  0.09281,  0.06720,  0.72401,  0.52015
Phenol,  0.03631,  0.00000,  0.01198,  0.04261,  0.12310,  0.17951,  0.06484,  0.05692,  0.87775,  1.56737
Isovaleraldehyde,  0.01536,  0.00088,  0.00289,  0.00598,  0.01579,  0.01789,  0.00771,  0.00600,  0.77785,  0.39054
Hexaldehyde,  0.04304,  0.00000,  0.00000,  0.02375,  0.04491,  0.05368,  0.02083,  0.02133,  1.02411,  0.49562
m_p-Tolualdehyde,  0.00013,  0.00000,  0.00001,  0.00011,  0.00015,  0.00027,  0.00010,  0.00008,  0.79261,  0.64970
Phenylacetaldehyde,  0.00338,  0.00093,  0.00275,  0.00888,  0.03950,  0.06538,  0.01942,  0.02123,  1.09298,  6.28109
Cyclohexanone,  0.00010,  0.00000,  0.00000,  0.00013,  0.00016,  0.00021,  0.00009,  0.00008,  0.80830,  0.78882
Methyl acetate,  0.00350,  0.00000,  0.00232,  0.00546,  0.03887,  0.07528,  0.01979,  0.02298,  1.16161,  6.56639
n-Butyl acetate,  0.00463,  0.00000,  0.00000,  0.00222,  0.00587,  0.01462,  0.00375,  0.00431,  1.14941,  0.93032
D5-Siloxane,  0.00861,  0.00000,  0.00761,  0.00934,  0.04410,  0.06155,  0.02120,  0.02061,  0.97193,  2.39463

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.02157,  0.02059,  0.02178,  0.02304,  0.02423,  0.02651,  0.02312,  0.00158,  0.06832,  0.07320
Chloroform,  0.00373,  0.00334,  0.00362,  0.00399,  0.00413,  0.00423,  0.00391,  0.00028,  0.07088,  0.07419
Trichlorofluoromethane,  0.06394,  0.05634,  0.06260,  0.06908,  0.07129,  0.08197,  0.06793,  0.00602,  0.08866,  0.09419
Dichlorodifluoromethane,  0.14844,  0.14720,  0.14952,  0.16061,  0.17128,  0.17686,  0.16150,  0.01074,  0.06652,  0.07237
Carbon Tetrachloride,  0.02025,  0.01927,  0.02071,  0.02155,  0.02269,  0.02508,  0.02185,  0.00155,  0.07109,  0.07668
1_1_2-Trichlorotrifluoroethane,  0.02387,  0.02263,  0.02399,  0.02596,  0.02627,  0.02986,  0.02570,  0.00185,  0.07218,  0.07770
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00576,  0.00562,  0.00596,  0.00618,  0.00655,  0.00727,  0.00624,  0.00042,  0.06740,  0.07307
Tetrachloroethene,  0.00012,  0.00005,  0.00015,  0.00015,  0.00017,  0.00023,  0.00016,  0.00004,  0.26314,  0.33024
1_2-Dichlorobenzene,  0.00023,  0.00000,  0.00000,  0.00010,  0.00023,  0.00026,  0.00012,  0.00012,  1.00307,  0.51220
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00016,  0.00036,  0.00009,  0.00011,  1.24318,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00011,  0.00001,  0.00003,  4.47214,  0.00000
N-Butane,  0.03369,  0.01375,  0.02649,  0.03395,  0.04321,  0.04553,  0.03389,  0.01003,  0.29586,  0.29762
Isobutane,  0.00551,  0.00000,  0.00005,  0.00410,  0.01033,  0.01695,  0.00549,  0.00531,  0.96592,  0.96341
N-Pentane,  0.00406,  0.00000,  0.00103,  0.00187,  0.00353,  0.00467,  0.00219,  0.00148,  0.67419,  0.36362
Isopentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00106,  0.00311,  0.00062,  0.00117,  1.89372,  0.00000
2-Methyl pentane,  0.00795,  0.00000,  0.00071,  0.00387,  0.00809,  0.01508,  0.00471,  0.00452,  0.95989,  0.56901
Butene,  0.01566,  0.01024,  0.01401,  0.01701,  0.01880,  0.02182,  0.01655,  0.00357,  0.21607,  0.22824
Propylene,  0.06523,  0.06523,  0.07099,  0.07260,  0.08466,  0.09557,  0.07685,  0.00904,  0.11760,  0.13855
cis-2-Pentene,  0.00110,  0.00075,  0.00103,  0.00111,  0.00115,  0.00133,  0.00109,  0.00013,  0.12403,  0.12288
Isoprene,  0.01634,  0.00672,  0.00987,  0.02141,  0.02864,  0.06431,  0.02339,  0.01628,  0.69599,  0.99599
alpha-Pinene,  0.01040,  0.00835,  0.00952,  0.01256,  0.01358,  0.02140,  0.01250,  0.00356,  0.28448,  0.34213
MVK,  0.00379,  0.00000,  0.00000,  0.00416,  0.00924,  0.02636,  0.00603,  0.00722,  1.19691,  1.90499
Benzene,  0.02197,  0.00768,  0.01294,  0.01921,  0.02232,  0.02872,  0.01869,  0.00627,  0.33535,  0.28537
Toluene,  0.00445,  0.00270,  0.00490,  0.00618,  0.00716,  0.01188,  0.00617,  0.00213,  0.34490,  0.47859
Ethylbenzene,  0.00074,  0.00039,  0.00082,  0.00106,  0.00116,  0.00210,  0.00102,  0.00036,  0.35397,  0.49223
Propylbenzene,  0.00000,  0.00000,  0.00001,  0.00004,  0.00008,  0.00046,  0.00007,  0.00010,  1.48639,  0.00000
m_p-Xylene,  0.00175,  0.00032,  0.00141,  0.00243,  0.00297,  0.00413,  0.00226,  0.00102,  0.45127,  0.58273
o-Xylene,  0.00052,  0.00000,  0.00056,  0.00105,  0.00132,  0.00250,  0.00102,  0.00056,  0.55122,  1.07058
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00027,  0.00074,  0.00015,  0.00023,  1.56479,  0.00000
Naphthalene,  0.00030,  0.00000,  0.00000,  0.00000,  0.00055,  0.00121,  0.00026,  0.00037,  1.39849,  1.21035
Methanol,  3.72540,  2.88970,  3.41743,  3.78265,  4.00015,  4.40910,  3.69721,  0.42797,  0.11576,  0.11488
Ethanol,  0.26528,  0.00000,  0.18423,  0.23329,  0.26730,  0.28525,  0.20474,  0.08750,  0.42739,  0.32985
Phenol,  0.04981,  0.03959,  0.05156,  0.05983,  0.06578,  0.08366,  0.05886,  0.01046,  0.17765,  0.20991
Isovaleraldehyde,  0.02102,  0.01831,  0.02069,  0.02482,  0.02651,  0.02961,  0.02396,  0.00314,  0.13118,  0.14951
Hexaldehyde,  0.05507,  0.04287,  0.05143,  0.06795,  0.07104,  0.07546,  0.06314,  0.01006,  0.15928,  0.18261
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00014,  0.00001,  0.00003,  2.91039,  0.00000
Phenylacetaldehyde,  0.04737,  0.04737,  0.04933,  0.05358,  0.05998,  0.06469,  0.05460,  0.00529,  0.09686,  0.11164
Cyclohexanone,  0.00026,  0.00026,  0.00029,  0.00030,  0.00033,  0.00054,  0.00032,  0.00006,  0.17818,  0.21451
Methyl acetate,  0.00871,  0.00212,  0.00460,  0.00697,  0.01051,  0.01223,  0.00719,  0.00303,  0.42127,  0.34760
n-Butyl acetate,  0.00030,  0.00000,  0.00000,  0.00022,  0.00198,  0.00215,  0.00079,  0.00093,  1.17130,  3.07952
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00029,  0.00004,  0.00010,  2.45413,  0.00000

Factor 10,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00578,  0.00015,  0.00342,  0.00563,  0.00606,  0.00832,  0.00495,  0.00190,  0.38416,  0.32876
Chloroform,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00148,  0.00012,  0.00037,  3.19481,  0.00000
Trichlorofluoromethane,  0.03406,  0.01766,  0.02158,  0.02976,  0.03017,  0.03406,  0.02713,  0.00553,  0.20393,  0.16245
Dichlorodifluoromethane,  0.03410,  0.00000,  0.02080,  0.02992,  0.03481,  0.03875,  0.02567,  0.01191,  0.46382,  0.34913
Carbon Tetrachloride,  0.00841,  0.00097,  0.00364,  0.00684,  0.00741,  0.00841,  0.00580,  0.00215,  0.37166,  0.25616
1_1_2-Trichlorotrifluoroethane,  0.00910,  0.00326,  0.00575,  0.00756,  0.00824,  0.01024,  0.00710,  0.00182,  0.25714,  0.20042
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00188,  0.00000,  0.00076,  0.00168,  0.00183,  0.00214,  0.00138,  0.00061,  0.44062,  0.32192
Tetrachloroethene,  0.00013,  0.00009,  0.00014,  0.00018,  0.00023,  0.00054,  0.00021,  0.00011,  0.53700,  0.86753
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00005,  0.00017,  0.00468,  0.00051,  0.00137,  2.69113,  0.00000
1_4-Dichlorobenzene,  0.00016,  0.00000,  0.00002,  0.00011,  0.00017,  0.00044,  0.00012,  0.00010,  0.87388,  0.62763
PCBTF,  0.00027,  0.00012,  0.00019,  0.00023,  0.00038,  0.00073,  0.00030,  0.00016,  0.54996,  0.60109
N-Butane,  0.00214,  0.00000,  0.00325,  0.00729,  0.01173,  0.07887,  0.01279,  0.01950,  1.52428,  9.11278
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00507,  0.00615,  0.00211,  0.00253,  1.20005,  0.00000
N-Pentane,  0.00171,  0.00000,  0.00000,  0.00000,  0.00108,  0.00474,  0.00054,  0.00117,  2.15478,  0.68396
Isopentane,  0.01651,  0.00625,  0.01320,  0.01596,  0.01924,  0.02710,  0.01652,  0.00515,  0.31194,  0.31205
2-Methyl pentane,  0.00856,  0.00000,  0.01173,  0.01307,  0.01785,  0.02803,  0.01360,  0.00706,  0.51887,  0.82486
Butene,  0.00491,  0.00452,  0.00582,  0.00833,  0.01040,  0.02798,  0.00928,  0.00527,  0.56782,  1.07294
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03319,  0.00325,  0.01000,  3.07875,  0.00000
cis-2-Pentene,  0.00094,  0.00000,  0.00068,  0.00082,  0.00093,  0.00094,  0.00070,  0.00033,  0.46437,  0.34721
Isoprene,  0.32541,  0.03499,  0.28689,  0.31509,  0.33400,  0.35263,  0.28542,  0.08831,  0.30940,  0.27138
