
Residuals from Base Run #4 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Formaldehyde,Acetaldehyde,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
4,07/20/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
4,07/21/21,4.796000E-002,-1.430000E-003,8.922000E-004,5.024000E-002,-6.034000E-003,9.527000E-004,2.573000E-003,-4.557000E-004,-7.577000E-006,1.418000E-005,-9.910000E-004,1.025000E-001,1.776000E-002,-1.957000E-002,-6.660000E-003,5.945000E-002,3.273000E-002,2.808000E-002,-2.040000E-003,-1.485000E-002,1.145000E-003,-1.083000E-002,-5.934000E-002,-3.153000E-003,3.282000E-003,6.735000E-004,1.043000E-002,6.109000E-003,-2.488000E-003,-1.315000E-003,2.653000E+000,1.592000E+000,2.454000E-002,-3.399000E-001,1.213000E-001,-1.234000E-002,-3.296000E-002,-1.740000E-004,8.471000E-002,-6.274000E-004,-5.133000E-002,1.260000E-002,-1.669000E-002
4,07/22/21,1.487000E-002,3.108000E-003,-2.420000E-003,6.157000E-002,-1.162000E-002,-1.608000E-003,-3.246000E-003,-1.466000E-004,-9.854000E-005,3.744000E-004,7.656000E-003,-4.569000E-002,-3.095000E-002,6.597000E-002,1.779000E-001,3.058000E-001,-4.816000E-002,-7.366000E-002,-2.645000E-003,1.289000E-001,2.123000E-002,4.371000E-002,-9.091000E-002,-3.716000E-002,-5.337000E-003,-1.307000E-003,-1.205000E-002,-5.561000E-003,-1.422000E-003,2.074000E-003,-5.436000E+000,-5.299000E-001,-6.987000E-002,1.274000E-001,-3.123000E-002,8.656000E-003,-6.684000E-003,-1.738000E-004,-3.491000E-002,-1.529000E-004,6.281000E-003,1.942000E-001,4.143000E-003
4,07/23/21,-1.010000E-002,6.021000E-003,-4.853000E-002,3.715000E-002,-1.166000E-002,-2.518000E-003,-2.522000E-003,-1.780000E-003,1.348000E-004,-1.337000E-004,3.421000E-003,-1.015000E-001,1.414000E-001,1.414000E-002,2.931000E-003,4.210000E-002,-5.346000E-002,2.019000E-002,3.095000E-004,2.811000E-003,1.015000E-002,3.203000E-003,-9.406000E-002,4.921000E-002,-2.235000E-003,-7.325000E-004,-8.253000E-003,-2.244000E-003,6.371000E-003,-9.591000E-003,2.651000E+000,-4.289000E-003,4.992000E-002,1.426000E+000,5.660000E-001,2.396000E-002,2.096000E-002,2.425000E-004,3.136000E-002,1.597000E-003,7.044000E-002,1.745000E-001,-8.420000E-003
4,07/24/21,-1.507000E-002,6.525000E-003,-1.549000E-003,1.110000E-001,6.670000E-004,7.824000E-003,-2.973000E-003,-8.898000E-004,4.920000E-005,2.902000E-005,-3.188000E-003,-2.324000E-002,-3.089000E-002,1.942000E-002,3.069000E-002,5.207000E-002,-2.922000E-002,-3.742000E-002,4.068000E-004,-1.067000E-002,6.008000E-003,-7.980000E-003,-6.145000E-002,-7.499000E-003,5.860000E-003,-5.778000E-004,-2.454000E-003,1.091000E-003,2.280000E-003,-1.591000E-003,-2.295000E-005,-9.173000E-004,-5.161000E-002,8.899000E-001,2.815000E-001,8.838000E-003,-2.146000E-002,8.116000E-005,4.816000E-002,1.975000E-003,2.164000E-003,3.714000E-002,4.880000E-003
4,07/25/21,5.028000E-003,1.012000E-002,3.975000E-002,3.497000E-002,7.577000E-003,1.087000E-002,-1.180000E-003,5.400000E-003,-1.742000E-005,2.670000E-005,-4.216000E-003,4.403000E-002,-6.081000E-003,-5.314000E-003,7.051000E-003,-7.931000E-002,2.080000E-002,-1.015000E-002,1.509000E-003,2.248000E-002,1.562000E-002,-1.259000E-002,2.614000E-002,3.001000E-002,5.587000E-003,-3.314000E-004,1.977000E-004,1.712000E-006,-5.013000E-003,-2.085000E-003,1.471000E-001,6.361000E-001,6.055000E-002,7.703000E-003,4.327000E-001,-7.950000E-003,-7.974000E-002,-8.812000E-004,5.325000E-002,2.007000E-004,-3.773000E-002,4.662000E-002,1.538000E-002
4,07/26/21,-6.908000E-003,-3.597000E-004,-2.898000E-002,2.517000E-002,9.491000E-002,-5.872000E-003,-2.269000E-003,-1.341000E-003,1.199000E-005,-1.197000E-004,-8.239000E-004,-2.871000E-002,-1.273000E-003,3.640000E-004,-4.795000E-002,-5.800000E-004,-1.928000E-002,-5.940000E-002,-1.655000E-004,-4.752000E-003,1.863000E-002,-6.579000E-003,4.121000E-002,8.653000E-002,2.881000E-003,3.617000E-003,-8.796000E-003,3.624000E-004,9.434000E-002,5.236000E-004,1.234000E-004,-1.944000E-001,-7.375000E-002,2.964000E+000,1.138000E+000,5.268000E-002,4.622000E-002,7.279000E-004,-1.212000E-002,1.596000E-003,-5.334000E-003,7.492000E-003,4.642000E-002
4,07/27/21,7.322000E-003,9.282000E-003,4.009000E-003,-2.454000E-002,7.014000E-003,-2.874000E-003,-2.180000E-003,1.023000E-003,2.302000E-004,-1.301000E-004,-2.923000E-003,-2.398000E-002,1.488000E-001,-4.332000E-003,4.851000E-002,4.005000E-002,-5.165000E-002,8.916000E-002,3.422000E-003,5.840000E-002,1.420000E-002,1.362000E-002,-3.451000E-002,3.264000E-002,3.003000E-003,1.254000E-003,2.065000E-003,5.761000E-004,2.170000E-002,-6.468000E-003,5.648000E+000,-4.167000E-001,-3.945000E-001,1.643000E+000,6.751000E-001,3.300000E-002,2.589000E-002,7.225000E-004,-1.376000E-002,2.546000E-003,3.522000E-002,-2.934000E-002,-1.907000E-002
4,07/28/21,-1.301000E-002,2.300000E-003,3.664000E-002,8.578000E-003,1.920000E-003,4.285000E-003,4.908000E-004,-2.399000E-003,6.874000E-005,1.035000E-005,-2.085000E-003,-2.380000E-002,9.300000E-003,4.483000E-003,6.842000E-002,1.312000E-001,-3.567000E-002,-3.147000E-002,-3.326000E-004,5.325000E-002,-1.942000E-004,2.961000E-002,-4.599000E-002,1.639000E-002,-2.434000E-003,1.107000E-003,-1.792000E-003,1.353000E-003,1.302000E-002,-3.018000E-003,4.563000E-002,-2.814000E-001,-1.277000E-001,1.394000E-001,-5.850000E-003,1.835000E-002,6.152000E-002,8.383000E-004,-1.709000E-001,1.976000E-003,-2.030000E-002,3.939000E-002,-6.060000E-003
4,07/29/21,3.081000E-001,-3.156000E-003,-5.309000E-002,1.686000E-001,1.385000E-003,-1.710000E-002,1.074000E-002,6.733000E-004,3.458000E-004,-2.280000E-004,7.848000E-003,4.677000E-002,4.653000E-002,-5.060000E-003,-1.775000E-001,-2.444000E-002,9.845000E-002,-6.676000E-002,-2.572000E-003,5.222000E-002,-9.309000E-003,3.215000E-002,3.595000E-001,9.619000E-003,3.754000E-003,1.329000E-003,-2.116000E-002,-2.850000E-003,6.326000E-003,-2.324000E-003,-2.491000E-001,-6.483000E-002,1.061000E-001,2.252000E-001,-4.637000E-001,-1.353000E-002,-4.947000E-003,-1.080000E-004,3.285000E-003,4.895000E-005,1.937000E-001,7.721000E-002,-1.096000E-002
4,07/30/21,-3.609000E-002,-2.786000E-003,-7.248000E-003,3.160000E-002,-1.605000E-002,1.733000E-004,7.566000E-005,-6.962000E-004,2.082000E-004,-1.102000E-004,-3.416000E-004,8.435000E-002,6.617000E-002,-9.004000E-003,3.834000E-002,5.373000E-002,8.952000E-003,-1.860000E-002,-4.827000E-004,2.439000E-002,-6.218000E-003,8.086000E-003,-4.143000E-002,-4.651000E-003,-5.677000E-003,8.952000E-004,2.302000E-003,-1.118000E-003,3.505000E-003,-2.031000E-003,8.158000E-001,1.382000E-001,3.993000E-002,-2.839000E-001,-2.518000E-001,-1.016000E-003,3.888000E-002,4.674000E-004,1.175000E-002,1.107000E-003,7.138000E-002,2.754000E-002,-2.010000E-002
4,07/31/21,-2.024000E-002,-7.373000E-004,1.928000E-002,-1.456000E-002,1.843000E-002,5.740000E-003,8.040000E-004,2.265000E-004,-9.589000E-006,3.286000E-005,-9.986000E-004,6.105000E-002,3.577000E-002,-1.293000E-002,7.728000E-002,1.057000E-001,9.831000E-003,-4.645000E-002,2.525000E-004,6.960000E-002,7.498000E-003,1.590000E-002,-3.179000E-002,2.940000E-002,1.144000E-004,5.430000E-004,-4.365000E-003,4.950000E-004,-5.246000E-003,-1.796000E-003,2.062000E+000,1.139000E+000,-1.716000E-002,1.615000E-001,1.039000E-001,-4.162000E-003,1.236000E-002,6.652000E-004,-1.500000E-001,1.821000E-005,-5.468000E-002,2.188000E-002,-1.492000E-002
4,08/01/21,-2.333000E-002,2.423000E-004,3.358000E-003,2.879000E-001,8.466000E-003,3.173000E-003,6.977000E-003,1.059000E-003,3.727000E-004,-1.075000E-004,-2.144000E-003,-1.515000E-001,4.642000E-002,2.867000E-002,-8.977000E-002,5.364000E-002,-2.483000E-002,-6.181000E-002,-2.330000E-004,-1.369000E-001,-1.883000E-002,-6.845000E-002,1.138000E-003,5.302000E-002,7.665000E-003,9.286000E-004,-2.210000E-003,4.077000E-003,2.033000E-003,2.393000E-003,4.079000E-002,4.844000E-001,2.803000E-002,3.413000E-001,3.671000E-001,-1.156000E-002,-2.360000E-002,4.455000E-004,-2.445000E-002,-4.789000E-004,-4.387000E-002,1.762000E-002,8.868000E-004
4,08/02/21,-2.414000E-002,-7.087000E-004,1.997000E-002,-2.483000E-002,5.291000E-003,9.278000E-003,-1.557000E-003,1.083000E-003,-1.850000E-005,6.865000E-005,-1.303000E-003,1.234000E-001,8.612000E-002,-5.742000E-003,7.710000E-002,7.267000E-002,3.106000E-002,-1.393000E-001,1.592000E-003,-1.491000E-001,-3.761000E-002,-3.863000E-002,4.119000E-002,3.239000E-002,3.499000E-003,3.322000E-004,1.600000E-003,2.532000E-003,2.048000E-003,-2.108000E-003,3.619000E-004,2.060000E-003,-1.145000E-001,1.114000E-001,1.152000E-001,3.213000E-003,3.273000E-002,4.189000E-004,2.365000E-002,3.662000E-005,-1.638000E-002,-5.671000E-003,-8.849000E-003
4,08/03/21,-1.259000E-002,-4.520000E-003,-2.678000E-002,4.575000E-003,8.237000E-003,5.419000E-003,3.782000E-003,1.420000E-003,1.553000E-004,-9.924000E-005,-8.226000E-003,-3.961000E-002,3.083000E-002,-6.056000E-003,7.153000E-002,4.312000E-001,-1.575000E-003,-1.215000E-002,8.459000E-003,-2.511000E-001,-6.350000E-002,-9.173000E-002,5.036000E-002,1.044000E-001,2.587000E-002,8.979000E-003,7.344000E-002,5.238000E-002,3.137000E-002,2.221000E-002,1.645000E-004,6.492000E-001,-6.739000E-002,-9.343000E-001,-2.930000E-001,-1.818000E-002,-1.656000E-002,7.949000E-004,5.098000E-002,-8.880000E-004,-5.854000E-002,-1.144000E-001,-8.067000E-003
4,08/04/21,6.560000E-003,-1.865000E-003,3.321000E-003,-4.307000E-002,-5.638000E-005,-7.727000E-003,-3.128000E-004,6.662000E-004,-7.413000E-005,3.971000E-005,1.992000E-003,6.377000E-002,1.177000E-001,-1.399000E-002,8.675000E-003,7.394000E-002,-1.068000E-002,-5.570000E-002,-1.759000E-003,2.746000E-002,-8.882000E-003,1.716000E-002,-1.658000E-001,-2.939000E-003,2.223000E-003,-6.694000E-004,-2.463000E-003,1.677000E-003,8.557000E-004,-3.315000E-003,5.552000E-002,2.461000E-002,-1.942000E-002,5.613000E-001,4.528000E-001,2.101000E-003,4.182000E-002,4.679000E-004,7.843000E-002,-5.998000E-004,8.094000E-003,2.984000E-002,-1.161000E-002
4,08/05/21,-1.222000E-002,-3.073000E-003,-5.667000E-003,-1.387000E-002,-1.136000E-002,-1.146000E-002,-6.228000E-004,1.091000E-003,3.469000E-004,-3.412000E-004,4.173000E-003,2.575000E-001,1.217000E-001,-3.176000E-002,5.208000E-002,5.611000E-002,-2.824000E-002,-1.767000E-003,1.135000E-003,9.596000E-002,-4.946000E-003,5.566000E-002,-1.014000E-001,5.217000E-001,-1.910000E-003,-1.947000E-003,-1.246000E-002,-7.530000E-003,-1.147000E-003,-5.144000E-003,6.269000E-002,-1.339000E-001,1.692000E-004,1.018000E+000,3.126000E-001,3.515000E-003,6.483000E-002,2.993000E-004,8.182000E-002,1.720000E-004,-1.048000E-002,1.135000E-001,-2.018000E-002
4,08/06/21,6.626000E-003,5.399000E-003,-3.458000E-002,-8.846000E-003,-1.408000E-002,-7.495000E-003,-6.189000E-004,1.793000E-004,9.189000E-006,-1.544000E-004,5.620000E-003,6.873000E-002,2.177000E-002,-8.412000E-003,-3.097000E-002,-3.869000E-002,2.766000E-002,-9.923000E-004,5.619000E-004,1.221000E-002,-4.823000E-004,1.105000E-002,-6.242000E-002,1.533000E-002,2.149000E-003,-1.892000E-003,-9.355000E-003,-9.070000E-004,4.793000E-003,-6.967000E-003,3.555000E-005,-1.683000E-003,9.680000E-002,1.557000E+000,8.100000E-001,1.053000E-002,3.254000E-002,5.674000E-004,1.659000E-002,7.729000E-004,-5.462000E-003,3.537000E-002,-7.197000E-003
4,08/07/21,-1.295000E-002,5.668000E-003,-2.879000E-002,-1.185000E-002,-5.868000E-003,-1.191000E-002,-8.768000E-004,1.207000E-003,5.282000E-005,-1.406000E-004,4.358000E-003,-3.127000E-002,6.596000E-003,7.226000E-004,2.001000E-002,-5.460000E-002,-1.519000E-002,2.245000E-002,1.023000E-003,8.056000E-003,1.682000E-004,1.187000E-003,-3.818000E-002,4.054000E-002,3.523000E-003,5.028000E-004,-7.208000E-003,-2.196000E-003,-1.331000E-003,-4.287000E-003,-1.918000E-004,-1.157000E-001,1.171000E-001,1.589000E+000,5.472000E-001,7.584000E-003,5.808000E-002,1.493000E-004,7.087000E-002,1.737000E-003,1.053000E-003,-1.118000E-002,1.006000E-003
4,08/08/21,-9.324000E-003,1.310000E-002,-1.569000E-003,-2.539000E-002,2.031000E-002,1.510000E-004,-2.360000E-003,2.190000E-003,8.108000E-005,4.912000E-006,-3.263000E-003,-6.801000E-002,5.231000E-003,1.580000E-002,-5.093000E-002,-1.592000E-002,-2.794000E-002,-4.467000E-002,1.178000E-003,-1.993000E-002,5.592000E-003,-2.967000E-002,2.606000E-002,3.276000E-002,3.602000E-003,9.051000E-005,-4.778000E-003,-1.085000E-003,-2.788000E-003,-1.583000E-003,3.754000E-001,-6.622000E-002,1.738000E-001,1.991000E+000,1.241000E+000,1.935000E-002,7.693000E-002,8.299000E-004,-3.372000E-002,8.777000E-004,-1.351000E-002,3.366000E-002,1.186000E-002
4,08/09/21,1.647000E-001,-1.272000E-004,-3.987000E-002,4.436000E-002,-2.273000E-003,3.581000E-002,-8.932000E-004,-2.287000E-005,5.849000E-004,-3.521000E-004,3.786000E-003,7.831000E-002,9.212000E-003,-2.670000E-003,-8.999000E-002,-1.037000E-002,-3.717000E-003,-4.869000E-002,2.553000E-003,9.228000E-002,3.851000E-003,3.722000E-002,6.262000E-002,8.644000E-002,1.075000E-002,9.707000E-004,-2.221000E-002,-3.336000E-003,4.006000E-003,-6.187000E-003,-6.788000E-004,-5.384000E-001,-1.874000E-001,1.336000E+000,2.716000E-001,-1.019000E-002,3.042000E-003,-2.735000E-004,4.287000E-002,4.145000E-004,-4.021000E-002,4.835000E-002,1.063000E-002
4,08/10/21,4.476000E-002,-4.007000E-003,-1.465000E-003,8.970000E-002,-1.724000E-002,-1.100000E-002,-6.552000E-004,-1.043000E-003,6.448000E-005,-9.093000E-006,5.187000E-003,-6.337000E-002,3.781000E-002,4.220000E-003,9.540000E-002,1.775000E-001,-6.047000E-002,-4.230000E-002,1.582000E-003,2.429000E-002,-4.215000E-003,6.769000E-003,-6.657000E-002,4.707000E-002,3.115000E-003,5.364000E-004,-1.185000E-002,-8.570000E-004,-3.139000E-003,-4.094000E-003,3.011000E-002,5.561000E-003,8.701000E-002,1.216000E+000,7.347000E-001,8.954000E-003,6.987000E-002,4.613000E-004,-1.245000E-002,-1.969000E-004,-4.801000E-002,2.251000E-002,-1.070000E-002
4,08/11/21,1.418000E-002,-1.606000E-003,1.702000E-002,4.063000E-004,1.564000E-002,1.601000E-003,-1.612000E-003,2.166000E-004,4.200000E-004,2.443000E-005,9.850000E-004,-9.293000E-004,4.671000E-002,-3.948000E-004,-1.715000E-002,3.417000E-003,-2.070000E-002,-1.360000E-001,9.743000E-004,-5.932000E-002,-8.732000E-003,-1.442000E-002,-1.612000E-001,-1.138000E-002,-1.209000E-003,7.469000E-004,-2.521000E-003,6.746000E-004,6.248000E-002,9.832000E-005,1.002000E-001,8.518000E-002,1.011000E-002,7.254000E-001,2.148000E-001,2.059000E-002,6.728000E-002,5.906000E-004,-5.503000E-002,1.990000E-003,-7.635000E-004,-1.710000E-003,-6.506000E-003
4,08/12/21,2.554000E-003,-1.091000E-002,9.692000E-002,3.682000E-001,9.808000E-003,6.516000E-003,6.302000E-003,-1.021000E-003,1.674000E-004,-2.121000E-004,1.294000E-002,1.815000E-001,1.605000E-001,-6.401000E-003,-1.088000E-002,-9.766000E-002,1.057000E-001,9.644000E-002,2.682000E-004,9.487000E-003,-2.048000E-002,1.108000E-002,-7.477000E-002,4.457000E-002,1.153000E-003,4.294000E-003,1.880000E-003,-1.916000E-003,3.423000E-002,1.223000E-003,3.236000E-002,1.382000E-001,2.048000E-001,-1.144000E+000,-9.786000E-001,-5.557000E-002,-1.154000E-001,-4.030000E-004,-4.688000E-002,-7.565000E-004,-1.424000E-001,1.084000E-002,-1.969000E-002
4,08/13/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
