
Residuals from Base Run #11 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Methyl acetate,n-Butyl acetate,D5-Siloxane
11,08/09/21,1.565000E-001,-2.155000E-003,-6.436000E-002,7.095000E-002,-3.778000E-003,3.330000E-002,-9.702000E-004,-3.088000E-004,6.044000E-004,-3.973000E-004,2.044000E-003,1.453000E-001,1.010000E-001,-1.204000E-002,-7.800000E-002,1.695000E-002,7.845000E-003,-7.046000E-003,1.573000E-003,1.658000E-001,2.221000E-002,6.928000E-002,-9.852000E-004,1.047000E-001,1.487000E-002,2.248000E-003,-1.202000E-002,2.462000E-003,3.383000E-003,-6.084000E-003,-2.347000E-002,-3.199000E-001,-2.486000E-001,-7.924000E-002,4.063000E-002,-7.413000E-003
11,08/10/21,4.090000E-002,-6.580000E-003,-3.240000E-004,9.648000E-002,-1.598000E-002,-1.316000E-002,-2.454000E-004,-1.175000E-003,4.054000E-005,2.641000E-005,5.464000E-003,-7.392000E-002,-1.178000E-002,2.359000E-002,6.160000E-002,1.007000E-001,-6.491000E-002,-4.050000E-002,1.234000E-003,1.354000E-001,1.996000E-002,5.378000E-002,-8.492000E-002,7.966000E-002,8.351000E-003,1.421000E-003,2.930000E-003,7.107000E-003,-3.732000E-003,-2.412000E-003,-4.718000E-002,5.531000E-002,1.141000E-001,-7.277000E-002,3.763000E-002,-2.520000E-002
11,08/11/21,1.484000E-002,-2.412000E-003,2.850000E-002,8.708000E-003,1.681000E-002,2.114000E-003,-1.010000E-003,1.252000E-004,3.251000E-004,1.513000E-004,1.693000E-003,-3.067000E-002,1.476000E-002,7.490000E-005,-4.384000E-002,-3.627000E-002,-3.192000E-002,-1.245000E-001,9.571000E-004,1.645000E-002,7.205000E-003,1.405000E-002,-1.817000E-001,-1.340000E-002,-9.976000E-004,5.199000E-004,7.840000E-004,1.946000E-003,6.132000E-002,1.230000E-003,-8.616000E-002,1.884000E-002,4.873000E-002,-1.727000E-003,-1.134000E-003,-3.262000E-003
11,08/12/21,-9.829000E-003,-8.931000E-003,4.593000E-002,1.854000E-001,-4.089000E-003,-1.367000E-002,-8.764000E-004,-8.924000E-004,1.747000E-004,-1.973000E-004,1.324000E-002,1.180000E-001,2.699000E-001,-6.208000E-003,5.825000E-002,-3.624000E-003,9.288000E-002,1.063000E-002,-2.162000E-004,-1.364000E-001,-6.188000E-002,-3.898000E-002,-5.822000E-002,-8.556000E-003,-5.761000E-003,3.148000E-003,-1.247000E-002,-1.077000E-002,3.728000E-002,2.604000E-003,-6.075000E-002,-2.499000E-002,1.339000E-001,-7.473000E-002,-9.183000E-003,5.684000E-002
11,08/13/21,-6.497000E-003,-2.450000E-003,2.127000E-002,8.287000E-003,1.093000E-003,-2.733000E-003,1.375000E-005,2.700000E-004,1.145000E-003,-6.533000E-004,-8.981000E-005,1.277000E-002,1.830000E-002,-2.675000E-004,-1.213000E-002,-1.641000E-002,-2.587000E-003,-9.683000E-002,-2.131000E-003,-6.023000E-002,-5.241000E-003,-3.272000E-003,-5.218000E-002,5.049000E-003,-1.886000E-004,-1.053000E-004,-1.954000E-003,1.343000E-004,-6.605000E-004,-1.158000E-003,-1.976000E+001,1.917000E-002,5.586000E-001,1.049000E-002,2.588000E-003,2.769000E-003
11,08/14/21,-2.826000E-002,7.607000E-004,4.274000E-002,1.069000E-003,1.301000E-002,8.014000E-003,9.309000E-004,-1.630000E-004,1.302000E-004,-1.710000E-004,-6.012000E-004,-4.710000E-002,-2.057000E-002,1.188000E-002,3.500000E-002,7.840000E-002,-4.037000E-002,-5.391000E-002,-5.312000E-003,9.432000E-002,8.892000E-003,1.188000E+000,-1.168000E-001,1.814000E-002,5.243000E-003,2.288000E-003,1.022000E-002,9.002000E-003,-2.423000E-003,5.525000E-003,2.101000E+000,9.873000E-002,-9.131000E-002,-7.337000E-003,-1.936000E-002,-1.158000E-002
11,08/15/21,-1.512000E-002,4.574000E-003,2.129000E-002,1.774000E-001,1.267000E-002,8.923000E-003,-1.143000E-002,6.924000E-004,6.865000E-004,-5.174000E-004,-7.381000E-004,1.227000E-001,1.696000E-002,-8.064000E-003,3.837000E-002,2.950000E-002,6.196000E-002,3.891000E-001,-8.132000E-003,1.540000E-002,6.319000E-002,1.512000E-001,-2.045000E-001,-1.271000E-002,-7.032000E-004,-2.359000E-004,-7.925000E-003,-2.592000E-003,-2.578000E-003,-1.402000E-003,-2.337000E+000,-3.073000E-002,-3.133000E-001,4.812000E-002,-2.661000E-003,6.276000E-002
11,08/16/21,-8.967000E-003,-3.254000E-003,-3.373000E-002,1.141000E-001,-1.872000E-002,-8.156000E-003,-1.531000E-003,-7.497000E-004,6.514000E-004,-4.333000E-004,-1.317000E-004,2.032000E-001,1.907000E-001,-3.946000E-002,1.252000E-002,1.138000E-001,6.944000E-002,-9.811000E-003,2.284000E-004,1.600000E-001,6.684000E-002,1.373000E-001,1.124000E-002,3.027000E-002,4.386000E-003,2.187000E-003,-1.390000E-002,1.347000E-003,3.070000E-003,1.250000E-003,-1.033000E+000,-2.384000E-002,-1.083000E-001,8.995000E-002,-2.565000E-002,2.735000E-002
11,08/17/21,-8.990000E-003,-2.922000E-003,-7.324000E-002,9.760000E-002,-1.638000E-002,1.085000E-002,6.622000E-004,8.032000E-004,5.290000E-004,-4.866000E-004,1.739000E-003,2.449000E-001,2.108000E-001,-3.734000E-003,-8.483000E-002,2.136000E-002,5.209000E-002,1.552000E-001,5.312000E-003,5.229000E-002,6.400000E-003,2.942000E-002,-1.132000E-001,4.597000E-003,6.734000E-003,1.673000E-003,-1.750000E-002,-2.839000E-003,4.202000E-003,-1.667000E-003,-1.245000E+000,-9.137000E-002,1.070000E-001,-7.539000E-003,3.460000E-002,-1.544000E-002
11,08/18/21,-3.514000E-003,-2.119000E-004,-2.371000E-002,4.805000E-002,1.774000E-002,3.607000E-003,3.571000E-004,4.318000E-004,-9.134000E-007,6.334000E-005,5.968000E-005,-8.597000E-002,9.229000E-002,1.129000E-004,-1.202000E-002,-5.432000E-002,-3.555000E-002,-1.142000E-001,-2.224000E-003,7.214000E-002,2.718000E-002,3.854000E-002,-3.464000E-002,-2.305000E-003,-4.659000E-004,-1.253000E-003,-1.729000E-003,-9.295000E-004,4.825000E-003,-3.611000E-003,-7.516000E-001,-4.539000E-003,-1.850000E-001,5.160000E-002,8.506000E-003,4.120000E-006
