
Factor Profiles (conc. of species) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
4,m_p-Tolualdehyde,2.769300E-004,0.000000E+000,9.345600E-005,4.702400E-004,1.390500E-004,0.000000E+000,7.488200E-005,3.028700E-004,2.064000E-005
4,Phenylacetaldehyde,3.733200E-002,4.194000E-002,0.000000E+000,0.000000E+000,1.442100E-002,5.750400E-002,2.870300E-003,0.000000E+000,6.110900E-003
4,Cyclohexanone,1.995400E-004,0.000000E+000,2.946500E-004,7.139800E-004,1.587400E-004,2.867600E-004,1.100500E-004,2.820000E-004,0.000000E+000
4,Methyl acetate,0.000000E+000,1.415100E-001,8.780700E-003,1.531000E-002,4.408100E-003,9.739600E-003,8.009900E-003,2.728500E-002,4.591200E-003
4,n-Butyl acetate,0.000000E+000,6.272400E-002,6.338600E-003,4.547100E-002,3.640900E-003,3.613900E-004,5.703100E-003,0.000000E+000,1.438200E-002
4,D5-Siloxane,1.127300E-003,2.245700E-002,1.044500E-002,2.358300E-003,1.411900E-002,2.658800E-006,6.791400E-003,4.152300E-002,1.297000E-002

Factor Profiles (% of species sum) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
4,Dichloromethane,8.912745E+000,4.300220E+001,0.000000E+000,5.833479E+000,3.443863E+000,2.019740E+001,3.515321E+000,8.423096E+000,6.671891E+000
4,Chloroform,2.826462E+000,5.153458E+001,4.019518E+000,4.045272E+000,3.578858E+000,1.764475E+001,3.524736E+000,9.433635E+000,3.392183E+000
4,Trichlorofluoromethane,1.810818E+001,4.433093E+001,3.506170E-001,2.726609E+000,1.504212E+000,2.881116E+001,2.320367E+000,0.000000E+000,1.847925E+000
4,Dichlorodifluoromethane,1.100886E+001,1.463820E+001,5.119268E-001,2.191553E+000,2.223057E+000,4.177121E+001,4.822127E+000,1.322908E+001,9.603972E+000
4,Carbon Tetrachloride,1.614739E+001,3.887914E+001,1.538771E+000,4.616173E+000,0.000000E+000,3.235902E+001,1.716961E+000,4.742554E+000,0.000000E+000
4,1_1_2-Trichlorotrifluoroethane,1.547825E+001,3.838798E+001,2.259515E+000,0.000000E+000,1.792689E+000,3.454264E+001,2.896337E+000,4.642595E+000,0.000000E+000
4,1_2-Dichloro-1_1_2_2-tetrafluoroethane,1.555934E+001,2.437708E+001,0.000000E+000,0.000000E+000,1.728936E+000,3.981744E+001,2.296314E+000,5.411728E+000,1.080915E+001
4,Tetrachloroethene,3.578087E+000,3.881942E+001,1.592009E+000,1.784327E+001,1.122360E+001,4.073298E+000,4.252906E+000,1.263874E+001,5.978669E+000
4,1_2-Dichlorobenzene,9.356651E-001,1.061974E+001,1.600310E+000,0.000000E+000,8.480203E+001,1.135631E+000,0.000000E+000,0.000000E+000,9.066227E-001
4,1_4-Dichlorobenzene,2.922695E+000,5.921344E+000,0.000000E+000,0.000000E+000,8.905202E+001,0.000000E+000,9.956109E-001,0.000000E+000,1.108330E+000
4,PCBTF,3.840683E-001,4.424641E+001,5.785137E+000,2.437863E+001,6.498268E+000,0.000000E+000,6.508337E+000,5.492175E+000,6.706976E+000
4,N-Butane,1.591343E+000,1.390774E+001,1.879616E+000,2.398762E+000,1.501080E+001,9.170971E+000,1.520350E+000,1.457807E+001,3.994234E+001
4,Isobutane,0.000000E+000,2.232320E+001,0.000000E+000,0.000000E+000,6.551893E+000,0.000000E+000,2.757008E+000,3.213592E+001,3.623197E+001
4,N-Pentane,0.000000E+000,2.148748E+001,0.000000E+000,1.299999E+000,2.874606E+000,1.533427E+000,2.380658E+000,0.000000E+000,7.042384E+001
4,Isopentane,5.595653E+000,4.061812E+001,4.890114E+000,6.598732E+000,8.144598E+000,0.000000E+000,3.336978E+000,1.366671E+001,1.714910E+001
4,2-Methyl pentane,3.411838E+000,5.726410E+001,4.770985E+000,9.266272E-001,1.817825E+000,2.689528E+000,1.725537E+000,2.233245E+001,5.061112E+000
4,Butene,5.183003E+000,2.216234E+001,6.003536E+000,3.223256E+000,1.093141E+001,8.292244E+000,1.366403E+000,1.412382E+001,2.871399E+001
4,Propylene,0.000000E+000,0.000000E+000,0.000000E+000,9.049149E+000,2.295448E+001,2.119035E+001,2.885264E+000,1.003607E+001,3.388468E+001
4,cis-2-Pentene,1.178757E+001,4.547268E+001,4.802029E+000,0.000000E+000,0.000000E+000,1.149439E+001,0.000000E+000,5.155434E+000,2.128790E+001
4,Isoprene,6.065787E+001,2.952191E+000,1.331964E+001,7.034748E+000,2.334002E+000,1.928543E+000,6.149144E+000,0.000000E+000,5.623869E+000
4,alpha-Pinene,5.135478E+001,2.162540E+000,1.148021E+001,1.034520E+001,3.298216E+000,8.940212E+000,4.641552E+000,1.727300E+000,6.049994E+000
4,MVK,5.857541E+001,3.751874E+000,1.593048E+001,5.129879E+000,2.249386E+000,1.623050E-001,5.887505E+000,1.614024E+000,6.699141E+000
4,Benzene,3.543069E+000,6.891494E+001,0.000000E+000,2.882517E+000,3.754782E-002,8.625938E+000,0.000000E+000,9.442950E+000,6.553036E+000
4,Toluene,7.068932E+000,3.500666E+001,2.053835E+000,3.193754E+001,6.979001E+000,8.675616E-001,4.137727E+000,4.001322E+000,7.947418E+000
4,Ethylbenzene,7.401705E+000,3.090131E+001,1.587246E+000,3.371973E+001,6.897678E+000,8.284135E-001,4.906808E+000,5.709505E+000,8.047609E+000
4,Propylbenzene,9.557742E+000,3.072156E+001,6.608912E-001,2.988008E+001,8.538260E+000,0.000000E+000,4.392797E+000,7.893611E+000,8.355061E+000
4,m_p-Xylene,1.036078E+001,1.181537E+001,0.000000E+000,4.258494E+001,1.605555E+001,1.862584E+000,4.687194E+000,0.000000E+000,1.263359E+001
4,o-Xylene,9.048752E+000,2.273484E+001,1.143778E+000,4.026000E+001,9.123235E+000,3.257856E-001,5.192556E+000,4.367466E+000,7.803586E+000
4,p-Isopropyl Toluene,2.303059E+001,3.964257E+001,1.490021E+001,1.476271E+000,3.437955E+000,1.106315E+000,4.600556E+000,9.540892E+000,2.264642E+000
4,Naphthalene,2.013983E+001,2.053374E+001,4.435616E+000,3.170496E+001,0.000000E+000,0.000000E+000,9.172253E+000,1.401359E+001,0.000000E+000
4,Methanol,2.035213E+000,2.288802E+000,3.315543E+000,0.000000E+000,6.767480E-001,5.115127E+000,8.656857E+001,0.000000E+000,0.000000E+000
4,Ethanol,0.000000E+000,2.269360E+000,8.689320E+001,3.821274E+000,0.000000E+000,4.328307E+000,0.000000E+000,1.180166E+000,1.507695E+000
4,Phenol,3.762135E+001,3.155611E+001,1.966202E+000,8.446267E-001,7.778393E+000,1.843123E+001,1.802097E+000,0.000000E+000,0.000000E+000
4,Formaldehyde,3.056749E+001,1.197314E+001,1.449218E+001,7.305950E+000,7.920181E+000,2.785731E+000,2.419053E+000,1.831859E+001,4.217695E+000
4,Acetaldehyde,2.323318E+001,7.145956E+000,1.282667E+001,1.906330E+001,9.791963E+000,0.000000E+000,3.652130E+000,2.173048E+001,2.556323E+000
4,Isovaleraldehyde,1.435361E+001,4.364118E+000,8.473833E+000,1.620298E+001,1.430516E+001,4.230030E+001,0.000000E+000,0.000000E+000,0.000000E+000
4,Hexaldehyde,1.367181E+001,0.000000E+000,6.939868E+000,1.304737E+001,1.758986E+001,4.735106E+001,0.000000E+000,1.400032E+000,0.000000E+000
4,m_p-Tolualdehyde,2.009553E+001,0.000000E+000,6.781668E+000,3.412313E+001,1.009021E+001,0.000000E+000,5.433839E+000,2.197787E+001,1.497749E+000
4,Phenylacetaldehyde,2.330654E+001,2.618334E+001,0.000000E+000,0.000000E+000,9.003098E+000,3.590002E+001,1.791942E+000,0.000000E+000,3.815063E+000
4,Cyclohexanone,9.754023E+000,0.000000E+000,1.440324E+001,3.490116E+001,7.759615E+000,1.401756E+001,5.379524E+000,1.378488E+001,0.000000E+000
4,Methyl acetate,0.000000E+000,6.442977E+001,3.997869E+000,6.970672E+000,2.007016E+000,4.434458E+000,3.646923E+000,1.242291E+001,2.090382E+000
4,n-Butyl acetate,0.000000E+000,4.524856E+001,4.572612E+000,3.280239E+001,2.626514E+000,2.607037E-001,4.114168E+000,0.000000E+000,1.037505E+001
4,D5-Siloxane,1.008376E+000,2.008790E+001,9.343106E+000,2.109511E+000,1.262952E+001,2.378310E-003,6.074942E+000,3.714254E+001,1.160173E+001

