
Factor Profiles (conc. of species) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
4,N-Pentane,7.249308E-017,2.458874E+000,2.986878E-016,7.194368E+001,1.843052E+001,5.487785E-001,1.893028E-016,3.105696E+000,3.512456E+000
4,Isopentane,5.604324E+000,8.387281E+000,1.435092E+001,1.792988E+001,3.983089E+001,2.333743E+000,3.631566E+000,7.931388E+000,1.557889E-016
4,2-Methyl pentane,3.581272E+000,1.743554E+000,2.035796E+001,8.519781E+000,5.688204E+001,3.104413E+000,1.927808E+000,2.623389E+000,1.259783E+000
4,Butene,4.528986E+000,1.255960E+001,1.450495E+001,2.825456E+001,1.951073E+001,1.467063E-001,7.092610E+000,3.768671E+000,9.633198E+000
4,Propylene,2.508829E-013,2.658063E+001,1.446476E+001,3.729361E+001,1.881447E-013,5.039084E-014,9.779698E-016,1.411247E+000,2.024976E+001
4,cis-2-Pentene,1.178544E+001,7.207600E-015,1.485479E+000,2.652671E+001,4.573219E+001,2.154008E-015,2.281091E+000,6.913280E-015,1.218908E+001
4,Isoprene,6.538814E+001,1.453621E+000,7.168966E+000,6.873664E+000,1.590795E-001,2.043379E+000,7.980165E+000,7.499246E+000,1.433740E+000
4,alpha-Pinene,5.492685E+001,4.033514E+000,8.819231E+000,6.702846E+000,1.403179E-015,1.507364E+000,6.677559E+000,9.218240E+000,8.114399E+000
4,MVK,6.325965E+001,1.139528E+000,7.992418E+000,8.017455E+000,2.030156E+000,1.700032E+000,1.041146E+001,5.449292E+000,5.277345E-016
4,Benzene,2.216959E+000,2.318898E+000,9.200252E+000,4.973825E+000,6.268431E+001,3.763787E-016,4.276976E-002,8.126294E+000,1.043669E+001
4,Toluene,6.249979E+000,8.309598E+000,1.296974E+001,4.705564E+000,2.559282E+001,1.036712E+000,1.770070E+000,3.710421E+001,2.261307E+000
4,Ethylbenzene,6.666011E+000,8.341004E+000,1.553727E+001,4.484859E+000,2.097867E+001,1.224515E+000,1.382699E+000,3.905850E+001,2.326473E+000
4,Propylbenzene,8.642583E+000,9.688760E+000,1.705513E+001,5.583892E+000,2.232745E+001,1.136586E+000,5.218280E-001,3.383877E+001,1.205006E+000
4,m_p-Xylene,9.627226E+000,1.828464E+001,1.299709E+001,6.795633E+000,2.547849E-016,6.978005E-018,2.339265E-001,4.772480E+001,4.336680E+000
4,o-Xylene,8.231178E+000,1.082568E+001,1.665217E+001,2.968005E+000,1.138982E+001,8.270817E-001,1.129031E+000,4.571537E+001,2.261658E+000
4,p-Isopropyl Toluene,2.368483E+001,3.212354E+000,1.096161E+001,3.801987E+000,3.953987E+001,3.482188E+000,1.269039E+001,1.823583E+000,8.031912E-001
4,Naphthalene,1.911660E+001,5.497318E-015,2.835865E+001,1.097084E-014,1.119137E+001,4.408537E+000,5.465059E+000,3.145979E+001,9.867673E-016
4,Methanol,1.163153E+000,1.132119E+000,3.932959E-019,2.650973E-002,1.160098E-004,8.729647E+001,5.560816E+000,1.007498E-006,4.820816E+000
4,Ethanol,3.539027E+000,2.028083E+000,6.539150E-009,1.222354E-017,2.409416E-008,1.999842E-001,8.700520E+001,3.535789E+000,3.691920E+000
4,Phenol,4.017684E+001,9.482509E+000,1.669048E-013,2.492108E-013,2.511457E+001,2.151910E-001,1.131490E+000,4.936623E+000,1.894278E+001
4,Methyl acetate,8.938785E-016,2.751817E+000,1.449335E+001,3.721188E+000,6.051191E+001,2.861083E+000,4.006906E+000,8.230618E+000,3.423122E+000
4,n-Butyl acetate,2.228870E-016,3.677446E+000,8.100893E+000,7.862673E+000,3.311050E+001,1.668596E+000,3.646245E+000,4.092258E+001,1.011066E+000
4,D5-Siloxane,1.694023E+000,1.251964E+001,4.022380E+001,1.191758E+001,1.748226E+001,3.188202E+000,1.001919E+001,2.955297E+000,1.192454E-017

Factor Profiles (% of factor total) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
4,Dichloromethane,4.439225E-001,5.528681E-001,1.616915E+000,9.392554E-001,3.632440E+000,6.958011E-003,6.142052E-003,1.281661E+000,5.078588E-001
4,Chloroform,2.690476E-002,1.100747E-001,3.246992E-001,1.393310E-001,9.708695E-001,9.955614E-004,1.455905E-002,1.262149E-001,8.789294E-002
4,Trichlorofluoromethane,2.182148E+000,1.002337E+000,3.246844E-016,6.390554E-001,8.002913E+000,8.230966E-003,4.377926E-018,8.484146E-001,1.413916E+000
4,Dichlorodifluoromethane,2.206105E+000,2.445468E+000,8.173748E+000,3.653210E+000,3.540316E+000,1.035605E-002,6.386938E-002,1.205618E+000,3.439638E+000
4,Carbon Tetrachloride,5.175953E-001,2.467547E-001,5.623121E-001,6.573514E-017,1.966850E+000,1.507639E-003,1.671907E-002,3.000285E-001,4.598514E-001
4,1_1_2-Trichlorotrifluoroethane,6.162488E-001,3.777424E-001,3.809526E-001,1.000793E-016,2.183268E+000,2.303202E-003,1.974869E-002,2.585600E-016,5.304650E-001
4,1_2-Dichloro-1_1_2_2-tetrafluoroethane,1.213314E-001,8.752052E-002,1.094442E-001,2.013398E-001,2.672566E-001,4.323586E-004,6.852366E-019,6.678881E-019,1.364326E-001
4,Tetrachloroethene,9.226357E-003,4.529535E-002,1.563827E-001,2.601891E-002,1.263215E-001,1.272139E-004,1.324281E-003,1.921781E-001,6.088880E-003
4,1_2-Dichlorobenzene,3.680302E-003,3.326861E-001,3.276864E-019,3.172348E-019,4.251752E-002,5.749643E-005,9.239847E-004,2.500262E-003,2.239659E-003
4,1_4-Dichlorobenzene,8.972888E-003,3.355518E-001,1.438854E-002,3.126489E-003,1.785648E-002,1.261723E-004,5.538916E-020,7.749188E-019,4.310799E-004
4,PCBTF,1.134771E-002,5.835504E-002,2.849048E-001,8.635010E-002,3.057333E-001,9.037950E-004,2.306609E-003,5.960610E-001,6.598753E-019
4,N-Butane,2.805116E-001,4.464732E+000,8.859466E+000,1.984161E+001,3.581995E+000,2.867343E-003,9.655555E-002,1.210726E+000,8.670304E-001
4,Isobutane,6.283431E-018,8.108576E-001,9.758426E+000,1.165033E+001,4.074041E+000,6.615366E-003,1.347387E-017,7.110400E-017,2.611839E-018
4,N-Pentane,3.044869E-018,1.451598E-001,4.003691E-017,7.687667E+000,1.241150E+000,6.763574E-004,1.770006E-018,4.120653E-001,6.543059E-002
4,Isopentane,9.330617E-001,1.962666E+000,7.624967E+000,7.594419E+000,1.063217E+001,1.140111E-002,1.345943E-001,4.171299E+000,1.150327E-017
4,2-Methyl pentane,5.498465E-001,3.762510E-001,9.974921E+000,3.327841E+000,1.400213E+001,1.398591E-002,6.588912E-002,1.272336E+000,8.578235E-002
4,Butene,4.509381E-001,1.757640E+000,4.608963E+000,7.157057E+000,3.114613E+000,4.286194E-004,1.572055E-001,1.185330E+000,4.253872E-001
4,Propylene,4.666235E-014,6.948627E+000,8.585740E+000,1.764655E+001,5.610509E-014,2.750137E-016,4.049177E-017,8.291514E-001,1.670373E+000
4,cis-2-Pentene,5.195415E-002,4.465839E-017,2.089834E-002,2.975004E-001,3.232294E-001,2.786305E-019,2.238528E-003,9.627056E-017,2.383106E-002
4,Isoprene,1.723773E+001,5.386049E-001,6.031269E+000,4.609983E+000,6.723725E-002,1.580655E-002,4.683156E-001,6.245020E+000,1.676292E-001
4,alpha-Pinene,3.100104E+000,3.199729E-001,1.588522E+000,9.624556E-001,1.269753E-016,2.496416E-003,8.389864E-002,1.643519E+000,2.031168E-001
4,MVK,7.961329E+000,2.015681E-001,3.210022E+000,2.566996E+000,4.096404E-001,6.278024E-003,2.916864E-001,2.166377E+000,2.945589E-017
4,Benzene,2.560683E-001,3.764594E-001,3.391322E+000,1.461567E+000,1.160838E+001,1.275647E-018,1.099717E-003,2.965008E+000,5.346369E-001
4,Toluene,9.691126E-001,1.810980E+000,6.417974E+000,1.856254E+000,6.362509E+000,4.716948E-003,6.109869E-002,1.817414E+001,1.555081E-001
4,Ethylbenzene,1.628178E-001,2.863467E-001,1.211104E+000,2.786856E-001,8.215393E-001,8.776207E-004,7.518116E-003,3.013606E+000,2.520181E-002
