**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 11

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Isopentane,  0.00827,  0.00827,  0.00921,  0.01245,  0.01306,  0.01779,  0.01175,  0.00270,  0.22987,  0.32658
2-Methyl pentane,  0.00668,  0.00668,  0.01107,  0.01222,  0.01280,  0.01898,  0.01236,  0.00299,  0.24216,  0.44805
Butene,  0.00022,  0.00022,  0.00113,  0.00160,  0.00175,  0.00242,  0.00150,  0.00059,  0.39747,  2.73018
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  0.05887,  0.02006,  0.03170,  0.03218,  0.03667,  0.05887,  0.03507,  0.00983,  0.28043,  0.16705
alpha-Pinene,  0.01072,  0.00309,  0.00548,  0.00554,  0.00639,  0.01072,  0.00614,  0.00193,  0.31368,  0.17972
MVK,  0.02602,  0.00874,  0.01500,  0.01529,  0.01707,  0.02602,  0.01603,  0.00432,  0.26970,  0.16620
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00377,  0.00037,  0.00115,  3.07799,  0.00000
Toluene,  0.01180,  0.00194,  0.00241,  0.00261,  0.01121,  0.01480,  0.00578,  0.00486,  0.83965,  0.41167
Ethylbenzene,  0.00212,  0.00047,  0.00058,  0.00061,  0.00193,  0.00250,  0.00111,  0.00078,  0.70039,  0.36610
Propylbenzene,  0.00045,  0.00014,  0.00016,  0.00017,  0.00043,  0.00053,  0.00026,  0.00015,  0.57518,  0.33172
m_p-Xylene,  0.00277,  0.00000,  0.00011,  0.00015,  0.00199,  0.00277,  0.00084,  0.00105,  1.24989,  0.37739
o-Xylene,  0.00222,  0.00032,  0.00044,  0.00046,  0.00182,  0.00226,  0.00098,  0.00081,  0.81925,  0.36383
p-Isopropyl Toluene,  0.00098,  0.00068,  0.00078,  0.00085,  0.00090,  0.00124,  0.00087,  0.00013,  0.14760,  0.13038
Naphthalene,  0.00165,  0.00074,  0.00100,  0.00102,  0.00157,  0.00165,  0.00117,  0.00031,  0.26963,  0.19115
Methanol, 74.12300, 71.96200, 72.16850, 72.51450, 73.24200, 74.12300, 72.70560,  0.63889,  0.00879,  0.00862
Ethanol,  0.04018,  0.00000,  0.02865,  0.07176,  0.08266,  0.09414,  0.05733,  0.03084,  0.53789,  0.76756
Phenol,  0.01858,  0.00040,  0.00066,  0.00257,  0.00647,  0.01858,  0.00497,  0.00581,  1.16816,  0.31270
Methyl acetate,  0.00399,  0.00399,  0.00480,  0.00612,  0.00634,  0.01218,  0.00628,  0.00222,  0.35346,  0.55638
n-Butyl acetate,  0.00421,  0.00000,  0.00000,  0.00000,  0.00428,  0.00727,  0.00186,  0.00261,  1.40762,  0.62119
D5-Siloxane,  0.00332,  0.00000,  0.00261,  0.00418,  0.00430,  0.00650,  0.00367,  0.00175,  0.47772,  0.52935

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00684,  0.00199,  0.00210,  0.00249,  0.00592,  0.01179,  0.00395,  0.00275,  0.69568,  0.40146
Chloroform,  0.00013,  0.00000,  0.00000,  0.00000,  0.00000,  0.00142,  0.00010,  0.00032,  3.38158,  2.50101
Trichlorofluoromethane,  0.03758,  0.01673,  0.01693,  0.01741,  0.02956,  0.04235,  0.02273,  0.00864,  0.38033,  0.23002
Dichlorodifluoromethane,  0.02963,  0.00055,  0.00253,  0.00521,  0.02881,  0.05923,  0.01383,  0.01762,  1.27389,  0.59454
Carbon Tetrachloride,  0.00865,  0.00140,  0.00153,  0.00181,  0.00693,  0.01263,  0.00382,  0.00343,  0.89788,  0.39670
1_1_2-Trichlorotrifluoroethane,  0.00952,  0.00278,  0.00290,  0.00324,  0.00830,  0.01270,  0.00510,  0.00319,  0.62602,  0.33528
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00185,  0.00025,  0.00032,  0.00037,  0.00166,  0.00282,  0.00084,  0.00081,  0.96944,  0.43872
Tetrachloroethene,  0.00017,  0.00011,  0.00012,  0.00013,  0.00018,  0.00033,  0.00015,  0.00006,  0.38698,  0.35743
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00001,  0.00004,  0.00006,  0.00016,  0.00004,  0.00004,  0.92086,  0.00000
1_4-Dichlorobenzene,  0.00049,  0.00000,  0.00004,  0.00007,  0.00008,  0.00049,  0.00010,  0.00013,  1.30446,  0.26118
PCBTF,  0.00052,  0.00012,  0.00015,  0.00016,  0.00032,  0.00059,  0.00024,  0.00014,  0.60563,  0.27507
N-Butane,  0.00264,  0.00264,  0.01161,  0.01398,  0.01421,  0.01427,  0.01220,  0.00351,  0.28761,  1.33081
Isobutane,  0.00000,  0.00000,  0.00852,  0.00889,  0.00956,  0.01041,  0.00739,  0.00382,  0.51703,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00032,  0.00002,  0.00007,  4.47214,  0.00000
Isopentane,  0.02097,  0.01587,  0.02196,  0.02530,  0.02607,  0.03000,  0.02435,  0.00347,  0.14231,  0.16522
2-Methyl pentane,  0.01614,  0.01529,  0.02097,  0.02975,  0.03091,  0.03154,  0.02667,  0.00602,  0.22559,  0.37276
Butene,  0.00623,  0.00623,  0.01034,  0.01259,  0.01265,  0.01432,  0.01167,  0.00206,  0.17688,  0.33127
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00113,  0.00084,  0.00096,  0.00099,  0.00100,  0.00116,  0.00098,  0.00007,  0.07355,  0.06391
Isoprene,  0.36422,  0.30711,  0.33123,  0.33308,  0.34121,  0.36422,  0.33527,  0.01139,  0.03396,  0.03126
alpha-Pinene,  0.06453,  0.05454,  0.05738,  0.05758,  0.06074,  0.06453,  0.05868,  0.00267,  0.04546,  0.04134
MVK,  0.16908,  0.13990,  0.15869,  0.15976,  0.16010,  0.16908,  0.15921,  0.00536,  0.03365,  0.03168
Benzene,  0.00520,  0.00000,  0.00000,  0.00000,  0.00074,  0.01714,  0.00154,  0.00400,  2.59184,  0.76941
Toluene,  0.02412,  0.01182,  0.01238,  0.01272,  0.01887,  0.02749,  0.01535,  0.00491,  0.31984,  0.20360
Ethylbenzene,  0.00404,  0.00170,  0.00178,  0.00182,  0.00331,  0.00508,  0.00241,  0.00103,  0.42832,  0.25532
Propylbenzene,  0.00120,  0.00075,  0.00081,  0.00083,  0.00101,  0.00142,  0.00092,  0.00018,  0.19630,  0.15138
m_p-Xylene,  0.00622,  0.00068,  0.00089,  0.00103,  0.00462,  0.00767,  0.00236,  0.00222,  0.94346,  0.35721
o-Xylene,  0.00456,  0.00119,  0.00132,  0.00139,  0.00346,  0.00580,  0.00221,  0.00142,  0.64298,  0.31173
p-Isopropyl Toluene,  0.00506,  0.00387,  0.00508,  0.00522,  0.00527,  0.00595,  0.00508,  0.00049,  0.09555,  0.09595
Naphthalene,  0.00386,  0.00180,  0.00183,  0.00186,  0.00385,  0.00522,  0.00256,  0.00110,  0.42867,  0.28456
Methanol,  3.31960,  0.00000,  0.00000,  0.00029,  1.86830,  3.62680,  0.82167,  1.22997,  1.49692,  0.37052
Ethanol,  0.00000,  0.00000,  0.01953,  0.02634,  0.18985,  0.24628,  0.09278,  0.09280,  1.00014,  0.00000
Phenol,  0.12529,  0.08926,  0.09074,  0.09152,  0.11549,  0.12529,  0.09945,  0.01332,  0.13394,  0.10631
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.00015,  0.00070,  0.00452,  0.00048,  0.00101,  2.09774,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
D5-Siloxane,  0.00145,  0.00000,  0.00000,  0.00000,  0.00148,  0.01939,  0.00224,  0.00487,  2.16915,  3.35750

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00375,  0.00027,  0.00498,  0.00536,  0.00551,  0.00724,  0.00500,  0.00134,  0.26728,  0.35644
Chloroform,  0.00079,  0.00015,  0.00093,  0.00135,  0.00137,  0.00139,  0.00118,  0.00032,  0.27315,  0.40911
Trichlorofluoromethane,  0.00000,  0.00000,  0.00777,  0.01129,  0.01153,  0.02193,  0.00938,  0.00566,  0.60319,  0.00000
Dichlorodifluoromethane,  0.00926,  0.00000,  0.00000,  0.00000,  0.00735,  0.04701,  0.00777,  0.01593,  2.05023,  1.71973
Carbon Tetrachloride,  0.00196,  0.00000,  0.00196,  0.00215,  0.00220,  0.00329,  0.00188,  0.00075,  0.39804,  0.38079
1_1_2-Trichlorotrifluoroethane,  0.00077,  0.00057,  0.00236,  0.00368,  0.00372,  0.00588,  0.00330,  0.00133,  0.40277,  1.73829
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00005,  0.00000,  0.00028,  0.00034,  0.00050,  0.00170,  0.00051,  0.00047,  0.93095,  9.41699
Tetrachloroethene,  0.00044,  0.00014,  0.00046,  0.00060,  0.00061,  0.00064,  0.00053,  0.00014,  0.26052,  0.31546
1_2-Dichlorobenzene,  0.00179,  0.00094,  0.00504,  0.00509,  0.00515,  0.00523,  0.00453,  0.00141,  0.31061,  0.78534
1_4-Dichlorobenzene,  0.00946,  0.00000,  0.00484,  0.00491,  0.00574,  0.00948,  0.00519,  0.00229,  0.44201,  0.24254
PCBTF,  0.00075,  0.00015,  0.00077,  0.00094,  0.00096,  0.00097,  0.00078,  0.00030,  0.37955,  0.39673
N-Butane,  0.03124,  0.01524,  0.03375,  0.04004,  0.04092,  0.08293,  0.04095,  0.01510,  0.36862,  0.48322
Isobutane,  0.00523,  0.00000,  0.00000,  0.00000,  0.00491,  0.02551,  0.00452,  0.00856,  1.89463,  1.63795
N-Pentane,  0.00058,  0.00000,  0.00008,  0.00321,  0.00353,  0.01429,  0.00280,  0.00315,  1.12487,  5.45506
Isopentane,  0.02530,  0.00000,  0.01814,  0.02507,  0.02614,  0.02741,  0.02098,  0.00882,  0.42052,  0.34880
2-Methyl pentane,  0.00208,  0.00000,  0.00052,  0.00539,  0.00575,  0.00596,  0.00395,  0.00250,  0.63248,  1.19901
Butene,  0.01493,  0.00000,  0.01449,  0.01731,  0.01789,  0.02963,  0.01579,  0.00742,  0.46991,  0.49708
Propylene,  0.08533,  0.02984,  0.06688,  0.06873,  0.07871,  0.10816,  0.07259,  0.01633,  0.22488,  0.19133
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00031,  0.00003,  0.00008,  2.54704,  0.00000
Isoprene,  0.00000,  0.00000,  0.00295,  0.00315,  0.00359,  0.04210,  0.00881,  0.01297,  1.47225,  0.00000
alpha-Pinene,  0.00139,  0.00099,  0.00204,  0.00214,  0.00235,  0.00992,  0.00343,  0.00296,  0.86283,  2.13258
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.00034,  0.01821,  0.00298,  0.00612,  2.05592,  0.00000
Benzene,  0.00279,  0.00000,  0.00000,  0.00226,  0.00279,  0.00340,  0.00167,  0.00145,  0.86523,  0.51786
Toluene,  0.02199,  0.00364,  0.02208,  0.02647,  0.02695,  0.03275,  0.02258,  0.00907,  0.40152,  0.41224
Ethylbenzene,  0.00354,  0.00050,  0.00336,  0.00399,  0.00409,  0.00520,  0.00341,  0.00142,  0.41656,  0.40124
Propylbenzene,  0.00103,  0.00031,  0.00089,  0.00100,  0.00101,  0.00120,  0.00088,  0.00029,  0.32689,  0.27866
m_p-Xylene,  0.00913,  0.00000,  0.00777,  0.01032,  0.01081,  0.01487,  0.00876,  0.00423,  0.48339,  0.46359
o-Xylene,  0.00448,  0.00005,  0.00401,  0.00494,  0.00508,  0.00632,  0.00413,  0.00191,  0.46365,  0.42696
p-Isopropyl Toluene,  0.00072,  0.00000,  0.00035,  0.00037,  0.00051,  0.00084,  0.00044,  0.00020,  0.44810,  0.27355
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol,  0.22426,  0.12421,  0.62095,  0.82327,  0.95884,  1.74840,  0.83308,  0.36474,  0.43781,  1.62640
Ethanol,  0.00760,  0.00000,  0.00000,  0.00000,  0.00000,  0.16884,  0.00882,  0.03770,  4.27376,  4.96256
Phenol,  0.00832,  0.00040,  0.03247,  0.03298,  0.03351,  0.04442,  0.03038,  0.01133,  0.37286,  1.36229
Methyl acetate,  0.00445,  0.00000,  0.00120,  0.00713,  0.00725,  0.00736,  0.00501,  0.00305,  0.60747,  0.68472
n-Butyl acetate,  0.00345,  0.00042,  0.00448,  0.00581,  0.00611,  0.00748,  0.00524,  0.00187,  0.35769,  0.54313
D5-Siloxane,  0.01047,  0.00143,  0.00760,  0.01322,  0.01346,  0.01376,  0.01039,  0.00432,  0.41535,  0.41223

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.04676,  0.03552,  0.04352,  0.04364,  0.04554,  0.04958,  0.04410,  0.00295,  0.06696,  0.06315
Chloroform,  0.01293,  0.01073,  0.01272,  0.01297,  0.01305,  0.01327,  0.01275,  0.00061,  0.04790,  0.04722
Trichlorofluoromethane,  0.09037,  0.08129,  0.08442,  0.09223,  0.09451,  0.12248,  0.09344,  0.01149,  0.12297,  0.12715
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.04067,  0.00504,  0.01256,  2.49427,  0.00000
Carbon Tetrachloride,  0.02115,  0.01922,  0.02025,  0.02245,  0.02268,  0.03008,  0.02241,  0.00290,  0.12924,  0.13694
1_1_2-Trichlorotrifluoroethane,  0.02242,  0.02101,  0.02363,  0.02590,  0.02621,  0.03361,  0.02575,  0.00308,  0.11979,  0.13759
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00153,  0.00078,  0.00102,  0.00145,  0.00152,  0.00314,  0.00153,  0.00066,  0.43179,  0.43198
Tetrachloroethene,  0.00210,  0.00161,  0.00193,  0.00196,  0.00210,  0.00232,  0.00199,  0.00016,  0.08201,  0.07753
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00016,  0.00021,  0.00026,  0.00044,  0.00021,  0.00011,  0.51076,  0.00000
1_4-Dichlorobenzene,  0.00050,  0.00000,  0.00000,  0.00000,  0.00012,  0.00104,  0.00015,  0.00029,  2.00938,  0.58322
PCBTF,  0.00493,  0.00357,  0.00449,  0.00459,  0.00513,  0.00574,  0.00475,  0.00048,  0.10093,  0.09724
N-Butane,  0.05736,  0.01880,  0.04167,  0.05220,  0.06174,  0.06359,  0.05013,  0.01378,  0.27490,  0.24022
Isobutane,  0.06249,  0.01289,  0.05977,  0.10300,  0.10421,  0.10876,  0.08420,  0.03096,  0.36767,  0.49542
N-Pentane,  0.02204,  0.00000,  0.01408,  0.01928,  0.02283,  0.02350,  0.01703,  0.00754,  0.44295,  0.34212
Isopentane,  0.17723,  0.11962,  0.16150,  0.18510,  0.19379,  0.19394,  0.17768,  0.02066,  0.11628,  0.11657
2-Methyl pentane,  0.20213,  0.14518,  0.19810,  0.22869,  0.23617,  0.24131,  0.21821,  0.02528,  0.11585,  0.12507
Butene,  0.04768,  0.02647,  0.04050,  0.04555,  0.04790,  0.04822,  0.04397,  0.00555,  0.12621,  0.11637
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
cis-2-Pentene,  0.00433,  0.00351,  0.00419,  0.00442,  0.00453,  0.00454,  0.00429,  0.00033,  0.07776,  0.07717
Isoprene,  0.00949,  0.00000,  0.00000,  0.00105,  0.00526,  0.01016,  0.00296,  0.00362,  1.22220,  0.38157
alpha-Pinene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
MVK,  0.01064,  0.00297,  0.00889,  0.01141,  0.01191,  0.01355,  0.01025,  0.00313,  0.30573,  0.29450
Benzene,  0.15525,  0.12362,  0.15565,  0.16097,  0.16326,  0.16371,  0.15672,  0.01074,  0.06852,  0.06917
Toluene,  0.11467,  0.08755,  0.08776,  0.10090,  0.10960,  0.12090,  0.09925,  0.01141,  0.11495,  0.09949
Ethylbenzene,  0.01566,  0.01188,  0.01193,  0.01366,  0.01516,  0.01646,  0.01359,  0.00169,  0.12448,  0.10801
Propylbenzene,  0.00358,  0.00293,  0.00294,  0.00307,  0.00356,  0.00384,  0.00325,  0.00034,  0.10488,  0.09510
m_p-Xylene,  0.00685,  0.00000,  0.00000,  0.00170,  0.00581,  0.00806,  0.00259,  0.00311,  1.19993,  0.45389
o-Xylene,  0.01041,  0.00623,  0.00630,  0.00804,  0.01029,  0.01147,  0.00822,  0.00188,  0.22911,  0.18082
p-Isopropyl Toluene,  0.00763,  0.00629,  0.00672,  0.00744,  0.00807,  0.00841,  0.00739,  0.00073,  0.09827,  0.09516
Naphthalene,  0.00285,  0.00191,  0.00347,  0.00353,  0.00370,  0.00527,  0.00351,  0.00070,  0.19967,  0.24634
Methanol,  0.00000,  0.00000,  0.00000,  0.00006,  0.03447,  0.35663,  0.03351,  0.08232,  2.45680,  0.00000
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.04407,  0.00220,  0.00985,  4.47214,  0.00000
Phenol,  0.06930,  0.04858,  0.05119,  0.05252,  0.07189,  0.08597,  0.06041,  0.01335,  0.22097,  0.19262
Methyl acetate,  0.14169,  0.11213,  0.13748,  0.14932,  0.15163,  0.15751,  0.14487,  0.01087,  0.07506,  0.07674
n-Butyl acetate,  0.06183,  0.03374,  0.03911,  0.04936,  0.05383,  0.06203,  0.04768,  0.00917,  0.19226,  0.14827
D5-Siloxane,  0.02945,  0.00000,  0.02402,  0.03266,  0.03923,  0.04016,  0.02986,  0.01227,  0.41085,  0.41664

Factor 10,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00863,  0.00410,  0.00466,  0.00511,  0.00810,  0.01475,  0.00638,  0.00281,  0.44083,  0.32563
Chloroform,  0.00197,  0.00115,  0.00152,  0.00175,  0.00210,  0.00506,  0.00204,  0.00091,  0.44742,  0.46350
Trichlorofluoromethane,  0.00000,  0.00000,  0.01143,  0.01246,  0.01610,  0.02690,  0.01276,  0.00684,  0.53621,  0.00000
Dichlorodifluoromethane,  0.04466,  0.00000,  0.00000,  0.00000,  0.01501,  0.07324,  0.01215,  0.02418,  1.98944,  0.54143
Carbon Tetrachloride,  0.00171,  0.00154,  0.00616,  0.00624,  0.00761,  0.00913,  0.00620,  0.00204,  0.32851,  1.19198
1_1_2-Trichlorotrifluoroethane,  0.00237,  0.00155,  0.00162,  0.00273,  0.00310,  0.00804,  0.00303,  0.00182,  0.60054,  0.77019
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00049,  0.00000,  0.00014,  0.00015,  0.00038,  0.00131,  0.00032,  0.00038,  1.20387,  0.78010
Tetrachloroethene,  0.00086,  0.00054,  0.00078,  0.00078,  0.00084,  0.00129,  0.00082,  0.00017,  0.20720,  0.19793
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00468,  0.00025,  0.00104,  4.12238,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00006,  0.00024,  0.00028,  0.00217,  0.00030,  0.00046,  1.53503,  0.00000
PCBTF,  0.00112,  0.00041,  0.00117,  0.00175,  0.00182,  0.00438,  0.00163,  0.00080,  0.48982,  0.71490
N-Butane,  0.07341,  0.00000,  0.00629,  0.00680,  0.04919,  0.08485,  0.02297,  0.02995,  1.30364,  0.40799
Isobutane,  0.07085,  0.00000,  0.00260,  0.00414,  0.00829,  0.10374,  0.01912,  0.03173,  1.65968,  0.44780
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00535,  0.00027,  0.00120,  4.47214,  0.00000
Isopentane,  0.04405,  0.02346,  0.02377,  0.02876,  0.03250,  0.10211,  0.03236,  0.01727,  0.53352,  0.39199
2-Methyl pentane,  0.06512,  0.00000,  0.00600,  0.00775,  0.01863,  0.11417,  0.02041,  0.02919,  1.43009,  0.44815
Butene,  0.03390,  0.00217,  0.00717,  0.00834,  0.02468,  0.04497,  0.01403,  0.01184,  0.84374,  0.34919
Propylene,  0.05469,  0.00000,  0.00787,  0.00869,  0.02654,  0.06391,  0.01882,  0.02137,  1.13544,  0.39077
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00059,  0.00003,  0.00013,  3.88920,  0.00000
Isoprene,  0.01869,  0.00000,  0.01869,  0.03767,  0.04112,  0.04430,  0.03102,  0.01447,  0.46658,  0.77443
alpha-Pinene,  0.00592,  0.00000,  0.00663,  0.00991,  0.01046,  0.01125,  0.00854,  0.00337,  0.39485,  0.56915
MVK,  0.01389,  0.00000,  0.01124,  0.01704,  0.01803,  0.02102,  0.01514,  0.00564,  0.37222,  0.40571
Benzene,  0.01255,  0.00000,  0.01350,  0.01397,  0.01746,  0.04408,  0.01703,  0.00914,  0.53689,  0.72831
Toluene,  0.00945,  0.00369,  0.02035,  0.04387,  0.04497,  0.08802,  0.03760,  0.01857,  0.49398,  1.96539
Ethylbenzene,  0.00234,  0.00113,  0.00390,  0.00831,  0.00846,  0.01604,  0.00716,  0.00328,  0.45838,  1.40106
Propylbenzene,  0.00075,  0.00002,  0.00108,  0.00154,  0.00156,  0.00321,  0.00143,  0.00058,  0.40501,  0.77105
m_p-Xylene,  0.00000,  0.00000,  0.00449,  0.01330,  0.01352,  0.02355,  0.01081,  0.00644,  0.59585,  0.00000
o-Xylene,  0.00154,  0.00054,  0.00394,  0.00979,  0.00991,  0.01828,  0.00814,  0.00420,  0.51615,  2.72844
p-Isopropyl Toluene,  0.00131,  0.00000,  0.00000,  0.00000,  0.00057,  0.00220,  0.00039,  0.00073,  1.88876,  0.56104
Naphthalene,  0.00259,  0.00000,  0.00314,  0.00634,  0.00666,  0.00963,  0.00523,  0.00253,  0.48344,  0.97632
Methanol,  0.65752,  0.00000,  0.84401,  1.00577,  1.05808,  1.49710,  0.88921,  0.37009,  0.41621,  0.56286
Ethanol,  0.00000,  0.00000,  0.00000,  0.15292,  0.15326,  0.17911,  0.10515,  0.07292,  0.69349,  0.00000
Phenol,  0.00000,  0.00000,  0.01241,  0.01470,  0.01526,  0.04450,  0.01476,  0.01154,  0.78172,  0.00000
Methyl acetate,  0.02601,  0.00339,  0.01831,  0.02060,  0.02259,  0.05612,  0.02238,  0.00981,  0.43817,  0.37703
n-Butyl acetate,  0.00000,  0.00000,  0.00176,  0.01035,  0.01298,  0.03498,  0.00951,  0.00793,  0.83401,  0.00000
D5-Siloxane,  0.04552,  0.00766,  0.04495,  0.04530,  0.05188,  0.06505,  0.04632,  0.01055,  0.22781,  0.23182

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  6.59455,  6.59455,  8.73699, 10.97034, 12.34616, 16.69124, 10.77229,  2.43694,  0.22622,  0.36954
Chloroform,  3.51748,  1.31229,  2.71511,  3.82231,  4.01714,  7.09560,  3.70063,  1.36085,  0.36774,  0.38688
Trichlorofluoromethane,  0.52921,  0.00000,  0.00000,  0.05083,  0.79479,  3.46439,  0.58517,  1.03848,  1.77466,  1.96230
Dichlorodifluoromethane,  4.39204,  0.53244, 10.30299, 13.43042, 13.69047, 13.75097, 11.19446,  4.42412,  0.39521,  1.00731
Carbon Tetrachloride,  5.15530,  0.00000,  3.60213,  3.64961,  4.29190,  5.44988,  3.79797,  1.14684,  0.30196,  0.22246
1_1_2-Trichlorotrifluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  1.65294,  0.00000,  5.47114,  7.79298,  9.82208, 16.74633,  7.33453,  3.85168,  0.52514,  2.33021
Tetrachloroethene, 19.41604, 14.43366, 18.97840, 22.35803, 22.44262, 24.29515, 20.79515,  2.85843,  0.13746,  0.14722
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.22050,  1.31090,  1.65117,  5.54211,  1.42442,  1.63612,  1.14862,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.46392,  0.27320,  1.22177,  4.47214,  0.00000
PCBTF, 31.72227, 22.91572, 27.27330, 31.72958, 32.04486, 35.65122, 30.14991,  3.33222,  0.11052,  0.10504
N-Butane,  0.15105,  0.15105,  2.64660,  3.06505,  7.56037, 27.32793,  5.31891,  5.75771,  1.08250, 38.11864
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 10.40585,  0.67603,  2.39344,  3.54045,  0.00000
N-Pentane,  1.53558,  0.00000,  0.00000,  1.34092,  8.91983, 69.56093,  6.58426, 15.38541,  2.33670, 10.01929
Isopentane,  5.01161,  0.00000,  0.00000,  0.00000,  4.19296,  8.64947,  1.87034,  3.16991,  1.69483,  0.63251
2-Methyl pentane,  2.39696,  2.39696,  3.60763,  6.69583,  9.07046, 10.21604,  6.32322,  2.85345,  0.45126,  1.19044
Butene,  2.84003,  2.45480,  4.76098,  5.08105,  7.04473, 20.92201,  6.09030,  3.73078,  0.61258,  1.31364
Propylene,  7.81725,  0.00000,  0.00000,  6.14145,  8.77485, 20.12497,  5.66940,  5.88308,  1.03769,  0.75258
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 15.37163,  0.76858,  3.43720,  4.47214,  0.00000
Isoprene,  1.86745,  1.11722,  3.61432,  3.76284,  4.94503, 10.30929,  4.38361,  2.01480,  0.45962,  1.07890
alpha-Pinene,  4.80337,  1.31895,  4.30433,  4.94216,  8.11632, 13.28662,  5.86789,  2.78088,  0.47392,  0.57894
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  2.64192,  8.55373,  1.42880,  2.50213,  1.75121,  0.00000
Benzene,  9.14164,  2.76008,  3.75844,  5.50814,  8.74072, 20.90059,  6.56362,  4.04377,  0.61609,  0.44235
Toluene, 34.85150, 22.89716, 31.78774, 35.81614, 36.92201, 37.66214, 34.04133,  3.99320,  0.11730,  0.11458
Ethylbenzene, 37.29771, 22.24293, 33.14133, 37.70087, 37.94784, 39.09556, 35.42216,  4.32499,  0.12210,  0.11596
Propylbenzene, 33.42915, 18.51791, 29.05915, 33.73669, 34.12505, 34.22636, 31.46084,  4.16007,  0.13223,  0.12444
m_p-Xylene, 45.01800, 24.43418, 38.56859, 39.97462, 42.51953, 48.64492, 39.91544,  5.20077,  0.13029,  0.11553
o-Xylene, 44.22085, 21.72988, 38.03980, 42.10056, 43.37009, 45.16720, 40.17280,  5.47361,  0.13625,  0.12378
p-Isopropyl Toluene,  3.93526,  0.00000,  4.77583,  7.83578, 13.58482, 14.33639,  8.47218,  5.01669,  0.59214,  1.27481
Naphthalene, 33.54829,  0.00000, 25.54741, 26.99692, 28.98129, 44.72467, 27.69269,  9.19729,  0.33212,  0.27415
