
Residuals from Base Run #7 (Convergent Run)

Base_Run	Date_Time	Dichloromethane	Chloroform	Trichlorofluoromethane	Dichlorodifluoromethane	Carbon Tetrachloride	1_1_2-Trichlorotrifluoroethane	1_2-Dichloro-1_1_2_2-tetrafluoroethane	Tetrachloroethene	1_2-Dichlorobenzene	1_4-Dichlorobenzene	PCBTF	N-Butane	Isobutane	N-Pentane	Isopentane	2-Methyl pentane	Butene	Propylene	cis-2-Pentene	Isoprene	alpha-Pinene	MVK	Benzene	Toluene	Ethylbenzene	Propylbenzene	m_p-Xylene	o-Xylene	p-Isopropyl Toluene	Naphthalene	Methanol	Ethanol	Phenol	Formaldehyde	Acetaldehyde	Isovaleraldehyde	Hexaldehyde	m_p-Tolualdehyde	Phenylacetaldehyde	Cyclohexanone	Methyl acetate	n-Butyl acetate	D5-Siloxane	O3_form	NOx
7	08/09/21	1.640000E-001	-1.255000E-003	-4.782000E-002	4.750000E-002	-2.657000E-003	3.245000E-002	-6.184000E-004	-2.120000E-004	5.809000E-004	-3.584000E-004	3.497000E-003	9.332000E-002	1.179000E-002	-5.340000E-003	-9.108000E-002	-1.202000E-002	7.731000E-004	-2.591000E-002	2.267000E-003	1.386000E-001	1.140000E-002	6.100000E-002	4.306000E-002	1.138000E-001	1.551000E-002	2.213000E-003	-1.188000E-002	2.540000E-003	3.577000E-003	-4.683000E-003	-2.923000E-003	-2.387000E-001	-1.809000E-001	1.532000E+000	3.327000E-001	-4.002000E-003	1.836000E-002	-1.939000E-004	4.418000E-002	4.717000E-004	-6.362000E-002	4.746000E-002	1.241000E-002	6.200000E-001	-5.891000E+000
7	08/10/21	4.346000E-002	-4.471000E-003	-2.892000E-003	9.364000E-002	-1.732000E-002	-1.209000E-002	-3.977000E-004	-1.158000E-003	2.687000E-005	3.353000E-005	5.346000E-003	-6.698000E-002	3.866000E-002	2.593000E-003	9.796000E-002	1.719000E-001	-6.076000E-002	-3.439000E-002	1.303000E-003	2.125000E-002	-4.936000E-003	3.577000E-003	-7.680000E-002	5.095000E-002	4.342000E-003	8.691000E-004	-7.425000E-003	1.377000E-003	-3.165000E-003	-3.258000E-003	-1.888000E-002	2.264000E-001	8.340000E-002	1.301000E+000	8.112000E-001	1.076000E-002	7.420000E-002	5.110000E-004	-1.673000E-002	-1.763000E-004	-5.127000E-002	1.922000E-002	-7.863000E-003	8.201000E-001	-1.769000E+000
7	08/11/21	1.800000E-002	-8.383000E-004	1.747000E-002	-1.569000E-003	1.678000E-002	3.002000E-003	-1.179000E-003	5.859000E-005	5.070000E-004	2.385000E-004	1.453000E-003	-2.357000E-003	5.298000E-002	-1.666000E-004	-2.041000E-002	8.441000E-003	-2.227000E-002	-1.449000E-001	1.015000E-003	-1.868000E-001	-3.770000E-002	-7.354000E-002	-1.588000E-001	-2.249000E-002	-2.952000E-003	1.832000E-004	-6.273000E-003	-1.558000E-003	6.253000E-002	-7.524000E-004	-1.926000E-002	1.492000E-001	-4.282000E-002	1.867000E-001	-8.248000E-002	2.166000E-002	7.030000E-002	3.534000E-004	-6.172000E-002	1.928000E-003	1.079000E-002	2.800000E-003	-6.948000E-003	7.010000E+000	6.748000E-001
7	08/12/21	6.690000E-003	-1.042000E-002	9.349000E-002	4.073000E-001	1.127000E-002	8.006000E-003	6.103000E-003	-6.739000E-004	2.120000E-004	-2.831000E-004	1.363000E-002	2.468000E-001	2.076000E-001	-7.652000E-003	-7.282000E-003	-4.636000E-002	1.254000E-001	1.260000E-001	1.069000E-003	1.002000E-001	3.354000E-003	4.846000E-002	-9.013000E-002	3.112000E-002	-5.981000E-004	4.179000E-003	-2.240000E-003	-4.350000E-003	3.357000E-002	1.130000E-003	-1.581000E-001	7.206000E-003	2.121000E-001	-5.689000E-001	-7.414000E-001	-4.302000E-002	-7.683000E-002	-8.231000E-005	-4.547000E-002	-3.386000E-004	-1.157000E-001	1.812000E-002	-1.092000E-002	-2.358000E+001	1.381000E+000
7	08/13/21	-4.753000E-003	-2.070000E-003	1.475000E-002	-1.035000E-002	-3.059000E-004	-3.058000E-003	-6.204000E-004	2.471000E-004	1.392000E-003	-6.093000E-004	2.259000E-005	2.858000E-002	2.236000E-002	-1.893000E-004	-1.476000E-003	1.474000E-002	-2.123000E-003	-1.470000E-001	-3.358000E-003	-1.238000E-001	-1.489000E-002	-3.689000E-002	-4.768000E-002	4.028000E-003	-9.508000E-004	-1.163000E-004	-2.793000E-003	-1.374000E-003	-8.281000E-004	-2.774000E-003	1.227000E+002	1.070000E-001	5.081000E-001	5.626000E-001	2.707000E-001	1.070000E-002	4.768000E-002	3.391000E-004	-2.003000E-002	2.605000E-004	1.850000E-002	1.298000E-003	-1.930000E-002	3.645000E+000	-8.808000E-002
7	08/14/21	-2.947000E-002	7.387000E-004	3.816000E-002	1.655000E-003	1.387000E-002	7.559000E-003	9.943000E-004	-1.946000E-004	1.172000E-004	-1.556000E-004	-1.279000E-003	-5.235000E-002	-1.672000E-002	9.550000E-003	4.780000E-002	8.982000E-002	-3.529000E-002	-6.512000E-002	-5.599000E-003	9.521000E-002	5.486000E-003	1.195000E+000	-1.016000E-001	-2.681000E-003	2.493000E-003	1.963000E-003	7.112000E-003	6.334000E-003	-7.727000E-004	7.102000E-003	-8.947000E+000	-1.651000E-001	-7.752000E-002	4.692000E-001	-2.262000E-002	1.001000E-002	3.561000E-002	3.603000E-004	-1.099000E-001	1.124000E-003	-3.776000E-003	-3.860000E-002	1.655000E-002	-5.409000E+000	1.727000E+000
7	08/15/21	-2.250000E-002	3.606000E-003	3.521000E-002	5.891000E-002	9.799000E-003	4.607000E-003	-1.337000E-002	2.516000E-004	7.167000E-004	-5.635000E-004	-2.509000E-004	7.112000E-002	-4.602000E-002	1.070000E-004	3.682000E-002	1.470000E-002	3.612000E-002	3.206000E-001	-7.645000E-003	5.420000E-002	6.292000E-002	1.671000E-001	-2.093000E-001	6.471000E-003	1.042000E-003	-1.787000E-004	-1.694000E-003	-6.242000E-004	-1.571000E-003	-3.891000E-003	1.845000E+001	-6.422000E-002	-3.021000E-001	1.473000E+000	7.401000E-001	2.782000E-002	8.416000E-002	4.898000E-005	-9.439000E-002	-5.461000E-004	4.280000E-002	1.094000E-002	9.632000E-003	5.528000E+000	-1.213000E+000
7	08/16/21	-1.054000E-002	-3.314000E-003	2.080000E-002	2.956000E-002	-1.296000E-002	-4.586000E-003	-4.041000E-004	-1.529000E-003	5.601000E-004	-4.848000E-004	4.607000E-004	1.336000E-001	9.281000E-002	-1.355000E-002	-2.431000E-003	3.802000E-002	3.749000E-002	-1.179000E-003	1.660000E-003	1.371000E-001	5.180000E-002	1.275000E-001	3.992000E-003	4.599000E-002	5.870000E-003	1.659000E-003	-1.956000E-003	4.338000E-003	4.125000E-003	-1.642000E-003	5.129000E-001	-8.633000E-002	-4.706000E-002	-4.981000E-001	-3.938000E-001	3.094000E-002	1.080000E-001	-1.744000E-004	-1.040000E-001	3.310000E-004	7.016000E-002	-1.441000E-002	-2.785000E-002	-4.429000E+000	-8.273000E-001
7	08/17/21	-2.079000E-003	-1.873000E-003	-3.939000E-002	4.585000E-002	-1.087000E-002	1.411000E-002	1.393000E-003	5.340000E-004	4.940000E-004	-4.337000E-004	2.685000E-003	1.189000E-001	4.415000E-002	-1.920000E-003	-1.217000E-001	-3.820000E-002	2.083000E-002	7.065000E-002	5.715000E-003	-1.387000E-002	-1.576000E-002	1.978000E-003	-5.856000E-002	8.700000E-003	6.221000E-003	1.134000E-003	-1.634000E-002	-3.141000E-003	4.991000E-003	-6.535000E-004	3.566000E-001	-4.323000E-002	1.754000E-001	2.491000E-001	-6.665000E-002	9.505000E-003	3.014000E-002	-4.884000E-004	-7.559000E-002	1.073000E-003	-1.518000E-003	3.869000E-002	-6.035000E-004	1.743000E+000	-2.292000E+000
7	08/18/21	-2.509000E-003	-2.981000E-004	-3.533000E-002	7.002000E-002	1.618000E-002	2.325000E-003	3.360000E-004	5.484000E-004	1.517000E-005	1.826000E-005	3.809000E-005	-5.350000E-002	1.025000E-001	3.377000E-005	-9.360000E-003	-4.229000E-002	-2.478000E-002	-1.041000E-001	-2.192000E-003	2.591000E-002	1.990000E-002	1.730000E-002	-2.187000E-002	1.733000E-004	-3.871000E-004	-1.136000E-003	-3.801000E-003	-1.309000E-003	4.754000E-003	-3.841000E-003	-4.599000E-001	-1.879000E-003	-2.117000E-001	-6.788000E-001	-2.447000E-001	1.404000E-002	2.757000E-002	-1.601000E-004	-1.185000E-001	1.323000E-003	5.581000E-002	1.058000E-002	-9.688000E-005	5.549000E+001	-7.124000E-002
7	08/19/21	-4.340000E-003	-1.471000E-004	2.332000E-002	6.766000E-002	7.869000E-003	-1.315000E-003	-2.152000E-003	-7.626000E-004	7.172000E-006	4.336000E-005	-3.392000E-004	-6.626000E-002	2.884000E-004	1.636000E-004	6.117000E-003	5.404000E-003	-3.048000E-002	-1.303000E-001	-2.364000E-003	-2.827000E-002	-2.127000E-002	-3.491000E-002	-2.613000E-002	5.692000E-004	-6.935000E-004	-8.644000E-004	-2.736000E-003	4.218000E-005	1.932000E-003	1.799000E-003	3.774000E+000	-2.096000E-003	-8.909000E-002	-6.545000E-001	-2.291000E-001	1.120000E-002	9.943000E-003	-1.324000E-004	7.432000E-003	1.531000E-003	1.022000E-001	4.131000E-003	-4.711000E-004	1.084000E+001	3.620000E-001
7	08/20/21	-2.094000E-002	-4.724000E-003	2.709000E-002	8.411000E-002	3.982000E-003	4.362000E-003	1.251000E-003	-4.897000E-004	4.836000E-004	-3.147000E-004	3.869000E-003	-4.204000E-002	2.147000E-003	1.002000E-002	-7.005000E-002	1.231000E-001	-2.563000E-002	3.574000E-002	-3.379000E-003	1.779000E-002	6.215000E-003	-3.013000E-003	-4.215000E-002	-3.686000E-002	-1.501000E-003	3.391000E-004	9.458000E-003	6.307000E-003	8.043000E-004	5.640000E-003	-6.335000E+000	2.218000E-002	-3.770000E-003	-1.015000E-001	-2.034000E-001	-9.531000E-003	-1.644000E-002	1.793000E-004	-9.716000E-005	1.554000E-003	-1.900000E-002	6.514000E-002	4.357000E-002	-1.004000E+001	-1.006000E+000
7	08/21/21	-4.710000E-002	3.997000E-002	3.808000E-002	-1.463000E-001	5.974000E-002	-1.545000E-002	-2.384000E-004	5.411000E-003	2.378000E-006	-3.955000E-004	8.452000E-004	2.295000E-003	2.265000E-004	-1.089000E-004	2.173000E-002	-8.657000E-002	-4.559000E-002	1.929000E-001	-5.548000E-004	-2.440000E-002	-4.001000E-003	6.272000E-003	-2.604000E-002	4.947000E-002	8.698000E-003	-1.399000E-002	8.995000E-003	8.288000E-003	-3.082000E-003	3.595000E-002	3.174000E-001	4.593000E-004	8.092000E-002	-1.275000E+000	5.011000E-001	-1.027000E-003	-9.285000E-003	-2.488000E-004	-3.437000E-002	-9.204000E-005	1.425000E-001	-1.602000E-002	2.886000E-001	9.241000E+000	-1.193000E+001
7	08/22/21	-1.575000E-002	-7.959000E-004	-2.115000E-002	5.642000E-002	2.208000E-002	7.714000E-003	-5.099000E-004	2.673000E-005	7.647000E-004	-1.751000E-004	9.285000E-004	-5.671000E-002	-2.799000E-003	9.974000E-003	1.987000E-004	4.529000E-002	-1.285000E-002	-5.827000E-002	-3.535000E-004	3.535000E-002	1.142000E-002	7.943000E-003	4.457000E-002	-4.719000E-003	-1.994000E-003	-3.275000E-004	-5.206000E-004	1.723000E-004	-4.058000E-003	2.040000E-003	1.284000E-004	9.194000E-004	-2.283000E-001	4.384000E-001	5.036000E-001	1.035000E-003	-6.737000E-003	4.272000E-004	-3.250000E-002	2.302000E-003	1.465000E-002	-4.347000E-003	-1.026000E-002	7.696000E+000	-7.722000E-001
7	08/23/21	3.015000E-002	1.788000E-003	-1.367000E-002	-2.863000E-002	1.472000E-002	-2.031000E-003	-1.005000E-003	-6.942000E-004	2.382000E-004	-1.645000E-004	-4.046000E-004	-7.695000E-002	1.437000E-002	6.942000E-003	4.931000E-002	1.176000E-001	-9.845000E-003	-8.779000E-004	7.576000E-004	-3.213000E-004	3.528000E-003	-1.399000E-002	9.163000E-002	-3.638000E-003	6.228000E-003	1.549000E-003	-2.264000E-003	3.682000E-003	-3.381000E-003	-4.375000E-003	2.109000E-001	9.527000E-002	-4.661000E-002	5.650000E-001	1.898000E+000	1.044000E-002	4.129000E-002	3.475000E-004	-1.403000E-001	1.084000E-003	5.112000E-002	-4.372000E-002	-2.379000E-002	7.180000E+000	4.376000E-001
7	08/24/21	-3.181000E-002	-6.706000E-004	1.845000E-002	-1.620000E-002	8.509000E-003	9.291000E-003	2.131000E-003	-2.049000E-004	3.070000E-004	-1.990000E-004	9.125000E-003	-5.737000E-003	1.619000E-002	1.954000E-003	-1.631000E-002	-4.889000E-002	-1.458000E-002	-1.172000E-001	-2.369000E-003	9.467000E-002	1.574000E-002	4.810000E-002	1.743000E-001	1.898000E-002	2.608000E-003	4.057000E-003	1.433000E-002	1.781000E-003	-2.008000E-002	6.955000E-003	-1.495000E-001	5.731000E-003	4.880000E-002	5.733000E-001	1.659000E-001	-6.970000E-003	-1.100000E-002	-1.353000E-005	3.404000E-002	-1.110000E-004	2.612000E-003	-1.629000E-002	1.564000E-001	-1.235000E+000	-1.609000E+000
7	08/25/21	1.912000E-002	-8.530000E-004	1.729000E-003	-5.938000E-002	1.543000E-002	1.096000E-002	3.042000E-003	-3.409000E-004	2.414000E-004	-8.136000E-005	1.028000E-002	-7.749000E-002	3.454000E-002	1.428000E-002	1.131000E-002	-6.856000E-002	-2.620000E-002	-1.223000E-001	-7.726000E-004	3.968000E-002	-3.914000E-003	3.316000E-002	1.573000E-002	4.211000E-002	5.945000E-003	1.785000E-003	2.765000E-002	1.233000E-002	-2.547000E-002	1.531000E-002	-2.421000E-005	3.041000E-003	2.989000E-001	2.528000E-001	4.689000E-002	-6.245000E-003	3.405000E-003	6.746000E-005	-6.865000E-003	-1.729000E-004	-3.593000E-002	-4.295000E-002	1.692000E-001	3.649000E+000	-2.116000E+000
7	08/26/21	5.625000E-002	-4.875000E-003	3.282000E-002	-5.869000E-003	9.685000E-003	1.889000E-002	4.427000E-003	-4.422000E-004	-5.266000E-004	1.116000E-003	2.467000E-003	-3.185000E-002	4.578000E-003	6.062000E-004	-1.591000E-002	-4.928000E-002	-2.140000E-002	-1.885000E-001	-3.820000E-004	2.186000E-001	2.161000E-002	1.383000E-001	1.173000E-001	-1.192000E-002	5.423000E-003	1.009000E-003	1.541000E-002	7.023000E-003	-1.960000E-002	1.162000E-002	-2.987000E+000	7.154000E-003	2.419000E-001	4.102000E-001	3.237000E-001	-1.829000E-002	-4.733000E-002	7.002000E-004	3.048000E-002	-2.446000E-004	2.971000E-003	-1.818000E-002	8.923000E-002	-6.109000E+000	-5.012000E-001
7	08/27/21	9.545000E-003	-4.424000E-003	1.618000E-002	-7.713000E-002	1.158000E-002	4.040000E-003	3.456000E-003	2.943000E-003	-8.628000E-005	3.054000E-004	5.587000E-003	1.376000E-002	-1.789000E-002	2.181000E-004	1.731000E-002	-5.164000E-002	3.020000E-002	-1.028000E-002	2.105000E-004	2.314000E-001	2.144000E-002	1.228000E-001	-4.093000E-002	2.222000E-002	-2.282000E-003	-3.376000E-004	4.080000E-003	3.723000E-004	7.175000E-003	7.210000E-004	-1.736000E-004	-1.873000E-001	-4.095000E-001	1.865000E-002	3.901000E-002	2.182000E-003	2.461000E-002	3.419000E-004	1.683000E-002	6.719000E-004	-1.332000E-002	-1.192000E-002	1.640000E-002	-4.645000E+000	-7.420000E-001
7	08/28/21	-1.377000E-002	7.204000E-004	-4.369000E-003	-7.000000E-002	6.630000E-003	-7.188000E-004	1.962000E-003	-1.539000E-004	8.522000E-005	-1.444000E-004	5.622000E-003	-2.874000E-002	-1.792000E-003	4.342000E-004	4.537000E-002	-6.450000E-003	-4.685000E-002	1.599000E-001	1.168000E-004	2.151000E-001	9.401000E-003	1.178000E-001	-8.006000E-002	1.610000E-002	1.037000E-003	-7.905000E-004	3.701000E-003	1.193000E-003	5.727000E-003	3.219000E-003	-7.604000E-002	-2.849000E-001	6.268000E-002	4.577000E-001	1.431000E-001	1.875000E-002	7.118000E-002	1.547000E-004	-4.224000E-002	-8.783000E-005	-2.549000E-002	-1.739000E-002	2.114000E-002	-6.366000E+000	-6.234000E-001
7	08/29/21	-3.071000E-002	2.589000E-003	-5.420000E-003	-2.590000E-003	-8.639000E-003	-3.965000E-003	-1.835000E-004	1.838000E-004	1.486000E-004	-2.068000E-004	-5.970000E-004	5.800000E-002	-1.335000E-003	-1.274000E-003	-1.505000E-002	-5.224000E-002	3.483000E-002	-1.853000E-001	-4.056000E-004	1.452000E-001	9.053000E-003	8.094000E-002	1.827000E-002	-1.466000E-002	2.158000E-003	-1.055000E-003	5.997000E-003	-3.299000E-004	2.777000E-003	2.641000E-003	-6.655000E-003	-2.646000E-001	2.228000E-001	3.747000E-001	1.160000E-001	8.755000E-003	4.687000E-002	2.677000E-004	9.839000E-002	-2.286000E-004	-1.230000E-003	7.817000E-002	3.505000E-002	-6.882000E+000	-4.198000E-001
7	08/30/21	1.045000E-002	3.952000E-003	-1.255000E-002	-1.362000E-003	-1.099000E-003	1.360000E-003	-4.465000E-005	3.389000E-005	3.889000E-005	-1.336000E-004	1.760000E-004	-3.198000E-003	-5.932000E-004	5.442000E-005	-7.969000E-003	2.338000E-003	3.912000E-003	3.766000E-002	-2.687000E-004	1.172000E-001	3.440000E-002	6.696000E-002	5.569000E-002	-1.206000E-002	-2.378000E-003	-6.918000E-004	-5.955000E-003	-3.533000E-003	-4.137000E-003	-3.913000E-003	-6.519000E-005	-7.316000E-006	-1.479000E-001	-1.396000E+000	-6.586000E-001	-4.288000E-003	-1.074000E-002	-4.777000E-004	-1.162000E-002	-3.150000E-004	2.079000E-002	3.887000E-003	2.828000E-005	4.948000E+001	8.755000E+000
7	08/31/21	-2.078000E-002	7.176000E-003	2.895000E-002	-7.642000E-003	-5.356000E-003	-1.562000E-003	5.031000E-004	-4.682000E-004	4.335000E-004	-2.845000E-004	-2.791000E-003	-9.741000E-002	-3.416000E-002	2.952000E-002	5.060000E-002	1.342000E-001	-2.923000E-002	6.300000E-003	-1.443000E-003	3.444000E-002	6.280000E-003	-9.238000E-003	-3.915000E-002	-4.906000E-002	-2.998000E-004	-4.187000E-004	1.435000E-002	5.668000E-003	8.713000E-003	6.768000E-003	-2.628000E-002	-3.466000E-001	-1.703000E-001	1.037000E+000	3.916000E-001	1.377000E-002	5.174000E-002	3.483000E-004	-7.728000E-002	2.855000E-003	4.437000E-002	-4.737000E-002	-6.747000E-003	-3.202000E+000	7.413000E-001
7	09/01/21	-2.376000E-003	-3.336000E-003	1.296000E-002	-2.252000E-002	9.151000E-003	-3.953000E-003	-9.130000E-004	-6.520000E-004	3.239000E-004	2.982000E-004	4.401000E-003	-3.755000E-002	2.859000E-001	6.437000E-003	-9.114000E-002	4.626000E-002	-5.156000E-003	-2.137000E-002	-9.940000E-004	-7.586000E-002	-8.342000E-003	1.396000E-002	3.238000E-002	-3.975000E-002	-4.037000E-003	-1.259000E-003	-7.091000E-003	-3.870000E-003	2.165000E-003	7.343000E-003	7.430000E-006	6.598000E-002	4.893000E-002	5.837000E-001	3.041000E-001	1.543000E-002	4.996000E-002	7.963000E-004	-2.612000E-002	7.823000E-004	3.305000E-001	6.943000E-003	-1.621000E-002	1.466000E+001	-3.991000E-002
7	09/02/21	5.635000E-003	-3.448000E-003	6.811000E-002	9.448000E-003	1.363000E-003	-3.124000E-003	-1.590000E-003	-6.155000E-004	2.156000E-004	-3.420000E-004	6.971000E-003	-3.161000E-002	6.337000E-002	-7.625000E-004	2.456000E-002	9.060000E-002	-9.064000E-003	3.528000E-002	-1.675000E-003	4.857000E-002	-2.157000E-003	5.498000E-002	3.174000E-002	-5.942000E-002	-5.555000E-003	-1.325000E-003	-3.127000E-003	-5.220000E-003	-4.881000E-003	2.423000E-003	7.765000E-002	1.528000E-001	-1.606000E-001	2.659000E-001	-1.155000E-001	1.568000E-002	6.050000E-002	3.397000E-004	2.355000E-003	1.956000E-003	1.205000E-001	-1.170000E-002	-1.673000E-002	-2.743000E+000	1.543000E+000
7	09/03/21	2.403000E-002	-2.739000E-003	-1.959000E-003	-3.421000E-002	3.209000E-003	-6.238000E-003	1.462000E-003	3.134000E-003	2.611000E-004	-1.963000E-004	5.104000E-003	4.748000E-002	4.307000E-002	-3.601000E-003	-2.019000E-002	-2.522000E-002	1.135000E-002	-1.718000E-002	2.426000E-003	-1.411000E-001	7.325000E-002	4.478000E-002	-1.465000E-002	-2.483000E-003	-3.039000E-003	-1.805000E-003	-5.909000E-003	-4.866000E-003	-7.949000E-003	-6.291000E-003	2.532000E-001	5.524000E-001	-7.896000E-002	4.237000E-001	2.786000E-001	-4.203000E-003	-9.888000E-003	7.316000E-006	8.160000E-002	-7.847000E-004	3.836000E-002	3.644000E-002	-1.099000E-002	1.456000E+001	5.202000E+000
7	09/04/21	9.751000E-003	3.980000E-003	-1.714000E-002	-5.771000E-003	-2.173000E-003	1.700000E-004	-2.533000E-004	1.373000E-005	4.260000E-005	-1.444000E-004	2.109000E-004	-4.544000E-003	-6.517000E-004	7.470000E-005	-9.774000E-003	6.667000E-004	2.627000E-003	3.851000E-002	-4.059000E-004	1.856000E-001	2.225000E-002	1.947000E-001	5.576000E-002	-1.300000E-002	-2.521000E-003	-7.800000E-004	-6.215000E-003	-3.700000E-003	-4.649000E-003	-4.295000E-003	-6.551000E-005	-1.841000E-004	-1.665000E-001	-1.566000E+000	-7.298000E-001	-5.312000E-003	-1.325000E-002	-5.264000E-004	-1.608000E-002	-3.399000E-004	2.117000E-002	4.567000E-003	3.276000E-005	1.785000E+001	3.430000E-001
7	09/05/21	-9.462000E-003	-1.809000E-003	1.653000E-002	1.755000E-002	-4.648000E-003	-1.696000E-003	2.088000E-003	-5.088000E-004	1.866000E-004	-1.501000E-004	-3.379000E-005	-8.081000E-003	3.309000E-003	-4.870000E-004	1.117000E-002	-1.387000E-002	9.884000E-004	-1.027000E-001	5.545000E-004	3.964000E-002	-2.468000E-004	6.438000E-002	-1.052000E-001	2.309000E-004	-6.285000E-004	7.855000E-005	9.861000E-004	6.410000E-004	3.248000E-003	5.056000E-003	-6.053000E-002	-1.045000E-001	7.896000E-002	9.314000E-002	2.423000E-002	2.845000E-004	1.412000E-002	-6.405000E-004	2.559000E-002	2.837000E-004	4.527000E-003	1.445000E-003	-3.951000E-004	-6.061000E+000	-5.699000E-003
7	09/06/21	-3.204000E-002	1.063000E-003	-5.462000E-003	8.465000E-002	-1.479000E-002	-1.073000E-002	7.378000E-004	8.930000E-004	2.088000E-004	-1.905000E-004	-2.625000E-003	-5.158000E-002	5.236000E-002	-4.678000E-003	2.404000E-002	4.058000E-003	-2.463000E-002	7.894000E-002	3.364000E-003	-1.769000E-001	4.682000E-004	1.001000E-001	-2.039000E-002	3.662000E-002	4.569000E-003	-1.193000E-004	7.176000E-003	5.446000E-003	-2.363000E-003	-6.724000E-004	2.592000E-001	3.665000E-001	1.028000E-001	4.758000E-001	3.233000E-001	-5.720000E-003	-8.085000E-004	-1.147000E-004	4.908000E-002	-8.870000E-004	5.850000E-002	6.338000E-004	-7.184000E-003	-8.728000E-002	8.331000E-002
7	09/07/21	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002
7	09/08/21	-3.518000E-003	-3.805000E-003	-2.048000E-002	-3.088000E-002	-4.885000E-003	-6.818000E-003	9.509000E-004	-8.351000E-004	4.466000E-004	-2.115000E-004	6.092000E-003	-6.978000E-002	-1.457000E-003	7.731000E-003	8.175000E-002	1.043000E-001	1.170000E-003	-5.729000E-002	-5.240000E-004	-1.554000E-001	2.194000E-003	3.963000E-002	-7.398000E-002	-2.707000E-002	-3.636000E-003	1.023000E-003	-7.921000E-003	-4.232000E-003	-5.936000E-003	5.419000E-003	-5.932000E-002	2.407000E-001	1.224000E-001	-8.079000E-001	-4.507000E-001	-1.522000E-002	-2.410000E-002	-3.422000E-004	5.445000E-002	-9.025000E-004	-2.473000E-002	3.748000E-002	1.518000E-002	6.327000E+000	2.892000E+000
7	09/09/21	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002
7	09/10/21	3.076000E-003	-3.223000E-003	-2.589000E-002	8.383000E-002	-1.535000E-002	-1.157000E-002	-2.815000E-004	3.357000E-004	1.665000E-003	-8.516000E-004	1.234000E-002	-3.698000E-002	4.070000E-002	-2.207000E-003	-3.064000E-002	2.950000E-002	-5.393000E-003	1.221000E-002	2.907000E-003	-2.290000E-002	-4.875000E-003	-2.406000E-002	-4.857000E-002	-7.490000E-003	3.629000E-004	-1.567000E-003	-1.026000E-002	-3.642000E-003	1.004000E-001	2.413000E-003	-1.233000E-001	-1.119000E-002	6.032000E-002	-3.042000E-002	-1.127000E-001	2.922000E-003	1.644000E-002	-2.512000E-004	1.400000E-001	1.144000E-003	4.959000E-002	1.361000E-002	-2.003000E-002	-1.862000E+001	-4.084000E+000
7	09/11/21	5.173000E-003	2.157000E-003	3.020000E-002	1.382000E-001	1.362000E-002	4.858000E-003	-1.177000E-002	-3.901000E-003	-2.513000E-005	6.794000E-003	-3.707000E-004	9.476000E-002	-7.299000E-003	-4.556000E-004	2.895000E-002	3.082000E-003	8.922000E-002	-8.591000E-002	4.282000E-003	-1.307000E-001	-3.129000E-002	-5.830000E-002	6.010000E-001	7.434000E-003	9.578000E-005	1.690000E-003	4.323000E-003	1.184000E-003	1.027000E-002	1.250000E-002	1.884000E-002	-3.942000E-001	2.291000E-003	-1.298000E+000	-8.397000E-001	-1.636000E-003	7.720000E-003	-4.395000E-004	-1.140000E-001	5.263000E-004	-9.446000E-003	-1.190000E-002	-7.050000E-003	-1.304000E+000	7.351000E-001
