
Residuals from Base Run #16 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Methyl acetate,n-Butyl acetate,D5-Siloxane
16,07/20/21,2.637000E-002,-3.808000E-003,-3.251000E-002,-8.926000E-002,7.627000E-003,-1.300000E-002,6.005000E-003,-4.412000E-004,1.221000E-004,-8.943000E-005,4.270000E-004,-4.415000E-002,-2.672000E-002,8.311000E-002,-1.221000E-001,-2.429000E-002,2.025000E-002,-7.204000E-002,3.530000E-003,8.269000E-002,8.873000E-003,4.425000E-002,4.545000E-001,7.767000E-002,1.364000E-002,2.366000E-003,2.330000E-002,1.552000E-002,-4.628000E-003,-1.922000E-003,5.287000E+001,1.183000E-002,9.666000E-002,-1.153000E-001,1.581000E-001,-2.547000E-002
16,07/21/21,4.080000E-002,-3.023000E-004,2.097000E-002,-3.438000E-002,-1.024000E-002,-2.470000E-003,1.866000E-004,-5.780000E-004,-1.588000E-004,1.033000E-004,1.161000E-003,2.063000E-002,-6.838000E-002,2.183000E-002,4.747000E-003,-9.808000E-003,1.879000E-003,-1.356000E-002,-5.181000E-004,8.511000E-002,2.908000E-003,3.896000E-002,-2.765000E-002,-6.162000E-003,2.214000E-003,-7.696000E-005,8.689000E-003,4.406000E-003,1.021000E-003,-5.703000E-004,3.533000E+000,-4.742000E-001,7.435000E-002,-1.340000E-002,2.599000E-002,-1.102000E-002
16,07/22/21,5.198000E-003,1.507000E-003,2.398000E-002,5.788000E-002,-1.116000E-002,-3.847000E-003,-1.938000E-003,-6.928000E-004,-3.489000E-004,2.759000E-004,9.069000E-003,1.536000E-002,-9.337000E-002,1.749000E-001,1.605000E-001,1.102000E-001,-3.814000E-002,6.397000E-002,-6.717000E-004,1.440000E-001,2.165000E-002,5.340000E-002,-1.045000E-001,-7.857000E-003,-1.441000E-003,-1.508000E-003,7.994000E-003,1.348000E-003,-1.784000E-003,5.076000E-004,-1.274000E+000,-3.348000E-001,-4.138000E-002,-1.766000E-002,2.272000E-001,-3.253000E-002
16,07/23/21,-1.002000E-002,6.793000E-003,-3.078000E-002,8.141000E-002,-6.895000E-003,1.907000E-003,-2.142000E-003,-1.406000E-003,1.677000E-004,-6.339000E-006,4.161000E-003,-1.823000E-001,5.308000E-002,2.906000E-002,-4.910000E-002,-9.081000E-002,-7.404000E-002,2.655000E-002,-6.159000E-004,1.981000E-002,1.244000E-002,1.663000E-002,-8.864000E-002,7.575000E-002,2.316000E-003,-4.774000E-004,2.275000E-003,3.995000E-003,6.430000E-003,-6.089000E-003,-1.918000E-001,-2.100000E-003,1.123000E-001,8.235000E-002,1.947000E-001,-5.710000E-003
16,07/24/21,-1.386000E-002,6.161000E-003,1.224000E-002,8.410000E-002,3.495000E-003,6.361000E-003,-3.035000E-003,-8.876000E-004,3.699000E-005,-2.552000E-006,-3.017000E-003,-2.852000E-002,-4.518000E-002,5.328000E-002,1.730000E-002,-1.535000E-002,-2.667000E-002,-3.137000E-002,5.773000E-004,1.250000E-002,1.140000E-002,5.008000E-003,-5.362000E-002,1.281000E-002,8.680000E-003,-2.275000E-004,7.407000E-003,5.188000E-003,2.126000E-003,-9.611000E-004,8.787000E-005,-8.209000E-004,-6.406000E-003,5.009000E-003,5.273000E-002,-6.853000E-003
16,07/25/21,4.619000E-003,1.157000E-002,3.411000E-002,5.126000E-003,6.160000E-003,7.468000E-003,-2.612000E-003,5.603000E-003,-1.124000E-004,1.328000E-004,-2.828000E-003,5.520000E-003,-4.784000E-003,2.359000E-004,3.235000E-002,-4.695000E-002,1.251000E-002,-3.775000E-002,2.085000E-003,-2.213000E-002,2.085000E-003,-2.975000E-002,5.081000E-002,5.418000E-003,2.445000E-003,-1.040000E-003,-6.741000E-003,-3.547000E-003,-2.841000E-003,-3.255000E-004,3.820000E-001,1.444000E-002,5.170000E-002,-3.799000E-004,3.961000E-002,6.891000E-002
16,07/26/21,-6.469000E-003,-9.275000E-004,-4.142000E-003,4.670000E-003,9.875000E-002,-1.959000E-003,-1.667000E-003,-1.559000E-003,2.404000E-005,-2.717000E-004,-6.726000E-004,-1.059000E-002,2.238000E-003,-5.885000E-005,-4.349000E-002,-6.400000E-003,-2.537000E-002,-6.434000E-002,2.254000E-004,1.442000E-001,4.845000E-002,5.319000E-002,1.702000E-002,1.459000E-001,1.135000E-002,5.459000E-003,6.484000E-003,9.627000E-003,9.444000E-002,-5.323000E-004,8.821000E-005,-1.923000E-001,-5.691000E-002,-2.556000E-002,2.954000E-002,-2.196000E-002
16,07/27/21,3.283000E-003,8.839000E-003,1.279000E-002,2.315000E-002,1.047000E-002,2.951000E-004,-1.131000E-003,8.843000E-004,1.641000E-004,-9.138000E-005,-1.679000E-003,-9.435000E-002,5.485000E-002,-2.153000E-004,1.956000E-003,-4.733000E-002,-7.740000E-002,1.093000E-001,2.942000E-003,3.748000E-002,1.198000E-002,3.146000E-004,-4.807000E-002,2.736000E-002,3.063000E-003,6.413000E-004,7.468000E-003,2.958000E-003,2.088000E-002,-4.734000E-003,8.486000E-001,1.064000E-003,-3.918000E-001,3.009000E-002,-2.483000E-002,2.541000E-003
16,07/28/21,-1.989000E-002,-6.129000E-004,3.689000E-002,9.504000E-003,2.748000E-003,2.530000E-004,6.754000E-004,-2.477000E-003,-3.802000E-007,2.174000E-005,-1.156000E-003,-4.409000E-002,-3.702000E-002,2.223000E-002,2.797000E-002,2.654000E-002,-4.820000E-002,7.472000E-003,-1.085000E-003,1.324000E-001,2.014000E-002,5.963000E-002,-8.672000E-002,6.681000E-002,6.467000E-003,2.537000E-003,2.173000E-002,1.427000E-002,1.121000E-002,-4.307000E-005,-7.256000E-003,-1.972000E-001,-1.115000E-001,-5.071000E-002,6.204000E-002,-2.192000E-002
16,07/29/21,2.992000E-001,-5.805000E-003,-4.755000E-002,7.436000E-002,-2.168000E-003,-2.129000E-002,9.024000E-003,6.399000E-005,4.400000E-004,-3.461000E-004,7.234000E-003,6.248000E-002,3.072000E-002,9.835000E-003,-1.755000E-001,-4.131000E-002,8.707000E-002,-1.354000E-001,-2.240000E-003,2.728000E-001,2.793000E-002,1.253000E-001,3.319000E-001,8.070000E-002,1.287000E-002,3.451000E-003,-4.523000E-003,6.835000E-003,6.737000E-003,-5.298000E-003,-1.341000E-001,-6.057000E-001,9.943000E-002,1.595000E-001,1.067000E-001,-1.149000E-001
16,07/30/21,-4.477000E-002,-5.646000E-003,6.748000E-004,3.178000E-002,-1.512000E-002,-2.018000E-003,4.946000E-004,-1.011000E-003,5.903000E-005,-4.085000E-005,1.126000E-003,3.805000E-002,-8.947000E-004,-8.753000E-004,8.193000E-003,-2.379000E-002,-1.731000E-002,3.475000E-003,-5.191000E-004,1.658000E-001,2.147000E-002,6.268000E-002,-8.002000E-002,1.638000E-002,-1.103000E-003,1.485000E-003,1.793000E-002,7.170000E-003,3.307000E-003,7.936000E-004,-8.325000E-002,-7.701000E-001,6.365000E-002,4.521000E-002,3.492000E-002,-1.659000E-002
16,07/31/21,-2.760000E-002,-2.583000E-003,2.464000E-002,-3.493000E-002,1.627000E-002,2.241000E-003,7.391000E-004,-1.548000E-004,-1.550000E-004,1.135000E-004,9.038000E-004,3.259000E-002,-4.583000E-002,1.672000E-002,6.660000E-002,5.099000E-002,-8.105000E-003,-3.954000E-002,1.282000E-003,1.497000E-001,1.847000E-002,4.454000E-002,-3.592000E-002,3.046000E-002,4.858000E-004,2.391000E-004,1.263000E-003,2.734000E-003,-4.776000E-003,-1.259000E-003,3.967000E-001,-1.145000E-001,-1.543000E-002,-6.249000E-002,2.930000E-002,-4.146000E-003
16,08/01/21,-2.957000E-002,-1.820000E-003,-2.687000E-002,1.908000E-001,-4.586000E-003,-1.144000E-002,3.858000E-003,9.520000E-004,3.454000E-004,-1.213000E-004,-1.672000E-003,-1.190000E-001,5.503000E-002,5.931000E-002,-6.772000E-002,7.116000E-002,-1.068000E-002,-1.120000E-001,4.329000E-004,-3.981000E-002,-7.503000E-003,-2.364000E-002,1.548000E-002,5.555000E-002,7.059000E-003,9.944000E-004,-5.155000E-003,2.320000E-003,2.528000E-003,1.060000E-003,4.102000E-002,1.170000E-003,2.033000E-002,-3.377000E-002,2.424000E-002,-1.303000E-003
16,08/02/21,-2.633000E-002,-4.281000E-003,1.996000E-002,-2.195000E-002,4.871000E-003,6.042000E-003,-1.250000E-003,9.656000E-004,-3.933000E-005,1.398000E-004,-1.354000E-003,8.294000E-002,2.708000E-002,-4.359000E-003,2.376000E-002,-1.089000E-002,2.331000E-002,-1.466000E-001,4.946000E-004,8.371000E-002,8.889000E-003,6.215000E-002,8.341000E-003,5.100000E-002,7.281000E-003,9.874000E-004,1.446000E-002,9.076000E-003,4.648000E-004,1.385000E-003,5.855000E-006,9.081000E-004,-3.729000E-002,-4.328000E-002,-4.267000E-004,-8.727000E-003
16,08/03/21,-1.282000E-002,-9.120000E-003,-3.538000E-002,-3.483000E-002,4.606000E-003,-9.994000E-003,2.487000E-003,2.887000E-003,2.166000E-005,-2.115000E-005,-1.410000E-003,-5.124000E-002,-6.757000E-002,2.971000E-002,5.149000E-002,2.969000E-001,-2.120000E-003,6.526000E-002,7.773000E-003,1.278000E-002,-3.234000E-003,1.029000E-002,2.258000E-002,3.286000E-001,6.360000E-002,1.609000E-002,1.422000E-001,9.778000E-002,2.875000E-002,3.580000E-002,1.051000E-004,-3.608000E-002,-1.689000E-002,-7.377000E-002,-1.350000E-002,-1.131000E-002
16,08/04/21,6.560000E-003,-4.909000E-003,1.845000E-002,-2.166000E-002,3.476000E-003,-7.686000E-003,1.185000E-003,4.998000E-004,-7.428000E-005,5.820000E-005,2.867000E-003,3.174000E-002,1.580000E-004,1.866000E-002,-5.283000E-002,-5.114000E-002,-1.770000E-002,-6.046000E-002,-1.910000E-003,1.598000E-001,2.050000E-002,7.033000E-002,-1.647000E-001,2.915000E-002,6.782000E-003,-1.723000E-004,1.318000E-002,9.419000E-003,-5.591000E-004,-1.752000E-003,-3.165000E-002,-1.095000E-001,4.668000E-002,-1.725000E-002,5.198000E-002,-2.547000E-002
16,08/05/21,-1.509000E-002,-6.788000E-003,5.392000E-003,-4.713000E-004,-8.103000E-003,-1.336000E-002,3.510000E-004,1.077000E-003,2.696000E-004,-2.662000E-004,5.581000E-003,2.058000E-001,-1.436000E-005,-7.436000E-003,-1.172000E-002,-7.774000E-002,-4.317000E-002,-8.666000E-003,6.867000E-004,2.734000E-001,3.338000E-002,1.291000E-001,-1.149000E-001,5.757000E-001,6.787000E-003,-6.314000E-004,1.058000E-002,5.519000E-003,-2.080000E-003,-1.135000E-003,-1.499000E-002,-1.563000E-001,7.132000E-002,-4.048000E-002,1.416000E-001,-3.142000E-002
16,08/06/21,1.106000E-002,4.652000E-003,-3.501000E-002,2.294000E-002,-1.130000E-002,-7.185000E-003,-6.272000E-005,4.007000E-004,5.844000E-005,-1.183000E-004,5.124000E-003,5.470000E-002,8.059000E-003,-5.674000E-003,-6.273000E-002,-7.712000E-002,3.259000E-002,-2.099000E-002,-3.011000E-004,5.090000E-002,1.174000E-002,2.918000E-002,-5.682000E-002,2.019000E-002,3.008000E-003,-1.728000E-003,-6.071000E-003,9.204000E-004,3.999000E-003,-5.445000E-003,-4.222000E-006,-9.676000E-004,1.412000E-001,-4.135000E-003,3.709000E-002,2.439000E-003
16,08/07/21,-7.729000E-003,6.895000E-003,-1.939000E-002,2.656000E-002,-9.129000E-004,-7.829000E-003,1.693000E-004,1.282000E-003,8.826000E-005,-9.072000E-005,4.265000E-003,-3.080000E-002,3.567000E-002,-3.630000E-003,1.701000E-002,-4.480000E-002,-1.342000E-002,3.842000E-002,8.535000E-004,-3.764000E-002,-3.848000E-003,-2.103000E-002,-4.198000E-002,2.502000E-002,1.629000E-003,8.350000E-005,-9.285000E-003,-3.906000E-003,-1.772000E-003,-4.287000E-003,2.558000E-006,7.941000E-002,1.222000E-001,1.412000E-002,-1.919000E-002,1.871000E-002
16,08/08/21,-6.535000E-003,1.419000E-002,9.944000E-004,7.752000E-003,2.281000E-002,2.109000E-003,-1.718000E-003,2.329000E-003,3.353000E-005,1.060000E-004,-2.088000E-003,-8.196000E-002,-4.240000E-003,1.925000E-002,-4.602000E-002,-5.576000E-003,-2.941000E-002,-2.743000E-002,1.496000E-003,-5.715000E-002,-5.695000E-004,-4.789000E-002,3.323000E-002,1.604000E-002,1.861000E-003,-4.322000E-004,-7.329000E-003,-2.420000E-003,-2.285000E-003,-1.423000E-004,3.495000E-001,4.630000E-002,1.641000E-001,5.196000E-003,2.888000E-002,5.516000E-002
16,08/09/21,1.565000E-001,-2.159000E-003,-6.446000E-002,7.094000E-002,-3.787000E-003,3.328000E-002,-9.699000E-004,-3.086000E-004,6.045000E-004,-3.975000E-004,2.041000E-003,1.454000E-001,1.010000E-001,-1.202000E-002,-7.797000E-002,1.699000E-002,7.859000E-003,-6.767000E-003,1.572000E-003,1.659000E-001,2.222000E-002,6.930000E-002,-1.020000E-003,1.047000E-001,1.487000E-002,2.250000E-003,-1.201000E-002,2.467000E-003,3.383000E-003,-6.082000E-003,-2.336000E-002,-3.212000E-001,-2.488000E-001,-7.932000E-002,4.055000E-002,-7.410000E-003
16,08/10/21,4.090000E-002,-6.579000E-003,-3.139000E-004,9.650000E-002,-1.599000E-002,-1.314000E-002,-2.470000E-004,-1.175000E-003,4.102000E-005,2.604000E-005,5.463000E-003,-7.385000E-002,-1.172000E-002,2.357000E-002,6.160000E-002,1.007000E-001,-6.491000E-002,-4.064000E-002,1.232000E-003,1.354000E-001,1.996000E-002,5.378000E-002,-8.497000E-002,7.968000E-002,8.352000E-003,1.421000E-003,2.917000E-003,7.107000E-003,-3.733000E-003,-2.412000E-003,-4.707000E-002,5.532000E-002,1.141000E-001,-7.276000E-002,3.763000E-002,-2.519000E-002
16,08/11/21,1.485000E-002,-2.410000E-003,2.856000E-002,8.608000E-003,1.683000E-002,2.103000E-003,-1.009000E-003,1.247000E-004,3.254000E-004,1.513000E-004,1.691000E-003,-3.072000E-002,1.474000E-002,7.645000E-005,-4.381000E-002,-3.626000E-002,-3.194000E-002,-1.248000E-001,9.572000E-004,1.676000E-002,7.238000E-003,1.418000E-002,-1.816000E-001,-1.343000E-002,-1.002000E-003,5.196000E-004,7.829000E-004,1.941000E-003,6.132000E-002,1.232000E-003,-8.567000E-002,1.784000E-002,4.893000E-002,-1.702000E-003,-1.123000E-003,-3.260000E-003
16,08/12/21,-9.821000E-003,-8.926000E-003,4.596000E-002,1.853000E-001,-4.092000E-003,-1.373000E-002,-8.787000E-004,-8.937000E-004,1.744000E-004,-1.969000E-004,1.323000E-002,1.182000E-001,2.700000E-001,-6.200000E-003,5.841000E-002,-3.494000E-003,9.295000E-002,1.113000E-002,-2.138000E-004,-1.364000E-001,-6.194000E-002,-3.898000E-002,-5.833000E-002,-8.590000E-003,-5.770000E-003,3.143000E-003,-1.247000E-002,-1.078000E-002,3.729000E-002,2.589000E-003,-6.227000E-002,-2.512000E-002,1.338000E-001,-7.472000E-002,-9.182000E-003,5.674000E-002
16,08/13/21,-6.472000E-003,-2.446000E-003,2.137000E-002,8.338000E-003,1.106000E-003,-2.724000E-003,1.585000E-005,2.700000E-004,1.145000E-003,-6.533000E-004,-8.733000E-005,1.279000E-002,1.832000E-002,-2.723000E-004,-1.213000E-002,-1.638000E-002,-2.570000E-003,-9.703000E-002,-2.117000E-003,-6.078000E-002,-5.282000E-003,-3.474000E-003,-5.182000E-002,5.060000E-003,-1.889000E-004,-1.050000E-004,-1.956000E-003,1.313000E-004,-6.606000E-004,-1.165000E-003,-1.984000E+001,1.925000E-002,5.589000E-001,1.053000E-002,2.596000E-003,2.760000E-003
16,08/14/21,-2.827000E-002,7.601000E-004,4.271000E-002,1.078000E-003,1.301000E-002,8.014000E-003,9.310000E-004,-1.626000E-004,1.303000E-004,-1.710000E-004,-5.996000E-004,-4.709000E-002,-2.057000E-002,1.188000E-002,3.494000E-002,7.836000E-002,-4.038000E-002,-5.412000E-002,-5.308000E-003,9.396000E-002,8.863000E-003,1.188000E+000,-1.166000E-001,1.815000E-002,5.245000E-003,2.288000E-003,1.022000E-002,9.003000E-003,-2.426000E-003,5.521000E-003,2.035000E+000,1.009000E-001,-9.124000E-002,-7.351000E-003,-1.936000E-002,-1.158000E-002
16,08/15/21,-1.514000E-002,4.570000E-003,2.126000E-002,1.772000E-001,1.266000E-002,8.920000E-003,-1.144000E-002,6.925000E-004,6.866000E-004,-5.173000E-004,-7.355000E-004,1.226000E-001,1.706000E-002,-8.057000E-003,3.832000E-002,2.944000E-002,6.193000E-002,3.886000E-001,-8.130000E-003,1.544000E-002,6.320000E-002,1.513000E-001,-2.045000E-001,-1.272000E-002,-7.040000E-004,-2.376000E-004,-7.934000E-003,-2.594000E-003,-2.577000E-003,-1.400000E-003,-2.354000E+000,-3.085000E-002,-3.131000E-001,4.813000E-002,-2.643000E-003,6.281000E-002
16,08/16/21,-8.951000E-003,-3.251000E-003,-3.388000E-002,1.145000E-001,-1.881000E-002,-8.188000E-003,-1.512000E-003,-7.500000E-004,6.515000E-004,-4.351000E-004,-1.320000E-004,2.068000E-001,1.933000E-001,-3.818000E-002,1.351000E-002,1.139000E-001,7.052000E-002,-7.409000E-003,2.592000E-004,1.588000E-001,6.667000E-002,1.368000E-001,1.112000E-002,3.015000E-002,4.368000E-003,2.183000E-003,-1.390000E-002,1.310000E-003,3.050000E-003,1.192000E-003,-1.011000E+000,-2.291000E-002,-1.088000E-001,8.988000E-002,-2.564000E-002,2.743000E-002
16,08/17/21,-8.988000E-003,-2.922000E-003,-7.332000E-002,9.753000E-002,-1.637000E-002,1.084000E-002,6.659000E-004,8.039000E-004,5.290000E-004,-4.871000E-004,1.738000E-003,2.449000E-001,2.108000E-001,-3.730000E-003,-8.483000E-002,2.137000E-002,5.208000E-002,1.553000E-001,5.315000E-003,5.228000E-002,6.409000E-003,2.940000E-002,-1.131000E-001,4.615000E-003,6.738000E-003,1.673000E-003,-1.748000E-002,-2.832000E-003,4.202000E-003,-1.662000E-003,-1.236000E+000,-9.194000E-002,1.069000E-001,-7.576000E-003,3.458000E-002,-1.544000E-002
16,08/18/21,-3.516000E-003,-2.123000E-004,-2.370000E-002,4.800000E-002,1.774000E-002,3.589000E-003,3.553000E-004,4.316000E-004,-9.813000E-007,6.346000E-005,5.892000E-005,-8.593000E-002,9.234000E-002,1.125000E-004,-1.198000E-002,-5.430000E-002,-3.552000E-002,-1.141000E-001,-2.222000E-003,7.223000E-002,2.720000E-002,3.860000E-002,-3.464000E-002,-2.316000E-003,-4.676000E-004,-1.253000E-003,-1.724000E-003,-9.294000E-004,4.829000E-003,-3.613000E-003,-7.490000E-001,-4.562000E-003,-1.849000E-001,5.159000E-002,8.503000E-003,4.396000E-006
16,08/19/21,1.464000E-003,1.509000E-003,4.995000E-002,8.435000E-002,1.442000E-002,6.291000E-003,-6.254000E-004,-7.807000E-004,-2.240000E-006,3.899000E-005,-2.858000E-004,-8.389000E-002,-1.014000E-003,5.444000E-004,8.894000E-003,5.231000E-003,-3.491000E-002,-1.215000E-001,-2.196000E-003,-3.605000E-002,-2.176000E-002,-3.979000E-002,-2.837000E-002,-1.792000E-003,-8.276000E-004,-1.014000E-003,-1.548000E-003,-5.575000E-005,1.670000E-003,1.471000E-003,3.399000E+000,-7.654000E-004,-6.534000E-002,1.052000E-001,2.108000E-003,7.885000E-004
16,08/20/21,-2.289000E-002,-4.071000E-003,2.845000E-002,6.007000E-002,6.363000E-003,7.245000E-003,6.479000E-004,-8.644000E-004,5.949000E-004,-3.844000E-004,2.341000E-003,-4.923000E-002,5.824000E-002,8.945000E-003,-6.380000E-002,1.401000E-001,-3.445000E-002,-1.471000E-002,-3.560000E-003,-2.496000E-002,-7.213000E-003,-1.585000E-002,-4.570000E-002,-5.653000E-002,-5.631000E-003,-4.939000E-004,1.063000E-003,9.765000E-004,2.946000E-003,2.279000E-003,-1.208000E+000,2.696000E-002,-4.703000E-002,-1.864000E-002,6.397000E-002,6.261000E-003
