
Residuals from Base Run #2 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Formaldehyde,Acetaldehyde,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
2,08/02/21,-1.923000E-002,2.751000E-004,4.821000E-002,-6.529000E-002,1.305000E-002,1.314000E-002,-8.266000E-004,1.099000E-003,-1.442000E-005,1.381000E-005,-1.770000E-003,8.708000E-002,2.255000E-002,-3.125000E-003,4.298000E-002,-4.289000E-003,2.233000E-002,-2.149000E-001,1.125000E-003,-9.619000E-002,-2.766000E-002,-1.101000E-002,5.765000E-002,3.607000E-002,4.743000E-003,4.434000E-004,9.892000E-003,5.543000E-003,-2.043000E-003,1.456000E-003,1.453000E-004,1.483000E-003,-3.670000E-002,-2.790000E-001,-1.509000E-001,3.144000E-003,3.578000E-002,8.924000E-005,3.996000E-002,-5.759000E-004,-1.236000E-002,-1.032000E-002,-5.149000E-003
2,08/03/21,-1.325000E-002,-6.150000E-003,-2.326000E-002,-2.986000E-002,1.217000E-002,5.138000E-004,3.824000E-003,2.519000E-003,3.634000E-006,-1.868000E-006,-3.884000E-003,-3.975000E-002,7.073000E-003,-2.602000E-003,4.863000E-002,2.964000E-001,-7.893000E-003,-2.235000E-003,7.221000E-003,-2.761000E-001,-5.926000E-002,-1.081000E-001,1.693000E-002,2.331000E-001,4.859000E-002,1.288000E-002,1.195000E-001,8.072000E-002,2.025000E-002,3.081000E-002,5.384000E-005,2.590000E-001,-6.384000E-002,-1.442000E+000,-1.932000E-001,-5.976000E-003,1.368000E-003,1.121000E-003,4.818000E-002,-6.408000E-004,-6.162000E-002,-6.658000E-002,-2.912000E-003
2,08/04/21,3.422000E-003,-2.305000E-003,2.556000E-002,-5.287000E-002,8.962000E-003,-5.639000E-003,1.024000E-003,3.871000E-004,-1.187000E-004,2.113000E-005,2.777000E-003,5.773000E-002,6.672000E-002,-1.543000E-004,-3.555000E-002,-5.285000E-002,-2.425000E-002,-5.996000E-002,-1.782000E-003,5.285000E-002,-1.458000E-003,3.248000E-002,-1.472000E-001,2.554000E-004,3.717000E-003,-9.042000E-004,9.370000E-003,5.531000E-003,-4.714000E-003,4.147000E-004,-2.058000E-002,1.963000E-001,2.132000E-002,-2.012000E-002,1.676000E-001,1.943000E-003,3.447000E-002,1.689000E-004,8.936000E-002,-7.497000E-004,2.852000E-004,2.652000E-002,-8.488000E-003
2,08/05/21,-1.676000E-002,-3.561000E-003,2.465000E-002,-4.798000E-002,1.356000E-003,-1.092000E-002,1.072000E-003,6.933000E-004,-2.739000E-004,1.792000E-005,4.787000E-003,2.092000E-001,3.803000E-002,-1.337000E-002,1.372000E-002,-9.424000E-002,-5.120000E-002,-8.240000E-004,1.141000E-003,1.141000E-001,-1.729000E-003,6.944000E-002,-8.004000E-002,5.229000E-001,-3.254000E-004,-2.246000E-003,1.010000E-003,-3.049000E-003,-8.168000E-003,-2.380000E-004,-1.230000E-002,1.902000E-001,6.608000E-002,2.288000E-001,-1.634000E-002,-6.491000E-003,1.856000E-002,-1.333000E-004,9.666000E-002,-1.979000E-004,-2.182000E-002,1.056000E-001,-7.205000E-003
2,08/06/21,1.112000E-002,6.844000E-003,-1.872000E-002,-7.552000E-003,-5.435000E-003,-6.053000E-003,3.729000E-004,5.244000E-005,-2.334000E-005,-1.902000E-005,4.724000E-003,4.612000E-002,-1.141000E-002,-1.237000E-003,-5.106000E-002,-9.917000E-002,2.497000E-002,-4.691000E-003,3.446000E-004,-4.568000E-002,-9.073000E-003,-8.248000E-003,-1.182000E-002,1.128000E-003,1.104000E-003,-1.953000E-003,-6.754000E-003,-7.622000E-004,2.022000E-003,-3.349000E-003,-7.949000E-006,-5.192000E-004,1.292000E-001,1.149000E+000,6.334000E-001,-3.370000E-003,-6.964000E-003,3.134000E-004,2.253000E-002,5.092000E-004,6.545000E-003,1.776000E-002,4.948000E-003
2,08/07/21,-9.004000E-003,6.428000E-003,-2.554000E-002,-1.092000E-002,-3.689000E-003,-1.300000E-002,-4.857000E-004,1.205000E-003,1.180000E-006,-4.734000E-005,4.833000E-003,-4.241000E-002,-1.483000E-002,1.676000E-003,3.185000E-002,-4.114000E-002,-8.613000E-003,4.204000E-002,9.336000E-004,-4.917000E-002,-7.805000E-003,-2.252000E-002,-2.475000E-002,3.696000E-002,3.407000E-003,6.530000E-004,-7.879000E-003,-2.177000E-003,-1.001000E-003,-4.091000E-003,7.016000E-006,-5.324000E-002,1.142000E-001,1.711000E+000,6.618000E-001,7.205000E-003,5.944000E-002,2.107000E-004,6.664000E-002,1.743000E-003,1.531000E-002,-1.973000E-002,2.433000E-003
2,08/08/21,-1.051000E-002,1.320000E-002,-1.500000E-002,-6.730000E-003,1.868000E-002,-2.556000E-003,-2.583000E-003,2.100000E-003,8.358000E-005,-5.901000E-006,-1.715000E-003,-5.944000E-002,-1.613000E-003,1.526000E-002,-5.054000E-002,8.996000E-003,-2.715000E-002,-2.402000E-003,1.164000E-003,-3.804000E-002,4.806000E-003,-3.882000E-002,1.948000E-002,2.499000E-002,2.358000E-003,-2.203000E-004,-9.342000E-003,-3.000000E-003,-2.691000E-004,-2.555000E-003,3.471000E-001,-4.664000E-001,1.340000E-001,2.197000E+000,1.358000E+000,2.784000E-002,1.087000E-001,9.597000E-004,-4.166000E-002,1.191000E-003,-4.100000E-003,3.280000E-002,1.321000E-002
2,08/09/21,1.672000E-001,-3.137000E-004,-3.651000E-002,1.556000E-003,-9.208000E-004,3.299000E-002,-9.566000E-005,4.739000E-005,5.792000E-005,-1.277000E-005,2.350000E-003,7.310000E-002,-7.331000E-003,-1.707000E-003,-4.200000E-002,-6.252000E-003,5.376000E-003,-3.122000E-002,2.962000E-003,6.008000E-002,-8.536000E-003,3.313000E-002,2.941000E-002,9.169000E-002,1.274000E-002,1.078000E-003,-1.552000E-002,-1.109000E-003,-1.302000E-003,-4.959000E-003,8.952000E-003,7.916000E-002,-1.121000E-001,1.128000E+000,1.755000E-001,-1.877000E-002,-5.464000E-002,-6.221000E-004,6.123000E-002,-3.285000E-004,-5.881000E-002,4.451000E-002,2.140000E-002
2,08/10/21,4.172000E-002,-4.411000E-003,9.984000E-003,6.070000E-002,-1.142000E-002,-1.227000E-002,-7.757000E-005,-1.094000E-003,-5.735000E-005,3.693000E-005,5.437000E-003,-8.077000E-002,5.227000E-003,7.761000E-003,8.964000E-002,1.004000E-001,-6.889000E-002,-3.260000E-002,1.648000E-003,4.005000E-002,-2.673000E-003,2.044000E-002,-6.623000E-002,5.125000E-002,4.794000E-003,5.851000E-004,-2.635000E-003,2.443000E-003,-7.803000E-003,-1.170000E-003,-6.708000E-002,3.375000E-001,1.372000E-001,8.677000E-001,6.111000E-001,2.269000E-003,3.439000E-002,2.277000E-004,-1.657000E-003,-4.798000E-004,-5.494000E-002,1.610000E-002,-2.740000E-003
2,08/11/21,1.730000E-002,-7.516000E-004,2.858000E-002,-1.920000E-002,1.987000E-002,2.109000E-003,-1.265000E-003,2.332000E-004,7.109000E-004,1.974000E-005,1.858000E-003,-4.557000E-002,8.609000E-003,3.886000E-004,-2.009000E-002,-1.254000E-002,-2.691000E-002,-1.442000E-001,8.527000E-004,-5.146000E-002,-8.358000E-003,-9.588000E-003,-1.590000E-001,-1.736000E-002,-2.192000E-003,5.849000E-004,-3.713000E-003,-7.781000E-005,6.182000E-002,2.621000E-004,-4.831000E-002,5.930000E-002,3.038000E-002,6.157000E-001,1.627000E-001,1.702000E-002,5.887000E-002,4.805000E-004,-4.876000E-002,1.625000E-003,1.530000E-002,-8.086000E-003,-1.670000E-003
2,08/12/21,-2.092000E-003,-9.276000E-003,1.059000E-001,2.560000E-001,8.884000E-003,-1.615000E-003,3.852000E-003,-1.083000E-003,5.567000E-006,-2.737000E-005,1.313000E-002,1.366000E-001,2.481000E-002,-3.896000E-003,-6.094000E-003,-1.002000E-001,1.036000E-001,4.453000E-002,-8.089000E-004,-1.372000E-002,-2.335000E-002,1.466000E-003,-3.308000E-002,4.009000E-002,1.304000E-003,4.652000E-003,4.800000E-003,-4.900000E-004,3.915000E-002,4.025000E-003,-1.395000E-001,6.896000E-002,2.421000E-001,-8.519000E-001,-7.378000E-001,-4.564000E-002,-6.082000E-002,-3.385000E-004,-7.453000E-002,-5.376000E-004,-1.244000E-001,-4.499000E-003,-8.659000E-003
