
Residuals from Base Run #4 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Methyl acetate,n-Butyl acetate,D5-Siloxane
4,07/24/21,-1.245000E-002,6.055000E-003,-1.881000E-003,1.138000E-001,2.589000E-003,6.807000E-003,-2.844000E-003,-6.930000E-004,-1.772000E-005,6.218000E-005,-3.256000E-003,-1.158000E-002,-3.557000E-002,1.980000E-002,1.866000E-002,3.494000E-002,-2.147000E-002,-3.387000E-002,-2.598000E-004,-4.297000E-004,8.173000E-003,-6.604000E-003,-6.324000E-002,-4.420000E-003,6.802000E-003,-2.692000E-004,-3.320000E-004,2.512000E-003,2.042000E-003,2.619000E-004,1.275000E-005,-6.787000E-004,-2.912000E-002,5.875000E-003,3.145000E-002,8.081000E-003
4,07/25/21,1.680000E-003,8.823000E-003,2.774000E-002,-6.000000E-003,1.697000E-003,6.056000E-003,-2.571000E-003,5.517000E-003,-7.203000E-005,2.192000E-005,-2.418000E-003,3.918000E-002,-1.523000E-003,-2.431000E-003,1.542000E-002,-5.606000E-002,1.488000E-002,-4.055000E-002,1.549000E-003,4.307000E-002,1.582000E-002,-2.217000E-003,3.025000E-002,2.743000E-002,5.223000E-003,-4.370000E-004,-3.236000E-003,-1.308000E-003,-4.411000E-003,-2.415000E-003,3.531000E-001,-1.435000E-001,6.461000E-002,-2.508000E-002,5.022000E-002,1.712000E-002
4,07/26/21,-4.892000E-003,2.861000E-004,-1.916000E-002,2.914000E-002,9.886000E-002,-4.610000E-003,-1.856000E-003,-1.558000E-003,1.378000E-005,-1.379000E-004,-9.063000E-004,-2.173000E-002,-1.579000E-003,3.674000E-004,-4.127000E-002,1.760000E-003,-1.925000E-002,-6.603000E-004,3.051000E-004,1.284000E-002,2.773000E-002,1.903000E-003,2.737000E-002,9.705000E-002,4.507000E-003,4.044000E-003,-5.199000E-003,2.501000E-003,9.474000E-002,1.706000E-003,2.322000E-004,-2.100000E-001,-9.313000E-002,-5.682000E-003,6.681000E-003,4.054000E-002
4,07/27/21,1.286000E-003,7.198000E-003,-8.496000E-003,2.544000E-002,5.447000E-003,-3.201000E-003,-1.488000E-003,1.131000E-003,1.691000E-004,-1.034000E-004,-1.455000E-003,-2.612000E-002,1.220000E-001,-9.808000E-003,1.980000E-002,8.758000E-004,-5.659000E-002,1.300000E-001,2.201000E-003,8.295000E-002,2.082000E-002,2.529000E-002,-6.402000E-002,3.235000E-002,4.361000E-003,1.289000E-003,6.489000E-003,3.141000E-003,2.084000E-002,-4.919000E-003,1.422000E+000,1.823000E-001,-4.030000E-001,2.316000E-002,-3.226000E-002,-1.261000E-002
4,07/28/21,-1.426000E-002,1.130000E-003,2.846000E-002,2.952000E-002,3.116000E-003,2.116000E-003,7.754000E-004,-2.381000E-003,4.651000E-006,3.269000E-005,-1.698000E-003,-1.325000E-002,7.948000E-005,-1.219000E-004,4.966000E-002,1.067000E-001,-3.396000E-002,2.163000E-002,-1.234000E-003,3.931000E-002,2.686000E-003,2.114000E-002,-7.190000E-002,2.226000E-002,-5.596000E-004,1.507000E-003,3.375000E-003,4.518000E-003,1.205000E-002,-7.798000E-004,-3.756000E-002,-8.818000E-002,-1.475000E-001,-2.735000E-002,3.356000E-002,-2.391000E-003
4,07/29/21,3.061000E-001,-2.039000E-003,-5.288000E-002,1.120000E-001,7.639000E-004,-2.107000E-002,8.836000E-003,2.337000E-004,3.950000E-004,-2.492000E-004,6.996000E-003,4.033000E-002,4.322000E-002,-3.539000E-003,-1.477000E-001,1.052000E-003,9.677000E-002,-4.543000E-002,-2.204000E-003,7.085000E-002,-3.917000E-003,4.724000E-002,3.580000E-001,-9.122000E-004,1.492000E-003,1.162000E-003,-2.642000E-002,-5.916000E-003,8.573000E-003,-2.464000E-003,-1.271000E-001,-1.470000E-001,7.034000E-002,2.114000E-001,6.185000E-002,-1.480000E-002
4,07/30/21,-3.775000E-002,-3.899000E-003,-1.076000E-002,5.098000E-002,-1.553000E-002,-4.120000E-004,5.864000E-004,-7.810000E-004,1.786000E-004,-1.024000E-004,1.337000E-003,8.879000E-002,5.153000E-002,-1.248000E-002,2.908000E-002,5.257000E-002,5.668000E-003,3.365000E-002,-7.539000E-004,3.192000E-002,1.985000E-004,1.342000E-002,-6.005000E-002,-8.534000E-003,-5.739000E-003,8.019000E-004,2.723000E-003,-8.066000E-004,3.594000E-003,-1.119000E-003,1.400000E-001,6.110000E-001,1.443000E-002,7.151000E-002,2.398000E-002,-1.713000E-002
4,07/31/21,-2.564000E-002,-2.823000E-003,5.576000E-003,-5.361000E-003,1.438000E-002,2.157000E-003,5.584000E-004,2.624000E-004,-6.206000E-005,5.405000E-005,1.315000E-003,6.258000E-002,1.454000E-002,-1.249000E-002,7.300000E-002,1.068000E-001,5.190000E-003,-2.030000E-002,-4.283000E-004,9.362000E-002,1.349000E-002,3.094000E-002,-4.112000E-002,2.202000E-002,-3.274000E-004,3.463000E-004,-5.404000E-003,1.434000E-004,-4.905000E-003,-1.484000E-003,2.491000E-002,9.448000E-001,-4.331000E-002,-5.201000E-002,1.759000E-002,-6.781000E-003
4,08/01/21,-2.972000E-002,-1.542000E-003,-2.361000E-002,1.786000E-001,-2.904000E-003,-1.063000E-002,3.652000E-003,9.984000E-004,3.644000E-004,-1.008000E-004,-1.802000E-003,-1.392000E-001,6.184000E-002,4.700000E-002,-5.710000E-002,7.866000E-002,-1.700000E-002,-1.281000E-001,2.127000E-004,-8.212000E-002,-1.620000E-002,-3.658000E-002,2.013000E-002,5.076000E-002,6.668000E-003,9.253000E-004,-6.644000E-003,1.775000E-003,4.223000E-003,1.354000E-003,6.734000E-002,1.976000E-002,2.759000E-002,-3.409000E-002,1.690000E-002,-4.191000E-005
4,08/02/21,-1.908000E-002,-1.036000E-003,2.158000E-002,-1.484000E-002,8.140000E-003,9.111000E-003,-9.393000E-004,1.169000E-003,-3.243000E-005,1.172000E-004,-1.872000E-003,1.347000E-001,8.660000E-002,-6.584000E-003,6.971000E-002,6.112000E-002,4.066000E-002,-1.424000E-001,1.191000E-003,-1.515000E-001,-3.611000E-002,-4.118000E-002,4.209000E-002,3.684000E-002,4.485000E-003,6.611000E-004,3.860000E-003,3.939000E-003,2.106000E-003,-8.560000E-004,1.750000E-004,1.512000E-003,-1.028000E-001,-2.245000E-002,-9.280000E-003,-6.882000E-003
4,08/03/21,-1.103000E-002,-4.116000E-003,-2.012000E-002,-4.097000E-002,1.088000E-002,2.343000E-003,2.999000E-003,8.549000E-004,9.079000E-005,-6.328000E-005,-9.773000E-003,-3.644000E-002,2.371000E-002,-4.979000E-003,8.002000E-002,4.499000E-001,3.487000E-003,5.945000E-003,8.705000E-003,-2.040000E-001,-5.433000E-002,-6.531000E-002,5.652000E-002,5.429000E-002,1.718000E-002,7.737000E-003,5.877000E-002,4.247000E-002,3.385000E-002,2.240000E-002,1.098000E-004,1.865000E-001,-7.365000E-002,-4.240000E-002,-1.502000E-001,-5.869000E-003
4,08/04/21,1.219000E-002,-2.438000E-003,1.128000E-002,-4.715000E-003,4.707000E-003,-5.291000E-003,1.200000E-003,7.940000E-004,-7.105000E-005,6.436000E-005,2.181000E-003,7.353000E-002,8.746000E-002,-1.475000E-002,-8.728000E-003,5.232000E-002,-1.695000E-003,-5.603000E-002,-2.610000E-003,2.199000E-002,-7.605000E-003,1.454000E-002,-1.536000E-001,-1.143000E-002,1.275000E-003,-8.422000E-004,-2.762000E-003,1.086000E-003,8.221000E-004,-3.137000E-003,-2.892000E-002,7.789000E-002,2.312000E-003,8.978000E-003,1.706000E-002,-9.717000E-003
4,08/05/21,-8.678000E-003,-4.034000E-003,-3.214000E-003,2.583000E-002,-7.061000E-003,-1.030000E-002,6.445000E-004,1.205000E-003,3.360000E-004,-2.663000E-004,4.363000E-003,2.642000E-001,9.502000E-002,-3.731000E-002,3.109000E-002,3.385000E-002,-2.140000E-002,1.247000E-002,8.499000E-005,1.056000E-001,4.516000E-004,5.999000E-002,-1.019000E-001,5.138000E-001,-2.425000E-003,-1.992000E-003,-1.175000E-002,-7.263000E-003,-1.194000E-003,-3.835000E-003,-5.254000E-003,7.837000E-002,1.381000E-002,-1.239000E-002,9.852000E-002,-1.386000E-002
4,08/06/21,1.172000E-002,4.784000E-003,-3.662000E-002,2.166000E-002,-1.103000E-002,-6.907000E-003,3.870000E-004,4.174000E-004,1.319000E-005,-1.034000E-004,4.892000E-003,8.509000E-002,2.899000E-002,-1.289000E-002,-4.530000E-002,-5.444000E-002,3.993000E-002,-1.471000E-002,-8.109000E-005,1.090000E-002,4.682000E-004,8.180000E-003,-6.198000E-002,1.734000E-002,3.218000E-003,-1.596000E-003,-6.700000E-003,8.029000E-004,4.361000E-003,-5.753000E-003,-9.635000E-006,-4.317000E-004,1.308000E-001,-1.257000E-002,2.725000E-002,-7.178000E-004
4,08/07/21,-9.306000E-003,5.123000E-003,-2.394000E-002,9.835000E-003,-2.928000E-003,-9.534000E-003,2.241000E-004,1.216000E-003,5.814000E-005,-1.094000E-004,4.748000E-003,-1.841000E-002,1.636000E-002,-1.281000E-003,1.027000E-002,-5.510000E-002,-1.206000E-002,3.797000E-002,1.178000E-003,1.936000E-002,5.283000E-003,4.021000E-003,-5.037000E-002,4.214000E-002,4.127000E-003,5.821000E-004,-5.760000E-003,-1.344000E-003,-1.675000E-003,-3.794000E-003,-6.275000E-006,5.010000E-002,1.367000E-001,-4.721000E-003,-1.111000E-002,-9.005000E-004
4,08/08/21,-1.134000E-002,1.129000E-002,-1.034000E-002,2.701000E-003,1.889000E-002,-1.385000E-004,-1.800000E-003,2.271000E-003,4.292000E-005,4.306000E-005,-1.986000E-003,-6.003000E-002,7.161000E-003,1.194000E-002,-6.190000E-002,-1.734000E-002,-2.884000E-002,-2.881000E-002,6.440000E-004,8.923000E-003,1.299000E-002,-1.629000E-002,8.219000E-003,2.974000E-002,4.015000E-003,7.520000E-005,-3.663000E-003,-2.053000E-004,-3.115000E-003,-9.748000E-004,2.220000E-001,-5.327000E-002,1.754000E-001,-2.197000E-002,3.196000E-002,1.976000E-002
4,08/09/21,1.647000E-001,5.040000E-004,-3.647000E-002,3.727000E-002,-4.680000E-004,3.683000E-002,-1.158000E-003,-4.396000E-004,6.728000E-004,-4.072000E-004,3.048000E-003,8.831000E-002,3.038000E-002,-6.082000E-003,-7.293000E-002,9.275000E-003,-4.858000E-003,-5.656000E-004,3.033000E-003,9.215000E-002,1.034000E-002,3.898000E-002,3.616000E-002,8.848000E-002,1.108000E-002,1.120000E-003,-2.123000E-002,-2.850000E-003,4.401000E-003,-6.635000E-003,-2.156000E-003,-2.992000E-001,-2.135000E-001,-4.345000E-002,4.318000E-002,4.558000E-003
4,08/10/21,4.659000E-002,-4.540000E-003,-3.261000E-003,1.142000E-001,-1.479000E-002,-1.089000E-002,-1.014000E-004,-9.938000E-004,6.700000E-005,2.567000E-005,5.209000E-003,-5.523000E-002,2.813000E-002,-1.054000E-003,8.633000E-002,1.688000E-001,-5.519000E-002,-2.316000E-002,8.269000E-004,2.069000E-002,-1.258000E-003,5.664000E-003,-7.303000E-002,4.297000E-002,3.113000E-003,6.008000E-004,-1.108000E-002,-3.080000E-004,-3.138000E-003,-3.087000E-003,-4.717000E-002,2.189000E-001,8.625000E-002,-4.813000E-002,1.093000E-002,-4.340000E-003
4,08/11/21,1.528000E-002,-2.552000E-003,1.360000E-002,1.736000E-002,1.648000E-002,1.116000E-003,-9.259000E-004,2.329000E-004,3.371000E-004,8.629000E-005,1.452000E-003,5.558000E-003,4.759000E-002,-4.723000E-004,-3.208000E-002,-6.095000E-003,-1.920000E-002,-1.183000E-001,8.546000E-004,-6.768000E-002,-8.067000E-003,-1.947000E-002,-1.734000E-001,-1.334000E-002,-1.119000E-003,7.185000E-004,-2.012000E-003,1.063000E-003,6.202000E-002,1.187000E-003,-6.701000E-002,1.989000E-001,6.276000E-003,-8.416000E-003,-1.901000E-003,-4.686000E-003
4,08/12/21,-1.241000E-002,-1.231000E-002,4.594000E-002,1.393000E-001,-1.141000E-002,-1.613000E-002,-1.592000E-003,-1.017000E-003,1.908000E-004,-2.161000E-004,1.465000E-002,1.462000E-001,1.967000E-001,-4.502000E-003,3.270000E-002,-2.787000E-002,8.882000E-002,-2.240000E-002,4.064000E-004,-1.402000E-002,-3.759000E-002,2.936000E-003,-7.127000E-002,4.542000E-002,2.155000E-004,4.340000E-003,-7.960000E-003,-5.637000E-003,3.638000E-002,7.799000E-004,7.609000E-002,-3.997000E-002,1.688000E-001,-1.012000E-001,2.342000E-002,-2.050000E-002
4,08/13/21,-7.836000E-003,-3.161000E-003,1.353000E-002,6.855000E-003,-6.430000E-004,-3.469000E-003,-3.163000E-007,2.756000E-004,1.271000E-003,-6.506000E-004,-3.617000E-004,3.473000E-002,3.578000E-002,-2.659000E-004,-4.859000E-003,1.108000E-002,3.338000E-003,-1.360000E-001,-2.569000E-003,-4.277000E-002,1.336000E-003,-2.942000E-003,-5.216000E-002,8.116000E-003,1.922000E-004,3.605000E-004,-1.589000E-005,6.266000E-004,-7.435000E-004,-1.532000E-003,6.866000E+001,1.188000E-001,5.579000E-001,3.345000E-003,-8.579000E-004,-1.405000E-002
4,08/14/21,-2.890000E-002,1.233000E-003,3.486000E-002,9.288000E-003,1.346000E-002,6.733000E-003,8.655000E-004,-9.576000E-005,1.285000E-004,-1.655000E-004,-8.771000E-004,-5.067000E-002,-1.991000E-002,9.748000E-003,4.100000E-002,8.870000E-002,-3.675000E-002,-3.829000E-002,-5.331000E-003,-6.647000E-003,-5.812000E-003,1.145000E+000,-1.055000E-001,1.004000E-003,3.039000E-003,1.921000E-003,7.162000E-003,6.927000E-003,-2.300000E-003,6.328000E-003,-2.975000E-001,3.706000E-002,-1.049000E-001,-3.465000E-004,-3.114000E-002,1.069000E-002
4,08/15/21,-1.880000E-002,3.690000E-003,4.772000E-002,9.160000E-002,1.387000E-002,1.061000E-002,-1.181000E-002,1.893000E-004,7.602000E-004,-5.782000E-004,-9.657000E-004,7.038000E-002,-3.706000E-002,-4.686000E-004,3.490000E-002,-1.375000E-003,3.857000E-002,2.928000E-001,-6.943000E-003,1.187000E-001,7.526000E-002,1.950000E-001,-1.975000E-001,7.093000E-003,1.163000E-003,-4.454000E-005,-1.676000E-003,-5.925000E-004,-1.298000E-003,-4.103000E-003,7.016000E+000,-7.408000E-002,-2.428000E-001,2.990000E-002,1.040000E-002,3.218000E-003
4,08/16/21,-9.925000E-003,-3.318000E-003,8.275000E-003,5.612000E-002,-1.336000E-002,-3.406000E-003,-2.357000E-004,-1.457000E-003,7.292000E-004,-5.343000E-004,-2.722000E-004,1.491000E-001,1.165000E-001,-1.486000E-002,-6.714000E-003,1.497000E-002,4.176000E-002,-3.700000E-002,1.797000E-003,6.162000E-002,4.544000E-002,9.092000E-002,1.291000E-002,4.670000E-002,6.085000E-003,1.669000E-003,-3.015000E-003,4.179000E-003,2.072000E-003,-3.499000E-003,7.674000E-001,5.511000E-003,-5.388000E-002,5.993000E-002,-7.242000E-003,-3.579000E-002
4,08/17/21,-3.506000E-003,-8.533000E-004,-3.744000E-002,4.344000E-002,-1.013000E-002,1.556000E-002,6.460000E-004,4.494000E-004,6.260000E-004,-5.138000E-004,2.614000E-003,1.133000E-001,6.698000E-002,-2.302000E-003,-1.099000E-001,-2.905000E-002,1.437000E-002,9.803000E-002,6.886000E-003,-1.627000E-002,-6.427000E-003,-3.904000E-003,-7.218000E-002,2.340000E-003,5.049000E-003,7.203000E-004,-1.947000E-002,-4.496000E-003,4.810000E-003,-1.594000E-003,5.195000E-001,-6.998000E-002,1.603000E-001,1.203000E-002,4.771000E-002,-1.497000E-002
4,08/18/21,-3.637000E-003,-6.197000E-004,-2.996000E-002,7.036000E-002,1.669000E-002,3.432000E-003,5.261000E-004,5.335000E-004,-2.369000E-006,7.078000E-005,1.018000E-005,-5.559000E-002,9.992000E-002,3.953000E-005,-1.179000E-002,-4.903000E-002,-2.668000E-002,-9.358000E-002,-2.403000E-003,5.191000E-002,2.747000E-002,2.668000E-002,-3.670000E-002,3.849000E-004,-2.779000E-004,-1.073000E-003,-2.810000E-003,-7.906000E-004,4.690000E-003,-3.480000E-003,-1.438000E+000,-2.723000E-003,-1.960000E-001,4.821000E-002,8.253000E-003,7.355000E-005
4,08/19/21,-4.797000E-003,-5.217000E-004,3.295000E-002,7.641000E-002,9.445000E-003,1.417000E-003,-1.557000E-003,-7.634000E-004,-2.010000E-005,1.008000E-004,-3.229000E-004,-6.684000E-002,-5.859000E-004,3.616000E-004,4.685000E-003,-5.279000E-003,-3.182000E-002,-1.161000E-001,-2.612000E-003,1.774000E-002,-9.848000E-003,-1.678000E-002,-4.405000E-002,4.924000E-003,2.343000E-004,-6.422000E-004,4.184000E-005,1.650000E-003,2.052000E-003,2.569000E-003,2.326000E+000,-3.719000E-003,-6.494000E-002,9.133000E-002,2.333000E-003,4.368000E-004
4,08/20/21,-2.203000E-002,-4.004000E-003,3.438000E-002,2.667000E-002,3.282000E-003,4.326000E-003,1.814000E-004,-9.957000E-004,5.649000E-004,-3.596000E-004,3.399000E-003,-6.245000E-002,-3.865000E-003,1.921000E-002,-6.451000E-002,1.201000E-001,-3.629000E-002,1.846000E-002,-2.408000E-003,-7.300000E-003,-3.217000E-003,-1.497000E-002,-4.183000E-002,-6.158000E-002,-6.516000E-003,-9.249000E-004,-3.159000E-004,-5.512000E-006,2.072000E-003,3.020000E-003,-2.112000E+000,1.172000E-003,-1.261000E-002,-5.835000E-003,6.385000E-002,2.012000E-002
