
Residuals from Base Run #11 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Formaldehyde,Acetaldehyde,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
11,07/10/21,1.326000E-002,-1.434000E-004,-5.675000E-002,2.672000E-002,-3.002000E-002,2.503000E-003,-1.860000E-003,2.912000E-003,-1.181000E-004,7.215000E-005,6.652000E-004,1.304000E-001,-3.582000E-002,1.556000E-003,-1.715000E-002,-1.284000E-002,5.175000E-002,-2.917000E-002,-2.146000E-003,7.484000E-002,1.165000E-002,6.704000E-003,1.208000E-001,-2.849000E-002,3.014000E-003,-2.215000E-003,4.638000E-003,-2.339000E-003,-3.239000E-003,4.025000E-003,-2.541000E-001,-3.333000E-001,1.464000E-001,-9.368000E-001,-6.462000E-001,2.215000E-002,2.340000E-002,-5.223000E-004,2.652000E-002,-5.635000E-004,1.503000E-001,6.226000E-003,1.323000E-002
11,07/11/21,1.611000E-002,7.561000E-003,3.302000E-002,4.389000E-002,3.903000E-003,1.588000E-002,1.144000E-003,3.083000E-004,1.213000E-004,-4.819000E-005,-8.220000E-003,-3.466000E-002,4.506000E-002,-1.528000E-003,-4.340000E-002,-1.460000E-001,1.235000E-002,4.227000E-002,-2.168000E-003,-5.693000E-003,-7.678000E-004,-2.743000E-002,4.023000E-001,2.993000E-002,1.757000E-003,1.995000E-003,1.841000E-002,9.176000E-003,-2.453000E-003,1.027000E-002,2.870000E-001,4.395000E+000,9.825000E-002,-7.387000E-001,-2.398000E-001,-2.532000E-002,-7.713000E-002,-7.706000E-004,6.553000E-002,-5.376000E-004,5.860000E-002,-2.430000E-002,1.330000E-003
11,07/12/21,-2.710000E-002,6.850000E-003,-4.988000E-002,-2.604000E-004,1.333000E-002,9.171000E-003,-4.724000E-004,-2.793000E-003,4.756000E-004,1.017000E-004,-5.284000E-003,-9.003000E-002,-6.843000E-002,5.334000E-002,7.437000E-002,6.369000E-002,1.736000E-002,4.170000E-002,-5.198000E-004,-1.378000E-003,2.271000E-003,-4.095000E-002,4.645000E-001,5.660000E-002,5.353000E-003,1.965000E-003,8.315000E-003,7.016000E-003,1.265000E-003,7.457000E-003,-6.970000E-002,-5.748000E-003,6.211000E-003,-3.432000E-001,-2.641000E-001,-7.222000E-003,-2.245000E-002,1.685000E-004,-6.915000E-002,4.904000E-004,1.797000E-001,-6.643000E-002,3.146000E-002
11,07/13/21,4.796000E-002,-2.219000E-004,1.957000E-002,-7.245000E-002,1.280000E-002,1.374000E-002,-1.034000E-003,9.771000E-004,-1.219000E-004,7.346000E-005,9.315000E-003,3.126000E-002,2.581000E-002,-6.272000E-003,-6.632000E-002,-1.107000E-001,3.168000E-002,-2.803000E-002,7.186000E-003,5.129000E-002,4.808000E-003,3.300000E-003,9.805000E-002,-2.321000E-002,-2.830000E-003,-4.506000E-004,-1.394000E-003,-2.740000E-003,-3.673000E-003,-9.418000E-004,2.925000E-002,-4.019000E-001,1.166000E-001,-2.489000E-002,2.026000E-001,2.402000E-002,6.613000E-002,-2.997000E-004,-5.314000E-002,3.571000E-004,3.434000E-001,1.187000E-002,-1.234000E-002
11,07/14/21,9.937000E-004,3.668000E-003,-3.642000E-002,-4.757000E-002,-3.748000E-002,-6.494000E-003,4.424000E-004,3.975000E-004,-3.523000E-004,-6.884000E-005,2.250000E-004,2.498000E-002,-4.759000E-002,3.699000E-004,-1.253000E-001,-1.215000E-001,1.366000E-001,9.162000E-002,5.612000E-003,-6.710000E-002,-7.419000E-003,-2.281000E-002,2.795000E-001,-8.160000E-002,-4.874000E-003,-1.063000E-003,-2.135000E-003,-6.633000E-003,1.397000E-002,2.269000E-003,4.821000E+000,-4.712000E-003,1.125000E-001,2.134000E-001,-2.473000E-001,2.700000E-002,2.258000E-002,-2.541000E-005,5.228000E-002,3.216000E-004,2.060000E-001,2.462000E-002,2.571000E-002
11,07/15/21,-1.468000E-002,6.384000E-003,-1.395000E-002,4.158000E-002,1.956000E-002,1.815000E-002,-1.655000E-004,-2.638000E-003,8.310000E-005,4.862000E-005,-8.804000E-003,9.639000E-003,-1.264000E-001,7.316000E-002,1.794000E-001,5.123000E-002,-1.202000E-002,-1.733000E-002,-3.176000E-003,6.948000E-002,1.492000E-002,2.142000E-002,-3.368000E-002,-2.902000E-002,-4.727000E-003,-1.843000E-003,2.247000E-002,6.029000E-003,7.988000E-003,1.081000E-002,-1.243000E+000,-2.237000E-001,-1.822000E-001,-8.428000E-001,-4.213000E-001,4.180000E-003,-7.140000E-003,-5.447000E-004,-5.652000E-002,6.441000E-004,2.702000E-001,2.013000E-002,4.661000E-002
11,07/16/21,1.044000E-002,-7.092000E-003,4.711000E-002,-2.462000E-002,1.057000E-002,2.050000E-002,2.201000E-003,-2.426000E-005,-4.621000E-005,2.902000E-005,-4.707000E-003,3.690000E-002,-2.563000E-002,9.026000E-003,-3.617000E-002,-5.909000E-002,3.499000E-002,-7.637000E-002,-7.351000E-004,-2.684000E-002,9.715000E-004,-2.799000E-002,5.772000E-001,1.668000E-002,5.430000E-003,1.171000E-003,1.479000E-002,7.529000E-003,-1.981000E-003,4.311000E-003,5.695000E-002,2.014000E-001,4.436000E-003,-3.321000E-001,-1.739000E-001,-2.698000E-003,-2.843000E-002,2.324000E-004,3.534000E-002,-4.307000E-004,-8.183000E-002,4.817000E-003,3.258000E-002
11,07/17/21,1.781000E-002,3.475000E-003,5.755000E-002,-3.126000E-002,2.461000E-002,2.873000E-002,5.560000E-004,-1.537000E-003,1.611000E-005,4.998000E-005,9.747000E-004,4.820000E-003,-3.789000E-002,1.703000E-002,-1.420000E-003,-3.691000E-002,-2.700000E-002,-6.521000E-002,-2.789000E-004,-3.192000E-002,5.282000E-004,-1.024000E-002,5.227000E-002,1.362000E-003,3.271000E-004,1.334000E-003,-8.246000E-004,-2.666000E-003,1.444000E-003,8.790000E-004,-7.384000E-005,-9.383000E-004,-9.531000E-002,1.305000E-002,1.347000E-001,1.738000E-002,-2.160000E-002,3.609000E-004,-5.562000E-002,9.475000E-004,-2.296000E-002,-1.702000E-002,3.083000E-002
11,07/18/21,7.331000E-003,5.559000E-003,7.152000E-002,-9.530000E-002,3.010000E-002,2.827000E-002,9.978000E-004,1.579000E-003,6.631000E-005,1.956000E-005,-9.218000E-004,5.604000E-002,1.170000E-002,1.534000E-004,-4.592000E-002,-5.715000E-002,5.396000E-002,-2.321000E-001,3.227000E-003,3.565000E-002,1.021000E-003,2.987000E-002,1.620000E-001,1.714000E-003,-2.309000E-003,-1.266000E-003,-4.872000E-004,-1.762000E-003,2.870000E-003,-1.908000E-003,1.396000E-004,-1.948000E-003,1.023000E-002,-5.511000E-001,-1.078000E-002,1.079000E-002,-5.736000E-002,-7.950000E-004,9.072000E-003,6.301000E-004,-4.200000E-002,-7.705000E-003,7.996000E-003
11,07/19/21,1.417000E-001,-6.983000E-003,-1.470000E-001,4.238000E-001,-6.992000E-003,-3.172000E-002,1.232000E-002,1.697000E-003,2.198000E-004,-1.931000E-004,1.076000E-002,4.389000E-001,-2.496000E-002,2.030000E-001,-1.655000E-001,-3.966000E-002,3.522000E-001,4.021000E-001,4.451000E-004,5.312000E-002,1.277000E-002,4.340000E-002,1.767000E-001,6.313000E-003,5.255000E-003,2.200000E-003,-5.917000E-003,-1.391000E-003,3.541000E-003,3.320000E-003,-4.724000E-005,5.009000E-005,2.311000E-001,9.406000E-003,3.056000E-002,-5.819000E-003,-3.455000E-002,-1.339000E-003,2.909000E-002,-7.177000E-004,2.559000E-001,-8.842000E-003,9.897000E-002
11,07/20/21,2.493000E-002,-2.092000E-003,-6.490000E-002,-4.994000E-002,8.054000E-003,-1.017000E-002,5.256000E-003,2.273000E-004,4.032000E-005,1.918000E-005,-3.228000E-004,-2.717000E-002,6.812000E-002,-4.931000E-003,-1.160000E-001,1.432000E-001,2.796000E-002,-9.978000E-002,3.446000E-004,1.734000E-002,2.530000E-003,1.328000E-002,4.609000E-001,4.919000E-003,2.943000E-003,1.189000E-003,2.377000E-003,2.634000E-003,-4.141000E-003,-4.999000E-003,3.218000E+001,2.700000E-001,6.067000E-002,6.522000E-001,7.396000E-002,8.441000E-003,5.523000E-002,-5.581000E-005,5.282000E-002,-1.107000E-003,-8.522000E-002,1.173000E-001,-1.032000E-003
11,07/21/21,3.516000E-002,-2.408000E-003,-3.421000E-003,7.005000E-002,-9.540000E-003,2.257000E-003,1.646000E-003,-4.762000E-004,8.411000E-005,-5.357000E-005,1.808000E-003,9.656000E-002,1.820000E-002,-1.370000E-002,-1.892000E-002,4.797000E-002,2.134000E-002,5.820000E-002,-2.855000E-003,6.143000E-002,1.077000E-002,2.738000E-002,-8.212000E-002,-2.393000E-002,1.126000E-003,-3.661000E-005,7.436000E-003,3.869000E-003,-1.502000E-003,-1.016000E-003,-4.438000E-001,7.971000E-001,1.837000E-002,-1.876000E-001,2.548000E-001,-1.453000E-002,-3.256000E-002,-8.033000E-006,7.881000E-002,-5.742000E-004,-3.435000E-002,1.314000E-002,-1.479000E-002
11,07/22/21,1.436000E-002,5.691000E-003,6.056000E-003,6.927000E-002,-9.696000E-003,1.434000E-003,-3.544000E-003,3.469000E-004,3.417000E-004,1.479000E-004,1.060000E-002,-3.786000E-002,-5.476000E-002,6.269000E-002,1.905000E-001,3.346000E-001,-5.093000E-002,-5.452000E-002,-3.438000E-003,7.104000E-002,8.551000E-003,2.175000E-002,-8.183000E-002,-4.066000E-002,-6.102000E-003,-1.688000E-003,-1.325000E-002,-7.141000E-003,-1.655000E-003,4.771000E-004,-4.338000E+000,-2.057000E-001,-1.011000E-001,-7.832000E-003,-1.249000E-001,5.871000E-003,-7.550000E-003,-2.776000E-004,-3.398000E-002,-2.740000E-004,5.146000E-002,2.119000E-001,7.911000E-003
11,07/23/21,-1.345000E-002,8.247000E-003,-3.860000E-002,6.271000E-002,-1.039000E-002,1.869000E-003,-2.636000E-003,-1.521000E-003,3.562000E-004,-6.372000E-005,4.297000E-003,-1.117000E-001,1.486000E-001,9.390000E-003,-5.749000E-003,3.790000E-002,-6.110000E-002,3.374000E-002,-4.982000E-004,-1.657000E-002,4.258000E-003,-5.090000E-003,-9.530000E-002,3.893000E-002,-3.384000E-003,-1.046000E-003,-1.051000E-002,-3.973000E-003,7.061000E-003,-9.082000E-003,1.666000E+000,-1.947000E-003,5.492000E-002,1.235000E+000,5.051000E-001,1.707000E-002,1.669000E-003,2.031000E-004,3.682000E-002,1.468000E-003,9.384000E-002,1.777000E-001,-6.216000E-003
11,07/24/21,-1.569000E-002,6.750000E-003,1.176000E-003,9.431000E-002,5.593000E-004,6.476000E-003,-3.085000E-003,-7.452000E-004,8.056000E-005,1.863000E-009,-2.893000E-003,-7.253000E-003,-2.570000E-002,1.482000E-002,2.572000E-002,5.796000E-002,-2.630000E-002,-3.720000E-002,-2.401000E-004,-1.704000E-002,6.646000E-003,-1.163000E-002,-7.393000E-002,-1.307000E-002,4.916000E-003,-6.408000E-004,-2.017000E-003,4.987000E-004,1.817000E-003,-2.045000E-003,1.254000E-005,-7.636000E-004,-3.849000E-002,9.651000E-001,3.020000E-001,1.017000E-002,-1.738000E-002,1.106000E-004,4.880000E-002,1.929000E-003,5.026000E-003,4.002000E-002,4.759000E-003
11,07/25/21,-3.088000E-003,7.834000E-003,2.575000E-002,4.090000E-002,4.507000E-003,7.934000E-003,-1.698000E-003,5.213000E-003,9.940000E-005,-4.537000E-005,-2.228000E-003,3.108000E-002,-3.763000E-003,-2.099000E-003,-7.224000E-003,-7.716000E-002,6.112000E-003,2.312000E-002,1.281000E-003,5.093000E-002,2.281000E-002,-1.346000E-003,3.228000E-004,2.373000E-002,5.226000E-003,-4.726000E-004,-1.776000E-003,-3.905000E-004,-4.494000E-003,-1.581000E-003,1.663000E-001,-3.337000E-002,5.041000E-002,1.702000E-001,6.055000E-001,-1.381000E-003,-6.059000E-002,-6.178000E-004,4.977000E-002,5.121000E-004,-3.391000E-002,4.792000E-002,1.121000E-002
11,07/26/21,-1.493000E-003,6.732000E-004,-1.931000E-002,1.324000E-002,9.658000E-002,-6.024000E-003,-1.999000E-003,-1.423000E-003,3.680000E-007,1.836000E-006,-2.091000E-003,-9.746000E-003,-1.512000E-003,3.382000E-004,-2.379000E-002,6.297000E-003,-5.874000E-003,-6.947000E-002,1.380000E-004,-4.058000E-002,1.161000E-002,-1.997000E-002,4.067000E-002,9.150000E-002,3.529000E-003,3.723000E-003,-5.266000E-003,1.495000E-003,9.237000E-002,-5.615000E-004,1.582000E-004,-1.446000E-001,-8.847000E-002,2.925000E+000,1.029000E+000,5.489000E-002,5.620000E-002,5.909000E-004,-1.322000E-002,1.440000E-003,-1.175000E-002,8.200000E-003,4.907000E-002
11,07/27/21,3.802000E-003,9.424000E-003,3.370000E-003,-1.213000E-002,6.427000E-003,-1.176000E-003,-2.446000E-003,1.016000E-003,-1.034000E-006,-1.508000E-005,-9.342000E-004,-2.981000E-002,1.383000E-001,-7.010000E-003,4.570000E-002,5.341000E-002,-5.818000E-002,9.882000E-002,3.093000E-003,3.017000E-002,8.664000E-003,3.271000E-003,-4.336000E-002,2.342000E-002,1.865000E-003,7.600000E-004,-7.282000E-004,-1.080000E-003,2.169000E-002,-7.131000E-003,3.147000E+000,-1.512000E-001,-4.188000E-001,1.649000E+000,6.918000E-001,3.799000E-002,4.315000E-002,7.675000E-004,-1.919000E-002,2.630000E-003,5.431000E-002,-2.438000E-002,-1.860000E-002
11,07/28/21,-1.102000E-002,2.960000E-003,4.235000E-002,-4.448000E-003,2.862000E-003,3.709000E-003,4.881000E-004,-2.330000E-003,7.393000E-006,3.334000E-005,-1.901000E-003,-1.147000E-002,4.837000E-003,-1.956000E-003,7.747000E-002,1.451000E-001,-3.048000E-002,-3.480000E-002,-6.889000E-004,2.580000E-002,-4.170000E-003,1.888000E-002,-5.639000E-002,1.581000E-002,-2.546000E-003,1.085000E-003,-2.586000E-005,1.600000E-003,1.176000E-002,-3.875000E-003,-7.200000E-003,-1.896000E-001,-1.347000E-001,1.982000E-001,-2.512000E-002,2.265000E-002,7.656000E-002,8.161000E-004,-1.720000E-001,1.928000E-003,-1.571000E-002,4.387000E-002,-4.324000E-003
11,07/29/21,3.145000E-001,-2.133000E-003,-5.307000E-002,1.517000E-001,1.492000E-003,-2.050000E-002,1.123000E-002,5.970000E-004,1.848000E-004,-6.615000E-005,5.135000E-003,9.457000E-002,3.055000E-002,-6.067000E-004,-1.423000E-001,-1.768000E-002,1.238000E-001,-4.218000E-002,-2.180000E-003,1.013000E-001,-4.682000E-003,6.294000E-002,3.600000E-001,-4.752000E-004,1.447000E-003,1.092000E-003,-1.994000E-002,-5.218000E-003,5.395000E-003,-4.493000E-003,2.946000E-002,-8.194000E-002,1.120000E-001,2.309000E-001,-7.089000E-001,-1.960000E-002,-1.733000E-002,-5.309000E-004,1.643000E-002,-5.194000E-004,1.841000E-001,7.056000E-002,-7.822000E-003
11,07/30/21,-3.528000E-002,-2.794000E-003,-3.337000E-004,2.461000E-002,-1.513000E-002,1.166000E-003,-2.385000E-005,-8.391000E-004,-2.395000E-005,5.071000E-006,1.212000E-003,8.325000E-002,5.806000E-002,-1.053000E-002,5.167000E-002,8.098000E-002,8.703000E-003,-2.905000E-002,-3.043000E-004,5.978000E-003,-9.631000E-003,3.407000E-003,-4.802000E-002,-9.953000E-003,-6.437000E-003,5.199000E-004,7.431000E-004,-2.087000E-003,2.638000E-003,-3.261000E-003,4.112000E-001,1.812000E-001,1.745000E-002,-1.471000E-001,-2.282000E-001,6.496000E-003,6.458000E-002,5.040000E-004,4.827000E-003,1.167000E-003,8.526000E-002,3.271000E-002,-1.959000E-002
11,07/31/21,-2.319000E-002,-2.057000E-003,9.400000E-003,-1.061000E-002,1.670000E-002,4.461000E-003,4.733000E-004,2.440000E-004,-2.299000E-005,1.686000E-005,1.550000E-003,6.306000E-002,1.323000E-002,-1.323000E-002,7.961000E-002,1.271000E-001,6.224000E-003,-2.045000E-002,4.344000E-005,1.035000E-001,1.214000E-002,3.592000E-002,-3.888000E-002,2.155000E-002,-9.320000E-004,1.546000E-004,-6.180000E-003,-8.678000E-004,-5.095000E-003,-2.671000E-003,4.282000E-001,5.057000E-001,-3.745000E-002,3.533000E-001,1.744000E-001,-5.297000E-004,2.682000E-002,7.144000E-004,-1.534000E-001,8.046000E-005,-3.774000E-002,2.687000E-002,-1.305000E-002
11,08/01/21,-2.169000E-002,-1.048000E-003,-9.190000E-003,3.155000E-001,8.375000E-003,2.243000E-003,7.777000E-003,1.143000E-003,3.552000E-004,-3.943000E-005,-1.753000E-003,-1.394000E-001,4.173000E-002,2.418000E-002,-1.083000E-001,4.986000E-002,-1.847000E-002,-1.402000E-002,-6.371000E-004,-8.636000E-002,-9.629000E-003,-4.258000E-002,-3.730000E-003,4.592000E-002,6.796000E-003,8.282000E-004,-1.828000E-003,3.519000E-003,2.374000E-003,2.915000E-003,3.288000E-002,2.766000E-001,4.190000E-002,4.511000E-001,3.990000E-001,-1.377000E-002,-3.739000E-002,4.027000E-004,-1.467000E-002,-4.838000E-004,-5.021000E-002,1.411000E-002,5.702000E-003
11,08/02/21,-2.020000E-002,-9.018000E-004,2.414000E-002,-3.457000E-002,4.925000E-003,9.275000E-003,-1.128000E-003,1.243000E-003,-1.989000E-005,1.028000E-005,-1.364000E-003,1.564000E-001,9.319000E-002,-7.388000E-003,6.783000E-002,6.142000E-002,4.928000E-002,-1.215000E-001,1.186000E-003,-1.454000E-001,-3.647000E-002,-3.568000E-002,3.319000E-002,3.328000E-002,3.695000E-003,4.471000E-004,5.532000E-003,3.623000E-003,1.346000E-003,-2.346000E-003,2.257000E-004,1.024000E-003,-8.581000E-002,1.364000E-001,7.487000E-002,5.658000E-003,3.461000E-002,3.423000E-004,2.468000E-002,-9.285000E-005,-2.929000E-002,-4.794000E-003,-7.386000E-003
11,08/03/21,-9.656000E-003,-5.289000E-003,-2.546000E-002,-2.205000E-002,7.794000E-003,1.562000E-003,3.668000E-003,1.800000E-003,-4.478000E-006,-1.553000E-006,-7.228000E-003,-1.714000E-003,2.104000E-002,-1.212000E-002,7.184000E-002,4.175000E-001,1.709000E-002,-2.552000E-003,7.427000E-003,-2.405000E-001,-5.940000E-002,-8.517000E-002,2.913000E-002,1.386000E-001,3.182000E-002,1.011000E-002,8.991000E-002,6.100000E-002,2.828000E-002,2.303000E-002,5.319000E-005,3.867000E-001,-6.984000E-002,-7.692000E-001,-2.180000E-001,-1.217000E-002,-1.809000E-003,8.814000E-004,4.327000E-002,-7.900000E-004,-7.323000E-002,-9.578000E-002,-5.611000E-003
11,08/04/21,1.003000E-002,-2.043000E-003,3.622000E-003,-3.236000E-002,1.274000E-003,-6.952000E-003,4.993000E-004,8.925000E-004,-7.610000E-005,6.117000E-006,3.245000E-003,8.964000E-002,9.424000E-002,-2.109000E-002,-9.346000E-003,7.825000E-002,-3.231000E-003,-3.680000E-002,-2.528000E-003,1.708000E-002,-9.553000E-003,1.429000E-002,-1.671000E-001,-5.431000E-003,1.582000E-003,-8.947000E-004,1.822000E-004,1.406000E-003,-2.522000E-004,-4.225000E-003,1.197000E-002,7.620000E-002,-1.773000E-002,5.202000E-001,3.599000E-001,3.687000E-003,4.062000E-002,3.346000E-004,8.356000E-002,-7.048000E-004,1.504000E-002,3.720000E-002,-1.347000E-002
11,08/05/21,-8.231000E-003,-2.764000E-003,-6.623000E-003,-1.188000E-002,-9.451000E-003,-1.233000E-002,-4.258000E-005,1.299000E-003,-1.401000E-004,-2.177000E-005,5.323000E-003,2.704000E-001,1.056000E-001,-3.477000E-002,4.686000E-002,6.997000E-002,-2.337000E-002,2.287000E-002,7.401000E-004,8.388000E-002,-6.553000E-003,5.293000E-002,-9.797000E-002,5.213000E-001,-2.337000E-003,-2.040000E-003,-1.169000E-002,-7.964000E-003,-1.824000E-003,-5.991000E-003,2.622000E-002,2.728000E-003,-3.363000E-003,9.577000E-001,2.156000E-001,1.207000E-003,5.437000E-002,1.621000E-004,8.900000E-002,6.516000E-005,1.178000E-003,1.235000E-001,-2.178000E-002
11,08/06/21,1.045000E-002,5.882000E-003,-3.100000E-002,-4.388000E-003,-1.239000E-002,-7.283000E-003,1.056000E-005,1.990000E-004,-8.100000E-005,-2.886000E-005,5.531000E-003,7.166000E-002,2.903000E-002,-9.464000E-003,-4.242000E-002,-3.333000E-002,2.831000E-002,1.063000E-002,5.713000E-004,-1.411000E-002,-3.775000E-003,-2.368000E-003,-5.870000E-002,1.423000E-002,1.688000E-003,-1.898000E-003,-1.029000E-002,-1.772000E-003,4.763000E-003,-6.914000E-003,3.537000E-005,-1.007000E-003,1.114000E-001,1.384000E+000,6.951000E-001,7.729000E-003,1.551000E-002,4.654000E-004,2.485000E-002,6.735000E-004,-6.015000E-004,3.799000E-002,-1.284000E-002
11,08/07/21,-1.206000E-002,5.713000E-003,-2.375000E-002,-1.688000E-002,-4.733000E-003,-1.179000E-002,-8.144000E-004,1.030000E-003,9.141000E-005,-4.614000E-005,4.938000E-003,-4.758000E-002,1.629000E-002,4.972000E-004,2.110000E-002,-3.886000E-002,-2.224000E-002,2.566000E-002,1.395000E-003,-2.178000E-002,-3.074000E-003,-1.382000E-002,-4.531000E-002,3.974000E-002,3.385000E-003,4.777000E-004,-9.740000E-003,-2.805000E-003,-1.193000E-003,-4.364000E-003,1.078000E-005,-3.882000E-002,1.176000E-001,1.580000E+000,5.620000E-001,1.296000E-002,7.068000E-002,2.298000E-004,7.213000E-002,1.864000E-003,7.990000E-003,-8.581000E-003,-4.322000E-003
11,08/08/21,-1.245000E-002,1.197000E-002,-1.175000E-002,-1.449000E-002,1.907000E-002,-1.067000E-003,-2.508000E-003,2.132000E-003,1.372000E-004,4.890000E-006,-1.581000E-003,-7.959000E-002,1.617000E-003,1.449000E-002,-5.785000E-002,-4.126000E-003,-3.683000E-002,-1.126000E-002,1.072000E-003,-2.273000E-002,6.583000E-003,-3.077000E-002,1.261000E-002,2.827000E-002,3.228000E-003,-4.438000E-005,-7.218000E-003,-1.786000E-003,-2.282000E-003,-1.516000E-003,1.872000E-001,-2.867000E-001,1.616000E-001,2.084000E+000,1.340000E+000,2.538000E-002,9.402000E-002,9.724000E-004,-3.397000E-002,1.099000E-003,-5.061000E-003,3.591000E-002,1.143000E-002
11,08/09/21,1.706000E-001,9.905000E-004,-4.344000E-002,2.824000E-002,-2.491000E-003,3.188000E-002,-8.574000E-004,-1.550000E-004,7.656000E-005,-1.614000E-005,1.527000E-003,9.051000E-002,1.280000E-003,-2.515000E-003,-5.521000E-002,7.978000E-003,5.507000E-003,-3.574000E-002,3.353000E-003,7.868000E-002,6.816000E-004,3.420000E-002,6.118000E-002,9.768000E-002,1.205000E-002,1.420000E-003,-2.047000E-002,-2.710000E-003,3.727000E-003,-6.642000E-003,1.185000E-002,-3.464000E-001,-1.971000E-001,1.250000E+000,1.081000E-001,-8.886000E-003,7.958000E-003,-4.902000E-004,5.052000E-002,1.881000E-004,-4.197000E-002,4.817000E-002,8.738000E-003
11,08/10/21,4.861000E-002,-3.346000E-003,-4.129000E-003,8.578000E-002,-1.631000E-002,-1.239000E-002,-4.302000E-004,-8.590000E-004,2.034000E-005,1.367000E-005,5.387000E-003,-5.362000E-002,2.314000E-002,-3.569000E-003,1.004000E-001,1.970000E-001,-5.569000E-002,-2.814000E-002,1.287000E-003,1.517000E-002,-5.987000E-003,5.697000E-003,-6.433000E-002,4.582000E-002,2.558000E-003,5.119000E-004,-1.175000E-002,-1.667000E-003,-3.382000E-003,-4.787000E-003,-2.088000E-002,1.484000E-001,8.556000E-002,1.217000E+000,6.597000E-001,7.390000E-003,6.382000E-002,3.244000E-004,-5.998000E-003,-3.415000E-004,-3.735000E-002,2.681000E-002,-8.584000E-003
