
Factor Contributions (avg = 1) from Base Run #59 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
59,08/14/21,5.564600E+000,9.287100E-001,1.920500E+000,4.540300E-001,8.329400E-001,1.390700E-001,3.219000E-001,1.140100E+000,1.381600E+000
59,08/15/21,4.000000E+000,4.552100E-001,1.225500E+000,6.402600E-001,2.748200E-001,4.811500E-001,8.357600E-001,2.547700E+000,6.616100E-001
59,08/16/21,1.519400E+000,1.047800E+000,2.251100E+000,1.772000E+000,-9.724200E-002,6.609900E-001,7.937600E-001,4.020300E+000,1.277400E+000
59,08/17/21,2.248700E+000,2.226400E+000,1.301800E+000,4.484100E-001,8.364900E-001,1.184300E+000,-2.000000E-001,3.041500E+000,9.459200E-001
59,08/18/21,1.334000E+000,-1.744400E-002,7.219700E-001,-1.764700E-001,1.736800E+000,-3.394200E-002,1.634700E-001,1.139700E-001,-7.164100E-002
59,08/19/21,1.028800E+000,-1.103300E-001,6.147900E-001,-1.965800E-001,2.002100E+000,-3.494300E-002,1.732800E-001,1.890900E-001,-8.211800E-002
59,08/20/21,2.624500E+000,3.330500E+000,-2.000000E-001,1.444100E+000,9.640500E-001,6.925400E-001,1.318600E+000,3.261700E+000,6.812200E-001
59,08/21/21,6.029500E-001,4.203200E+000,3.475500E-001,-2.000000E-001,3.688100E-001,1.513000E+000,3.036500E-002,1.288100E-002,9.613000E-003
59,08/22/21,-1.429300E-001,9.419800E-001,1.886300E-001,8.531700E-001,1.992000E+000,7.972900E-002,6.587400E-001,2.418300E+000,-1.553400E-001
59,08/23/21,3.212300E-001,1.311300E+000,1.665000E-001,8.397400E-001,1.573600E+000,4.744400E-001,1.009600E+000,2.277700E+000,8.764000E-001
59,08/24/21,7.450200E-001,1.634600E+000,1.046100E+000,3.137100E-001,1.259300E+000,8.151600E-001,1.053500E+000,2.859400E+000,-2.000000E-001
59,08/25/21,-1.339000E-001,1.905600E+000,1.870100E+000,9.295000E-001,4.911400E-001,8.470200E-001,1.629400E+000,1.900900E+000,-2.000000E-001
59,08/26/21,1.472000E+000,4.694100E-001,2.707000E+000,-5.309200E-002,8.159900E-001,8.866800E-001,1.130400E+000,8.985900E-001,-1.883800E-001
59,08/27/21,-1.912900E-001,3.968200E-001,2.348700E+000,6.164800E-001,6.365000E-001,-1.882600E-001,1.152900E+000,1.528700E+000,1.782200E+000
59,08/28/21,1.972700E-001,4.197200E-001,2.551200E+000,9.504400E-001,1.743600E-001,3.580300E-001,1.483600E+000,2.050100E+000,2.304000E+000
59,08/29/21,4.247700E-001,1.048600E-001,2.471300E+000,2.224800E-001,6.312100E-001,5.311100E-001,1.236800E+000,1.565200E+000,1.841800E+000
59,08/30/21,-1.149200E-002,-4.687700E-002,1.048000E+000,2.709900E-002,-2.000000E-001,4.275400E-003,-1.385900E-002,-2.538600E-002,1.019200E-002
59,08/31/21,7.145000E-001,3.390700E+000,-2.000000E-001,1.675800E+000,4.174500E-001,4.549700E-001,1.421800E+000,3.744700E+000,1.822600E+000
59,09/01/21,-1.921600E-001,1.047100E+000,-1.678300E-001,4.667200E-001,1.822800E+000,1.190500E+000,9.666500E-001,1.126400E+000,1.593800E+000
59,09/02/21,3.460500E-001,2.449600E+000,-2.000000E-001,8.967500E-001,1.487300E+000,-4.921700E-002,9.231700E-001,2.714200E+000,2.711600E+000
59,09/03/21,6.340300E-001,3.915300E-001,9.161400E-001,3.917000E-001,5.651200E-001,4.919300E-001,1.179700E+000,1.562400E+000,1.939500E+000
59,09/04/21,-9.795200E-003,-4.453900E-002,9.578700E-001,2.554100E-002,-2.000000E-001,4.042900E-003,-7.464600E-003,-2.649200E-002,1.328200E-002
59,09/05/21,1.243600E-001,-2.000000E-001,2.332200E+000,-1.896800E-001,9.764300E-001,3.847700E-001,5.547200E-001,6.128700E-001,1.126100E+000
59,09/06/21,3.381900E-001,5.710600E-001,1.786100E+000,1.160200E+000,2.075100E-001,1.833600E-001,1.168400E+000,2.700400E+000,1.906500E+000
59,09/07/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
59,09/08/21,2.948000E-001,2.078200E+000,1.128300E+000,2.228500E+000,-2.000000E-001,7.855500E-001,2.015100E+000,2.145300E+000,1.673700E+000
59,09/09/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
59,09/10/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
59,09/11/21,3.300200E-001,6.579400E-001,2.338700E+000,-2.000000E-001,3.569100E-001,-1.268100E-001,7.214800E-001,1.449700E+000,2.132800E+000
59,09/12/21,-3.508100E-002,-2.000000E-001,2.960400E+000,-1.469900E-001,7.664300E-001,-7.826600E-002,4.421200E-001,4.081300E-001,9.759300E-001
59,09/13/21,2.549100E+000,5.796100E-002,2.565200E+000,2.742200E-001,5.238700E-001,-1.271500E-001,6.724800E-001,9.148900E-001,1.547600E+000
59,09/14/21,6.264500E+000,8.825900E-001,1.943300E+000,6.675500E-001,6.071000E-001,-9.941100E-002,3.741800E-001,2.010500E+000,1.074200E+000
59,09/15/21,3.924200E+000,1.997600E+000,1.143800E+000,1.130500E+000,1.745900E-001,-1.780000E-001,1.007300E+000,2.172700E+000,1.679500E+000
59,09/16/21,3.070200E+000,2.226900E+000,7.335000E-001,1.537600E+000,2.221700E-001,-2.000000E-001,1.056100E+000,3.304100E+000,1.932700E+000
59,09/17/21,1.358300E+000,2.803800E+000,1.754900E-002,1.314400E+000,5.202400E-001,-1.460400E-001,8.131600E-001,3.623100E+000,1.094600E+000
59,09/18/21,9.846500E-001,2.106900E+000,7.974700E-001,7.382100E-001,5.941200E-001,-1.259300E-001,6.671800E-001,2.663800E+000,1.309900E+000
59,09/19/21,7.897700E-001,6.613900E-001,4.847300E-001,3.775800E-001,1.137800E+000,-1.025200E-001,5.308100E-001,2.017100E+000,1.019000E+000
59,09/20/21,1.222600E+000,1.408100E+000,1.527000E+000,9.934800E-001,2.723300E-001,-1.692600E-001,9.940700E-001,1.769800E+000,1.361400E+000
59,09/21/21,3.383600E-001,-1.194100E-001,2.614200E+000,-1.303700E-001,1.134000E+000,-5.098900E-002,1.918400E-001,3.391000E-001,1.297200E+000
59,09/22/21,2.378700E-001,5.742500E-001,2.152900E+000,2.161700E-001,3.330600E-001,-1.323900E-001,8.861000E-001,1.584600E+000,1.094900E+000
59,09/23/21,1.554700E-001,1.387800E+000,1.879500E+000,3.844200E-001,8.712800E-001,-1.068200E-001,5.965900E-001,1.162400E+000,1.220200E+000
59,09/24/21,8.795400E+000,1.966300E+000,7.700000E-001,1.116300E+000,3.597100E-001,-1.134400E-001,4.928700E-001,3.504200E+000,1.562000E+000
59,09/25/21,-1.149600E-002,-4.685400E-002,1.048200E+000,2.710700E-002,-2.000000E-001,4.278000E-003,-1.389800E-002,-2.537700E-002,1.018300E-002
59,09/26/21,-9.156200E-003,-3.637600E-002,8.147900E-001,2.115400E-002,-1.606100E-001,3.779400E-003,-2.453900E-003,-2.489500E-002,1.650600E-002
59,09/27/21,-9.133800E-002,9.921500E-001,3.532700E-001,7.414200E-001,1.295200E+000,-5.841200E-002,2.879400E-001,2.574500E+000,-1.203400E-001
59,09/28/21,-7.234700E-002,1.276300E+000,2.927200E-001,1.237900E-001,1.008300E+000,-3.956500E-002,2.351600E-001,2.047900E+000,-7.910000E-002
59,09/29/21,2.093400E+000,7.224700E-001,5.241300E-001,-1.772800E-001,1.121500E+000,-2.950500E-002,4.271700E-001,1.392700E+000,-7.815600E-002
59,09/30/21,2.945000E+000,-1.360700E-001,1.500500E+000,-9.010500E-002,1.467500E+000,-1.993900E-002,-2.000000E-001,1.361600E-001,1.107900E+000
59,10/01/21,3.486600E-001,3.461800E-001,1.122100E+000,-1.925800E-001,1.549100E+000,-5.823200E-002,2.416900E-001,3.842400E-001,9.916500E-001
59,10/02/21,1.856800E-001,-8.642300E-003,1.813500E+000,-1.687000E-001,1.573900E+000,-4.664000E-002,1.763200E-001,2.086600E-001,6.746000E-001
59,10/03/21,4.692100E-001,-2.336500E-002,2.430400E+000,-1.240800E-001,1.247500E+000,-4.696700E-002,1.120400E-001,7.863800E-001,9.142600E-001
59,10/04/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
59,10/05/21,3.763500E-001,8.543100E-003,6.314900E-001,8.257300E-001,3.795300E+000,9.305400E-002,-1.844200E-001,4.754200E-002,-1.681100E-001
59,10/06/21,-5.263900E-002,7.439600E-001,-1.715900E-001,7.363700E+000,3.114000E+000,8.109600E+000,-2.000000E-001,3.850900E-001,4.952800E-001
59,10/07/21,-7.695300E-002,1.467900E-001,1.247000E-001,2.149200E+000,3.160600E+000,4.476600E+000,6.575600E-002,-8.386100E-002,-1.491300E-001
59,10/08/21,-1.654800E-002,1.338700E-002,2.305800E-001,-7.466400E-003,1.864500E-001,2.441600E-003,1.111800E-003,-4.235800E-003,2.134000E-002
59,10/09/21,-2.000000E-001,-1.098800E-001,-2.000000E-001,5.262000E+000,3.264200E+000,5.562600E+000,-1.102700E-001,2.537600E-001,-2.000000E-001
59,10/10/21,4.905200E-001,4.133300E-001,2.845100E-001,1.886800E+000,2.718700E+000,5.800100E+000,-2.000000E-001,1.345000E+000,2.730800E-001
59,10/11/21,-1.994100E-001,-2.000000E-001,2.884200E-001,2.003500E+000,4.455400E+000,3.295000E+000,-2.000000E-001,-2.000000E-001,-2.000000E-001
59,10/12/21,-1.872400E-001,7.698300E-002,4.148000E-001,6.710400E-001,4.013400E+000,-4.725000E-002,-1.083600E-001,-2.000000E-001,5.746200E-002
59,10/13/21,-2.000000E-001,2.898100E-001,5.055300E-001,1.685800E+000,3.657700E+000,-2.426400E-002,-2.000000E-001,3.690700E-001,8.920500E-003
59,10/14/21,-1.813500E-001,4.064300E-001,1.683800E-001,3.521400E+000,3.453600E+000,4.463600E+000,-1.451400E-001,-2.000000E-001,3.035300E-002
59,10/15/21,-6.939400E-002,6.511500E-001,1.253400E+000,-3.017700E-002,8.611600E-001,1.447900E-002,-2.000000E-001,5.282600E-002,-4.344700E-002
59,10/16/21,-9.033000E-003,-4.042000E-002,8.534400E-001,2.250700E-002,-1.775200E-001,3.754600E-003,-2.182300E-003,-2.607800E-002,1.589200E-002
59,10/17/21,-1.182600E-001,2.887100E-002,6.530200E-001,8.367900E-001,1.430600E+000,5.400800E+000,-3.831100E-002,-2.000000E-001,-5.939400E-002
59,10/18/21,-2.235400E-002,7.191100E-003,3.491200E-001,-1.055800E-002,2.460400E-001,1.797000E-003,-3.155100E-003,-1.029400E-003,1.442300E-002
59,10/19/21,-1.333100E-001,4.948600E-001,-9.048000E-003,1.272900E+000,1.915400E+000,6.101800E+000,-6.825100E-002,-2.000000E-001,-6.482800E-002
59,10/20/21,-1.300100E-001,1.151300E+000,9.606200E-002,1.687800E+000,1.832900E+000,7.266500E+000,-2.000000E-001,3.687800E-001,-8.207000E-002
59,10/21/21,-1.273400E-001,7.919200E-001,6.031000E-001,1.260000E+000,1.625600E+000,5.010500E+000,-2.000000E-001,1.461300E-001,1.638100E-001
59,10/22/21,-1.644600E-001,1.234200E+000,-2.000000E-001,2.600800E+000,1.734600E+000,1.016100E+001,-2.000000E-001,-2.000000E-001,1.089200E+000
59,10/23/21,-3.754800E-002,2.668200E-002,3.654600E-001,6.665200E-003,2.947000E-001,-1.630000E-003,-6.689500E-002,-1.081500E-001,4.826600E-001
59,10/24/21,-1.429100E-001,4.862300E-001,1.563200E-001,-2.000000E-001,2.115800E+000,5.576900E+000,-7.801900E-002,4.798300E-001,-7.053400E-002
59,10/25/21,-1.243300E-002,-4.260600E-003,3.974800E-001,2.887700E-003,5.004400E-002,2.877700E-003,3.403700E-003,-1.295000E-002,2.163200E-002
59,10/26/21,1.171100E+000,2.074700E-001,1.584500E-001,4.940700E-001,2.532800E+000,3.378400E+000,-2.000000E-001,9.369200E-002,-8.884600E-002
59,10/27/21,-2.000000E-001,5.182300E-001,1.120200E+000,-2.000000E-001,2.966100E+000,2.334500E-002,-2.000000E-001,4.259100E-001,2.768400E-001
59,10/28/21,-1.873400E-001,4.517300E-001,1.450000E+000,8.236900E-001,2.851200E+000,-1.446500E-002,-2.000000E-001,-2.000000E-001,-1.496400E-001
59,10/29/21,1.680700E-001,6.662500E-001,1.112600E+000,1.143500E+000,2.619600E+000,-2.613800E-002,-7.273200E-002,-2.000000E-001,3.124300E-001
59,10/30/21,-9.183100E-003,-3.759700E-002,8.326300E-001,2.174400E-002,-1.665800E-001,3.803700E-003,-2.884500E-003,-2.519900E-002,1.615000E-002
59,10/31/21,-1.187700E-001,2.147900E+000,-1.807000E-001,2.890900E+000,1.902400E+000,5.309200E+000,-2.000000E-001,6.166500E-001,-1.030500E-001
