
Residuals from Base Run #5 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
5,07/21/21,3.813000E-002,-1.371000E-003,-1.037000E-003,7.734000E-002,-9.110000E-003,3.741000E-003,1.978000E-003,-3.123000E-004,-1.450000E-004,9.069000E-005,7.194000E-004,8.620000E-002,1.013000E-003,-1.362000E-002,-2.577000E-003,2.951000E-002,2.141000E-002,6.036000E-002,-3.020000E-003,2.397000E-002,4.847000E-003,8.528000E-003,-8.102000E-002,-1.714000E-002,2.036000E-003,1.691000E-004,8.512000E-003,5.136000E-003,-2.218000E-003,-1.725000E-004,-4.876000E+000,1.250000E+000,1.139000E-002,-1.427000E-002,-3.294000E-002,-1.375000E-004,8.247000E-002,-6.058000E-004,-3.501000E-002,1.087000E-002,-7.966000E-003
5,07/22/21,1.221000E-002,5.045000E-003,1.170000E-002,7.017000E-002,-1.069000E-002,1.452000E-003,-3.482000E-003,-6.612000E-005,-1.126000E-004,4.413000E-004,9.455000E-003,-4.401000E-002,-5.387000E-002,8.062000E-002,1.981000E-001,3.009000E-001,-5.034000E-002,-5.648000E-002,-3.085000E-003,1.012000E-001,1.456000E-002,3.189000E-002,-8.921000E-002,-4.325000E-002,-6.225000E-003,-1.618000E-003,-1.442000E-002,-6.880000E-003,-1.056000E-003,2.964000E-003,-3.697000E+000,-4.966000E-001,-8.380000E-002,6.186000E-003,-9.245000E-003,-2.925000E-004,-3.742000E-002,-2.734000E-004,4.151000E-002,1.987000E-001,4.971000E-003
5,07/23/21,-1.506000E-002,7.917000E-003,-4.461000E-002,5.335000E-002,-1.226000E-002,2.873000E-004,-2.959000E-003,-1.574000E-003,1.622000E-004,-6.597000E-005,4.474000E-003,-1.241000E-001,1.267000E-001,1.377000E-002,1.957000E-002,4.381000E-002,-6.227000E-002,1.786000E-002,-4.386000E-004,9.907000E-003,8.079000E-003,7.712000E-003,-1.091000E-001,4.327000E-002,-2.465000E-003,-1.033000E-003,-1.148000E-002,-3.298000E-003,7.502000E-003,-8.415000E-003,-4.293000E-001,-4.287000E-003,5.029000E-002,2.242000E-002,2.231000E-002,2.111000E-004,3.670000E-002,1.512000E-003,9.524000E-002,1.753000E-001,1.853000E-003
5,07/24/21,-1.740000E-002,6.149000E-003,-1.214000E-003,9.777000E-002,4.916000E-004,6.033000E-003,-3.090000E-003,-9.564000E-004,3.256000E-005,4.156000E-005,-2.675000E-003,-1.897000E-002,-2.972000E-002,2.031000E-002,3.742000E-002,5.899000E-002,-3.017000E-002,-4.809000E-002,1.169000E-004,-1.346000E-003,9.393000E-003,-6.246000E-003,-7.820000E-002,-1.164000E-002,5.516000E-003,-6.523000E-004,-2.909000E-003,9.106000E-004,2.162000E-003,-1.184000E-003,6.103000E-006,-1.117000E-003,-4.748000E-002,1.173000E-002,-1.203000E-002,1.239000E-004,4.716000E-002,1.998000E-003,4.221000E-003,3.710000E-002,5.977000E-003
5,07/25/21,1.981000E-003,8.800000E-003,3.703000E-002,4.047000E-002,5.388000E-003,1.098000E-002,-1.347000E-003,5.522000E-003,-7.851000E-005,4.570000E-005,-2.915000E-003,4.254000E-002,-9.125000E-004,-5.393000E-003,6.702000E-003,-8.100000E-002,1.477000E-002,-1.140000E-003,1.302000E-003,4.009000E-002,2.035000E-002,-6.160000E-003,8.730000E-003,2.929000E-002,5.775000E-003,-3.699000E-004,4.101000E-004,3.811000E-004,-5.533000E-003,-2.582000E-003,2.816000E-001,5.595000E-001,6.442000E-002,-3.604000E-003,-6.353000E-002,-7.402000E-004,5.034000E-002,3.212000E-004,-3.343000E-002,4.902000E-002,1.487000E-002
5,07/26/21,-4.088000E-003,2.682000E-004,-2.342000E-002,1.813000E-002,9.770000E-002,-6.531000E-003,-2.226000E-003,-1.599000E-003,1.252000E-005,-1.309000E-004,-1.665000E-003,-2.193000E-002,-6.874000E-004,3.297000E-004,-4.753000E-002,-4.642000E-003,-1.441000E-002,-6.119000E-002,3.344000E-005,-1.118000E-003,2.022000E-002,-4.442000E-003,4.647000E-002,9.394000E-002,4.127000E-003,4.081000E-003,-5.277000E-003,2.058000E-003,9.448000E-002,1.758000E-003,2.621000E-004,-1.073000E-001,-7.937000E-002,5.377000E-002,4.212000E-002,7.148000E-004,-1.391000E-002,1.616000E-003,-1.092000E-002,6.180000E-003,4.187000E-002
5,07/27/21,3.425000E-003,9.019000E-003,3.379000E-003,-9.892000E-003,5.935000E-003,-1.487000E-003,-2.479000E-003,1.094000E-003,1.731000E-004,-9.997000E-005,-1.832000E-003,-3.144000E-002,1.445000E-001,-6.403000E-003,5.082000E-002,3.391000E-002,-5.754000E-002,1.014000E-001,2.965000E-003,7.738000E-002,1.751000E-002,2.306000E-002,-4.581000E-002,2.541000E-002,2.398000E-003,1.100000E-003,1.066000E-003,1.757000E-004,2.181000E-002,-5.795000E-003,2.221000E+000,-3.363000E-001,-4.002000E-001,3.407000E-002,3.099000E-002,8.117000E-004,-1.819000E-002,2.633000E-003,4.626000E-002,-3.132000E-002,-1.417000E-002
5,07/28/21,-1.294000E-002,2.463000E-003,4.072000E-002,4.269000E-003,3.598000E-003,3.717000E-003,4.866000E-004,-2.570000E-003,5.774000E-005,2.606000E-005,-1.983000E-003,-2.059000E-002,9.087000E-003,2.597000E-003,7.144000E-002,1.340000E-001,-3.571000E-002,-3.587000E-002,-5.357000E-004,4.752000E-002,7.104000E-004,2.562000E-002,-5.392000E-002,1.370000E-002,-2.529000E-003,1.202000E-003,-1.147000E-003,1.602000E-003,1.285000E-002,-2.112000E-003,-1.111000E-002,-2.796000E-001,-1.333000E-001,2.137000E-002,6.741000E-002,8.695000E-004,-1.739000E-001,2.022000E-003,-1.804000E-002,3.708000E-002,-6.676000E-003
5,07/29/21,3.110000E-001,-2.409000E-003,-5.200000E-002,1.848000E-001,4.144000E-003,-1.874000E-002,1.121000E-002,2.182000E-004,3.824000E-004,-2.587000E-004,5.926000E-003,7.211000E-002,4.465000E-002,-3.143000E-003,-1.811000E-001,-2.630000E-002,1.115000E-001,-4.929000E-002,-2.586000E-003,4.723000E-002,-1.004000E-002,3.316000E-002,3.658000E-001,-3.338000E-003,2.008000E-003,1.259000E-003,-2.181000E-002,-4.381000E-003,6.751000E-003,-7.609000E-004,-2.267000E-001,-3.829000E-002,9.400000E-002,-1.676000E-002,-2.106000E-002,-2.183000E-004,2.502000E-003,-5.673000E-005,1.870000E-001,6.180000E-002,-1.089000E-002
5,07/30/21,-3.545000E-002,-2.699000E-003,-3.555000E-003,3.425000E-002,-1.490000E-002,1.020000E-003,-3.712000E-005,-7.985000E-004,1.540000E-004,-8.386000E-005,3.297000E-004,8.811000E-002,7.239000E-002,-1.048000E-002,4.183000E-002,5.734000E-002,8.635000E-003,-1.207000E-002,-5.596000E-004,2.185000E-003,-8.618000E-003,-2.058000E-003,-4.018000E-002,-1.217000E-002,-6.630000E-003,8.333000E-004,1.387000E-003,-1.770000E-003,3.221000E-003,-1.595000E-003,2.086000E-001,1.798000E-001,2.218000E-002,1.078000E-003,4.241000E-002,5.122000E-004,3.529000E-003,1.185000E-003,7.978000E-002,2.472000E-002,-1.824000E-002
5,07/31/21,-2.178000E-002,-1.381000E-003,1.962000E-002,-1.763000E-003,1.776000E-002,6.623000E-003,6.369000E-004,2.785000E-004,-7.078000E-005,7.875000E-005,2.135000E-004,5.823000E-002,2.615000E-002,-1.349000E-002,7.449000E-002,1.004000E-001,6.529000E-003,-2.888000E-002,-8.620000E-005,8.003000E-002,9.621000E-003,2.175000E-002,-2.883000E-002,2.124000E-002,-9.345000E-004,3.583000E-004,-5.486000E-003,-8.775000E-005,-5.240000E-003,-1.054000E-003,1.610000E-001,1.044000E+000,-2.857000E-002,-5.359000E-003,9.198000E-003,7.187000E-004,-1.578000E-001,1.002000E-004,-4.268000E-002,1.897000E-002,-1.289000E-002
5,08/01/21,-2.293000E-002,-8.752000E-004,-2.303000E-003,3.046000E-001,7.505000E-003,1.912000E-003,7.474000E-003,1.104000E-003,3.479000E-004,-1.144000E-004,-1.845000E-003,-1.424000E-001,4.257000E-002,2.928000E-002,-9.734000E-002,5.199000E-002,-2.064000E-002,-4.092000E-002,-3.932000E-004,-1.092000E-001,-1.325000E-002,-5.547000E-002,-2.891000E-003,4.956000E-002,7.467000E-003,7.710000E-004,-2.068000E-003,4.286000E-003,2.310000E-003,3.025000E-003,2.876000E-002,4.000000E-001,2.935000E-002,-1.142000E-002,-2.388000E-002,4.701000E-004,-2.096000E-002,-4.136000E-004,-4.977000E-002,1.397000E-002,2.867000E-003
5,08/02/21,-2.314000E-002,-1.166000E-003,1.779000E-002,-2.510000E-002,6.107000E-003,8.260000E-003,-1.143000E-003,9.971000E-004,-2.535000E-005,9.009000E-005,-1.133000E-003,1.311000E-001,8.716000E-002,-6.953000E-003,7.305000E-002,7.192000E-002,3.403000E-002,-1.319000E-001,1.518000E-003,-1.520000E-001,-3.686000E-002,-4.206000E-002,3.583000E-002,2.964000E-002,3.507000E-003,2.650000E-004,2.311000E-003,3.010000E-003,1.979000E-003,-1.485000E-003,1.557000E-004,1.946000E-003,-1.242000E-001,5.403000E-003,3.301000E-002,3.995000E-004,2.462000E-002,9.834000E-005,-2.672000E-002,-6.421000E-003,-7.575000E-003
5,08/03/21,-1.252000E-002,-4.921000E-003,-2.805000E-002,-4.062000E-003,1.045000E-002,2.008000E-003,3.807000E-003,1.277000E-003,8.596000E-005,-5.890000E-005,-7.797000E-003,-2.943000E-002,2.369000E-002,-7.067000E-003,6.837000E-002,4.177000E-001,2.796000E-003,2.002000E-003,7.898000E-003,-2.478000E-001,-5.922000E-002,-9.330000E-002,4.224000E-002,1.192000E-001,2.908000E-002,9.729000E-003,8.154000E-002,5.747000E-002,3.089000E-002,2.563000E-002,9.729000E-005,5.202000E-001,-9.288000E-002,-1.434000E-002,-1.563000E-002,8.943000E-004,4.420000E-002,-6.223000E-004,-6.870000E-002,-1.108000E-001,-6.618000E-003
5,08/04/21,7.720000E-003,-1.969000E-003,5.015000E-003,-3.079000E-002,1.214000E-003,-7.873000E-003,1.595000E-004,7.197000E-004,-6.763000E-005,4.330000E-005,2.838000E-003,6.212000E-002,1.012000E-001,-1.856000E-002,5.779000E-003,8.350000E-002,-1.054000E-002,-5.160000E-002,-2.249000E-003,1.029000E-002,-1.023000E-002,8.217000E-003,-1.646000E-001,-1.163000E-002,1.130000E-003,-9.791000E-004,-4.428000E-003,9.072000E-004,9.927000E-004,-2.187000E-003,-1.548000E-002,1.064000E-002,-2.645000E-002,2.595000E-003,4.340000E-002,4.553000E-004,7.896000E-002,-5.418000E-004,1.731000E-002,2.635000E-002,-7.761000E-003
5,08/05/21,-1.166000E-002,-3.068000E-003,-4.276000E-003,-1.148000E-002,-1.022000E-002,-1.235000E-002,-4.621000E-004,1.046000E-003,3.440000E-004,-3.090000E-004,4.674000E-003,2.583000E-001,1.137000E-001,-3.563000E-002,5.422000E-002,7.046000E-002,-2.677000E-002,-6.304000E-003,6.921000E-004,9.179000E-002,-4.390000E-003,5.354000E-002,-1.009000E-001,5.087000E-001,-3.686000E-003,-2.274000E-003,-1.549000E-002,-9.078000E-003,-7.401000E-004,-3.930000E-003,4.020000E-003,-1.376000E-001,-5.601000E-003,2.944000E-003,6.313000E-002,2.971000E-004,7.948000E-002,1.965000E-004,-1.026000E-003,1.070000E-001,-1.432000E-002
5,08/06/21,7.750000E-003,5.298000E-003,-3.691000E-002,-1.375000E-002,-1.455000E-002,-9.262000E-003,-5.345000E-004,2.589000E-004,4.979000E-005,-1.620000E-004,5.976000E-003,7.237000E-002,3.005000E-002,-1.140000E-002,-2.218000E-002,-1.375000E-002,3.001000E-002,-1.420000E-002,5.194000E-004,1.488000E-002,9.095000E-004,1.133000E-002,-7.004000E-002,1.296000E-002,2.004000E-003,-1.987000E-003,-1.142000E-002,-1.521000E-003,5.342000E-003,-6.833000E-003,1.195000E-006,-1.617000E-003,1.062000E-001,1.202000E-002,3.889000E-002,5.998000E-004,1.992000E-002,7.620000E-004,-3.132000E-004,3.408000E-002,-2.723000E-003
5,08/07/21,-1.190000E-002,5.324000E-003,-2.595000E-002,-2.316000E-002,-5.823000E-003,-1.207000E-002,-9.514000E-004,1.173000E-003,6.794000E-005,-1.166000E-004,4.827000E-003,-2.887000E-002,2.228000E-002,-7.020000E-004,2.768000E-002,-3.847000E-002,-1.649000E-002,8.906000E-003,1.293000E-003,1.290000E-002,2.620000E-003,1.788000E-003,-4.740000E-002,4.017000E-002,3.505000E-003,5.421000E-004,-8.132000E-003,-2.578000E-003,-1.342000E-003,-5.053000E-003,-8.898000E-005,-7.901000E-002,1.266000E-001,1.222000E-002,7.161000E-002,2.184000E-004,7.052000E-002,1.753000E-003,4.055000E-003,-1.007000E-002,-1.255000E-003
5,08/08/21,-1.063000E-002,1.211000E-002,-3.749000E-003,-1.964000E-002,1.897000E-002,3.952000E-004,-2.507000E-003,2.291000E-003,5.606000E-005,4.453000E-005,-2.288000E-003,-6.978000E-002,1.101000E-002,1.285000E-002,-5.084000E-002,-1.170000E-002,-3.184000E-002,-3.935000E-002,1.054000E-003,-1.590000E-004,1.026000E-002,-2.114000E-002,1.715000E-002,3.121000E-002,3.629000E-003,9.895000E-005,-5.066000E-003,-9.366000E-004,-2.893000E-003,-1.677000E-003,2.596000E-001,-7.610000E-002,1.768000E-001,2.193000E-002,8.582000E-002,9.537000E-004,-3.751000E-002,9.855000E-004,-8.620000E-003,3.377000E-002,1.334000E-002
5,08/09/21,1.685000E-001,6.986000E-005,-4.195000E-002,4.399000E-002,-1.452000E-003,3.301000E-002,-9.685000E-004,-2.821000E-004,6.785000E-004,-4.124000E-004,2.274000E-003,1.001000E-001,2.542000E-002,-4.907000E-003,-8.628000E-002,3.423000E-003,5.849000E-003,-4.914000E-002,3.017000E-003,9.472000E-002,5.292000E-003,4.042000E-002,6.316000E-002,9.349000E-002,1.202000E-002,1.551000E-003,-1.984000E-002,-2.413000E-003,4.292000E-003,-5.665000E-003,1.366000E-003,-4.473000E-001,-1.828000E-001,-1.003000E-002,-1.748000E-003,-2.418000E-004,4.019000E-002,3.646000E-004,-4.497000E-002,4.215000E-002,6.055000E-003
5,08/10/21,4.643000E-002,-3.713000E-003,-8.945000E-004,9.325000E-002,-1.620000E-002,-1.200000E-002,-6.052000E-004,-1.064000E-003,9.204000E-005,-1.273000E-006,5.303000E-003,-5.921000E-002,3.757000E-002,-4.676000E-004,1.009000E-001,1.968000E-001,-5.727000E-002,-4.785000E-002,1.354000E-003,2.062000E-002,-3.896000E-003,5.707000E-003,-6.456000E-002,4.086000E-002,2.397000E-003,4.934000E-004,-1.375000E-002,-1.660000E-003,-2.592000E-003,-2.963000E-003,-4.185000E-002,2.834000E-002,8.537000E-002,8.167000E-003,6.708000E-002,4.830000E-004,-1.476000E-002,-1.860000E-004,-3.833000E-002,1.691000E-002,-5.242000E-003
5,08/11/21,1.410000E-002,-2.022000E-003,2.024000E-002,3.141000E-004,1.661000E-002,3.000000E-003,-1.394000E-003,1.424000E-004,3.493000E-004,1.007000E-004,1.518000E-003,-2.016000E-003,5.450000E-002,-2.356000E-004,-1.829000E-002,5.691000E-004,-2.277000E-002,-1.324000E-001,9.376000E-004,-4.489000E-002,-5.038000E-003,-9.518000E-003,-1.694000E-001,-1.682000E-002,-1.794000E-003,5.998000E-004,-2.960000E-003,4.579000E-004,6.237000E-002,5.733000E-005,-6.236000E-002,1.049000E-001,6.348000E-003,2.485000E-002,7.625000E-002,6.312000E-004,-5.495000E-002,2.079000E-003,-5.585000E-003,-1.712000E-003,-5.473000E-003
5,08/12/21,-6.523000E-004,-1.218000E-002,9.365000E-002,3.707000E-001,7.956000E-003,6.571000E-003,6.364000E-003,-1.081000E-003,1.703000E-004,-2.145000E-004,1.385000E-002,1.994000E-001,1.907000E-001,-5.970000E-003,-4.974000E-003,-9.192000E-002,1.016000E-001,1.051000E-001,3.607000E-004,-2.237000E-002,-2.239000E-002,-8.454000E-003,-1.115000E-001,3.774000E-002,6.690000E-004,4.168000E-003,1.151000E-003,-2.718000E-003,3.260000E-002,-8.827000E-004,2.424000E-002,1.004000E-001,2.041000E-001,-4.498000E-002,-8.273000E-002,-2.596000E-004,-4.987000E-002,-6.725000E-004,-1.462000E-001,1.270000E-002,-2.191000E-002
5,08/13/21,-8.412000E-003,-2.825000E-003,1.671000E-002,-6.772000E-003,-3.427000E-006,-1.851000E-003,-4.424000E-004,2.288000E-004,1.308000E-003,-6.413000E-004,-4.241000E-005,2.698000E-002,2.757000E-002,-2.432000E-004,-9.260000E-004,1.490000E-002,-5.121000E-004,-1.410000E-001,-3.117000E-003,-5.037000E-002,1.438000E-004,-6.329000E-003,-4.681000E-002,6.269000E-003,-3.961000E-004,1.887000E-004,-6.125000E-004,-5.523000E-005,-5.090000E-004,-2.571000E-003,6.030000E+001,1.032000E-001,5.484000E-001,1.129000E-002,4.662000E-002,4.491000E-004,-1.741000E-002,3.049000E-004,7.261000E-003,-5.581000E-004,-1.478000E-002
5,08/14/21,-2.683000E-002,1.738000E-003,3.716000E-002,1.456000E-003,1.374000E-002,7.078000E-003,6.728000E-004,-9.450000E-005,1.364000E-004,-1.691000E-004,-9.323000E-004,-5.112000E-002,-2.178000E-002,1.038000E-002,4.134000E-002,9.694000E-002,-3.509000E-002,-6.079000E-002,-5.443000E-003,-8.766000E-003,-9.306000E-003,1.143000E+000,-8.861000E-002,-1.982000E-003,2.404000E-003,1.833000E-003,5.778000E-003,5.888000E-003,-1.979000E-003,6.323000E-003,1.774000E+000,-1.080000E-001,-9.946000E-002,8.424000E-003,2.788000E-002,3.010000E-004,-1.155000E-001,1.176000E-003,4.220000E-003,-3.109000E-002,1.173000E-002
5,08/15/21,-2.218000E-002,3.163000E-003,3.615000E-002,6.287000E-002,9.237000E-003,5.488000E-003,-1.322000E-002,2.879000E-004,7.490000E-004,-5.756000E-004,-2.640000E-004,6.529000E-002,-3.728000E-002,-5.842000E-004,4.392000E-002,2.086000E-002,3.526000E-002,3.118000E-001,-7.181000E-003,1.425000E-001,7.887000E-002,2.073000E-001,-2.062000E-001,8.319000E-003,1.209000E-003,-6.085000E-006,-3.750000E-003,-1.261000E-003,-3.445000E-004,-3.565000E-003,9.335000E+000,-1.135000E-001,-2.622000E-001,2.689000E-002,8.031000E-002,8.137000E-005,-8.955000E-002,-6.799000E-004,4.178000E-002,9.373000E-003,9.333000E-003
