
**** Error Estimation Summary ****

DISP Displaced Species:
,Dichloromethane
,Chloroform
,Trichlorofluoromethane
,Dichlorodifluoromethane
,Carbon Tetrachloride
,1_1_2-Trichlorotrifluoroethane
,1_2-Dichloro-1_1_2_2-tetrafluoroethane
,Tetrachloroethene
,1_2-Dichlorobenzene
,1_4-Dichlorobenzene
,PCBTF
,N-Butane
,Isobutane
,N-Pentane
,Isopentane
,2-Methyl pentane
,Butene
,Propylene
,cis-2-Pentene
,Isoprene
,alpha-Pinene
,MVK
,Benzene
,Toluene
,Ethylbenzene
,Propylbenzene
,m_p-Xylene
,o-Xylene
,p-Isopropyl Toluene
,Naphthalene
,Methanol
,Ethanol
,Phenol
,Formaldehyde
,Acetaldehyde
,Isovaleraldehyde
,Hexaldehyde
,m_p-Tolualdehyde
,Phenylacetaldehyde
,Cyclohexanone
,Methyl acetate
,n-Butyl acetate
,D5-Siloxane

DISP Diagnostics:
,Error Code:,0
,Largest Decrease in Q:,0
,%dQ:,0.000000
,Swaps by Factor:,0,0,0,0,0,0,0,0,0

BS Mapping:
,Composting (MeOH),Gasoline vapor-summer blend,Biogenic,Gasoline vapor-winter blend,Secondary VOC,University + K12 institutes,Mixing solvents,VCP (siloxane),VCP (Ethanol),Unmapped
Boot Factor 1,49,0,0,0,0,1,0,0,0,0
Boot Factor 2,0,40,3,0,0,0,5,2,0,0
Boot Factor 3,0,0,40,0,1,2,7,0,0,0
Boot Factor 4,0,0,2,36,2,3,3,2,1,1
Boot Factor 5,0,0,0,0,46,2,1,0,0,1
Boot Factor 6,0,1,0,0,1,47,1,0,0,0
Boot Factor 7,0,0,0,0,0,0,49,0,0,1
Boot Factor 8,0,4,2,0,2,4,6,30,0,2
Boot Factor 9,0,0,0,0,0,0,0,0,50,0

Concentrations for Composting (MeOH),,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Trichlorofluoromethane,0.070784,0.01810295,0.03982925,0.05293,0.06538125,0.0889336,,,,0.064174,0.0707785,0.077383,
Dichlorodifluoromethane,0.17095,0.03383135,0.1116075,0.135165,0.1579925,0.19095,,,,0.1574,0.17061,0.18382,
Carbon Tetrachloride,0.022447,0.0041529,0.011773,0.016395,0.020094,0.02903755,,,,0.020457,0.0223605,0.024264,
1_1_2-Trichlorotrifluoroethane,0.026589,0.00717018,0.01536425,0.0195045,0.023724,0.03310205,,,,0.024139,0.0265715,0.029004,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.006748,0.00168614,0.00418035,0.0051348,0.00628725,0.007851525,,,,0.0062206,0.0067318,0.007243,
Tetrachloroethene,0.00024894,0,7.635375E-05,0.000167655,0.0003584175,0.00060352,,,,0.00015216,0.000247515,0.00034287,
1_2-Dichlorobenzene,7.3655E-05,0,0,7.54445E-05,0.0003679025,0.00444219,,,,3.6006E-05,0.000164278,0.00029255,
1_4-Dichlorobenzene,0,0,0,1.30775E-05,0.0002665225,0.0010467425,,,,0,0.000108795,0.00021759,
PCBTF,0,0,0,1.31495E-05,0.000132265,0.0004332565,,,,0,1.0198E-05,2.0396E-05,
N-Butane,0.044805,0,0.0311875,0.0549885,0.07482275,0.1102675,,,,0.035882,0.0445095,0.053137,
Isobutane,0.0014874,0,0.0037091,0.0123195,0.026627,0.06040065,,,,0,0.00172865,0.0034573,
N-Pentane,0.0052863,0,0.001227225,0.00477225,0.0079308,0.0218185,,,,0.0033286,0.00461985,0.0059111,
Isopentane,0,0,0,0.0034033,0.008616625,0.02863065,,,,0,0.00136435,0.0027287,
2-Methyl pentane,0.0049842,0,0,0.00345325,0.007316125,0.0255797,,,,0.0013019,0.00483605,0.0083702,
Butene,0.021172,0,0.01255825,0.021261,0.02746425,0.0475603,,,,0.016698,0.0212505,0.025803,
Propylene,0.096475,0,0.047351,0.084432,0.1114,0.1639825,,,,0.085058,0.097599,0.11014,
cis-2-Pentene,0.0010967,0,0.000583165,0.0010575,0.00154705,0.00250899,,,,0.00086841,0.001097255,0.0013261,
Isoprene,0.0094486,0,0.015425,0.03957,0.0611525,0.0962264,,,,0,0.014294,0.028588,
alpha-Pinene,0.010674,0.005105225,0.0091016,0.0141775,0.01867225,0.02582105,,,,0.0074856,0.0111978,0.01491,
MVK,0,0,0.006319875,0.015226,0.0240745,0.03819215,,,,0,0.0041413,0.0082826,
Benzene,0.01938,0,0.003476,0.008747,0.02010925,0.0509888000000001,,,,0.0094646,0.0190468,0.028629,
Toluene,0.0052977,0,0.00436975,0.00659645,0.01111075,0.02048545,,,,0.0023992,0.0052726,0.008146,
Ethylbenzene,0.00081708,0.00024022,0.0007557925,0.001171,0.001906325,0.003164745,,,,0.00034682,0.00081736,0.0012879,
Propylbenzene,8.2038E-06,0,4.7923E-05,0.000133025,0.00030982,0.000627442,,,,-1.6117E-21,9.5125E-05,0.00019025,
m_p-Xylene,0.0021874,0,0.00013705,0.00205905,0.004418675,0.0082411,,,,0.0013016,0.00231415,0.0033267,
o-Xylene,0.00068573,0,0.00022285,0.000998545,0.001977075,0.003334655,,,,0.00016974,0.00070867,0.0012476,
p-Isopropyl Toluene,0.00014846,0,0,0.000186745,0.000570955,0.00172205,,,,0,0.00023372,0.00046744,
Naphthalene,0,0,0,0,0.0002631925,0.00148606,,,,0,3.79985E-05,7.5997E-05,
Methanol,4.2737,0.0672555,1.49425,2.37955,3.02675,6.53525,,,,2.2269,3.57425,4.9216,
Ethanol,0.21438,0,0,0.123265,0.2280275,0.3632205,,,,0.07608,0.18424,0.2924,
Phenol,0.061425,0.006960245,0.04215125,0.0566235,0.0667225,0.1134135,,,,0.052762,0.0619465,0.071131,
Formaldehyde,0.080445,0.0100243,0.121385,0.199815,0.2911675,0.456486,,,,0,0.11555,0.2311,
Acetaldehyde,0,0,0,0.039588,0.10728,0.187797,,,,0,0.0219145,0.043829,
Isovaleraldehyde,0.026775,0.00632713,0.01210675,0.0200895,0.0257215,0.03486635,,,,0.023842,0.026787,0.029732,
Hexaldehyde,0.074295,0.0186924,0.03448675,0.0553735,0.06657925,0.1015915,,,,0.06582,0.0744395,0.083059,
m_p-Tolualdehyde,0,0,0,5.8558E-06,6.786175E-05,0.000165771,,,,0,1.89755E-05,3.7951E-05,
Phenylacetaldehyde,0.059644,0.0151353,0.03521775,0.047863,0.05635325,0.0752601,,,,0.053455,0.0597825,0.06611,
Cyclohexanone,0.00029894,3.668535E-06,0.0001043025,0.00017179,0.000334065,0.000567765,,,,0.00024669,0.00030024,0.00035379,
Methyl acetate,0.0071893,0,0.0002423025,0.00307505,0.006519,0.02511725,,,,0.0046765,0.0072173,0.0097581,
n-Butyl acetate,0.0010735,0,0,0.00094894,0.003337475,0.0130049,,,,0,0.00112555,0.0022511,
D5-Siloxane,0,0,0,0,0.0010618075,0.01198845,,,,0,0.0005043,0.0010086,

Concentrations for University + K12 institutes,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.0036799,0.00081347,0.0037829,0.006401,0.0077238,0.013361,,,,0.00194,0.0042175,0.006495,
Chloroform,0.00074896,0.00027632,0.00068964,0.0010376,0.001533,0.0019817,,,,0.00043572,0.00083481,0.0012339,
Trichlorofluoromethane,0.0031244,0,0,0.010621,0.018001,0.027673,,,,0,0.0055275,0.011055,
Dichlorodifluoromethane,0.0089648,0,0.011684,0.028783,0.048084,0.077713,,,,0.0019732,0.0146176,0.027262,
Carbon Tetrachloride,0,0,0.00022646,0.0022236,0.0037251,0.0072093,,,,0,0.0011129,0.0022258,
1_1_2-Trichlorotrifluoroethane,0.0012442,0,0.0015552,0.0031432,0.0060296,0.011224,,,,0.00013403,0.002058515,0.003983,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.00030639,0,0.00060038,0.0012176,0.0016328,0.0030041,,,,3.8815E-05,0.0005331575,0.0010275,
Tetrachloroethene,0.00054578,9.5166E-05,0.00040594,0.00051245,0.00061816,0.00080583,,,,0.00046684,0.000554245,0.00064165,
1_2-Dichlorobenzene,0.0051116,0,0.0023351,0.004004,0.0053053,0.0063783,,,,0.0048865,0.0051148,0.0053431,
1_4-Dichlorobenzene,0.0051598,0,0.0048424,0.0061375,0.009207,0.010972,,,,0.0048542,0.00515105,0.0054479,
PCBTF,0.00055934,4.5459E-05,0.00032621,0.00049903,0.00083501,0.0011452,,,,0.0004579,0.00063463,0.00081136,
N-Butane,0.059447,0.015015,0.043495,0.060866,0.086345,0.11787,,,,0.052103,0.0592765,0.06645,
Isobutane,0.010882,0,0.0056389,0.018425,0.026535,0.044001,,,,0.0078337,0.01090935,0.013985,
N-Pentane,0.00052019,0,8.0031E-05,0.0022795,0.015739,0.023209,,,,0,0.0008,0.0016,
Isopentane,0.025481,0,0.010296,0.020525,0.033615,0.058822,,,,0.021544,0.025516,0.029488,
2-Methyl pentane,0.0037821,0,0,0.0012369,0.0046192,0.013867,,,,0.0013731,0.0039398,0.0065065,
Butene,0.022364,0.0074334,0.013959,0.023025,0.034881,0.049885,,,,0.018235,0.022375,0.026515,
Propylene,0.089281,0.015401,0.076055,0.095398,0.12105,0.24415,,,,0.078402,0.090456,0.10251,
cis-2-Pentene,0,0,0,0,0.00027703,0.0013405,,,,0,1.263E-05,2.526E-05,
Isoprene,0.019009,0,0.0043812,0.011106,0.026819,0.060753,,,,0.0074914,0.0185702,0.029649,
alpha-Pinene,0.0046854,0.00026232,0.0029561,0.0043701,0.0078754,0.019123,,,,0.0021557,0.00468875,0.0072218,
MVK,0.0091248,0,0.0011298,0.0050242,0.01052,0.027273,,,,0.003755,0.008832,0.013909,
Benzene,0.00076077,0,0,0.00045307,0.0038556,0.013196,,,,0,0.00432025,0.0086405,
Toluene,0.016606,0.0029618,0.0098186,0.017791,0.025675,0.040381,,,,0.013537,0.0184945,0.023452,
Ethylbenzene,0.0025871,0.00035389,0.0014639,0.0028154,0.00409,0.0064926,,,,0.0020739,0.002887,0.0037001,
Propylbenzene,0.00082216,7.3256E-05,0.00045263,0.00080964,0.0010051,0.0017238,,,,0.00067944,0.00086472,0.00105,
m_p-Xylene,0.0087119,0.00042291,0.0041134,0.0076837,0.012192,0.018224,,,,0.0075299,0.00896095,0.010392,
o-Xylene,0.0033771,0.00041081,0.0015894,0.0031212,0.0047933,0.0078603,,,,0.002776,0.0036717,0.0045674,
p-Isopropyl Toluene,0.00070513,0,0.00014175,0.00039099,0.00063674,0.001196,,,,0.0005038,0.00071408,0.00092436,
Naphthalene,0,0,0,0,0,0,,,,0,1.49075E-05,2.9815E-05,
Methanol,0.31161,0,0.34539,0.824,1.2552,2.2647,,,,0,0.60845,1.2169,
Ethanol,0,0,0,0.049855,0.12796,0.15329,,,,0,0.066565,0.13313,
Phenol,0.02761,0,0.017746,0.025445,0.032495,0.069342,,,,0.022418,0.028465,0.034512,
Formaldehyde,0.26797,0,0.074837,0.1758,0.28072,0.4423,,,,0.16178,0.269585,0.37739,
Acetaldehyde,0.16962,0,0.069998,0.11396,0.15737,0.28252,,,,0.12358,0.170045,0.21651,
Isovaleraldehyde,0.0077037,0.0017499,0.0068415,0.0093499,0.015115,0.029243,,,,0.0057344,0.0082437,0.010753,
Hexaldehyde,0.022576,6.9006E-05,0.020994,0.028452,0.04627,0.087803,,,,0.016371,0.0237135,0.031056,
m_p-Tolualdehyde,0.00010854,0,4.2927E-05,8.1725E-05,0.00012353,0.00025181,,,,6.7075E-05,0.0001106625,0.00015425,
Phenylacetaldehyde,0.013703,0.00016541,0.011887,0.018695,0.026092,0.034675,,,,0.0095597,0.01487535,0.020191,
Cyclohexanone,0.00011764,0,8.5903E-05,0.00015322,0.00020519,0.00037719,,,,7.8666E-05,0.000122053,0.00016544,
Methyl acetate,0.0022869,0,0,0.0009976,0.0029453,0.010264,,,,0.0004393,0.0025521,0.0046649,
n-Butyl acetate,0.00015165,0,0.0017895,0.0043514,0.0082158,0.013743,,,,-2.0991E-24,0.00184125,0.0036825,
D5-Siloxane,0.013265,0,0.0048421,0.0097762,0.015108,0.021795,,,,0.011767,0.0132,0.014633,

Concentrations for Mixing solvents,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.055939,0.0164615,0.0265375,0.034447,0.04287925,0.05589355,,,,0.051651,0.055822,0.059993,
Chloroform,0.013341,0.00291721,0.006252725,0.0084011,0.00986585,0.01255775,,,,0.012472,0.013347,0.014222,
Trichlorofluoromethane,0.12124,0,0.045093,0.066042,0.0928325,0.129548,,,,0.11201,0.120745,0.12948,
Dichlorodifluoromethane,0.077949,0,0.01350525,0.037453,0.0730695,0.1360385,,,,0.065644,0.078313,0.090982,
Carbon Tetrachloride,0.031048,0.001817685,0.01143,0.01545,0.024242,0.0335255,,,,0.028606,0.031078,0.03355,
1_1_2-Trichlorotrifluoroethane,0.033333,0,0.01264125,0.0178485,0.0266695,0.0386102,,,,0.030504,0.0333495,0.036195,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.0048488,0.000142948,0.001155775,0.0022199,0.003665975,0.00698335,,,,0.0043571,0.0048464,0.0053357,
Tetrachloroethene,0.002051,0.0003890225,0.000942655,0.00128905,0.001872375,0.00303071,,,,0.0018721,0.00205105,0.00223,
1_2-Dichlorobenzene,0.00061605,0,0,0.000157555,0.0003802,0.001859385,,,,0.00034382,0.00051755,0.00069128,
1_4-Dichlorobenzene,0.00031311,0,0,0,0.00027156,0.000981723499999999,,,,3.4424E-05,0.000211012,0.0003876,
PCBTF,0.0046346,0.0003162165,0.001449,0.0034047,0.005806175,0.0084185,,,,0.0041357,0.0046064,0.0050771,
N-Butane,0.051901,0.00657868,0.026368,0.0538025,0.07976225,0.12854,,,,0.040085,0.0517345,0.063384,
Isobutane,0.042917,0,0.00714195,0.031192,0.07866575,0.1249885,,,,0.03537,0.0427435,0.050117,
N-Pentane,0.014922,0,0,0.00883975,0.026063,0.0600139,,,,0.011251,0.014634,0.018017,
Isopentane,0.13659,0.0260554,0.06615825,0.0980425,0.13534,0.1861385,,,,0.12636,0.13632,0.14628,
2-Methyl pentane,0.17987,0.03923075,0.084326,0.12636,0.1603575,0.216383,,,,0.16902,0.179435,0.18985,
Butene,0.048572,0.013085935,0.0256295,0.0390925,0.049996,0.0741834,,,,0.041377,0.04851,0.055643,
Propylene,0,0,0,0,0.02526675,0.07714235,,,,0,0.0014164,0.0028328,
cis-2-Pentene,0.0044424,0.00092737,0.002318575,0.0031331,0.003633675,0.004450145,,,,0.0040759,0.0044356,0.0047953,
Isoprene,0.081634,0,0,0.0371615,0.120945,0.289596,,,,0.02554,0.07441,0.12328,
alpha-Pinene,0.014051,0,0.001112975,0.0069264,0.02505475,0.05112095,,,,0.0037385,0.01287175,0.022005,
MVK,0.040979,0,0,0.0223945,0.05702925,0.139871,,,,0.01462,0.037414,0.060208,
Benzene,0.17066,0.04713045,0.0816115,0.0973565,0.1316625,0.177688,,,,0.15788,0.17032,0.18276,
Toluene,0.11505,0.02247275,0.0483195,0.08816,0.11936,0.1849655,,,,0.10304,0.113995,0.12495,
Ethylbenzene,0.016017,0.00311563,0.005936325,0.012468,0.01802925,0.0276155,,,,0.014113,0.015837,0.017561,
Propylbenzene,0.0036826,0.0008434795,0.0014871,0.00274005,0.00400315,0.0059954,,,,0.0032854,0.00366965,0.0040539,
m_p-Xylene,0.008167,0,0.0005432725,0.00845395,0.01454925,0.02441265,,,,0.0055397,0.0077125,0.0098853,
o-Xylene,0.011099,0.0007886135,0.00310125,0.00965895,0.01459175,0.0238565,,,,0.00916,0.0108825,0.012605,
p-Isopropyl Toluene,0.0085571,0.0002685605,0.00356215,0.00585315,0.007725225,0.009913505,,,,0.0076645,0.00849475,0.009325,
Naphthalene,0.0046429,6.65535E-05,0.00170355,0.00323405,0.0053868,0.009037235,,,,0.0039219,0.0046243,0.0053267,
Methanol,2.9239,0,0.001095425271725,0.636965,1.942375,3.79589,,,,0,2.2555,4.511,
Ethanol,0.1438,0,0,0,0.04528925,0.2362145,,,,0,0.142685,0.28537,
Phenol,0.13285,0,0.02707825,0.0552365,0.1197225,0.219414,,,,0.11296,0.12909,0.14522,
Formaldehyde,0.52418,0,0.2016925,0.44885,0.8023325,1.28454,,,,0.28638,0.51531,0.74424,
Acetaldehyde,0.15516,0,0.07308075,0.17651,0.2966825,0.6889655,,,,0.050926,0.153243,0.25556,
Isovaleraldehyde,0.0036002,0,0.00127425,0.003919,0.005478975,0.0121112,,,,0.0011876,0.0035879,0.0059882,
Hexaldehyde,0,0,0,0,0.000390575,0.01531375,,,,0,0.00038447,0.00076894,
m_p-Tolualdehyde,0,0,0,6.83375E-05,0.00016484,0.000459651,,,,0,2.1363E-05,4.2726E-05,
Phenylacetaldehyde,0.051668,0,0.00961905,0.0230865,0.0415365,0.0731452499999999,,,,0.044507,0.051036,0.057565,
Cyclohexanone,0,0,0,0.00011015,0.000277425,0.000613585,,,,0,1.79565E-05,3.5913E-05,
Methyl acetate,0.13357,0.03726695,0.06428775,0.0903175,0.11273,0.1453055,,,,0.1257,0.133485,0.14127,
n-Butyl acetate,0.056659,0.001827375,0.01638925,0.047034,0.06909775,0.101898,,,,0.050181,0.056212,0.062243,
D5-Siloxane,0.019351,0,0,0.00999705,0.0212295,0.0451827,,,,0.01484,0.0191615,0.023483,

Concentrations for VCP (siloxane),,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.010851,0.00106155,0.007729775,0.010603,0.0180405,0.0272555,,,,0.0071215,0.01097975,0.014838,
Chloroform,0.0028722,0.00011076525,0.0009070275,0.00184745,0.002843825,0.005901725,,,,0.0019542,0.00288585,0.0038175,
Trichlorofluoromethane,0.0060763,0,0,0.007828,0.02209925,0.0480055,,,,0,0.0072585,0.014517,
Dichlorodifluoromethane,0.055373,0.00750028,0.03073125,0.0562475,0.08124925,0.1161,,,,0.044072,0.0559225,0.067773,
Carbon Tetrachloride,0.0053888,0,0.002740925,0.0045085,0.0094307,0.014936,,,,0.0031878,0.0054949,0.007802,
1_1_2-Trichlorotrifluoroethane,0.0053543,0,0.0015333,0.0038465,0.008120375,0.019814,,,,0.0030685,0.0053799,0.0076913,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.0010619,0,0.00060309,0.00112295,0.002486275,0.003669375,,,,0.00064627,0.001070635,0.001495,
Tetrachloroethene,0.00071355,0,0.0006820625,0.000986525,0.0013052,0.0019697,,,,0.00056628,0.00071693,0.00086758,
1_2-Dichlorobenzene,0,0,0,0,3.72875E-06,0.0001438425,,,,0,3.40765E-05,6.8153E-05,
1_4-Dichlorobenzene,6.968E-05,0,0,0,0.0001516575,0.001141,,,,6.6521E-06,8.342605E-05,0.0001602,
PCBTF,0.00088009,0.00035259,0.00082906,0.0018627,0.003174075,0.004504075,,,,0.00059237,0.000874185,0.001156,
N-Butane,0.058886,0.0026055275,0.051033,0.0644215,0.09141525,0.129505,,,,0.050703,0.0590255,0.067348,
Isobutane,0.07139,0,0.037942,0.0691505,0.0942345,0.133925,,,,0.065937,0.071814,0.077691,
N-Pentane,0,0,0,0,0.0028773,0.012905,,,,0,0.00046123,0.00092246,
Isopentane,0.05114,0,0.02502125,0.0435845,0.06998725,0.11203,,,,0.043134,0.0513865,0.059639,
2-Methyl pentane,0.070374,0,0.0212695,0.0536195,0.07073075,0.15143,,,,0.059291,0.070252,0.081213,
Butene,0.030578,0,0.02564325,0.0346645,0.042656,0.06283625,,,,0.024994,0.0307085,0.036423,
Propylene,0.042631,0,0.0392845,0.062956,0.08037775,0.1102175,,,,0.030818,0.0428835,0.054949,
cis-2-Pentene,0.00038546,0,0,0.000342105,0.0008959325,0.001686975,,,,0.00014067,0.000386855,0.00063304,
Isoprene,0.019423,0,0,0.0042574,0.06045475,0.1261775,,,,-1.5828E-18,0.021703,0.043406,
alpha-Pinene,0.0057311,0,0.001529625,0.00562555,0.0143345,0.0296035,,,,-4.1266E-19,0.00549,0.01098,
MVK,0.013544,0,0.001243535,0.0094271,0.02390925,0.05603125,,,,0.00099211,0.01234106,0.02369,
Benzene,0.027177,0,0,0.00979655,0.02775425,0.0861875,,,,0.014203,0.0271635,0.040124,
Toluene,0.012457,0.002883363,0.023129,0.036319,0.0489905,0.09382875,,,,0.0058485,0.01257825,0.019308,
Ethylbenzene,0.0029402,0.0013262,0.0043354,0.00676465,0.008764875,0.0149725,,,,0.001892,0.00299735,0.0041027,
Propylbenzene,0.00097374,0.000357285,0.001165775,0.0016175,0.0022169,0.003888525,,,,0.00067164,0.00097882,0.001286,
m_p-Xylene,0.00034963,0,0.0034759,0.00847735,0.0114295,0.01636825,,,,-1.559E-19,0.00126905,0.0025381,
o-Xylene,0.0024101,0.00092266,0.0043591,0.0070254,0.0093349,0.0139845,,,,0.0013562,0.0025745,0.0037928,
p-Isopropyl Toluene,0.0021499,0,0,0.00114985,0.00221815,0.0040639,,,,0.0015932,0.00211115,0.0026291,
Naphthalene,0.0035347,0,0.002007325,0.00353935,0.0049621,0.00658975,,,,0.0028655,0.0035377,0.0042099,
Methanol,0.00013477,0,0,0.66438,1.903375,5.65125,,,,-3.0793E-18,1.8491,3.6982,
Ethanol,0.11548,0,0,0.06538,0.20942,0.675395,,,,0,0.13164,0.26328,
Phenol,0,0,0,0,0.007811925,0.02851575,,,,0,0.0021449,0.0042898,
Formaldehyde,0.64828,0.0790515,0.4235275,0.58966,0.6955025,0.9637075,,,,0.4556,0.64811,0.84062,
Acetaldehyde,0.43953,0.16203525,0.347005,0.446515,0.5037875,0.6189875,,,,0.34234,0.439985,0.53763,
Isovaleraldehyde,0,0,0,0.000424685,0.0101579,0.021301,,,,0,0.00078545,0.0015709,
Hexaldehyde,0,0,0,0.0053099,0.02731125,0.056581,,,,0,0.00292765,0.0058553,
m_p-Tolualdehyde,0.00031516,6.984825E-05,0.0003191075,0.00042377,0.0004961175,0.00060515,,,,0.00022965,0.00031614,0.00040263,
Phenylacetaldehyde,0,0,0,0.00719955,0.010344,0.0238255,,,,0,0.0018893,0.0037786,
Cyclohexanone,0.00033169,1.14075E-05,0.0001450225,0.00034419,0.00067398,0.0009606125,,,,0.00023903,0.000334415,0.0004298,
Methyl acetate,0.02956,0,0.003835925,0.0178075,0.03401825,0.0856,,,,0.022164,0.029804,0.037444,
n-Butyl acetate,0,0,0.0016534925,0.010746,0.01822175,0.04219325,,,,0,0.0005249,0.0010498,
D5-Siloxane,0.04467,0.003237,0.027773,0.035112,0.04119175,0.0582355,,,,0.041538,0.04503,0.048522,

Concentrations for VCP (Ethanol),,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,1.5685E-06,0,0.00085243,0.0042122,0.0078653,0.011537,,,,-9.0822E-22,0.0017674,0.0035348,
Chloroform,0.0014743,5.43714E-05,0.0013147,0.0021401,0.0029754,0.00426568,,,,0.00075037,0.001500135,0.0022499,
Trichlorofluoromethane,0,0,0.0011788,0.0080925,0.015007,0.0259176,,,,0,0.00312225,0.0062445,
Dichlorodifluoromethane,0.0023176,0,0,0.0012863,0.006587,0.0411138,,,,0,0.0052085,0.010417,
Carbon Tetrachloride,0.0012783,0,0.00097162,0.0028529,0.0048498,0.00769372,,,,0,0.00152325,0.0030465,
1_1_2-Trichlorotrifluoroethane,0.0016813,0,0.00093622,0.0031386,0.005547,0.00845642,,,,0,0.0018846,0.0037692,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0,0,0,7.8777E-05,0.00043897,0.00110306,,,,0,5.09E-05,0.0001018,
Tetrachloroethene,0.00012905,1.134508E-05,0.00023045,0.00034695,0.00041788,0.000717316,,,,0,0.000137305,0.00027461,
1_2-Dichlorobenzene,0.00011991,0,0,0,8.2401E-05,0.000280672,,,,6.4457E-05,0.0001718785,0.0002793,
1_4-Dichlorobenzene,0,0,0,0,0.00021594,0.000843884,,,,0,7.7385E-05,0.00015477,
PCBTF,0.00072276,0,0,0.00031471,0.00083117,0.00203998,,,,0.0003357,0.0007168,0.0010979,
N-Butane,0.0086313,0,0.0066437,0.01257,0.020317,0.0410528,,,,0.0010885,0.00859275,0.016097,
Isobutane,0,0,0,0.0068818,0.014001,0.0265882,,,,0,0.0013876,0.0027752,
N-Pentane,0,0,0,0,0.0036476,0.01003192,,,,0,0.00056515,0.0011303,
Isopentane,0.019674,0.00294734,0.015644,0.023925,0.031982,0.0473456,,,,0.012829,0.019744,0.026659,
2-Methyl pentane,0.017427,0,0.0036743,0.016157,0.026349,0.038259,,,,0.0091091,0.01751705,0.025925,
Butene,0.013401,0.00624122,0.011926,0.01571,0.019633,0.0302172,,,,0.008137,0.013505,0.018873,
Propylene,0,0,0,0,0.0081248,0.0260522,,,,0,0.0039366,0.0078732,
cis-2-Pentene,0.00034769,0,0.000236,0.00059548,0.00093532,0.00152346,,,,6.8218E-05,0.000359404,0.00065059,
Isoprene,0.048575,0,0.014597,0.037842,0.078699,0.211172,,,,0.022493,0.050635,0.078777,
alpha-Pinene,0.009363,0,0.0026034,0.0073207,0.015247,0.0411288,,,,0.0039547,0.00970135,0.015448,
MVK,0.030294,0.00453398,0.0139,0.026738,0.046892,0.0957862,,,,0.018083,0.0313735,0.044664,
Benzene,0,0,0,0.0093786,0.037694,0.0606722,,,,0,0.00438485,0.0087697,
Toluene,0.0080042,0.00066972,0.0069392,0.017884,0.024265,0.0456998,,,,0.0011142,0.0084701,0.015826,
Ethylbenzene,0.0010752,0.000139072,0.0011924,0.0023533,0.0029586,0.00827908,,,,3.0401E-05,0.001153901,0.0022774,
Propylbenzene,8.4551E-05,0,0.00011011,0.00040668,0.00069143,0.00147124,,,,0,0.00018903,0.00037806,
m_p-Xylene,0,0,0,0.00062503,0.0022347,0.0111244,,,,0,0.00061095,0.0012219,
o-Xylene,0.00070898,0,0.00035875,0.0012694,0.0025679,0.0088438,,,,0,0.00091695,0.0018339,
p-Isopropyl Toluene,0.0027505,0.000207864,0.0008302,0.002816,0.0046271,0.00862784,,,,0.0022044,0.0027774,0.0033504,
Naphthalene,0.00089976,0,0.0005195,0.001054,0.0015654,0.00532808,,,,0.00038117,0.000896385,0.0014116,
Methanol,2.2593,0,1.2653,2.2566,4.4014,7.33406,,,,0,3.0161,6.0322,
Ethanol,4.6651,2.73306,4.2505,4.5969,4.7482,4.9636,,,,4.5341,4.7892,5.0443,
Phenol,0,0,0,0.011145,0.025786,0.0567522,,,,0,0.00405085,0.0081017,
Formaldehyde,0.41838,0.0489522,0.18631,0.2935,0.52796,1.15218,,,,0.2423,0.422345,0.60239,
Acetaldehyde,0.21945,0.0437466,0.10443,0.15516,0.23931,0.650478,,,,0.13432,0.22245,0.31058,
Isovaleraldehyde,0.0052773,0,0.00089735,0.0020623,0.0039347,0.01511,,,,0.0031066,0.00526265,0.0074187,
Hexaldehyde,0.010151,0,0,0.0033991,0.0090119,0.0373106,,,,0.0053547,0.01012385,0.014893,
m_p-Tolualdehyde,7.2121E-05,0,0,0,0.00010694,0.000475524,,,,5.5229E-06,7.268145E-05,0.00013984,
Phenylacetaldehyde,0,0,0,9.4046E-06,0.0047389,0.013082,,,,0,0.0007783,0.0015566,
Cyclohexanone,0.00029413,0,7.8708E-05,0.00016887,0.00024154,0.0009183,,,,0.00022454,0.000296825,0.00036911,
