
Factor Contributions (avg = 1) from Base Run #4 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
4,10/21/21,6.147900E-001,4.928300E+000,1.424700E-001,1.318000E+000,-1.770000E-001,-1.103600E-001,8.788500E-002,3.674100E-001,5.907900E-001
4,10/22/21,3.246500E-002,1.023100E+001,-1.181400E-001,2.559000E+000,-1.606700E-001,-1.792600E-001,9.195200E-001,6.053700E-001,-2.000000E-001
4,10/23/21,3.107400E-001,-1.090300E-002,-1.196400E-001,6.319100E-003,7.671300E-003,-4.325700E-002,4.657900E-001,1.154900E-002,1.801000E-001
4,10/24/21,3.424900E-001,5.365300E+000,5.047500E-001,-2.000000E-001,-1.131000E-001,-1.309500E-001,-1.488800E-001,-1.509800E-001,1.263900E+000
4,10/25/21,3.543100E-001,-2.255800E-003,-1.677000E-002,5.426300E-003,2.020000E-003,-7.948600E-003,2.072900E-002,2.214300E-003,4.156900E-002
4,10/26/21,2.037300E-001,3.333500E+000,6.317000E-002,5.417800E-001,-2.000000E-001,1.163400E+000,-1.343300E-001,-2.537400E-002,1.974500E+000
4,10/27/21,8.821000E-001,-8.158300E-003,4.034400E-001,-1.073900E-001,-2.000000E-001,-2.000000E-001,2.670500E-001,3.299900E-001,3.109800E+000
4,10/28/21,1.153500E+000,-1.908300E-002,-2.000000E-001,9.359100E-001,-2.000000E-001,-1.591800E-001,-1.475600E-001,5.067400E-001,2.780300E+000
4,10/29/21,8.954200E-001,-2.217200E-002,-1.151400E-001,1.224700E+000,-8.555900E-002,1.756300E-001,2.864900E-001,7.929700E-001,2.626500E+000
4,10/30/21,7.571200E-001,-4.882500E-003,-3.002800E-002,2.146700E-002,-1.137000E-002,9.206000E-005,1.522700E-002,-1.698100E-002,-1.943400E-001
4,10/31/21,-2.000000E-001,5.693500E+000,7.873400E-001,2.746700E+000,-2.000000E-001,-1.180100E-001,-2.000000E-001,1.669100E+000,1.070200E+000
