**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 19

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
MVK,  0.47459,  0.00000,  0.22926,  0.46076,  0.64888,  2.25515,  0.55978,  0.40465,  0.72287,  0.85263
Benzene,  0.01288,  0.00000,  0.01011,  0.02093,  0.96330,  1.97835,  0.35377,  0.46957,  1.32732, 36.45735
Toluene,  1.81876,  0.39728,  0.65350,  1.68713,  1.83180,  4.71048,  1.57739,  0.85901,  0.54457,  0.47230
Ethylbenzene,  0.28371,  0.06989,  0.15388,  0.26243,  0.28486,  0.72418,  0.26014,  0.11879,  0.45663,  0.41871
Propylbenzene,  0.07876,  0.01332,  0.05004,  0.07213,  0.07866,  0.18263,  0.07021,  0.02670,  0.38027,  0.33899
m_p-Xylene,  0.79112,  0.00000,  0.00000,  0.74224,  0.81155,  2.36298,  0.64178,  0.52667,  0.82064,  0.66573
o-Xylene,  0.34738,  0.06973,  0.09490,  0.32228,  0.35230,  0.90633,  0.29317,  0.17839,  0.60848,  0.51354
p-Isopropyl Toluene,  0.05249,  0.00000,  0.04328,  0.05182,  0.10457,  0.10481,  0.05860,  0.03576,  0.61024,  0.68119
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.08044,  0.08209,  0.02342,  0.03684,  1.57325,  0.00000
Methanol, 31.40556,  0.00000,  0.00000, 29.98121, 35.80372, 68.12064, 22.31294, 18.07407,  0.81003,  0.57551
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 14.28332,  1.02992,  2.87394,  2.79045,  0.00000
Phenol,  2.09637,  0.00000,  0.00000,  1.95285,  2.15348,  5.13245,  1.55129,  1.15245,  0.74290,  0.54974
Formaldehyde, 20.70726,  2.85243, 18.87520, 20.60971, 41.02101, 41.07288, 25.05099, 11.44308,  0.45679,  0.55261
Acetaldehyde, 14.15434,  0.00000, 10.69671, 13.93569, 26.08195, 26.12283, 15.11612,  8.26681,  0.54689,  0.58405
Isovaleraldehyde,  0.70563,  0.00000,  0.00000,  0.66980,  0.73028,  1.81974,  0.58743,  0.44378,  0.75546,  0.62891
Hexaldehyde,  2.10751,  0.00000,  0.00000,  1.98912,  2.18786,  5.48376,  1.70433,  1.27289,  0.74686,  0.60398
m_p-Tolualdehyde,  0.01091,  0.00000,  0.00975,  0.01065,  0.02003,  0.02053,  0.01175,  0.00631,  0.53738,  0.57871
Phenylacetaldehyde,  1.12919,  0.00000,  0.00000,  1.03124,  1.13267,  1.78377,  0.72210,  0.56687,  0.78502,  0.50201
Cyclohexanone,  0.01245,  0.00000,  0.01141,  0.01227,  0.01717,  0.01727,  0.01207,  0.00487,  0.40312,  0.39078
Methyl acetate,  0.34982,  0.00000,  0.30492,  0.34209,  1.75214,  1.75846,  0.68470,  0.68482,  1.00018,  1.95766
n-Butyl acetate,  0.28968,  0.03348,  0.13036,  0.27405,  0.33380,  1.30959,  0.30997,  0.21550,  0.69521,  0.74391
D5-Siloxane,  1.10747,  0.07291,  0.98006,  1.08589,  2.69683,  2.70062,  1.42177,  0.86756,  0.61019,  0.78337

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.56883,  0.43837,  0.51024,  0.52526,  0.56776,  0.59319,  0.53192,  0.04099,  0.07705,  0.07205
Chloroform,  0.10340,  0.06732,  0.08462,  0.08847,  0.10277,  0.10785,  0.09141,  0.01184,  0.12951,  0.11450
Trichlorofluoromethane,  1.67013,  0.00000,  1.47807,  1.51937,  1.66693,  1.74164,  1.53651,  0.20589,  0.13400,  0.12328
Dichlorodifluoromethane,  3.84083,  2.70899,  3.60887,  3.68660,  3.85865,  4.00244,  3.66524,  0.27367,  0.07467,  0.07125
Carbon Tetrachloride,  0.52976,  0.14842,  0.46988,  0.48812,  0.52909,  0.55297,  0.49149,  0.05234,  0.10649,  0.09880
1_1_2-Trichlorotrifluoroethane,  0.62791,  0.16453,  0.56182,  0.57784,  0.62426,  0.65478,  0.58262,  0.06170,  0.10590,  0.09826
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.15149,  0.04607,  0.13938,  0.14323,  0.15189,  0.15791,  0.14292,  0.01367,  0.09566,  0.09025
Tetrachloroethene,  0.00521,  0.00270,  0.00396,  0.00506,  0.00530,  0.03452,  0.00494,  0.00311,  0.62933,  0.59646
1_2-Dichlorobenzene,  0.00161,  0.00000,  0.00159,  0.00167,  0.00505,  0.00692,  0.00325,  0.00212,  0.65175,  1.32074
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00397,  0.01829,  0.00172,  0.00277,  1.60743,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03364,  0.00050,  0.00340,  6.87628,  0.00000
N-Butane,  0.87011,  0.31120,  0.85605,  0.89066,  1.29016,  3.10301,  0.97992,  0.35708,  0.36439,  0.41038
Isobutane,  0.00000,  0.00000,  0.00000,  0.12594,  0.46526,  3.28742,  0.23168,  0.37416,  1.61499,  0.00000
N-Pentane,  0.03191,  0.00000,  0.02990,  0.03284,  0.12314,  0.26913,  0.07252,  0.05925,  0.81702,  1.85662
Isopentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.07098,  1.86139,  0.04252,  0.18680,  4.39365,  0.00000
2-Methyl pentane,  0.20180,  0.00000,  0.12784,  0.20542,  0.22612,  2.77624,  0.19016,  0.27459,  1.44398,  1.36071
Butene,  0.40623,  0.20617,  0.40161,  0.41782,  0.49018,  1.42923,  0.42829,  0.12845,  0.29990,  0.31619
Propylene,  1.99007,  0.66938,  1.86897,  2.02408,  2.07420,  3.05969,  1.84455,  0.45958,  0.24916,  0.23094
cis-2-Pentene,  0.02489,  0.01078,  0.02424,  0.02542,  0.03146,  0.03262,  0.02632,  0.00443,  0.16840,  0.17810
Isoprene,  0.25539,  0.00000,  0.27639,  1.12626,  1.15965,  2.78420,  0.85571,  0.58963,  0.68906,  2.30880
alpha-Pinene,  0.24963,  0.06509,  0.25574,  0.39763,  0.40860,  0.74367,  0.35736,  0.11194,  0.31323,  0.44842
MVK,  0.01308,  0.00000,  0.02089,  0.45966,  0.47346,  1.08101,  0.30587,  0.27231,  0.89029, 20.81464
Benzene,  0.47615,  0.19785,  0.35876,  0.43735,  0.47922,  0.70407,  0.41890,  0.08374,  0.19990,  0.17587
Toluene,  0.06373,  0.00426,  0.05538,  0.06280,  0.07736,  0.55859,  0.09077,  0.08155,  0.89847,  1.27963
Ethylbenzene,  0.00957,  0.00118,  0.00790,  0.00934,  0.01267,  0.12280,  0.01508,  0.01617,  1.07227,  1.69009
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03618,  0.00142,  0.00430,  3.01709,  0.00000
m_p-Xylene,  0.02618,  0.00000,  0.02184,  0.02570,  0.02854,  0.10226,  0.03221,  0.02230,  0.69212,  0.85178
o-Xylene,  0.00322,  0.00000,  0.00000,  0.00282,  0.00699,  0.08398,  0.00987,  0.01719,  1.74187,  5.33780
p-Isopropyl Toluene,  0.00498,  0.00000,  0.00519,  0.00802,  0.01313,  0.08029,  0.01036,  0.00923,  0.89008,  1.85382
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.08207,  0.00503,  0.01284,  2.55571,  0.00000
Methanol, 75.21016, 23.98698, 70.72198, 71.69717, 74.73397, 75.89970, 71.66417,  5.71061,  0.07969,  0.07593
Ethanol,  5.24161,  0.00000,  4.62928,  5.05750,  5.34111,  7.19525,  4.81834,  1.09860,  0.22800,  0.20959
Phenol,  1.45071,  0.13948,  1.40330,  1.43954,  1.50107,  2.59212,  1.46418,  0.23162,  0.15819,  0.15966
Formaldehyde,  2.14593,  1.95451,  2.22458,  4.69232,  5.06912, 26.77718,  4.55668,  3.20248,  0.70281,  1.49235
Acetaldehyde,  0.00000,  0.00000,  0.00000,  0.28682,  1.32772, 17.03152,  0.92148,  2.01626,  2.18807,  0.00000
Isovaleraldehyde,  0.61125,  0.14719,  0.54035,  0.55845,  0.61382,  0.63711,  0.56645,  0.06594,  0.11641,  0.10788
Hexaldehyde,  1.66176,  0.81498,  1.55507,  1.59515,  1.68332,  1.84842,  1.57022,  0.18081,  0.11515,  0.10881
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00022,  0.00068,  0.01238,  0.00066,  0.00150,  2.28886,  0.00000
Phenylacetaldehyde,  1.31506,  0.25164,  1.23153,  1.26182,  1.32541,  1.39052,  1.25183,  0.12648,  0.10104,  0.09618
Cyclohexanone,  0.00655,  0.00481,  0.00569,  0.00654,  0.00678,  0.01200,  0.00666,  0.00120,  0.17992,  0.18292
Methyl acetate,  0.22374,  0.00000,  0.17581,  0.18171,  0.22406,  1.03024,  0.18123,  0.10854,  0.59890,  0.48510
n-Butyl acetate,  0.00716,  0.00000,  0.00286,  0.00588,  0.00760,  0.05857,  0.01016,  0.01343,  1.32142,  1.87461
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.64268,  0.01688,  0.16426,  9.72814,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.29989,  0.00000,  0.28882,  0.38740,  0.43656,  1.17790,  0.41003,  0.17612,  0.42952,  0.58726
Chloroform,  0.02006,  0.00000,  0.01940,  0.05862,  0.07098,  0.41898,  0.06253,  0.05925,  0.94759,  2.95426
Trichlorofluoromethane,  1.24727,  0.00000,  1.17473,  1.28431,  1.39647,  3.00226,  1.36869,  0.51768,  0.37823,  0.41505
Dichlorodifluoromethane,  1.20736,  0.00000,  1.04933,  1.22070,  1.42266,  3.13672,  1.26947,  0.54828,  0.43190,  0.45412
Carbon Tetrachloride,  0.31512,  0.01255,  0.29663,  0.33897,  0.37973,  0.79125,  0.35833,  0.11838,  0.33036,  0.37565
1_1_2-Trichlorotrifluoroethane,  0.33503,  0.00992,  0.31901,  0.36457,  0.40410,  0.87459,  0.38562,  0.13507,  0.35026,  0.40315
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.07055,  0.00000,  0.06259,  0.07058,  0.07889,  0.15692,  0.07126,  0.01965,  0.27581,  0.27859
Tetrachloroethene,  0.00542,  0.00025,  0.00508,  0.00915,  0.01013,  0.06678,  0.01059,  0.00996,  0.94018,  1.83683
1_2-Dichlorobenzene,  0.00159,  0.00000,  0.00134,  0.00162,  0.00188,  0.00861,  0.00196,  0.00190,  0.96763,  1.19134
1_4-Dichlorobenzene,  0.00480,  0.00000,  0.00409,  0.00464,  0.00490,  0.01873,  0.00478,  0.00344,  0.72100,  0.71701
PCBTF,  0.00122,  0.00000,  0.00117,  0.00304,  0.00651,  0.06774,  0.00611,  0.00990,  1.62042,  8.12880
N-Butane,  0.18189,  0.12160,  0.17788,  0.26939,  0.32646,  5.28296,  0.49939,  0.93772,  1.87772,  5.15544
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.58662,  0.35928,  1.19602,  3.32896,  0.00000
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00578,  0.00006,  0.00058, 10.00000,  0.00000
Isopentane,  0.54614,  0.15616,  0.52901,  0.93938,  1.37688,  8.04639,  1.11108,  1.01021,  0.90922,  1.84973
2-Methyl pentane,  0.30270,  0.20519,  0.28687,  0.83504,  1.65241,  9.07416,  1.12924,  1.34046,  1.18705,  4.42841
Butene,  0.30525,  0.19221,  0.29770,  0.48398,  0.53224,  2.84863,  0.52933,  0.44658,  0.84366,  1.46298
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.30558,  0.12518,  0.57416,  4.58656,  0.00000
cis-2-Pentene,  0.03040,  0.00634,  0.02830,  0.03063,  0.04076,  0.13358,  0.03924,  0.02171,  0.55333,  0.71423
Isoprene,  9.32233,  0.00000,  6.74977,  7.86101,  8.82926, 11.32644,  7.43696,  2.19669,  0.29538,  0.23564
alpha-Pinene,  1.69697,  0.00000,  1.23042,  1.42287,  1.60846,  2.06193,  1.34873,  0.37922,  0.28117,  0.22347
MVK,  4.30713,  0.00000,  3.07756,  3.69372,  4.08207,  5.23335,  3.43993,  1.00533,  0.29225,  0.23341
Benzene,  0.23798,  0.00000,  0.22380,  0.72582,  0.92938,  4.06477,  0.75174,  0.67707,  0.90067,  2.84509
Toluene,  0.63965,  0.19302,  0.56367,  0.61527,  0.66633,  2.41274,  0.69066,  0.27611,  0.39978,  0.43166
Ethylbenzene,  0.10569,  0.03522,  0.09445,  0.10491,  0.11013,  0.32969,  0.11236,  0.03821,  0.34008,  0.36154
Propylbenzene,  0.03063,  0.01131,  0.02822,  0.03069,  0.03361,  0.11018,  0.03398,  0.01239,  0.36470,  0.40458
m_p-Xylene,  0.17759,  0.00000,  0.12903,  0.14526,  0.17154,  0.21808,  0.13142,  0.06017,  0.45784,  0.33879
o-Xylene,  0.11971,  0.02479,  0.10096,  0.10886,  0.11957,  0.19511,  0.10842,  0.03138,  0.28946,  0.26215
p-Isopropyl Toluene,  0.12208,  0.05360,  0.11510,  0.12448,  0.13847,  0.29162,  0.13923,  0.04782,  0.34345,  0.39169
Naphthalene,  0.10263,  0.04544,  0.09070,  0.10218,  0.10977,  0.19956,  0.10299,  0.02375,  0.23063,  0.23144
Methanol, 33.51077,  0.00000, 29.23015, 34.57681, 38.65772, 56.98052, 33.04632,  9.55605,  0.28917,  0.28516
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  1.75354, 43.98908,  1.68437,  5.43639,  3.22755,  0.00000
Phenol,  3.52211,  0.00000,  3.04864,  3.26102,  3.56647,  4.94846,  3.19927,  0.92216,  0.28824,  0.26182
Formaldehyde, 27.71627, 13.69784, 24.26623, 25.89042, 27.87806, 39.12050, 26.30120,  3.67652,  0.13979,  0.13265
Acetaldehyde, 11.63605,  5.91594, 10.21156, 11.27520, 11.71422, 24.42159, 11.44767,  2.65450,  0.23188,  0.22813
Isovaleraldehyde,  0.24697,  0.00000,  0.17840,  0.20521,  0.24133,  0.39367,  0.18775,  0.08127,  0.43288,  0.32908
Hexaldehyde,  0.56980,  0.00000,  0.34044,  0.38916,  0.55910,  0.79253,  0.38714,  0.21653,  0.55932,  0.38002
m_p-Tolualdehyde,  0.00751,  0.00153,  0.00606,  0.00648,  0.00736,  0.01886,  0.00686,  0.00261,  0.37978,  0.34692
Phenylacetaldehyde,  1.01674,  0.00000,  0.88090,  0.96329,  1.02435,  1.82910,  0.93585,  0.28207,  0.30141,  0.27743
Cyclohexanone,  0.00540,  0.00000,  0.00438,  0.00481,  0.00536,  0.01591,  0.00448,  0.00263,  0.58801,  0.48784
Methyl acetate,  0.00000,  0.00000,  0.00000,  0.31621,  0.56221,  3.68557,  0.40620,  0.56318,  1.38648,  0.00000
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.41793,  0.02365,  0.07689,  3.25117,  0.00000
D5-Siloxane,  0.03130,  0.00000,  0.03064,  0.20797,  0.47823,  2.96631,  0.33066,  0.49364,  1.49288, 15.77261

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.56743,  0.11801,  0.28404,  0.42636,  0.62306,  0.95072,  0.45657,  0.17354,  0.38009,  0.30583
Chloroform,  0.13176,  0.01386,  0.06929,  0.09458,  0.14443,  0.65997,  0.11198,  0.08684,  0.77547,  0.65906
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.28910,  2.37541,  0.20542,  0.38528,  1.87563,  0.00000
Dichlorodifluoromethane,  2.93152,  0.00000,  0.79300,  2.36674,  3.29796,  6.56383,  2.13503,  1.35010,  0.63236,  0.46055
Carbon Tetrachloride,  0.18650,  0.00000,  0.00000,  0.18423,  0.21093,  1.09059,  0.16237,  0.18518,  1.14048,  0.99294
1_1_2-Trichlorotrifluoroethane,  0.20297,  0.00000,  0.11489,  0.17489,  0.22798,  0.37915,  0.16995,  0.06900,  0.40602,  0.33997
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.04967,  0.00000,  0.03114,  0.04614,  0.05604,  0.22168,  0.05143,  0.03643,  0.70832,  0.73345
Tetrachloroethene,  0.03950,  0.01498,  0.03421,  0.04460,  0.04977,  0.17660,  0.04376,  0.02176,  0.49727,  0.55097
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.02984,  0.46543,  0.51969,  0.15763,  0.21395,  1.35736,  0.00000
1_4-Dichlorobenzene,  0.00002,  0.00000,  0.00008,  0.15444,  0.51649,  1.61567,  0.33178,  0.39518,  1.19111,24660.19901
PCBTF,  0.04038,  0.00355,  0.03991,  0.04639,  0.05168,  0.34123,  0.05618,  0.05214,  0.92808,  1.29146
N-Butane,  3.31826,  0.00000,  2.56414,  3.66699,  3.77547, 12.32010,  3.35917,  1.94980,  0.58044,  0.58760
Isobutane,  4.13953,  0.00000,  1.27560,  1.40933,  4.53176,  5.86014,  2.55485,  1.75419,  0.68661,  0.42377
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.73639,  0.16942,  0.70054,  4.13498,  0.00000
Isopentane,  2.67217,  0.00000,  1.43196,  1.67597,  2.97110,  5.79405,  2.03039,  1.08955,  0.53662,  0.40774
2-Methyl pentane,  3.99296,  0.00000,  0.00000,  0.30170,  4.35123,  4.52406,  1.80825,  2.03416,  1.12493,  0.50944
Butene,  1.65621,  0.00000,  1.11676,  1.34531,  1.82788,  5.12437,  1.41823,  0.84400,  0.59511,  0.50960
Propylene,  2.26200,  0.00000,  2.48359,  3.62335,  8.84552, 20.48413,  5.57639,  4.35507,  0.78098,  1.92532
cis-2-Pentene,  0.02625,  0.00000,  0.00000,  0.01783,  0.02920,  0.11617,  0.01821,  0.02288,  1.25656,  0.87165
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  1.07815,  4.97220,  0.51763,  0.83990,  1.62259,  0.00000
alpha-Pinene,  0.11387,  0.00029,  0.12573,  0.17892,  0.34883,  1.15222,  0.24144,  0.20570,  0.85200,  1.80646
MVK,  0.23750,  0.00000,  0.17970,  0.26942,  0.43985,  2.33796,  0.32181,  0.28341,  0.88066,  1.19330
Benzene,  1.25525,  0.00000,  0.00000,  0.96256,  1.41611,  5.72459,  0.83860,  0.96041,  1.14525,  0.76512
Toluene,  0.72431,  0.11124,  0.77694,  0.82174,  1.64427,  6.88683,  1.29202,  1.06010,  0.82050,  1.46360
Ethylbenzene,  0.16388,  0.01216,  0.17531,  0.18534,  0.25436,  1.17993,  0.22816,  0.17166,  0.75238,  1.04746
Propylbenzene,  0.05065,  0.00657,  0.05105,  0.05726,  0.07049,  0.13978,  0.06104,  0.02573,  0.42147,  0.50790
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.05093,  0.63514,  1.35148,  0.31841,  0.36822,  1.15642,  0.00000
o-Xylene,  0.11651,  0.00000,  0.12688,  0.13459,  0.30114,  1.03893,  0.22479,  0.18403,  0.81870,  1.57950
p-Isopropyl Toluene,  0.10061,  0.00000,  0.04995,  0.05626,  0.10961,  0.12146,  0.07115,  0.03531,  0.49636,  0.35098
Naphthalene,  0.14455,  0.00000,  0.00000,  0.04472,  0.16271,  0.22798,  0.07692,  0.07997,  1.03969,  0.55326
Methanol, 11.55200,  0.00000,  0.00000, 30.64242, 37.46355, 75.34573, 26.13964, 23.56527,  0.90151,  2.03993
Ethanol,  3.44669,  0.00000,  0.00000,  2.27228,  3.90639, 13.03665,  2.51608,  2.91108,  1.15699,  0.84460
Phenol,  0.00000,  0.00000,  0.00000,  0.53959,  2.66670,  6.07748,  1.25889,  1.47466,  1.17139,  0.00000
Formaldehyde, 33.72002,  0.00000, 17.40989, 20.41130, 37.34925, 41.04858, 23.09903, 12.64046,  0.54723,  0.37487
Acetaldehyde, 22.20385,  0.44203, 12.95447, 14.21276, 24.88532, 38.74756, 16.78819,  8.20625,  0.48881,  0.36959
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.20733,  0.84258,  1.03203,  0.36592,  0.38097,  1.04114,  0.00000
Hexaldehyde,  0.12425,  0.00000,  0.13643,  0.16537,  2.29956,  3.06699,  1.02382,  1.04637,  1.02202,  8.42173
m_p-Tolualdehyde,  0.01683,  0.00000,  0.00909,  0.01010,  0.01887,  0.02309,  0.01212,  0.00629,  0.51875,  0.37366
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.69894,  1.74115,  3.14034,  0.89177,  0.91041,  1.02089,  0.00000
Cyclohexanone,  0.01579,  0.00268,  0.01160,  0.01294,  0.01781,  0.03884,  0.01492,  0.00624,  0.41819,  0.39500
Methyl acetate,  1.50594,  0.00000,  0.14849,  0.73973,  1.66105,  6.56197,  0.93664,  1.07816,  1.15109,  0.71593
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.11258,  0.50517,  3.24621,  0.32909,  0.52038,  1.58127,  0.00000
D5-Siloxane,  2.29039,  0.12855,  0.75896,  1.13473,  2.53424,  7.62160,  1.61491,  1.24178,  0.76895,  0.54217

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  1.59618,  1.04241,  1.44446,  1.65849,  2.20829,  2.82999,  1.82832,  0.46226,  0.25283,  0.28960
Chloroform,  0.39807,  0.23784,  0.35923,  0.41794,  0.56415,  0.72343,  0.45772,  0.11772,  0.25719,  0.29572
Trichlorofluoromethane,  3.38288,  2.35951,  3.03671,  3.46379,  4.49833,  5.88720,  3.72032,  0.87066,  0.23403,  0.25737
Dichlorodifluoromethane,  1.77452,  0.00000,  1.55348,  1.66091,  2.02011,  3.88418,  1.79328,  0.74032,  0.41283,  0.41719
Carbon Tetrachloride,  0.83894,  0.53126,  0.74698,  0.81333,  1.05639,  1.43424,  0.89914,  0.21123,  0.23492,  0.25178
1_1_2-Trichlorotrifluoroethane,  0.91910,  0.53548,  0.82468,  0.91736,  1.14654,  1.55402,  0.98838,  0.22515,  0.22779,  0.24497
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.12223,  0.02664,  0.10931,  0.11656,  0.15272,  0.23040,  0.13005,  0.03602,  0.27695,  0.29467
Tetrachloroethene,  0.06581,  0.04179,  0.05962,  0.07759,  0.09630,  0.12502,  0.07865,  0.02130,  0.27085,  0.32373
1_2-Dichlorobenzene,  0.01977,  0.00000,  0.01700,  0.01838,  0.02205,  0.04746,  0.01828,  0.00829,  0.45360,  0.41954
1_4-Dichlorobenzene,  0.01068,  0.00000,  0.00428,  0.00640,  0.00969,  0.03296,  0.00672,  0.00526,  0.78252,  0.49284
PCBTF,  0.16898,  0.09287,  0.15305,  0.19925,  0.25205,  0.35456,  0.20472,  0.06008,  0.29347,  0.35555
N-Butane,  1.73866,  0.90506,  1.49884,  1.61887,  2.05381,  7.20982,  2.33165,  1.67069,  0.71653,  0.96091
Isobutane,  1.59097,  0.00000,  1.43102,  1.61307,  2.36237,  4.95605,  1.98748,  1.02777,  0.51712,  0.64600
N-Pentane,  0.59895,  0.00000,  0.53530,  0.60902,  0.94914,  3.59402,  0.98167,  0.89987,  0.91667,  1.50241
Isopentane,  4.38484,  2.90220,  3.96425,  4.99951,  6.49622,  9.29921,  5.36190,  1.64387,  0.30658,  0.37490
2-Methyl pentane,  5.62879,  3.71297,  5.09808,  6.33599,  8.46722, 11.06704,  6.77635,  1.91118,  0.28204,  0.33954
Butene,  1.42912,  0.92385,  1.27892,  1.37253,  1.74671,  3.73654,  1.71622,  0.74157,  0.43210,  0.51890
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.27144,  0.33228,  0.82785,  2.49141,  0.00000
cis-2-Pentene,  0.12957,  0.08904,  0.11724,  0.14534,  0.20315,  0.26203,  0.15985,  0.04992,  0.31231,  0.38530
Isoprene,  0.46937,  0.00000,  0.00000,  0.00000,  0.46920,  6.21016,  0.56127,  1.19462,  2.12844,  2.54514
alpha-Pinene,  0.07398,  0.00000,  0.00000,  0.05548,  0.07436,  1.15248,  0.09717,  0.21312,  2.19332,  2.88074
MVK,  0.29048,  0.00000,  0.06897,  0.11259,  0.28372,  3.21943,  0.33376,  0.60963,  1.82653,  2.09869
Benzene,  5.02550,  3.23172,  4.52749,  5.43140,  6.92888,  8.91549,  5.72608,  1.40882,  0.24604,  0.28033
Toluene,  3.49437,  2.27660,  3.18417,  4.28499,  6.12615,  9.18336,  4.63551,  1.65446,  0.35691,  0.47346
Ethylbenzene,  0.48691,  0.32273,  0.44375,  0.59857,  0.85609,  1.33045,  0.65313,  0.24149,  0.36974,  0.49596
Propylbenzene,  0.10867,  0.07886,  0.09904,  0.12777,  0.17802,  0.27773,  0.14015,  0.04818,  0.34375,  0.44335
m_p-Xylene,  0.22283,  0.15349,  0.20037,  0.23829,  0.34541,  1.14603,  0.34212,  0.23592,  0.68957,  1.05874
o-Xylene,  0.33163,  0.23404,  0.30068,  0.41297,  0.59196,  1.07840,  0.46514,  0.19957,  0.42906,  0.60180
p-Isopropyl Toluene,  0.23174,  0.16984,  0.20882,  0.24769,  0.30736,  0.38940,  0.25900,  0.05881,  0.22705,  0.25376
Naphthalene,  0.11553,  0.02735,  0.10375,  0.12783,  0.16835,  0.34043,  0.13567,  0.04822,  0.35543,  0.41740
Methanol, 33.34964,  0.00000, 11.86276, 33.70717, 39.65182, 56.33354, 26.78767, 16.15319,  0.60301,  0.48436
Ethanol,  3.61823,  0.00000,  3.28922,  4.39792,  5.83380, 12.50432,  4.68727,  2.55860,  0.54586,  0.70714
Phenol,  3.25903,  1.23392,  2.82822,  3.04149,  3.61540,  6.06424,  3.19626,  0.90164,  0.28209,  0.27666
Formaldehyde, 11.98532,  0.00000,  7.85038, 10.21658, 11.13747, 30.67190,  9.98815,  5.71617,  0.57230,  0.47693
Acetaldehyde,  3.95513,  0.00000,  0.93808,  3.19288,  3.67201, 11.35816,  2.68563,  2.44430,  0.91014,  0.61801
Isovaleraldehyde,  0.08242,  0.00000,  0.07108,  0.07754,  0.10357,  0.19057,  0.07999,  0.03594,  0.44927,  0.43603
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01050,  0.00026,  0.00140,  5.44401,  0.00000
Phenylacetaldehyde,  1.26212,  0.67600,  1.13410,  1.27184,  1.55995,  2.19441,  1.36913,  0.32901,  0.24030,  0.26068
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01305,  0.00065,  0.00228,  3.52512,  0.00000
Methyl acetate,  4.26340,  2.51522,  3.83684,  4.78666,  6.17358,  7.94449,  5.00948,  1.31922,  0.26335,  0.30943
n-Butyl acetate,  1.89397,  0.92253,  1.70462,  2.36905,  3.45958,  5.25577,  2.60246,  1.00008,  0.38428,  0.52803
D5-Siloxane,  0.68170,  0.00000,  0.28012,  0.52281,  0.63004,  1.37442,  0.47106,  0.26397,  0.56037,  0.38722

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.73907,  0.41268,  0.76622,  0.77054,  1.02198,  1.18256,  0.82259,  0.16945,  0.20600,  0.22927
Chloroform,  0.07802,  0.06811,  0.08114,  0.11088,  0.11243,  0.25455,  0.10667,  0.03120,  0.29249,  0.39992
