
Factor Profiles (conc. of species) from Base Run #59 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
59,m_p-Tolualdehyde,3.912500E-005,4.773900E-004,3.091200E-004,6.853100E-005,0.000000E+000,1.085400E-004,0.000000E+000,3.151600E-004,7.212100E-005
59,Phenylacetaldehyde,3.607000E-004,0.000000E+000,3.330400E-002,1.988600E-003,5.964400E-002,1.370300E-002,5.166800E-002,0.000000E+000,0.000000E+000
59,Cyclohexanone,8.827300E-005,7.301700E-004,2.198900E-004,0.000000E+000,2.989400E-004,1.176400E-004,0.000000E+000,3.316900E-004,2.941300E-004
59,Methyl acetate,5.971700E-003,1.851900E-002,0.000000E+000,1.420400E-002,7.189300E-003,2.286900E-003,1.335700E-001,2.956000E-002,9.744200E-003
59,n-Butyl acetate,5.818100E-003,4.921200E-002,0.000000E+000,2.014300E-002,1.073500E-003,1.516500E-004,5.665900E-002,0.000000E+000,7.920400E-003
59,D5-Siloxane,3.224500E-003,2.676200E-003,1.052000E-003,1.668600E-002,0.000000E+000,1.326500E-002,1.935100E-002,4.467000E-002,1.271700E-002

Factor Profiles (% of species sum) from Base Run #59 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
59,Dichloromethane,4.247616E+000,5.584736E+000,6.233736E+000,7.702544E+000,1.985080E+001,2.944097E+000,4.475389E+001,8.681323E+000,1.254876E-003
59,Chloroform,2.427481E+000,2.335553E+000,9.069012E-001,6.429204E+000,1.677896E+001,2.889245E+000,5.146526E+001,1.108002E+001,5.687372E+000
59,Trichlorofluoromethane,1.940782E+000,1.241724E+000,1.550601E+001,2.655827E+000,2.766838E+001,1.221280E+000,4.739087E+001,2.375133E+000,0.000000E+000
59,Dichlorodifluoromethane,2.181154E+000,3.280375E+000,1.037950E+001,5.435359E+000,4.264812E+001,2.236513E+000,1.944650E+001,1.381430E+001,5.781882E-001
59,Carbon Tetrachloride,1.253234E+000,2.305379E+000,1.322519E+001,0.000000E+000,3.104868E+001,0.000000E+000,4.294558E+001,7.453786E+000,1.768144E+000
59,1_1_2-Trichlorotrifluoroethane,1.491140E+000,0.000000E+000,1.362574E+001,0.000000E+000,3.309234E+001,1.548516E+000,4.148584E+001,6.663896E+000,2.092525E+000
59,1_2-Dichloro-1_1_2_2-tetrafluoroethane,1.867956E+000,0.000000E+000,1.309920E+001,7.678140E+000,4.026116E+001,1.828040E+000,2.892980E+001,6.335703E+000,0.000000E+000
59,Tetrachloroethene,2.960284E+000,2.079896E+001,3.546273E+000,8.023082E+000,4.364941E+000,9.569766E+000,3.596246E+001,1.251146E+001,2.262777E+000
