**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 2

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Isobutane,  0.10595,  0.08342,  0.09843,  0.10021,  0.10971,  0.14172,  0.10467,  0.01326,  0.12669,  0.12517
N-Pentane,  0.00473,  0.00000,  0.00000,  0.00406,  0.01439,  0.02176,  0.00689,  0.00819,  1.18794,  1.73023
Isopentane,  0.06583,  0.00000,  0.02307,  0.03665,  0.06138,  0.08949,  0.04110,  0.02226,  0.54167,  0.33818
2-Methyl pentane,  0.06686,  0.01487,  0.03867,  0.04170,  0.06193,  0.10991,  0.04945,  0.02039,  0.41246,  0.30501
Butene,  0.03855,  0.02674,  0.02855,  0.03859,  0.04227,  0.04345,  0.03605,  0.00626,  0.17371,  0.16247
Propylene,  0.04777,  0.03537,  0.05644,  0.08072,  0.08477,  0.10765,  0.07431,  0.01892,  0.25467,  0.39611
cis-2-Pentene,  0.00086,  0.00040,  0.00055,  0.00086,  0.00107,  0.00127,  0.00082,  0.00028,  0.33832,  0.32203
Isoprene,  0.00000,  0.00000,  0.00000,  0.00327,  0.01429,  0.01484,  0.00568,  0.00633,  1.11549,  0.00000
alpha-Pinene,  0.00000,  0.00000,  0.00050,  0.00314,  0.00754,  0.00772,  0.00387,  0.00306,  0.79100,  0.00000
MVK,  0.00360,  0.00228,  0.00626,  0.00838,  0.01167,  0.01634,  0.00860,  0.00357,  0.41556,  0.99299
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00504,  0.01409,  0.00237,  0.00402,  1.69982,  0.00000
Toluene,  0.01336,  0.00259,  0.00717,  0.00874,  0.01264,  0.02860,  0.01002,  0.00631,  0.63021,  0.47286
Ethylbenzene,  0.00233,  0.00067,  0.00144,  0.00178,  0.00224,  0.00511,  0.00191,  0.00100,  0.52519,  0.42905
Propylbenzene,  0.00081,  0.00033,  0.00056,  0.00075,  0.00083,  0.00122,  0.00071,  0.00024,  0.34190,  0.30025
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
o-Xylene,  0.00131,  0.00000,  0.00029,  0.00086,  0.00121,  0.00341,  0.00084,  0.00078,  0.93291,  0.59561
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00066,  0.00119,  0.00182,  0.00071,  0.00066,  0.92990,  0.00000
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00279,  0.00014,  0.00062,  4.47214,  0.00000
Methanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.43410,  0.16748,  0.41049,  2.45107,  0.00000
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.10118,  0.01140,  0.03120,  2.73678,  0.00000
Phenol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02004,  0.00100,  0.00448,  4.47214,  0.00000
Formaldehyde,  0.54415,  0.23107,  0.48011,  0.54415,  0.55215,  0.75938,  0.53153,  0.10810,  0.20338,  0.19866
Acetaldehyde,  0.35213,  0.09552,  0.25057,  0.28598,  0.33923,  0.50520,  0.28815,  0.08400,  0.29151,  0.23855
Isovaleraldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00254,  0.00441,  0.00129,  0.00152,  1.18278,  0.00000
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00537,  0.01396,  0.02489,  0.00824,  0.00859,  1.04180,  0.00000
m_p-Tolualdehyde,  0.00027,  0.00009,  0.00022,  0.00027,  0.00030,  0.00041,  0.00026,  0.00007,  0.27872,  0.26295
Phenylacetaldehyde,  0.00054,  0.00000,  0.00046,  0.00401,  0.00713,  0.02333,  0.00472,  0.00558,  1.18174, 10.26518
Cyclohexanone,  0.00000,  0.00000,  0.00000,  0.00004,  0.00026,  0.00040,  0.00012,  0.00013,  1.12814, 65.97100
Methyl acetate,  0.02672,  0.00000,  0.00398,  0.00890,  0.01943,  0.03704,  0.01223,  0.01036,  0.84703,  0.38776
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02097,  0.00154,  0.00488,  3.16484,  0.00000
D5-Siloxane,  0.03183,  0.00000,  0.00064,  0.01606,  0.02439,  0.03795,  0.01491,  0.01252,  0.84003,  0.39344

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00330,  0.00314,  0.02566,  0.02889,  0.04697,  0.05217,  0.03050,  0.01552,  0.50897,  4.70782
Chloroform,  0.00000,  0.00000,  0.00716,  0.01081,  0.01125,  0.01301,  0.00886,  0.00418,  0.47158,  0.00000
Trichlorofluoromethane,  0.00000,  0.00000,  0.06458,  0.09956,  0.11032,  0.11395,  0.08300,  0.04041,  0.48690,  0.00000
Dichlorodifluoromethane,  0.05201,  0.00000,  0.00000,  0.04629,  0.06516,  0.07661,  0.03674,  0.03008,  0.81863,  0.57824
Carbon Tetrachloride,  0.00232,  0.00226,  0.01265,  0.02353,  0.02685,  0.02897,  0.01978,  0.00914,  0.46189,  3.94154
1_1_2-Trichlorotrifluoroethane,  0.00182,  0.00182,  0.01738,  0.02871,  0.03003,  0.03320,  0.02357,  0.01078,  0.45738,  5.93437
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00052,  0.00000,  0.00010,  0.00053,  0.00320,  0.00559,  0.00179,  0.00199,  1.11032,  3.85517
Tetrachloroethene,  0.00037,  0.00032,  0.00077,  0.00124,  0.00190,  0.00237,  0.00133,  0.00064,  0.48080,  1.70990
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00014,  0.00018,  0.00052,  0.00013,  0.00015,  1.19568,  0.00000
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00058,  0.00008,  0.00019,  2.47418,  0.00000
PCBTF,  0.00154,  0.00000,  0.00098,  0.00152,  0.00424,  0.00606,  0.00243,  0.00186,  0.76572,  1.20790
N-Butane,  0.02472,  0.00521,  0.02491,  0.04902,  0.06171,  0.07364,  0.04365,  0.02078,  0.47599,  0.84061
Isobutane,  0.01090,  0.00000,  0.01454,  0.07613,  0.07873,  0.09653,  0.05673,  0.03331,  0.58720,  3.05632
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00514,  0.01944,  0.00373,  0.00550,  1.47193,  0.00000
Isopentane,  0.00000,  0.00000,  0.08091,  0.14880,  0.17544,  0.17657,  0.12578,  0.06356,  0.50530,  0.00000
2-Methyl pentane,  0.01108,  0.01108,  0.08591,  0.18771,  0.20464,  0.22324,  0.15339,  0.07483,  0.48783,  6.75532
Butene,  0.00917,  0.00917,  0.02016,  0.04123,  0.04645,  0.05632,  0.03461,  0.01528,  0.44145,  1.66658
Propylene,  0.05090,  0.00000,  0.00000,  0.00000,  0.00000,  0.05167,  0.00767,  0.01875,  2.44239,  0.36825
cis-2-Pentene,  0.00000,  0.00000,  0.00260,  0.00391,  0.00410,  0.00476,  0.00318,  0.00151,  0.47383,  0.00000
Isoprene,  0.13983,  0.00000,  0.00000,  0.00899,  0.13953,  0.17647,  0.06446,  0.07261,  1.12650,  0.51926
alpha-Pinene,  0.03179,  0.00000,  0.00000,  0.00030,  0.02936,  0.03315,  0.01195,  0.01420,  1.18851,  0.44671
MVK,  0.06067,  0.00000,  0.00100,  0.00553,  0.06397,  0.08508,  0.03174,  0.03426,  1.07934,  0.56462
Benzene,  0.00000,  0.00000,  0.08851,  0.12222,  0.13900,  0.16448,  0.10404,  0.05026,  0.48308,  0.00000
Toluene,  0.04972,  0.01941,  0.04797,  0.05045,  0.11007,  0.12211,  0.07001,  0.03378,  0.48243,  0.67930
Ethylbenzene,  0.00842,  0.00293,  0.00585,  0.00843,  0.01500,  0.01702,  0.00965,  0.00466,  0.48318,  0.55339
Propylbenzene,  0.00191,  0.00087,  0.00165,  0.00191,  0.00350,  0.00409,  0.00240,  0.00103,  0.43049,  0.54260
m_p-Xylene,  0.01194,  0.00000,  0.00000,  0.00247,  0.00775,  0.01195,  0.00431,  0.00447,  1.03600,  0.37449
o-Xylene,  0.00959,  0.00139,  0.00222,  0.00736,  0.01040,  0.01226,  0.00659,  0.00405,  0.61499,  0.42261
p-Isopropyl Toluene,  0.00435,  0.00047,  0.00450,  0.00513,  0.00826,  0.00927,  0.00592,  0.00258,  0.43589,  0.59347
Naphthalene,  0.00377,  0.00059,  0.00070,  0.00298,  0.00399,  0.00524,  0.00258,  0.00162,  0.62929,  0.43019
Methanol,  2.81330,  0.00000,  0.00000,  0.16920,  1.30940,  4.36330,  0.83012,  1.27741,  1.53883,  0.45406
Ethanol,  0.54880,  0.00000,  0.00000,  0.00000,  0.00001,  0.54988,  0.08118,  0.19830,  2.44269,  0.36134
Phenol,  0.00000,  0.00000,  0.01816,  0.03907,  0.11327,  0.15897,  0.06155,  0.05408,  0.87855,  0.00000
Formaldehyde,  0.69430,  0.27861,  0.46009,  0.59202,  0.69444,  0.93447,  0.59809,  0.18126,  0.30307,  0.26107
Acetaldehyde,  0.45000,  0.04139,  0.20967,  0.24118,  0.33669,  0.45742,  0.25838,  0.12104,  0.46847,  0.26899
Isovaleraldehyde,  0.01449,  0.00000,  0.00183,  0.00347,  0.00479,  0.01482,  0.00478,  0.00453,  0.94781,  0.31289
Hexaldehyde,  0.04586,  0.00000,  0.00000,  0.00000,  0.00000,  0.04662,  0.00692,  0.01689,  2.44241,  0.36838
m_p-Tolualdehyde,  0.00052,  0.00000,  0.00000,  0.00008,  0.00017,  0.00052,  0.00014,  0.00018,  1.29979,  0.33982
Phenylacetaldehyde,  0.00366,  0.00000,  0.00837,  0.01433,  0.04363,  0.05716,  0.02506,  0.01982,  0.79095,  5.41883
Cyclohexanone,  0.00091,  0.00000,  0.00000,  0.00000,  0.00017,  0.00091,  0.00017,  0.00033,  1.90839,  0.35878
Methyl acetate,  0.00000,  0.00000,  0.05964,  0.10327,  0.12178,  0.13324,  0.08866,  0.04424,  0.49898,  0.00000
n-Butyl acetate,  0.01976,  0.00000,  0.00000,  0.01866,  0.05609,  0.06165,  0.02445,  0.02601,  1.06397,  1.31680
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.02272,  0.02413,  0.04230,  0.01677,  0.01542,  0.91901,  0.00000

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.03955,  0.00664,  0.01165,  0.03086,  0.03326,  0.04014,  0.02541,  0.01155,  0.45443,  0.29197
Chloroform,  0.00946,  0.00016,  0.00142,  0.00321,  0.00827,  0.00960,  0.00417,  0.00333,  0.79993,  0.35248
Trichlorofluoromethane,  0.05390,  0.00000,  0.00000,  0.00000,  0.04851,  0.09799,  0.02015,  0.02992,  1.48486,  0.55502
Dichlorodifluoromethane,  0.03247,  0.00000,  0.02652,  0.03599,  0.05838,  0.07856,  0.04121,  0.01938,  0.47022,  0.59686
Carbon Tetrachloride,  0.01312,  0.00045,  0.00155,  0.00402,  0.01212,  0.02744,  0.00684,  0.00709,  1.03616,  0.54036
1_1_2-Trichlorotrifluoroethane,  0.01630,  0.00000,  0.00000,  0.00049,  0.01489,  0.02844,  0.00627,  0.00868,  1.38453,  0.53245
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00109,  0.00000,  0.00000,  0.00116,  0.00270,  0.00567,  0.00157,  0.00151,  0.96427,  1.39189
Tetrachloroethene,  0.00201,  0.00042,  0.00088,  0.00149,  0.00188,  0.00214,  0.00133,  0.00055,  0.41043,  0.27129
1_2-Dichlorobenzene,  0.00028,  0.00000,  0.00000,  0.00016,  0.00025,  0.00047,  0.00013,  0.00014,  1.06062,  0.49349
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00069,  0.00008,  0.00021,  2.55522,  0.00000
PCBTF,  0.00538,  0.00068,  0.00369,  0.00490,  0.00663,  0.00664,  0.00463,  0.00191,  0.41253,  0.35488
N-Butane,  0.04265,  0.00000,  0.00043,  0.02048,  0.04263,  0.07472,  0.02333,  0.02463,  1.05536,  0.57745
Isobutane,  0.06411,  0.00000,  0.00000,  0.00000,  0.05414,  0.09959,  0.02105,  0.03591,  1.70618,  0.56006
N-Pentane,  0.00583,  0.00000,  0.00489,  0.00600,  0.01809,  0.02323,  0.00954,  0.00738,  0.77308,  1.26501
Isopentane,  0.11375,  0.00000,  0.00000,  0.00168,  0.09863,  0.13490,  0.03628,  0.05312,  1.46415,  0.46701
2-Methyl pentane,  0.17897,  0.00152,  0.02687,  0.05959,  0.14932,  0.18686,  0.07570,  0.06576,  0.86868,  0.36745
Butene,  0.03268,  0.00503,  0.00619,  0.01195,  0.03140,  0.04394,  0.01726,  0.01340,  0.77641,  0.41019
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.01930,  0.05894,  0.01106,  0.01928,  1.74333,  0.00000
cis-2-Pentene,  0.00306,  0.00000,  0.00000,  0.00046,  0.00272,  0.00307,  0.00114,  0.00123,  1.08440,  0.40350
Isoprene,  0.00000,  0.00000,  0.00000,  0.00867,  0.03765,  0.21185,  0.02961,  0.05351,  1.80736,  0.00000
alpha-Pinene,  0.00000,  0.00000,  0.00057,  0.00310,  0.00715,  0.03731,  0.00639,  0.00958,  1.49868,  0.00000
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.01711,  0.10120,  0.01272,  0.02615,  2.05629,  0.00000
Benzene,  0.10965,  0.00000,  0.01738,  0.05567,  0.08954,  0.10986,  0.05481,  0.03710,  0.67688,  0.33834
Toluene,  0.13028,  0.01008,  0.08320,  0.12554,  0.13013,  0.13028,  0.10236,  0.03881,  0.37919,  0.29792
Ethylbenzene,  0.01863,  0.00173,  0.01376,  0.01798,  0.02019,  0.02030,  0.01569,  0.00581,  0.37008,  0.31158
Propylbenzene,  0.00406,  0.00048,  0.00268,  0.00401,  0.00409,  0.00410,  0.00325,  0.00119,  0.36609,  0.29365
m_p-Xylene,  0.01074,  0.00000,  0.00955,  0.01823,  0.01836,  0.02111,  0.01383,  0.00695,  0.50225,  0.64662
o-Xylene,  0.01427,  0.00067,  0.01318,  0.01544,  0.01874,  0.01878,  0.01406,  0.00579,  0.41191,  0.40580
p-Isopropyl Toluene,  0.00729,  0.00000,  0.00086,  0.00359,  0.00666,  0.01024,  0.00389,  0.00314,  0.80754,  0.43096
Naphthalene,  0.00335,  0.00000,  0.00306,  0.00422,  0.00599,  0.00616,  0.00420,  0.00166,  0.39611,  0.49673
Methanol,  1.62720,  0.00000,  0.53541,  1.25695,  1.58490,  2.58870,  1.17273,  0.78291,  0.66760,  0.48114
Ethanol,  0.05972,  0.00000,  0.00000,  0.00000,  0.06167,  0.33345,  0.03791,  0.07997,  2.10941,  1.33917
Phenol,  0.03426,  0.00000,  0.00554,  0.03431,  0.03710,  0.17235,  0.03761,  0.04124,  1.09652,  1.20376
Formaldehyde,  0.32764,  0.00000,  0.04076,  0.24531,  0.43179,  0.67582,  0.24442,  0.20840,  0.85266,  0.63608
Acetaldehyde,  0.13431,  0.00000,  0.10452,  0.14461,  0.22573,  0.39219,  0.17120,  0.10456,  0.61077,  0.77853
Isovaleraldehyde,  0.00274,  0.00023,  0.00195,  0.00209,  0.00686,  0.01345,  0.00428,  0.00436,  1.02045,  1.59023
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00167,  0.03406,  0.00523,  0.01197,  2.28711,  0.00000
m_p-Tolualdehyde,  0.00017,  0.00000,  0.00017,  0.00020,  0.00032,  0.00053,  0.00023,  0.00016,  0.68490,  0.89903
Phenylacetaldehyde,  0.02101,  0.00000,  0.00519,  0.01692,  0.02091,  0.06110,  0.01577,  0.01444,  0.91567,  0.68732
Cyclohexanone,  0.00026,  0.00000,  0.00018,  0.00036,  0.00059,  0.00093,  0.00038,  0.00029,  0.76178,  1.11334
Methyl acetate,  0.11142,  0.00058,  0.02401,  0.05579,  0.09537,  0.11363,  0.05522,  0.03709,  0.67166,  0.33289
n-Butyl acetate,  0.07523,  0.00000,  0.05183,  0.06581,  0.09344,  0.09453,  0.06429,  0.02848,  0.44306,  0.37863
D5-Siloxane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03621,  0.00485,  0.01103,  2.27136,  0.00000

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00844,  0.00382,  0.00543,  0.00684,  0.00813,  0.00847,  0.00666,  0.00158,  0.23697,  0.18709
Chloroform,  0.00292,  0.00182,  0.00218,  0.00285,  0.00298,  0.00417,  0.00273,  0.00065,  0.23800,  0.22230
Trichlorofluoromethane,  0.01461,  0.00115,  0.00936,  0.01354,  0.01497,  0.02985,  0.01312,  0.00757,  0.57694,  0.51819
Dichlorodifluoromethane,  0.00764,  0.00000,  0.00000,  0.00315,  0.00771,  0.01351,  0.00426,  0.00455,  1.06867,  0.59533
Carbon Tetrachloride,  0.00883,  0.00540,  0.00740,  0.00901,  0.00940,  0.01356,  0.00875,  0.00218,  0.24948,  0.24725
1_1_2-Trichlorotrifluoroethane,  0.00249,  0.00020,  0.00164,  0.00290,  0.00306,  0.00676,  0.00272,  0.00181,  0.66589,  0.72732
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00056,  0.00000,  0.00005,  0.00038,  0.00054,  0.00106,  0.00038,  0.00031,  0.82160,  0.55879
Tetrachloroethene,  0.00091,  0.00070,  0.00079,  0.00093,  0.00096,  0.00112,  0.00091,  0.00013,  0.14307,  0.14254
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00000,  0.00000,  3.07923,  0.00000
1_4-Dichlorobenzene,  0.00056,  0.00000,  0.00028,  0.00038,  0.00056,  0.00090,  0.00042,  0.00024,  0.57954,  0.42751
PCBTF,  0.00245,  0.00089,  0.00186,  0.00195,  0.00276,  0.00500,  0.00242,  0.00111,  0.46123,  0.45421
N-Butane,  0.00000,  0.00000,  0.00000,  0.00020,  0.00316,  0.00807,  0.00198,  0.00270,  1.36417,  0.00000
Isobutane,  0.00000,  0.00000,  0.00000,  0.00167,  0.00317,  0.00800,  0.00217,  0.00251,  1.15727,  0.00000
N-Pentane,  0.00232,  0.00000,  0.00000,  0.00000,  0.00232,  0.00291,  0.00085,  0.00121,  1.42176,  0.52211
Isopentane,  0.02424,  0.02172,  0.02424,  0.02675,  0.02727,  0.04080,  0.02724,  0.00500,  0.18338,  0.20609
2-Methyl pentane,  0.00796,  0.00054,  0.00076,  0.00521,  0.00966,  0.02098,  0.00679,  0.00626,  0.92130,  0.78655
Butene,  0.00481,  0.00433,  0.00486,  0.00529,  0.00742,  0.01050,  0.00615,  0.00184,  0.29990,  0.38347
Propylene,  0.01645,  0.00000,  0.01427,  0.01490,  0.02710,  0.05994,  0.01914,  0.01444,  0.75402,  0.87775
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  0.00254,  0.00000,  0.00400,  0.02609,  0.02926,  0.03818,  0.02020,  0.01312,  0.64947,  5.15478
alpha-Pinene,  0.00299,  0.00275,  0.00611,  0.00713,  0.00767,  0.01142,  0.00673,  0.00209,  0.31090,  0.70009
MVK,  0.00113,  0.00000,  0.00064,  0.01195,  0.01370,  0.01632,  0.00845,  0.00625,  0.73971,  5.51305
Benzene,  0.03726,  0.01236,  0.01826,  0.02655,  0.03671,  0.04951,  0.02827,  0.01079,  0.38169,  0.28964
Toluene,  0.05846,  0.02530,  0.04445,  0.04561,  0.05958,  0.09394,  0.05382,  0.02031,  0.37735,  0.34744
Ethylbenzene,  0.01051,  0.00538,  0.00833,  0.00857,  0.01073,  0.01649,  0.00993,  0.00332,  0.33456,  0.31609
Propylbenzene,  0.00203,  0.00081,  0.00143,  0.00158,  0.00207,  0.00329,  0.00185,  0.00074,  0.40267,  0.36626
m_p-Xylene,  0.01507,  0.00863,  0.01313,  0.01361,  0.01544,  0.02234,  0.01485,  0.00408,  0.27496,  0.27095
o-Xylene,  0.01150,  0.00615,  0.00992,  0.01016,  0.01177,  0.01806,  0.01130,  0.00348,  0.30797,  0.30262
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00046,  0.00002,  0.00010,  4.47214,  0.00000
Naphthalene,  0.00679,  0.00599,  0.00679,  0.00682,  0.00714,  0.00832,  0.00701,  0.00062,  0.08813,  0.09099
Methanol,  0.97411,  0.85746,  1.01463,  1.27735,  2.05443,  2.47040,  1.45389,  0.55769,  0.38358,  0.57251
Ethanol,  0.06400,  0.03439,  0.07636,  0.10241,  0.15395,  0.21473,  0.11231,  0.04487,  0.39948,  0.70105
Phenol,  0.01896,  0.00000,  0.00613,  0.01635,  0.01896,  0.03634,  0.01491,  0.01074,  0.72037,  0.56654
Formaldehyde,  0.12873,  0.12846,  0.18867,  0.20326,  0.27812,  0.46159,  0.23339,  0.08252,  0.35359,  0.64106
Acetaldehyde,  0.27480,  0.27480,  0.28492,  0.34770,  0.42048,  0.50508,  0.36024,  0.07767,  0.21562,  0.28266
Isovaleraldehyde,  0.00122,  0.00000,  0.00124,  0.00181,  0.00417,  0.00962,  0.00281,  0.00258,  0.91846,  2.11901
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00685,  0.02591,  0.00366,  0.00699,  1.91092,  0.00000
m_p-Tolualdehyde,  0.00022,  0.00008,  0.00023,  0.00025,  0.00041,  0.00052,  0.00029,  0.00013,  0.44320,  0.57508
Phenylacetaldehyde,  0.00073,  0.00000,  0.00000,  0.00000,  0.00055,  0.00291,  0.00047,  0.00098,  2.07178,  1.34142
Cyclohexanone,  0.00040,  0.00008,  0.00037,  0.00038,  0.00063,  0.00085,  0.00044,  0.00022,  0.49058,  0.53889
Methyl acetate,  0.02964,  0.02124,  0.02234,  0.02618,  0.03210,  0.03929,  0.02748,  0.00585,  0.21291,  0.19738
n-Butyl acetate,  0.02260,  0.00000,  0.01097,  0.01316,  0.02374,  0.04307,  0.01779,  0.01248,  0.70115,  0.55212
D5-Siloxane,  0.04856,  0.04374,  0.04870,  0.05382,  0.06101,  0.06154,  0.05424,  0.00623,  0.11492,  0.12838

Factor 9,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.02033,  0.01888,  0.01973,  0.02241,  0.02656,  0.03090,  0.02299,  0.00345,  0.15022,  0.16994
Chloroform,  0.00329,  0.00302,  0.00322,  0.00358,  0.00431,  0.00486,  0.00372,  0.00056,  0.14953,  0.16920
Trichlorofluoromethane,  0.05828,  0.05235,  0.05682,  0.06436,  0.07269,  0.08172,  0.06436,  0.00830,  0.12902,  0.14248
Dichlorodifluoromethane,  0.13847,  0.13607,  0.13834,  0.15829,  0.16392,  0.17827,  0.15484,  0.01467,  0.09471,  0.10591
Carbon Tetrachloride,  0.01820,  0.01684,  0.01842,  0.02062,  0.02380,  0.02692,  0.02101,  0.00281,  0.13383,  0.15449
1_1_2-Trichlorotrifluoroethane,  0.02202,  0.02045,  0.02150,  0.02470,  0.02696,  0.03014,  0.02445,  0.00274,  0.11197,  0.12428
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00541,  0.00511,  0.00531,  0.00610,  0.00743,  0.00849,  0.00627,  0.00104,  0.16535,  0.19195
Tetrachloroethene,  0.00011,  0.00002,  0.00007,  0.00011,  0.00015,  0.00020,  0.00011,  0.00005,  0.43735,  0.44573
1_2-Dichlorobenzene,  0.00017,  0.00000,  0.00001,  0.00017,  0.00020,  0.00024,  0.00013,  0.00009,  0.71138,  0.54316
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00006,  0.00016,  0.00031,  0.00009,  0.00010,  1.09493,  0.00000
PCBTF,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
N-Butane,  0.03115,  0.01279,  0.02582,  0.02729,  0.03099,  0.04674,  0.02720,  0.00801,  0.29468,  0.25726
Isobutane,  0.01194,  0.00000,  0.00000,  0.00514,  0.01080,  0.01196,  0.00563,  0.00485,  0.86119,  0.40589
N-Pentane,  0.00438,  0.00042,  0.00210,  0.00403,  0.00559,  0.00718,  0.00370,  0.00198,  0.53592,  0.45291
Isopentane,  0.00269,  0.00000,  0.00000,  0.00000,  0.00000,  0.00269,  0.00040,  0.00093,  2.30562,  0.34405
2-Methyl pentane,  0.00872,  0.00132,  0.00204,  0.00305,  0.00507,  0.00872,  0.00381,  0.00242,  0.63650,  0.27800
Butene,  0.01483,  0.00882,  0.01259,  0.01397,  0.01481,  0.02015,  0.01404,  0.00318,  0.22641,  0.21436
Propylene,  0.06028,  0.02761,  0.03773,  0.06236,  0.07152,  0.08846,  0.05852,  0.01653,  0.28238,  0.27414
cis-2-Pentene,  0.00109,  0.00063,  0.00095,  0.00109,  0.00136,  0.00172,  0.00113,  0.00024,  0.21494,  0.22439
Isoprene,  0.02719,  0.00967,  0.01184,  0.02652,  0.05094,  0.06416,  0.02983,  0.01743,  0.58433,  0.64114
alpha-Pinene,  0.01126,  0.00817,  0.01008,  0.01127,  0.01559,  0.01800,  0.01230,  0.00286,  0.23287,  0.25426
MVK,  0.01032,  0.00000,  0.00056,  0.00911,  0.01841,  0.02393,  0.00932,  0.00780,  0.83784,  0.75596
Benzene,  0.02516,  0.00027,  0.01705,  0.02332,  0.03346,  0.04504,  0.02416,  0.00990,  0.40971,  0.39345
Toluene,  0.00261,  0.00128,  0.00315,  0.00442,  0.00551,  0.00694,  0.00433,  0.00154,  0.35633,  0.59240
Ethylbenzene,  0.00042,  0.00027,  0.00052,  0.00072,  0.00080,  0.00116,  0.00070,  0.00024,  0.33871,  0.55702
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00007,  0.00013,  0.00003,  0.00004,  1.67142,  0.00000
m_p-Xylene,  0.00053,  0.00000,  0.00054,  0.00100,  0.00129,  0.00283,  0.00113,  0.00076,  0.66912,  1.42508
o-Xylene,  0.00000,  0.00000,  0.00013,  0.00047,  0.00053,  0.00145,  0.00047,  0.00040,  0.85818,  0.00000
p-Isopropyl Toluene,  0.00000,  0.00000,  0.00000,  0.00032,  0.00051,  0.00069,  0.00027,  0.00027,  1.00131,  0.00000
Naphthalene,  0.00031,  0.00000,  0.00027,  0.00043,  0.00062,  0.00071,  0.00040,  0.00021,  0.52949,  0.68423
Methanol,  3.04110,  2.84840,  3.12463,  3.74465,  4.24020,  5.10370,  3.69898,  0.60503,  0.16357,  0.19895
Ethanol,  0.15423,  0.00000,  0.12865,  0.21751,  0.25962,  0.29996,  0.18097,  0.09402,  0.51956,  0.60963
Phenol,  0.05005,  0.03336,  0.04721,  0.05397,  0.08486,  0.10596,  0.06108,  0.02023,  0.33123,  0.40424
Formaldehyde,  0.11227,  0.00000,  0.04945,  0.06642,  0.09579,  0.17412,  0.06890,  0.04465,  0.64805,  0.39768
Acetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.02160,  0.00108,  0.00483,  4.47214,  0.00000
Isovaleraldehyde,  0.01538,  0.01502,  0.01648,  0.01834,  0.01943,  0.02989,  0.01897,  0.00369,  0.19449,  0.23985
Hexaldehyde,  0.03811,  0.03253,  0.04055,  0.04450,  0.04688,  0.08299,  0.04707,  0.01169,  0.24833,  0.30675
