
Residuals from Base Run #4 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Formaldehyde,Acetaldehyde,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
4,07/10/21,1.472000E-002,9.230000E-004,-5.361000E-002,1.872000E-002,-3.079000E-002,2.418000E-003,-1.615000E-003,3.138000E-003,-1.658000E-004,1.423000E-004,6.394000E-004,1.427000E-001,-2.978000E-002,-6.938000E-003,5.173000E-003,-3.540000E-002,5.943000E-002,-1.625000E-002,-1.304000E-003,7.349000E-002,1.174000E-002,4.352000E-003,1.378000E-001,-2.092000E-002,3.152000E-003,-2.185000E-003,3.610000E-003,-2.916000E-003,-1.924000E-003,2.146000E-003,1.615000E-001,-4.326000E-001,1.498000E-001,-8.846000E-001,-6.062000E-001,2.363000E-002,2.881000E-002,-5.603000E-004,2.671000E-002,-5.489000E-004,1.506000E-001,-2.177000E-003,6.012000E-003
4,07/11/21,1.799000E-002,7.362000E-003,4.795000E-003,4.601000E-002,-6.592000E-003,6.779000E-003,-2.116000E-005,4.053000E-004,1.150000E-004,-5.737000E-005,-7.618000E-003,7.484000E-003,4.407000E-002,-4.755000E-003,-2.883000E-002,-8.284000E-002,2.675000E-002,7.358000E-002,-2.318000E-003,2.061000E-002,5.686000E-003,-2.626000E-002,3.967000E-001,4.888000E-002,3.299000E-003,2.525000E-003,1.627000E-002,9.475000E-003,3.624000E-003,6.438000E-003,1.490000E-001,1.303000E+000,3.305000E-002,-2.896000E-001,-1.165000E-001,-1.997000E-002,-4.578000E-002,-5.726000E-004,4.553000E-002,-2.831000E-004,5.415000E-002,-1.396000E-002,-2.498000E-002
4,07/12/21,-2.405000E-002,8.385000E-003,-4.396000E-002,2.705000E-002,1.293000E-002,1.423000E-002,-8.282000E-004,-2.642000E-003,5.528000E-004,-1.204000E-005,-5.221000E-003,-9.134000E-002,3.211000E-003,1.224000E-002,9.231000E-002,7.889000E-002,1.129000E-002,3.203000E-002,9.230000E-004,1.740000E-002,5.202000E-003,-3.819000E-002,4.545000E-001,5.964000E-002,3.706000E-003,1.705000E-003,-9.604000E-004,3.096000E-003,4.336000E-003,2.901000E-003,5.712000E-001,-6.281000E-001,-1.035000E-002,-1.493000E-001,-2.513000E-001,6.628000E-004,-6.991000E-003,2.498000E-004,-6.632000E-002,6.883000E-004,1.825000E-001,-7.551000E-002,-1.334000E-003
4,07/13/21,5.016000E-002,1.930000E-003,1.872000E-002,-7.383000E-002,1.267000E-002,9.667000E-003,-8.813000E-004,7.947000E-004,-1.996000E-004,6.479000E-005,9.105000E-003,5.876000E-002,7.341000E-003,5.455000E-004,-6.008000E-002,-1.079000E-001,4.020000E-002,-2.584000E-002,7.484000E-003,5.345000E-002,7.214000E-003,-3.580000E-003,1.156000E-001,-2.253000E-002,-3.808000E-003,-8.121000E-004,-3.796000E-003,-4.433000E-003,-2.967000E-004,-2.375000E-003,4.022000E-002,-1.629000E+000,7.091000E-002,5.245000E-002,1.441000E-001,2.823000E-002,9.366000E-002,-3.916000E-004,-6.744000E-002,4.262000E-004,3.427000E-001,9.596000E-003,-1.570000E-003
4,07/14/21,1.116000E-002,6.427000E-003,-1.947000E-002,-3.793000E-002,-3.314000E-002,-1.192000E-003,-1.908000E-005,8.702000E-004,-3.412000E-004,-6.009000E-005,-3.888000E-004,2.820000E-002,-2.404000E-002,-1.265000E-002,-7.789000E-002,-1.387000E-001,1.512000E-001,9.156000E-002,7.112000E-003,-1.004000E-001,-1.521000E-002,-3.149000E-002,3.249000E-001,-7.677000E-002,-5.003000E-003,-3.387000E-004,-5.439000E-003,-7.669000E-003,1.494000E-002,7.708000E-004,1.129000E+001,-2.999000E-003,9.020000E-002,1.715000E-001,-2.605000E-001,2.081000E-002,1.823000E-002,-3.666000E-005,4.993000E-002,2.033000E-004,2.484000E-001,-7.865000E-004,1.717000E-002
4,07/15/21,-1.047000E-002,7.578000E-003,-1.046000E-002,5.676000E-002,1.826000E-002,2.626000E-002,-1.420000E-003,-1.898000E-003,2.791000E-004,1.205000E-005,-9.197000E-003,3.377000E-003,-1.015000E-002,1.486000E-002,2.257000E-001,7.807000E-002,-1.092000E-002,-5.119000E-002,-1.645000E-003,6.437000E-002,1.056000E-002,2.294000E-002,-4.032000E-002,-3.795000E-002,-7.852000E-003,-1.820000E-003,1.015000E-002,5.000000E-004,8.024000E-003,5.821000E-003,1.026000E-001,-1.793000E-001,-1.710000E-001,-5.256000E-001,-2.645000E-001,4.839000E-003,-1.040000E-002,-3.833000E-004,-4.615000E-002,4.852000E-004,2.992000E-001,-8.676000E-003,1.313000E-002
4,07/16/21,1.512000E-002,-5.212000E-003,4.520000E-002,-3.403000E-002,7.422000E-003,2.080000E-002,7.070000E-004,2.928000E-004,-4.597000E-005,4.140000E-005,-4.684000E-003,5.121000E-002,1.506000E-002,-6.777000E-003,-3.000000E-003,-3.380000E-002,4.357000E-002,-8.885000E-002,6.354000E-004,-4.958000E-002,-3.887000E-003,-3.942000E-002,5.979000E-001,3.009000E-002,5.688000E-003,1.626000E-003,9.231000E-003,5.920000E-003,1.217000E-003,5.897000E-004,4.953000E-001,2.215000E-002,-3.075000E-002,-2.541000E-001,-2.012000E-001,-9.590000E-005,-1.116000E-002,2.623000E-004,2.919000E-002,-3.752000E-004,-5.758000E-002,2.681000E-004,-8.062000E-004
4,07/17/21,2.603000E-002,5.782000E-003,5.638000E-002,-2.684000E-002,2.355000E-002,3.038000E-002,-4.375000E-004,-1.080000E-003,7.801000E-005,4.226000E-005,5.689000E-004,2.425000E-002,-1.089000E-002,6.752000E-003,3.319000E-002,-5.584000E-003,-9.253000E-003,-8.049000E-002,4.986000E-004,-8.413000E-002,-8.644000E-003,-3.010000E-002,9.299000E-002,3.516000E-003,-4.525000E-004,1.825000E-003,-6.230000E-003,-4.768000E-003,3.137000E-003,-1.899000E-003,1.300000E-005,-1.071000E-003,-1.291000E-001,1.404000E-001,1.452000E-001,1.483000E-002,-8.676000E-003,3.700000E-004,-5.982000E-002,7.914000E-004,1.611000E-002,-3.009000E-002,9.516000E-003
4,07/18/21,1.462000E-002,9.127000E-003,5.147000E-002,-8.417000E-002,2.922000E-002,2.407000E-002,-5.800000E-004,1.826000E-003,6.020000E-005,1.704000E-005,-9.128000E-004,6.620000E-002,-7.827000E-003,1.269000E-003,-4.969000E-002,-3.449000E-002,6.312000E-002,-2.513000E-001,2.601000E-003,-1.528000E-001,-2.796000E-002,-5.335000E-002,2.216000E-001,7.908000E-003,-1.336000E-003,-7.813000E-004,-2.211000E-003,-1.047000E-003,4.049000E-003,-1.710000E-003,7.451000E-005,-1.955000E-003,-1.039000E-001,-8.384000E-001,-1.724000E-001,8.841000E-003,-2.618000E-002,-8.568000E-004,-1.595000E-002,8.038000E-004,-2.360000E-003,-4.352000E-003,1.216000E-002
4,07/19/21,1.436000E-001,-5.613000E-003,-1.930000E-001,4.293000E-001,-1.337000E-002,-2.410000E-002,6.253000E-003,3.237000E-003,2.026000E-004,-1.201000E-004,1.238000E-002,1.469000E-001,-2.076000E-002,-5.372000E-003,-2.446000E-001,4.980000E-002,2.387000E-001,1.342000E-001,-2.503000E-003,-2.419000E-002,-1.680000E-003,1.659000E-003,1.433000E-001,3.446000E-002,6.854000E-003,3.267000E-003,-2.383000E-002,-2.990000E-003,6.045000E-003,-2.693000E-004,-2.610000E-005,6.212000E-004,1.683000E-001,1.657000E-001,1.353000E-001,2.561000E-003,-1.129000E-002,-9.105000E-004,3.707000E-002,-4.128000E-004,3.268000E-001,-5.116000E-003,1.043000E-002
