
Factor Contributions (avg = 1) from Base Run #7 (Convergent Run)

		Factor 1	Factor 2	Factor 3	Factor 4	Factor 5	Factor 6	Factor 7	Factor 8	Factor 9
7	08/17/21	4.713100E-001	2.368400E+000	8.315700E-001	3.141700E+000	1.204100E+000	-2.000000E-001	6.928000E-001	2.249200E+000	1.413100E+000
7	08/18/21	-1.505800E-001	-2.520800E-002	-9.621800E-002	1.070000E-001	-2.899200E-002	1.134800E-001	1.733700E+000	1.318800E+000	8.246100E-001
7	08/19/21	-1.624800E-001	-5.892500E-002	-1.000900E-001	2.100700E-001	-2.754000E-002	8.885100E-002	2.014800E+000	1.001700E+000	7.530200E-001
7	08/20/21	1.570500E+000	3.079400E+000	6.745800E-001	2.699300E+000	6.882700E-001	1.527100E+000	6.507000E-001	2.639400E+000	-2.000000E-001
7	08/21/21	-2.000000E-001	3.920100E+000	-1.572100E-001	-1.861000E-001	1.494300E+000	3.415600E-001	2.656600E-001	5.517100E-001	1.272900E-001
7	08/22/21	8.407700E-001	9.255100E-001	-1.042500E-001	2.509000E+000	8.941200E-002	6.640400E-001	1.844500E+000	-1.596300E-001	2.679300E-001
7	08/23/21	8.222700E-001	1.524000E+000	8.848500E-001	2.492900E+000	4.930500E-001	8.707400E-001	1.483000E+000	3.122300E-001	3.401900E-001
7	08/24/21	3.034700E-001	1.322500E+000	-1.763800E-001	2.578200E+000	8.149700E-001	1.253300E+000	1.225900E+000	7.225900E-001	8.711600E-001
7	08/25/21	8.520600E-001	1.472800E+000	-2.000000E-001	1.688800E+000	8.371700E-001	1.876400E+000	6.293100E-001	-1.523500E-001	1.521800E+000
7	08/26/21	-1.024600E-001	2.423900E-001	-2.000000E-001	7.067000E-001	8.904900E-001	1.270700E+000	1.202600E+000	1.482700E+000	1.843200E+000
7	08/27/21	5.781500E-001	3.834000E-001	1.789200E+000	1.367300E+000	-2.000000E-001	1.280600E+000	8.910100E-001	-1.620600E-001	1.731700E+000
7	08/28/21	8.870100E-001	3.705300E-001	2.301100E+000	1.848300E+000	3.596400E-001	1.623600E+000	4.385200E-001	2.354500E-001	2.025700E+000
7	08/29/21	1.839600E-001	2.776000E-002	1.849100E+000	1.395300E+000	5.367500E-001	1.331500E+000	9.096400E-001	4.602600E-001	1.948600E+000
7	08/30/21	4.016200E-002	8.205600E-002	-6.979900E-002	1.350600E-003	1.251900E-002	-1.098300E-001	-2.000000E-001	9.864600E-004	1.690100E+000
7	08/31/21	1.674700E+000	3.641300E+000	1.820300E+000	3.634600E+000	4.640200E-001	1.480100E+000	1.544200E-001	6.956100E-001	-1.755200E-001
7	09/01/21	4.916300E-001	1.129200E+000	1.551200E+000	1.403400E+000	1.193700E+000	8.343800E-001	1.714800E+000	-1.852400E-001	7.008500E-003
7	09/02/21	9.558200E-001	2.793500E+000	2.652200E+000	2.756000E+000	-3.244000E-002	8.486000E-001	1.253800E+000	3.510200E-001	-1.205300E-001
7	09/03/21	4.154800E-001	4.873000E-001	1.869200E+000	1.822700E+000	5.047800E-001	9.663500E-001	5.311200E-001	6.611000E-001	1.615500E+000
7	09/04/21	4.007400E-002	6.796900E-002	-7.950000E-002	-8.317800E-004	1.177000E-002	-1.093300E-001	-2.000000E-001	-2.019400E-004	1.844600E+000
7	09/05/21	-2.000000E-001	-1.820700E-001	1.121600E+000	5.684200E-001	3.953500E-001	5.653000E-001	1.200300E+000	1.567200E-001	1.912700E+000
7	09/06/21	1.106600E+000	6.715100E-001	1.964700E+000	2.828200E+000	1.946700E-001	1.120800E+000	3.030200E-001	3.661800E-001	1.848300E+000
7	09/07/21	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002
7	09/08/21	2.137900E+000	2.294200E+000	1.612000E+000	2.157500E+000	7.875900E-001	1.995100E+000	-2.000000E-001	2.979800E-001	1.389300E+000
7	09/09/21	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002
7	09/10/21	1.318100E+000	1.221700E+000	1.630700E+000	2.514300E+000	1.821100E+000	1.443700E+000	-9.668600E-002	6.675500E-001	1.327000E+000
7	09/11/21	-2.000000E-001	8.745700E-001	2.181900E+000	1.414200E+000	-1.189800E-001	6.832600E-001	5.872900E-001	3.610700E-001	2.248600E+000
7	09/12/21	-1.672400E-001	-1.008400E-001	9.331700E-001	3.769800E-001	-7.591200E-002	4.363600E-001	1.100300E+000	-3.020800E-003	2.607200E+000
7	09/13/21	2.436100E-001	1.304000E-001	1.476500E+000	9.205100E-001	-1.249500E-001	6.661400E-001	7.404100E-001	2.579400E+000	2.548300E+000
7	09/14/21	6.515000E-001	9.885600E-001	1.011300E+000	2.078800E+000	-9.279200E-002	3.344200E-001	6.819000E-001	6.399000E+000	1.987200E+000
7	09/15/21	1.115500E+000	2.138800E+000	1.630800E+000	2.103600E+000	-1.817400E-001	1.044000E+000	1.564000E-001	3.961600E+000	1.167300E+000
7	09/16/21	1.539700E+000	2.541500E+000	1.907600E+000	3.191500E+000	-2.000000E-001	1.058500E+000	1.062200E-001	3.093000E+000	8.381300E-001
7	09/17/21	1.364200E+000	3.158300E+000	1.086900E+000	3.408200E+000	-1.498300E-001	8.385500E-001	2.976000E-001	1.343000E+000	5.063400E-002
7	09/18/21	7.516500E-001	2.469600E+000	1.265600E+000	2.516200E+000	-1.224200E-001	6.587400E-001	5.156600E-001	9.797000E-001	8.739800E-001
7	09/19/21	3.915100E-001	8.112600E-001	1.007300E+000	2.127500E+000	-8.935900E-002	4.496200E-001	1.049800E+000	7.940900E-001	7.464200E-001
7	09/20/21	9.537600E-001	1.613400E+000	1.297000E+000	1.885000E+000	-1.663300E-001	9.630700E-001	2.763000E-001	1.230600E+000	1.747900E+000
7	09/21/21	-1.559100E-001	-5.379600E-002	1.209800E+000	2.912900E-001	-5.407900E-002	2.620300E-001	1.405400E+000	3.739300E-001	1.973100E+000
7	09/22/21	2.083700E-001	7.267900E-001	1.069600E+000	1.455900E+000	-1.327900E-001	8.926900E-001	5.172200E-001	2.591600E-001	1.881900E+000
7	09/23/21	3.772800E-001	1.482400E+000	1.169100E+000	1.007700E+000	-1.187200E-001	7.117800E-001	9.688400E-001	1.670700E-001	1.396200E+000
7	09/24/21	1.152300E+000	2.034700E+000	1.523700E+000	3.179400E+000	-1.182000E-001	5.557300E-001	2.308300E-001	9.244200E+000	7.143800E-001
7	09/25/21	2.618000E-002	-9.891400E-004	-3.875300E-002	-2.202300E-002	6.331500E-003	-3.701200E-002	-1.873100E-001	1.914900E-003	1.267600E+000
7	09/26/21	1.648900E-002	7.743300E-003	-1.510900E-002	-1.834800E-002	5.312600E-003	-2.046600E-002	-9.158600E-002	-1.179100E-003	8.469700E-001
7	09/27/21	7.426000E-001	1.301400E+000	-1.007200E-001	2.780300E+000	-4.386700E-002	1.494400E-001	1.205400E+000	-1.046100E-001	4.449700E-001
7	09/28/21	1.682000E-001	1.549900E+000	-9.013300E-002	2.189100E+000	-2.615800E-002	1.208000E-001	9.089200E-001	-8.702700E-002	4.166800E-001
7	09/29/21	-1.339600E-001	8.836400E-001	-1.036800E-001	1.513800E+000	-1.778700E-002	2.926500E-001	1.115700E+000	2.053000E+000	7.121600E-001
7	09/30/21	-1.028800E-001	-1.529300E-001	1.050800E+000	1.648700E-001	-1.886200E-002	-1.376800E-001	1.533600E+000	3.005200E+000	1.261500E+000
7	10/01/21	-1.833000E-001	3.456400E-001	9.200100E-001	3.155500E-001	-5.923400E-002	3.037700E-001	1.540900E+000	3.662200E-001	1.002400E+000
7	10/02/21	-1.741500E-001	-2.579100E-002	6.252400E-001	1.430900E-001	-5.023200E-002	2.486400E-001	1.676700E+000	2.055900E-001	1.531000E+000
7	10/03/21	-1.584500E-001	-8.447300E-002	8.929000E-001	6.937000E-001	-5.602500E-002	2.536300E-001	1.477800E+000	4.939200E-001	1.786000E+000
7	10/04/21	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002	-9.990000E+002
7	10/05/21	8.943800E-001	9.763100E-002	-1.681000E-001	1.427100E-001	-2.000000E-001	-2.000000E-001	3.557600E+000	3.794800E-001	6.114300E-001
7	10/06/21	7.059600E+000	5.722900E-001	4.441300E-001	7.693100E-001	8.212400E+000	-1.546700E-001	2.692700E+000	-4.075600E-002	-2.000000E-001
7	10/07/21	2.109900E+000	-5.967800E-002	-1.763500E-001	7.251900E-002	4.344000E+000	8.095100E-002	2.932600E+000	-7.392500E-002	1.225400E-001
7	10/08/21	7.826400E-003	2.191700E-001	-4.902300E-003	5.205400E-002	1.476400E-002	-1.258800E-001	3.150700E-001	-2.009700E-002	3.042300E-001
7	10/09/21	4.729000E+000	-1.318000E-001	-2.000000E-001	1.027800E+000	5.520100E+000	-1.791500E-001	3.049800E+000	-2.000000E-001	-2.000000E-001
7	10/10/21	1.829200E+000	2.118900E-001	2.199100E-001	1.530400E+000	5.746900E+000	-2.000000E-001	2.465900E+000	4.975700E-001	4.166800E-001
7	10/11/21	2.147400E+000	-2.000000E-001	-2.000000E-001	2.154800E-001	1.756300E+000	-2.000000E-001	4.319100E+000	-1.985400E-001	2.203600E-001
7	10/12/21	7.009800E-001	1.232100E-001	6.370800E-002	-2.000000E-001	-4.252700E-002	-1.082600E-001	3.760000E+000	-1.825600E-001	3.178900E-001
7	10/13/21	1.712700E+000	4.357900E-001	2.305300E-002	4.255100E-001	-9.958300E-003	-2.000000E-001	3.441900E+000	-2.000000E-001	3.562900E-001
7	10/14/21	3.500000E+000	2.633000E-001	-4.238700E-003	-2.000000E-001	4.538400E+000	-7.654700E-002	3.106000E+000	-1.742400E-001	8.471100E-002
7	10/15/21	-1.920100E-002	8.304800E-001	-1.175600E-001	6.782600E-002	1.773800E-002	-2.000000E-001	8.663600E-001	-6.714100E-002	1.276300E+000
7	10/16/21	1.732700E-002	3.557100E-003	-1.707500E-002	-1.988700E-002	5.217100E-003	-1.976400E-002	-1.058700E-001	-6.238300E-004	8.881500E-001
7	10/17/21	8.180500E-001	-2.000000E-001	-1.593500E-001	-1.974700E-001	5.304600E+000	-4.308200E-002	1.314500E+000	-1.052400E-001	9.877400E-001
7	10/18/21	6.477400E-003	2.117000E-001	-1.556600E-002	5.256100E-002	1.417400E-002	-1.286000E-001	3.467000E-001	-2.312000E-002	4.489500E-001
7	10/19/21	1.200200E+000	2.492900E-001	-1.515200E-001	-2.000000E-001	6.321100E+000	-5.461300E-002	1.737600E+000	-1.320700E-001	6.566800E-002
7	10/20/21	1.696400E+000	6.875200E-001	-1.879000E-001	3.421000E-002	7.861800E+000	-5.624900E-002	1.536500E+000	-1.307000E-001	8.369900E-002
7	10/21/21	1.256900E+000	5.342900E-001	6.845900E-002	6.745000E-002	5.063000E+000	-1.196700E-001	1.451000E+000	-1.194600E-001	5.977400E-001
