
Residuals from Base Run #19 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Formaldehyde,Acetaldehyde,Isovaleraldehyde,Hexaldehyde,m_p-Tolualdehyde,Phenylacetaldehyde,Cyclohexanone,Methyl acetate,n-Butyl acetate,D5-Siloxane
19,07/20/21,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002,-9.990000E+002
19,07/21/21,4.792000E-002,-1.442000E-003,7.697000E-004,5.037000E-002,-6.067000E-003,9.423000E-004,2.569000E-003,-4.521000E-004,-8.396000E-006,1.388000E-005,-9.154000E-004,1.033000E-001,1.769000E-002,-1.961000E-002,-7.104000E-003,5.975000E-002,3.309000E-002,2.835000E-002,-2.050000E-003,-1.476000E-002,1.091000E-003,-1.074000E-002,-5.927000E-002,-3.687000E-003,3.201000E-003,6.609000E-004,1.031000E-002,6.034000E-003,-2.507000E-003,-1.317000E-003,2.421000E+000,1.579000E+000,2.459000E-002,-3.319000E-001,1.265000E-001,-1.235000E-002,-3.296000E-002,-1.705000E-004,8.461000E-002,-6.239000E-004,-5.067000E-002,1.207000E-002,-1.651000E-002
19,07/22/21,1.474000E-002,3.044000E-003,-2.415000E-003,6.159000E-002,-1.164000E-002,-1.617000E-003,-3.236000E-003,-1.340000E-004,-1.001000E-004,3.735000E-004,7.784000E-003,-4.511000E-002,-3.167000E-002,6.617000E-002,1.769000E-001,3.050000E-001,-4.807000E-002,-7.361000E-002,-2.655000E-003,1.299000E-001,2.131000E-002,4.413000E-002,-9.072000E-002,-3.765000E-002,-5.395000E-003,-1.328000E-003,-1.209000E-002,-5.597000E-003,-1.470000E-003,2.072000E-003,-5.464000E+000,-5.365000E-001,-6.936000E-002,1.333000E-001,-2.599000E-002,8.683000E-003,-6.547000E-003,-1.700000E-004,-3.479000E-002,-1.446000E-004,6.564000E-003,1.941000E-001,4.155000E-003
19,07/23/21,-1.017000E-002,6.005000E-003,-4.855000E-002,3.716000E-002,-1.170000E-002,-2.538000E-003,-2.528000E-003,-1.776000E-003,1.342000E-004,-1.340000E-004,3.490000E-003,-1.011000E-001,1.412000E-001,1.403000E-002,2.558000E-003,4.208000E-002,-5.328000E-002,2.056000E-002,3.067000E-004,3.279000E-003,1.020000E-002,3.458000E-003,-9.431000E-002,4.909000E-002,-2.257000E-003,-7.359000E-004,-8.311000E-003,-2.259000E-003,6.354000E-003,-9.588000E-003,2.659000E+000,-4.305000E-003,5.004000E-002,1.429000E+000,5.676000E-001,2.404000E-002,2.101000E-002,2.440000E-004,3.125000E-002,1.599000E-003,7.090000E-002,1.744000E-001,-8.586000E-003
19,07/24/21,-1.516000E-002,6.496000E-003,-1.669000E-003,1.112000E-001,6.412000E-004,7.796000E-003,-2.971000E-003,-8.851000E-004,4.860000E-005,2.896000E-005,-3.147000E-003,-2.308000E-002,-3.075000E-002,1.932000E-002,3.028000E-002,5.193000E-002,-2.923000E-002,-3.713000E-002,3.976000E-004,-1.045000E-002,6.041000E-003,-7.893000E-003,-6.148000E-002,-7.762000E-003,5.828000E-003,-5.886000E-004,-2.509000E-003,1.068000E-003,2.252000E-003,-1.594000E-003,-3.410000E-005,-9.093000E-004,-5.152000E-002,8.920000E-001,2.834000E-001,8.854000E-003,-2.142000E-002,8.290000E-005,4.814000E-002,1.978000E-003,2.169000E-003,3.705000E-002,4.919000E-003
19,07/25/21,5.059000E-003,1.013000E-002,3.949000E-002,3.524000E-002,7.563000E-003,1.084000E-002,-1.180000E-003,5.392000E-003,-1.843000E-005,2.584000E-005,-4.216000E-003,4.438000E-002,-5.987000E-003,-5.373000E-003,6.905000E-003,-7.935000E-002,2.105000E-002,-9.719000E-003,1.502000E-003,2.220000E-002,1.559000E-002,-1.268000E-002,2.623000E-002,2.995000E-002,5.584000E-003,-3.299000E-004,2.210000E-004,8.834000E-006,-5.006000E-003,-2.077000E-003,1.411000E-001,6.381000E-001,6.036000E-002,8.031000E-003,4.327000E-001,-7.924000E-003,-7.973000E-002,-8.817000E-004,5.320000E-002,2.001000E-004,-3.776000E-002,4.633000E-002,1.546000E-002
19,07/26/21,-6.983000E-003,-4.016000E-004,-2.890000E-002,2.519000E-002,9.493000E-002,-5.844000E-003,-2.262000E-003,-1.329000E-003,1.202000E-005,-1.198000E-004,-8.105000E-004,-2.922000E-002,-1.268000E-003,3.641000E-004,-4.808000E-002,-6.086000E-004,-1.974000E-002,-6.007000E-002,-1.671000E-004,-4.441000E-003,1.865000E-002,-6.473000E-003,4.119000E-002,8.601000E-002,2.818000E-003,3.593000E-003,-8.919000E-003,2.871000E-004,9.432000E-002,5.117000E-004,1.207000E-004,-1.939000E-001,-7.356000E-002,2.966000E+000,1.140000E+000,5.262000E-002,4.628000E-002,7.301000E-004,-1.204000E-002,1.600000E-003,-5.523000E-003,7.638000E-003,4.675000E-002
19,07/27/21,7.315000E-003,9.271000E-003,3.902000E-003,-2.447000E-002,7.012000E-003,-2.878000E-003,-2.179000E-003,1.023000E-003,2.296000E-004,-1.299000E-004,-2.891000E-003,-2.377000E-002,1.487000E-001,-4.346000E-003,4.821000E-002,4.001000E-002,-5.155000E-002,8.913000E-002,3.416000E-003,5.888000E-002,1.425000E-002,1.386000E-002,-3.438000E-002,3.232000E-002,2.964000E-003,1.245000E-003,2.023000E-003,5.419000E-004,2.170000E-002,-6.465000E-003,5.625000E+000,-4.250000E-001,-3.943000E-001,1.647000E+000,6.774000E-001,3.297000E-002,2.584000E-002,7.237000E-004,-1.374000E-002,2.547000E-003,3.535000E-002,-2.962000E-002,-1.894000E-002
19,07/28/21,-1.310000E-002,2.255000E-003,3.657000E-002,8.751000E-003,1.916000E-003,4.276000E-003,4.981000E-004,-2.389000E-003,6.846000E-005,1.043000E-005,-2.044000E-003,-2.384000E-002,9.317000E-003,4.495000E-003,6.801000E-002,1.309000E-001,-3.588000E-002,-3.153000E-002,-3.403000E-004,5.353000E-002,-1.653000E-004,2.970000E-002,-4.598000E-002,1.594000E-002,-2.483000E-003,1.087000E-003,-1.867000E-003,1.307000E-003,1.299000E-002,-3.026000E-003,4.423000E-002,-2.831000E-001,-1.276000E-001,1.417000E-001,-3.271000E-003,1.833000E-002,6.160000E-002,8.407000E-004,-1.709000E-001,1.980000E-003,-2.043000E-002,3.940000E-002,-5.853000E-003
19,07/29/21,3.081000E-001,-3.185000E-003,-5.280000E-002,1.678000E-001,1.402000E-003,-1.710000E-002,1.074000E-002,6.939000E-004,3.474000E-004,-2.287000E-004,7.901000E-003,4.607000E-002,4.624000E-002,-4.831000E-003,-1.774000E-001,-2.462000E-002,9.789000E-002,-6.774000E-002,-2.565000E-003,5.174000E-002,-9.438000E-003,3.184000E-002,3.599000E-001,9.810000E-003,3.797000E-003,1.323000E-003,-2.114000E-002,-2.827000E-003,6.297000E-003,-2.330000E-003,-2.481000E-001,-6.319000E-002,1.061000E-001,2.201000E-001,-4.653000E-001,-1.363000E-002,-5.078000E-003,-1.080000E-004,3.333000E-003,5.262000E-005,1.938000E-001,7.802000E-002,-1.095000E-002
19,07/30/21,-3.610000E-002,-2.817000E-003,-7.372000E-003,3.176000E-002,-1.605000E-002,1.674000E-004,7.944000E-005,-6.871000E-004,2.074000E-004,-1.098000E-004,-3.057000E-004,8.453000E-002,6.640000E-002,-8.961000E-003,3.814000E-002,5.390000E-002,8.867000E-003,-1.879000E-002,-4.907000E-004,2.492000E-002,-6.164000E-003,8.303000E-003,-4.113000E-002,-5.113000E-003,-5.723000E-003,8.806000E-004,2.233000E-003,-1.163000E-003,3.491000E-003,-2.022000E-003,8.132000E-001,1.135000E-001,4.017000E-002,-2.778000E-001,-2.467000E-001,-1.121000E-003,3.880000E-002,4.713000E-004,1.178000E-002,1.111000E-003,7.142000E-002,2.733000E-002,-1.962000E-002
19,07/31/21,-2.023000E-002,-7.577000E-004,1.926000E-002,-1.456000E-002,1.844000E-002,5.744000E-003,8.094000E-004,2.279000E-004,-1.014000E-005,3.307000E-005,-9.600000E-004,6.124000E-002,3.548000E-002,-1.284000E-002,7.680000E-002,1.054000E-001,9.849000E-003,-4.657000E-002,2.413000E-004,7.017000E-002,7.559000E-003,1.611000E-002,-3.153000E-002,2.907000E-002,8.116000E-005,5.348000E-004,-4.358000E-003,4.722000E-004,-5.264000E-003,-1.789000E-003,2.045000E+000,1.115000E+000,-1.688000E-002,1.648000E-001,1.066000E-001,-4.215000E-003,1.235000E-002,6.672000E-004,-1.498000E-001,2.064000E-005,-5.461000E-002,2.161000E-002,-1.478000E-002
19,08/01/21,-2.333000E-002,2.481000E-004,3.282000E-003,2.881000E-001,8.437000E-003,3.156000E-003,6.974000E-003,1.056000E-003,3.722000E-004,-1.084000E-004,-2.147000E-003,-1.512000E-001,4.684000E-002,2.850000E-002,-8.982000E-002,5.387000E-002,-2.473000E-002,-6.127000E-002,-2.458000E-004,-1.373000E-001,-1.883000E-002,-6.862000E-002,8.526000E-004,5.293000E-002,7.658000E-003,9.344000E-004,-2.209000E-003,4.073000E-003,2.012000E-003,2.405000E-003,3.822000E-002,4.850000E-001,2.763000E-002,3.430000E-001,3.681000E-001,-1.152000E-002,-2.345000E-002,4.475000E-004,-2.452000E-002,-4.766000E-004,-4.379000E-002,1.744000E-002,9.745000E-004
19,08/02/21,-2.421000E-002,-7.266000E-004,2.000000E-002,-2.467000E-002,5.263000E-003,9.258000E-003,-1.556000E-003,1.087000E-003,-1.862000E-005,6.900000E-005,-1.295000E-003,1.238000E-001,8.671000E-002,-5.736000E-003,7.715000E-002,7.300000E-002,3.108000E-002,-1.387000E-001,1.584000E-003,-1.484000E-001,-3.745000E-002,-3.831000E-002,4.088000E-002,3.219000E-002,3.468000E-003,3.279000E-004,1.544000E-003,2.500000E-003,2.021000E-003,-2.111000E-003,3.592000E-004,2.031000E-003,-1.144000E-001,1.157000E-001,1.178000E-001,3.200000E-003,3.280000E-002,4.221000E-004,2.360000E-002,3.955000E-005,-1.630000E-002,-5.833000E-003,-8.772000E-003
19,08/03/21,-1.279000E-002,-4.591000E-003,-2.651000E-002,4.847000E-003,8.242000E-003,5.503000E-003,3.808000E-003,1.428000E-003,1.557000E-004,-9.955000E-005,-8.188000E-003,-3.980000E-002,3.074000E-002,-5.960000E-003,7.058000E-002,4.311000E-001,-2.117000E-003,-1.271000E-002,8.449000E-003,-2.519000E-001,-6.375000E-002,-9.215000E-002,5.037000E-002,1.021000E-001,2.551000E-002,8.893000E-003,7.288000E-002,5.199000E-002,3.129000E-002,2.209000E-002,1.546000E-004,6.476000E-001,-6.720000E-002,-9.351000E-001,-2.937000E-001,-1.832000E-002,-1.650000E-002,7.926000E-004,5.117000E-002,-8.887000E-004,-5.856000E-002,-1.150000E-001,-7.846000E-003
19,08/04/21,6.506000E-003,-1.890000E-003,3.373000E-003,-4.331000E-002,-9.004000E-005,-7.757000E-003,-3.162000E-004,6.712000E-004,-7.433000E-005,3.986000E-005,2.048000E-003,6.407000E-002,1.178000E-001,-1.395000E-002,8.327000E-003,7.388000E-002,-1.062000E-002,-5.560000E-002,-1.766000E-003,2.854000E-002,-8.720000E-003,1.763000E-002,-1.657000E-001,-3.204000E-003,2.190000E-003,-6.755000E-004,-2.503000E-003,1.646000E-003,8.319000E-004,-3.313000E-003,5.540000E-002,2.181000E-002,-1.911000E-002,5.658000E-001,4.552000E-001,2.047000E-003,4.174000E-002,4.700000E-004,7.846000E-002,-5.967000E-004,8.333000E-003,2.973000E-002,-1.161000E-002
