**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 2

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Butene,  0.05027,  0.01902,  0.03318,  0.05003,  0.05355,  0.07525,  0.04563,  0.01470,  0.32207,  0.29232
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.02206,  0.05517,  0.01126,  0.01997,  1.77323,  0.00000
cis-2-Pentene,  0.00389,  0.00207,  0.00241,  0.00388,  0.00433,  0.00500,  0.00359,  0.00093,  0.25872,  0.23851
Isoprene,  0.00000,  0.00000,  0.00000,  0.00000,  0.06497,  0.12600,  0.02725,  0.04470,  1.64034,  0.00000
alpha-Pinene,  0.00175,  0.00000,  0.00000,  0.00173,  0.01096,  0.02046,  0.00524,  0.00739,  1.41123,  4.21190
MVK,  0.00000,  0.00000,  0.00000,  0.00000,  0.03118,  0.07133,  0.01443,  0.02411,  1.67053,  0.00000
Benzene,  0.16034,  0.09034,  0.10101,  0.12751,  0.16024,  0.16169,  0.12947,  0.02850,  0.22016,  0.17778
Toluene,  0.14407,  0.06221,  0.11957,  0.13282,  0.14410,  0.16331,  0.12983,  0.02263,  0.17431,  0.15708
Ethylbenzene,  0.02049,  0.00752,  0.01682,  0.01916,  0.02050,  0.02400,  0.01865,  0.00375,  0.20089,  0.18279
Propylbenzene,  0.00451,  0.00241,  0.00352,  0.00399,  0.00451,  0.00525,  0.00399,  0.00068,  0.17065,  0.15080
m_p-Xylene,  0.01314,  0.00000,  0.01016,  0.01315,  0.01668,  0.02546,  0.01333,  0.00562,  0.42129,  0.42756
o-Xylene,  0.01554,  0.00317,  0.01203,  0.01531,  0.01555,  0.02091,  0.01450,  0.00409,  0.28230,  0.26331
p-Isopropyl Toluene,  0.00654,  0.00369,  0.00402,  0.00605,  0.00654,  0.01060,  0.00593,  0.00200,  0.33718,  0.30598
Naphthalene,  0.00428,  0.00000,  0.00283,  0.00426,  0.00450,  0.00865,  0.00372,  0.00174,  0.46862,  0.40686
Methanol,  1.42680,  0.00000,  0.34174,  0.95913,  1.68565,  3.85440,  1.21331,  1.12015,  0.92322,  0.78508
Ethanol,  0.23027,  0.00000,  0.07110,  0.22995,  0.24623,  0.32014,  0.17365,  0.10644,  0.61294,  0.46223
Phenol,  0.08174,  0.00484,  0.04234,  0.06959,  0.08176,  0.13125,  0.06580,  0.03501,  0.53209,  0.42832
Formaldehyde,  0.23562,  0.00000,  0.04261,  0.23447,  0.26126,  0.80126,  0.26998,  0.25869,  0.95816,  1.09790
Acetaldehyde,  0.08657,  0.00000,  0.00000,  0.08645,  0.17439,  0.49578,  0.11609,  0.12683,  1.09249,  1.46495
Isovaleraldehyde,  0.00437,  0.00000,  0.00063,  0.00188,  0.00432,  0.00439,  0.00235,  0.00177,  0.75570,  0.40564
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
m_p-Tolualdehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00003,  0.00044,  0.00004,  0.00010,  2.75376,  0.00000
Phenylacetaldehyde,  0.03939,  0.01084,  0.01878,  0.02641,  0.03925,  0.04011,  0.02752,  0.01045,  0.37982,  0.26535
Cyclohexanone,  0.00013,  0.00000,  0.00000,  0.00013,  0.00017,  0.00059,  0.00014,  0.00014,  1.02775,  1.05373
Methyl acetate,  0.13806,  0.06327,  0.09949,  0.12027,  0.13783,  0.13858,  0.11594,  0.02446,  0.21100,  0.17720
n-Butyl acetate,  0.07485,  0.01962,  0.06940,  0.07475,  0.07941,  0.09867,  0.07110,  0.01589,  0.22346,  0.21226
D5-Siloxane,  0.00939,  0.00000,  0.00033,  0.00926,  0.01593,  0.04669,  0.01137,  0.01395,  1.22667,  1.48582

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.01946,  0.00845,  0.01940,  0.02974,  0.03229,  0.03664,  0.02520,  0.00887,  0.35218,  0.45596
Chloroform,  0.00383,  0.00193,  0.00382,  0.00587,  0.00734,  0.00959,  0.00560,  0.00231,  0.41188,  0.60232
Trichlorofluoromethane,  0.06291,  0.00390,  0.06274,  0.07501,  0.09856,  0.11590,  0.07160,  0.03288,  0.45926,  0.52269
Dichlorodifluoromethane,  0.06469,  0.00000,  0.05898,  0.06470,  0.08920,  0.13132,  0.07249,  0.02860,  0.39451,  0.44207
Carbon Tetrachloride,  0.01744,  0.00315,  0.01738,  0.02038,  0.02657,  0.03029,  0.01996,  0.00815,  0.40842,  0.46749
1_1_2-Trichlorotrifluoroethane,  0.01906,  0.00056,  0.01899,  0.02418,  0.03044,  0.03545,  0.02239,  0.00982,  0.43846,  0.51491
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00350,  0.00000,  0.00239,  0.00350,  0.00485,  0.00655,  0.00370,  0.00176,  0.47581,  0.50264
Tetrachloroethene,  0.00054,  0.00051,  0.00054,  0.00066,  0.00102,  0.00145,  0.00082,  0.00032,  0.38601,  0.58500
1_2-Dichlorobenzene,  0.00009,  0.00000,  0.00000,  0.00010,  0.00023,  0.00038,  0.00012,  0.00012,  0.97464,  1.29015
1_4-Dichlorobenzene,  0.00017,  0.00000,  0.00006,  0.00017,  0.00021,  0.00169,  0.00024,  0.00037,  1.55623,  2.11042
PCBTF,  0.00029,  0.00000,  0.00029,  0.00070,  0.00109,  0.00485,  0.00093,  0.00105,  1.12854,  3.66246
N-Butane,  0.01720,  0.00000,  0.01677,  0.01726,  0.05184,  0.06653,  0.02997,  0.02086,  0.69620,  1.21280
Isobutane,  0.02400,  0.00000,  0.01222,  0.02399,  0.05713,  0.10802,  0.03477,  0.03228,  0.92850,  1.34539
N-Pentane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00251,  0.00013,  0.00056,  4.47214,  0.00000
Isopentane,  0.05158,  0.02535,  0.05149,  0.05320,  0.07558,  0.14169,  0.06481,  0.03133,  0.48343,  0.60733
2-Methyl pentane,  0.05473,  0.02945,  0.05464,  0.06168,  0.09774,  0.17131,  0.07730,  0.03879,  0.50186,  0.70882
Butene,  0.02110,  0.00534,  0.02107,  0.02507,  0.03861,  0.04774,  0.02790,  0.01096,  0.39289,  0.51960
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.06306,  0.00623,  0.01919,  3.07817,  0.00000
cis-2-Pentene,  0.00193,  0.00000,  0.00192,  0.00222,  0.00294,  0.00328,  0.00212,  0.00101,  0.47515,  0.52231
Isoprene,  0.27173,  0.00000,  0.06967,  0.21774,  0.27109,  0.27769,  0.18554,  0.10411,  0.56110,  0.38313
alpha-Pinene,  0.04883,  0.00520,  0.01589,  0.04268,  0.04872,  0.05194,  0.03571,  0.01763,  0.49384,  0.36112
MVK,  0.12935,  0.00217,  0.03767,  0.10283,  0.12902,  0.13205,  0.08794,  0.04728,  0.53762,  0.36549
Benzene,  0.04404,  0.01371,  0.04404,  0.06742,  0.08974,  0.10775,  0.06602,  0.02932,  0.44412,  0.66583
Toluene,  0.02244,  0.01760,  0.02240,  0.02909,  0.04187,  0.11431,  0.03406,  0.02130,  0.62531,  0.94910
Ethylbenzene,  0.00337,  0.00269,  0.00337,  0.00413,  0.00504,  0.01857,  0.00500,  0.00340,  0.67981,  1.00965
Propylbenzene,  0.00114,  0.00082,  0.00114,  0.00117,  0.00160,  0.00328,  0.00144,  0.00054,  0.37691,  0.47566
m_p-Xylene,  0.00199,  0.00000,  0.00000,  0.00198,  0.00241,  0.02075,  0.00237,  0.00456,  1.92491,  2.29048
o-Xylene,  0.00261,  0.00115,  0.00214,  0.00260,  0.00338,  0.01834,  0.00349,  0.00361,  1.03544,  1.38518
p-Isopropyl Toluene,  0.00620,  0.00034,  0.00618,  0.00641,  0.00705,  0.00771,  0.00568,  0.00218,  0.38332,  0.35166
Naphthalene,  0.00396,  0.00220,  0.00315,  0.00396,  0.00419,  0.00483,  0.00376,  0.00075,  0.19833,  0.18811
Methanol,  2.18840,  0.00000,  0.23850,  1.49740,  2.17125,  4.83610,  1.44143,  1.24294,  0.86230,  0.56797
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.14745,  0.00737,  0.03297,  4.47214,  0.00000
Phenol,  0.13299,  0.00000,  0.07175,  0.13362,  0.16187,  0.19509,  0.11984,  0.05900,  0.49232,  0.44363
Formaldehyde,  1.04850,  0.26859,  0.72561,  0.86535,  1.04630,  1.05280,  0.85626,  0.20789,  0.24279,  0.19827
Acetaldehyde,  0.46079,  0.20774,  0.29054,  0.41173,  0.45967,  0.46385,  0.37944,  0.08776,  0.23128,  0.19045
Isovaleraldehyde,  0.00676,  0.00000,  0.00322,  0.00673,  0.00899,  0.01944,  0.00671,  0.00466,  0.69403,  0.68898
Hexaldehyde,  0.01255,  0.00000,  0.00000,  0.01245,  0.01449,  0.03900,  0.01093,  0.00951,  0.86956,  0.75732
m_p-Tolualdehyde,  0.00025,  0.00000,  0.00006,  0.00022,  0.00025,  0.00040,  0.00018,  0.00012,  0.64893,  0.47862
Phenylacetaldehyde,  0.04234,  0.00000,  0.02278,  0.04267,  0.05755,  0.07460,  0.04156,  0.02336,  0.56219,  0.55181
Cyclohexanone,  0.00015,  0.00000,  0.00001,  0.00014,  0.00018,  0.00044,  0.00014,  0.00015,  1.04974,  0.99272
Methyl acetate,  0.02779,  0.02111,  0.02776,  0.04608,  0.05910,  0.09738,  0.04612,  0.02313,  0.50137,  0.83211
n-Butyl acetate,  0.00000,  0.00000,  0.00000,  0.00000,  0.00973,  0.06165,  0.00679,  0.01380,  2.03049,  0.00000
D5-Siloxane,  0.01710,  0.00000,  0.00732,  0.01705,  0.02745,  0.04599,  0.01883,  0.01458,  0.77411,  0.85257

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00918,  0.00403,  0.00831,  0.00932,  0.01135,  0.01733,  0.00989,  0.00291,  0.29439,  0.31703
Chloroform,  0.00148,  0.00000,  0.00089,  0.00149,  0.00211,  0.00250,  0.00145,  0.00070,  0.48313,  0.47408
Trichlorofluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00480,  0.01811,  0.00241,  0.00446,  1.84989,  0.00000
Dichlorodifluoromethane,  0.04926,  0.00000,  0.03126,  0.04826,  0.05684,  0.09100,  0.04171,  0.02248,  0.53897,  0.45639
Carbon Tetrachloride,  0.00405,  0.00229,  0.00294,  0.00405,  0.00452,  0.00940,  0.00411,  0.00155,  0.37701,  0.38275
1_1_2-Trichlorotrifluoroethane,  0.00042,  0.00000,  0.00042,  0.00044,  0.00120,  0.00555,  0.00115,  0.00155,  1.35091,  3.65789
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00045,  0.00000,  0.00022,  0.00045,  0.00070,  0.00184,  0.00052,  0.00045,  0.86769,  0.98874
Tetrachloroethene,  0.00129,  0.00076,  0.00113,  0.00129,  0.00142,  0.00178,  0.00126,  0.00024,  0.19080,  0.18516
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00047,  0.00005,  0.00013,  2.63905,  0.00000
1_4-Dichlorobenzene,  0.00017,  0.00000,  0.00000,  0.00011,  0.00018,  0.00043,  0.00013,  0.00014,  1.06042,  0.81973
PCBTF,  0.00339,  0.00203,  0.00293,  0.00340,  0.00424,  0.00467,  0.00347,  0.00079,  0.22747,  0.23281
N-Butane,  0.01924,  0.00462,  0.01384,  0.01919,  0.02349,  0.09876,  0.02573,  0.02462,  0.95707,  1.28001
Isobutane,  0.00817,  0.00000,  0.00062,  0.00778,  0.01068,  0.09290,  0.01614,  0.02696,  1.67062,  3.30148
N-Pentane,  0.00210,  0.00000,  0.00000,  0.00105,  0.00220,  0.00574,  0.00134,  0.00157,  1.17733,  0.74797
Isopentane,  0.03196,  0.00147,  0.02143,  0.03186,  0.03345,  0.06569,  0.03047,  0.01291,  0.42381,  0.40410
2-Methyl pentane,  0.01795,  0.00273,  0.01307,  0.01790,  0.03281,  0.07478,  0.02259,  0.01795,  0.79466,  0.99996
Butene,  0.01676,  0.00363,  0.00999,  0.01558,  0.01879,  0.04471,  0.01686,  0.01105,  0.65540,  0.65902
Propylene,  0.06737,  0.00720,  0.04162,  0.06716,  0.07805,  0.11591,  0.06056,  0.02528,  0.41738,  0.37523
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00034,  0.00002,  0.00008,  4.47214,  0.00000
Isoprene,  0.03824,  0.00000,  0.02280,  0.03705,  0.03854,  0.04492,  0.03046,  0.01270,  0.41699,  0.33215
alpha-Pinene,  0.01292,  0.00286,  0.00962,  0.01276,  0.01330,  0.01723,  0.01132,  0.00338,  0.29878,  0.26174
MVK,  0.01565,  0.00000,  0.01025,  0.01490,  0.01570,  0.01895,  0.01252,  0.00508,  0.40564,  0.32460
Benzene,  0.01168,  0.00000,  0.00783,  0.01175,  0.02415,  0.04337,  0.01694,  0.01179,  0.69591,  1.00967
Toluene,  0.08450,  0.05186,  0.07396,  0.08464,  0.09896,  0.11868,  0.08547,  0.01874,  0.21924,  0.22175
Ethylbenzene,  0.01542,  0.00957,  0.01294,  0.01545,  0.01748,  0.01920,  0.01511,  0.00300,  0.19874,  0.19466
Propylbenzene,  0.00309,  0.00192,  0.00258,  0.00309,  0.00354,  0.00416,  0.00308,  0.00059,  0.19245,  0.19163
m_p-Xylene,  0.02226,  0.01243,  0.02006,  0.02222,  0.02349,  0.02784,  0.02154,  0.00394,  0.18297,  0.17703
o-Xylene,  0.01754,  0.01000,  0.01500,  0.01757,  0.01939,  0.02187,  0.01694,  0.00319,  0.18853,  0.18213
p-Isopropyl Toluene,  0.00086,  0.00016,  0.00030,  0.00081,  0.00086,  0.00318,  0.00078,  0.00067,  0.85652,  0.78223
Naphthalene,  0.00827,  0.00377,  0.00600,  0.00796,  0.00828,  0.01086,  0.00711,  0.00182,  0.25659,  0.22053
Methanol,  1.05490,  0.00000,  0.55694,  1.27240,  1.88503,  2.86640,  1.29185,  0.87015,  0.67356,  0.82486
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.17778,  0.24412,  0.06783,  0.10282,  1.51582,  0.00000
Phenol,  0.00409,  0.00000,  0.00101,  0.00490,  0.01713,  0.02927,  0.00861,  0.00946,  1.09840,  2.31215
Formaldehyde,  0.56093,  0.13932,  0.44724,  0.55695,  0.58796,  0.87168,  0.51320,  0.16260,  0.31683,  0.28987
Acetaldehyde,  0.57150,  0.28267,  0.43748,  0.56128,  0.60952,  0.68032,  0.52266,  0.11443,  0.21894,  0.20023
Isovaleraldehyde,  0.00791,  0.00011,  0.00724,  0.00789,  0.00969,  0.01294,  0.00786,  0.00300,  0.38204,  0.37941
Hexaldehyde,  0.01891,  0.00000,  0.00767,  0.01893,  0.02477,  0.03744,  0.01788,  0.01072,  0.59945,  0.56673
m_p-Tolualdehyde,  0.00059,  0.00038,  0.00045,  0.00059,  0.00061,  0.00066,  0.00055,  0.00009,  0.16363,  0.15373
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00132,  0.00297,  0.00066,  0.00119,  1.81217,  0.00000
Cyclohexanone,  0.00081,  0.00050,  0.00063,  0.00081,  0.00088,  0.00094,  0.00076,  0.00014,  0.18257,  0.17160
Methyl acetate,  0.02597,  0.00614,  0.01945,  0.02595,  0.02985,  0.04425,  0.02507,  0.00981,  0.39128,  0.37770
n-Butyl acetate,  0.03354,  0.01419,  0.03229,  0.03360,  0.04306,  0.05843,  0.03569,  0.01132,  0.31722,  0.33753
D5-Siloxane,  0.05201,  0.00081,  0.02674,  0.04182,  0.05207,  0.06866,  0.03834,  0.01934,  0.50435,  0.37178

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Chloroform,  0.00040,  0.00000,  0.00000,  0.00034,  0.00040,  0.00141,  0.00032,  0.00033,  1.02788,  0.82797
Trichlorofluoromethane,  0.00122,  0.00000,  0.00073,  0.00135,  0.00296,  0.00636,  0.00189,  0.00177,  0.93824,  1.44766
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00513,  0.02005,  0.00272,  0.00543,  1.99511,  0.00000
Carbon Tetrachloride,  0.00086,  0.00010,  0.00086,  0.00099,  0.00131,  0.00304,  0.00117,  0.00068,  0.57713,  0.78561
1_1_2-Trichlorotrifluoroethane,  0.00143,  0.00000,  0.00049,  0.00143,  0.00162,  0.00273,  0.00121,  0.00079,  0.65646,  0.55437
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00020,  0.00001,  0.00005,  3.47108,  0.00000
Tetrachloroethene,  0.00000,  0.00000,  0.00000,  0.00003,  0.00015,  0.00039,  0.00007,  0.00010,  1.40214,  0.00000
1_2-Dichlorobenzene,  0.00021,  0.00000,  0.00000,  0.00002,  0.00021,  0.00025,  0.00009,  0.00010,  1.11864,  0.49923
1_4-Dichlorobenzene,  0.00007,  0.00000,  0.00000,  0.00004,  0.00009,  0.00075,  0.00011,  0.00020,  1.79837,  3.08037
PCBTF,  0.00065,  0.00013,  0.00021,  0.00065,  0.00077,  0.00130,  0.00059,  0.00034,  0.57484,  0.51579
N-Butane,  0.00700,  0.00000,  0.00502,  0.00696,  0.00941,  0.01652,  0.00749,  0.00388,  0.51788,  0.55359
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00047,  0.01598,  0.00114,  0.00357,  3.13182,  0.00000
N-Pentane,  0.00349,  0.00000,  0.00000,  0.00178,  0.00347,  0.00612,  0.00206,  0.00177,  0.85885,  0.50771
Isopentane,  0.01500,  0.01213,  0.01503,  0.02105,  0.02671,  0.03068,  0.02079,  0.00625,  0.30071,  0.41681
2-Methyl pentane,  0.01091,  0.00077,  0.01086,  0.01128,  0.01684,  0.02051,  0.01264,  0.00459,  0.36279,  0.42027
Butene,  0.01093,  0.00531,  0.01088,  0.01126,  0.01270,  0.01693,  0.01171,  0.00238,  0.20360,  0.21803
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00225,  0.02815,  0.00346,  0.00745,  2.15240,  0.00000
cis-2-Pentene,  0.00038,  0.00009,  0.00037,  0.00039,  0.00060,  0.00093,  0.00046,  0.00022,  0.47732,  0.58730
Isoprene,  0.10002,  0.09555,  0.10036,  0.13036,  0.17177,  0.18256,  0.13637,  0.03278,  0.24039,  0.32774
alpha-Pinene,  0.01867,  0.01767,  0.01868,  0.02361,  0.03039,  0.03243,  0.02445,  0.00547,  0.22354,  0.29281
MVK,  0.05684,  0.05527,  0.05698,  0.07004,  0.08771,  0.08907,  0.07188,  0.01326,  0.18441,  0.23320
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00244,  0.00012,  0.00054,  4.47214,  0.00000
Toluene,  0.00531,  0.00034,  0.00531,  0.00655,  0.01996,  0.03698,  0.01116,  0.01007,  0.90190,  1.89743
Ethylbenzene,  0.00058,  0.00020,  0.00058,  0.00060,  0.00316,  0.00630,  0.00174,  0.00188,  1.07965,  3.21874
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00015,  0.00073,  0.00131,  0.00036,  0.00043,  1.19236,  0.00000
m_p-Xylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00335,  0.00804,  0.00174,  0.00272,  1.56689,  0.00000
o-Xylene,  0.00002,  0.00000,  0.00000,  0.00004,  0.00348,  0.00675,  0.00158,  0.00232,  1.46962, 99.81972
p-Isopropyl Toluene,  0.00312,  0.00301,  0.00312,  0.00436,  0.00474,  0.00562,  0.00420,  0.00091,  0.21531,  0.29055
Naphthalene,  0.00047,  0.00036,  0.00050,  0.00124,  0.00252,  0.00455,  0.00162,  0.00123,  0.75863,  2.61665
Methanol,  2.17870,  0.00016,  1.59625,  2.15980,  2.68453,  4.10830,  2.16658,  0.99405,  0.45881,  0.45626
Ethanol,  4.73500,  3.79930,  4.11025,  4.54415,  4.71480,  4.76670,  4.39062,  0.34589,  0.07878,  0.07305
Phenol,  0.01649,  0.01128,  0.01644,  0.02690,  0.03161,  0.04384,  0.02625,  0.01000,  0.38088,  0.60626
Formaldehyde,  0.54393,  0.48266,  0.54404,  0.69892,  0.79986,  1.04610,  0.70212,  0.15636,  0.22270,  0.28746
Acetaldehyde,  0.24929,  0.18571,  0.24969,  0.32789,  0.39223,  0.60679,  0.33753,  0.10451,  0.30964,  0.41924
Isovaleraldehyde,  0.00647,  0.00277,  0.00477,  0.00643,  0.00702,  0.00944,  0.00605,  0.00173,  0.28528,  0.26693
Hexaldehyde,  0.01623,  0.00488,  0.01430,  0.01607,  0.01718,  0.02636,  0.01612,  0.00476,  0.29541,  0.29330
m_p-Tolualdehyde,  0.00012,  0.00001,  0.00012,  0.00016,  0.00026,  0.00046,  0.00020,  0.00012,  0.59479,  1.00631
Phenylacetaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00155,  0.00413,  0.00084,  0.00134,  1.60255,  0.00000
Cyclohexanone,  0.00030,  0.00014,  0.00030,  0.00031,  0.00039,  0.00062,  0.00034,  0.00012,  0.34920,  0.39715
Methyl acetate,  0.00238,  0.00000,  0.00000,  0.00100,  0.00250,  0.01173,  0.00170,  0.00266,  1.56266,  1.12023
n-Butyl acetate,  0.00700,  0.00000,  0.00065,  0.00573,  0.00700,  0.01406,  0.00473,  0.00376,  0.79426,  0.53644
D5-Siloxane,  0.00007,  0.00005,  0.00035,  0.00740,  0.01209,  0.02567,  0.00783,  0.00704,  0.89978,105.21949

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  3.81738,  3.79868,  3.83512,  4.20446,  4.55794,  4.95194,  4.24055,  0.37209,  0.08774,  0.09747
Chloroform,  2.12849,  1.98642,  2.14046,  2.70003,  3.05005,  3.37593,  2.65011,  0.45478,  0.17161,  0.21366
Trichlorofluoromethane,  2.07303,  1.99729,  2.07255,  2.67578,  3.27783,  4.03956,  2.73040,  0.62272,  0.22807,  0.30039
Dichlorodifluoromethane,  2.99281,  1.88589,  2.97414,  3.06513,  3.88723,  4.59604,  3.22112,  0.75085,  0.23310,  0.25088
Carbon Tetrachloride,  1.64414,  1.63424,  1.67028,  1.81957,  2.56355,  3.44354,  2.12753,  0.52628,  0.24737,  0.32010
1_1_2-Trichlorotrifluoroethane,  1.96806,  1.95931,  2.01223,  2.43807,  3.36560,  4.33461,  2.69243,  0.73473,  0.27289,  0.37333
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  2.44582,  1.73627,  2.08509,  2.46644,  3.51263,  4.59272,  2.88151,  0.90178,  0.31295,  0.36870
Tetrachloroethene,  2.95099,  0.46484,  1.89860,  2.94810,  3.22479,  3.87997,  2.63337,  0.88268,  0.33519,  0.29911
1_2-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.02397,  1.23032,  0.15086,  0.35099,  2.32663,  0.00000
1_4-Dichlorobenzene,  1.21857,  0.00000,  0.99623,  1.15892,  1.42447,  2.95493,  1.24922,  0.58961,  0.47199,  0.48386
PCBTF,  5.26646,  2.30053,  3.99201,  5.27443,  6.72895,  7.33892,  5.28546,  1.45191,  0.27470,  0.27569
N-Butane,  1.26639,  0.23388,  0.66434,  1.26616,  1.71380,  2.54233,  1.22973,  0.58645,  0.47689,  0.46308
Isobutane,  4.07867,  0.00000,  1.64479,  4.03881,  4.16363,  4.44482,  3.05277,  1.46402,  0.47957,  0.35894
N-Pentane,  0.02151,  0.00000,  0.00000,  0.02134,  0.34003,  1.44691,  0.19343,  0.36258,  1.87446, 16.85387
Isopentane,  2.97450,  1.16890,  2.26775,  2.96838,  3.15716,  3.38225,  2.67430,  0.65767,  0.24592,  0.22110
2-Methyl pentane,  3.46355,  1.15975,  3.22481,  3.45943,  3.86266,  4.29958,  3.37422,  0.78814,  0.23358,  0.22755
Butene,  1.17840,  0.06993,  0.55334,  1.17655,  1.38706,  1.59111,  1.02244,  0.44376,  0.43402,  0.37657
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.68268,  0.05700,  0.15785,  2.76934,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Isoprene,  7.46407,  3.52317,  4.25946,  5.98743,  7.44405,  8.16734,  5.89718,  1.51891,  0.25757,  0.20350
alpha-Pinene,  6.00586,  2.53823,  3.62144,  4.95118,  5.99139,  6.46090,  4.77783,  1.26217,  0.26417,  0.21016
MVK,  6.51896,  2.68039,  3.26644,  5.06700,  6.49957,  7.18158,  4.92442,  1.51821,  0.30830,  0.23289
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.16597,  0.60583,  0.11418,  0.21641,  1.89530,  0.00000
Toluene,  2.64637,  0.37861,  0.97379,  2.65062,  3.12622,  3.80015,  2.26759,  1.12269,  0.49510,  0.42424
Ethylbenzene,  3.26287,  0.63677,  1.24180,  3.25700,  3.43742,  4.28938,  2.70615,  1.24294,  0.45930,  0.38094
Propylbenzene,  3.50989,  0.82975,  1.67344,  3.46856,  3.51830,  4.15939,  2.83956,  1.08357,  0.38160,  0.30872
m_p-Xylene,  3.25185,  0.00000,  0.80022,  2.66337,  3.25715,  3.96299,  2.24548,  1.37367,  0.61175,  0.42243
o-Xylene,  3.63921,  0.30445,  1.00379,  3.34178,  3.66992,  4.67064,  2.73246,  1.47865,  0.54114,  0.40631
p-Isopropyl Toluene,  4.38878,  2.27923,  2.93163,  3.77786,  4.38315,  4.60905,  3.67730,  0.75065,  0.20413,  0.17104
Naphthalene,  8.28787,  3.49133,  5.63068,  7.84172,  8.28736,  8.94990,  6.98005,  1.72074,  0.24652,  0.20762
Methanol, 86.21923, 85.26137, 86.05025, 86.49040, 87.01271, 88.45613, 86.67181,  0.80461,  0.00928,  0.00933
Ethanol,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.94551,  0.28848,  0.70459,  2.44241,  0.00000
Phenol,  2.75799,  0.41666,  1.31195,  2.77859,  3.59048,  5.18125,  2.71874,  1.34149,  0.49342,  0.48640
Formaldehyde,  4.64324,  0.24753,  2.41373,  2.88799,  4.50346,  4.67568,  3.07393,  1.30645,  0.42501,  0.28137
Acetaldehyde,  4.93988,  0.24232,  1.09300,  3.33222,  4.68615,  4.97468,  2.90701,  1.67866,  0.57745,  0.33982
Isovaleraldehyde,  0.00003,  0.00000,  0.00000,  0.21151,  0.53986,  2.15835,  0.36813,  0.54512,  1.48078,17510.18886
Hexaldehyde,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.25547,  0.14402,  0.51620,  3.58422,  0.00000
m_p-Tolualdehyde,  6.69847,  1.23868,  1.99075,  4.74227,  6.46756,  6.74928,  4.23955,  2.10211,  0.49583,  0.31382
Phenylacetaldehyde,  0.90821,  0.18947,  0.90180,  1.15171,  2.50020,  3.71457,  1.57247,  0.99964,  0.63571,  1.10067
Cyclohexanone,  5.79588,  2.48156,  3.16200,  5.12466,  5.79674,  6.05380,  4.46059,  1.35739,  0.30431,  0.23420
Methyl acetate,  2.34863,  0.42901,  2.34450,  2.59325,  3.19872,  3.71791,  2.68505,  0.77962,  0.29036,  0.33195
